N	2gram	Propp_Isto_2	formyVre
447	в русском	2	1
448	на природу	1	1
449	и после	1	1
450	нам важно	2	1
451	достаточно указать	1	1
452	через эту	1	1
453	входят в	1	1
454	с другом	1	1
455	и со	1	1
456	с которой	2	1
457	у нас	1	1
458	такие же	1	1
459	пока не	4	1
460	своих руках	1	1
461	он лишен	1	1
462	вошли в	1	1
463	как только	1	1
464	еще яснее	1	1
465	другом месте	2	1
466	его с	1	1
467	бы он	1	1
468	они и	1	1
469	всегда есть	1	1
470	нам важны	1	1
471	время он	1	1
472	и стали	2	1
473	приходит к	1	1
474	не делает	1	1
475	след в	1	1
476	миром и	1	1
477	своего мира	1	1
478	добродетели и	1	1
479	помимо этих	1	1
480	чтобы быть	1	1
481	тело в	1	1
482	уже с	2	1
483	и этим	1	1
484	в себя	3	1
485	так в	3	1
486	приводит к	2	1
487	и совершенно	1	1
488	в другом	9	1
489	с собой	1	1
490	не говорится	2	1
491	из всего	1	1
492	и которые	1	1
493	живет в	2	1
494	которая была	1	1
495	в чужом	1	1
496	этим в	1	1
497	образом в	1	1
498	можно бы	1	1
499	и власть	2	1
500	здесь то	1	1
501	и здесь	9	1
502	мы это	1	1
503	то они	1	1
504	о том	3	1
505	или на	4	1
506	подвергается и	1	1
507	все в	1	1
508	из дому	1	1
509	путь к	1	1
510	не чувствует	1	1
511	живой человек	1	1
512	позволит нам	1	1
513	и только	2	1
514	века и	1	1
515	также в	2	1
516	может иметь	1	1
517	вся жизнь	1	1
518	в него	2	1
519	герой в	3	1
520	бросается в	1	1
521	но наряду	1	1
522	тот же	1	1
523	самому герою	1	1
524	жизни она	1	1
525	что он	24	1
526	мы увидим	8	1
527	должен быть	1	1
528	очень много	8	1
529	это очень	1	1
530	иногда сам	1	1
531	их не	1	1
532	на мир	1	1
533	вопрос об	1	1
534	по этому	1	1
535	в эти	1	1
536	так что	6	1
537	указать на	1	1
538	переходит в	1	1
539	проникнуть в	2	1
540	всем мире	1	1
541	и они	4	1
542	случаях когда	1	1
543	этот момент	1	1
544	является не	2	1
545	от других	1	1
546	при помощи	2	1
547	из них	2	1
548	смерти и	7	1
549	человека на	1	1
550	он имеет	2	1
551	что происходило	1	1
552	могло бы	1	1
553	при всей	1	1
554	мы можем	8	1
555	или это	1	1
556	мы выделим	1	1
557	но уже	1	1
558	она имеет	1	1
559	тут же	2	1
560	уши и	1	1
561	ее на	1	1
562	них и	1	1
563	и герои	1	1
564	которые как	1	1
565	связан с	5	1
566	в каких	3	1
567	здесь эта	1	1
568	тот момент	2	1
569	к человеку	1	1
570	что им	2	1
571	а на	1	1
572	на весь	1	1
573	у героя	1	1
574	одну из	1	1
575	которой герой	2	1
576	его таким	1	1
577	о чем	1	1
578	но есть	2	1
579	этим и	1	1
580	становится ясным	2	1
581	пути или	1	1
582	сложный и	1	1
583	из форм	1	1
584	и приобретает	1	1
585	времени уже	2	1
586	не знал	2	1
587	по своему	1	1
588	когда мы	2	1
589	смысле этого	2	1
590	в тех	2	1
591	и братья	1	1
592	образ и	1	1
593	бы его	1	1
594	друг с	1	1
595	человек с	1	1
596	ко мне	2	1
597	который он	1	1
598	здесь идет	1	1
599	эту черту	1	1
600	этого слова	1	1
601	на дорогу	1	1
602	мы также	1	1
603	есть чтобы	1	1
604	и оно	1	1
605	между прочим	3	1
606	которые были	2	1
607	же значение	1	1
608	на одной	1	1
609	не подлежит	1	1
610	форм в	1	1
611	нашли там	1	1
612	от него	1	1
613	огромную роль	1	1
614	вот когда	1	1
615	на одно	1	1
616	все они	1	1
617	видим в	1	1
618	но всегда	1	1
619	человека не	1	1
620	не обладает	3	1
621	он видит	2	1
622	его к	1	1
623	с ними	2	1
624	этот вопрос	1	1
625	это делает	1	1
626	в птицу	1	1
627	но когда	1	1
628	является и	1	1
629	что ты	1	1
630	на ней	1	1
631	героя в	1	1
632	к этой	4	1
633	и остались	1	1
