N	2gram	Losev_Prob_1	Literetu
442	оказывается общим	1	1
443	был не	1	1
444	и всякого	1	1
445	для этого	3	1
446	по мере	1	1
447	и внешней	1	1
448	здесь я	1	1
449	познания и	1	1
450	уже никто	1	1
451	на этой	2	1
452	определенным образом	3	1
453	все прочие	2	1
454	этой мысли	1	1
455	и который	2	1
456	времени в	1	1
457	нас в	2	1
458	на нее	1	1
459	собственно говоря	2	1
460	нас а	1	1
461	в ряд	2	1
462	эти два	1	1
463	ко всей	1	1
464	чем и	1	1
465	них в	1	1
466	в художественной	1	1
467	которая и	1	1
468	какой-то мере	1	1
469	в литературе	4	1
470	к нему	3	1
471	романа о	1	1
472	в искусстве	3	1
473	выдержана в	1	1
474	миф и	1	1
475	будь то	3	1
476	от живого	1	1
477	будто бы	1	1
478	может оказаться	1	1
479	в самое	1	1
480	и требует	1	1
481	xix и	2	1
482	поэтому для	2	1
483	именно на	3	1
484	так что	6	1
485	для всех	1	1
486	есть в	5	1
487	переходит в	1	1
488	то и	6	1
489	в значении	1	1
490	у большинства	1	1
491	сознания так	1	1
492	вопрос что	1	1
493	на протяжении	1	1
494	и других	1	1
495	не стал	1	1
496	ту или	1	1
497	чего и	1	1
498	становится весьма	1	1
499	свой собственный	2	1
500	и их	1	1
501	в котором	5	1
502	так как	11	1
503	ее не	1	1
504	друг друга	1	1
505	случае не	3	1
506	мы стояли	1	1
507	нашего восприятия	1	1
508	в каждом	1	1
509	без такого	1	1
510	момент в	2	1
511	высь небес	1	1
512	только на	4	1
513	даже не	1	1
514	есть не	6	1
515	искусстве не	1	1
516	что они	3	1
517	чем он	1	1
518	это все	1	1
519	самой вещи	2	1
520	сознания для	1	1
521	или о	1	1
522	что для	2	1
523	предмет и	1	1
524	его из	1	1
525	к человеку	1	1
526	не было	4	1
527	с тем	5	1
528	гром и	1	1
529	в картине	1	1
530	не на	3	1
531	в свете	1	1
532	человек есть	1	1
533	и я	1	1
534	произведение в	1	1
535	в семантическом	1	1
536	в связи	4	1
537	из тупика	1	1
538	что поскольку	1	1
539	выходящий за	1	1
540	как жизнь	1	1
541	но кто	1	1
542	из трех	1	1
543	подобного рода	5	1
544	в москве	1	1
545	в историю	1	1
546	речь не	1	1
547	общего с	8	1
548	к своему	1	1
549	конечно не	1	1
550	для искусства	1	1
551	мертвые знаки	1	1
552	не зная	1	1
553	есть результат	4	1
554	есть только	8	1
555	уже об	1	1
556	понял что	1	1
557	сам не	1	1
558	это значит	1	1
559	и было	1	1
560	стороны однако	1	1
561	что здесь	3	1
562	в живописи	1	1
563	все это	7	1
564	точно и	1	1
565	есть выражение	2	1
566	к другим	1	1
567	становится ясным	2	1
568	это уж	1	1
569	общению и	1	1
570	от той	1	1
571	но такой	1	1
572	о котором	1	1
573	которая в	1	1
574	он за	1	1
575	но отнюдь	3	1
576	в другое	1	1
577	свидетельствует о	3	1
578	для нас	5	1
579	или менее	3	1
580	и все	7	1
581	в этих	3	1
582	чтобы его	2	1
583	не будучи	1	1
584	хотя бы	3	1
585	глаз и	1	1
586	но вот	1	1
587	не есть	29	1
588	нисколько не	3	1
589	в общем	1	1
590	может и	3	1
591	нет ничего	10	1
592	в период	1	1
593	стал его	1	1
594	всегда так	1	1
595	из тех	1	1
596	сказать что	13	1
597	на другом	1	1
598	на один	2	1
599	к его	2	1
600	не что	2	1
601	бы его	1	1
602	есть и	3	1
603	вещи есть	31	1
604	себе но	3	1
605	в таком	9	1
606	к этой	1	1
607	он однако	1	1
608	что за	1	1
609	можно будет	2	1
610	которая не	1	1
