N	2gram	Propp_Isto_6	Vladivir
129	мы хотели	1	3
130	или менее	1	3
131	что касается	2	3
132	на свою	1	3
133	но это	4	3
134	что этот	2	3
135	и очень	1	3
136	на него	2	3
137	ничего не	2	3
138	таким образом	12	3
139	к тому	2	3
140	время он	1	3
141	в жизни	1	3
142	здесь не	2	3
143	жизнь и	1	3
144	и здесь	1	3
145	это была	1	3
146	и действительно	3	3
147	уже не	7	3
148	в виде	6	3
149	но что	1	3
150	и из	1	3
151	с другой	10	3
152	под влиянием	1	3
153	в связи	1	3
154	вместе с	8	3
155	к своему	3	3
156	на одной	1	3
157	хотели бы	1	3
158	другой стороны	8	3
159	и т	10	2
160	одним из	1	2
161	тех же	1	2
162	и до	2	2
163	лет и	1	2
164	на первом	1	2
165	этом не	1	2
166	в полной	1	2
167	но даже	1	2
168	беседует с	1	2
169	еще не	9	2
170	мы читаем	1	2
171	первый план	2	2
172	знаем что	2	2
173	в свои	2	2
174	некоторое время	1	2
175	его к	1	2
176	из этих	4	2
177	учение о	1	2
178	и тот	1	2
179	что она	3	2
180	при этом	3	2
181	т д	8	2
182	на этом	1	2
183	так например	3	2
184	от нее	2	2
185	что все	1	2
186	а по	1	2
187	было бы	2	2
188	известно что	2	2
189	в свой	1	2
190	кажется что	2	2
191	ни в	2	2
192	в них	3	2
193	за это	1	2
194	с тем	4	2
195	бога и	1	2
196	на первый	3	2
197	точки зрения	1	2
198	и сейчас	2	2
199	что я	1	2
200	выше мы	1	2
201	не будем	2	2
202	тем не	1	2
203	что сам	1	2
204	в религиозных	1	2
205	даже в	2	2
206	не менее	1	2
207	тем самым	2	2
208	что с	1	2
209	к изучению	1	2
210	того чтобы	1	2
211	не имели	4	2
212	больше чем	1	2
213	к концу	3	2
214	уже и	1	2
215	что на	1	2
216	со стороны	3	2
217	и такие	1	2
218	для того	1	2
219	где он	2	2
220	и о	1	2
221	то время	3	2
222	это мы	2	2
223	не столько	1	2
224	связи со	1	2
225	он так	1	2
226	ясно что	1	2
227	о котором	2	2
228	ними и	1	2
229	образом в	1	2
230	на все	1	2
231	но мы	2	2
232	с того	1	2
233	и можно	1	2
234	а именно	9	2
235	того что	2	2
236	с ними	2	2
237	всяком случае	2	2
238	по этому	1	2
239	одной из	1	2
240	то и	2	2
241	был очень	1	2
242	чтобы он	1	2
243	а это	1	2
244	и других	3	2
245	не стал	1	2
246	мы знаем	2	2
247	и никогда	1	2
248	тем что	5	2
249	в очень	4	2
250	даже не	1	2
251	только что	2	2
252	что мы	2	2
253	него в	2	2
254	начиная с	1	2
255	к себе	2	2
256	он говорит	1	2
257	он будет	1	2
258	в тех	3	2
259	по существу	1	2
260	в это	4	2
261	и м	1	2
262	для тех	1	2
263	несколько слов	1	2
264	своей жизни	1	2
265	о его	1	2
266	смерти а	1	2
267	под названием	2	2
268	и для	1	2
269	которых он	2	2
270	указать на	1	2
271	сейчас увидим	1	2
272	от него	3	2
273	тем более	1	2
274	мы должны	2	2
275	но зато	1	2
276	из египта	1	2
277	из этого	3	2
278	к этой	1	2
279	и это	8	2
280	в частности	3	2
281	как на	3	2
282	во всяком	2	2
283	все что	4	2
284	что отношение	1	1
285	умерший в	1	1
286	несколько лет	1	1
287	по адресу	1	1
288	с кем	1	1
289	только потому	1	1
290	так у	3	1
291	и есть	1	1
292	нам кажется	2	1
293	что когда	2	1
294	своей красотой	1	1
295	не имеют	1	1
296	для более	1	1
297	и больше	2	1
298	был и	1	1
299	отношения к	1	1
300	есть не	1	1
301	что если	1	1
302	большую роль	1	1
303	рассказывается о	1	1
304	ответить на	1	1
305	на место	3	1
306	материалы к	1	1
307	время как	3	1
308	с редкой	1	1
309	не вполне	2	1
310	считая что	1	1
311	что можно	1	1
312	в ней	5	1
313	может дать	1	1
314	дать ему	1	1
315	на них	1	1
316	иное как	1	1
317	во всех	1	1
318	бы она	1	1
319	природы и	1	1
320	отец как	1	1
321	видели что	3	1
322	заметим что	1	1
323	нем мы	1	1
324	по отношению	2	1
325	тогда как	2	1
326	а через	2	1
327	идеалы в	1	1
328	на вопрос	1	1
329	человек может	1	1
330	относится к	2	1
331	дает нам	2	1
332	пути в	1	1
333	что как	1	1
334	каждый год	3	1
335	как уже	1	1
336	из книги	1	1
337	себе не	1	1
338	в противоположность	1	1
339	ясно и	1	1
340	и решил	2	1
341	и хотя	2	1
342	многих из	1	1
343	ни один	1	1
344	сказать о	1	1
345	так или	1	1
346	представляет собой	2	1
347	старухи и	1	1
348	может считаться	1	1
349	им в	1	1
350	и те	2	1
351	если он	3	1
352	жизнью и	1	1
353	после этого	4	1
354	уже видели	3	1
355	в силу	1	1
356	него есть	1	1
357	чтобы в	1	1
358	то самое	2	1
359	из него	2	1
360	ним на	1	1
361	земли к	1	1
362	одно и	1	1
363	но все	2	1
364	людей которые	1	1
365	однако все	1	1
366	не будет	5	1
367	чего он	1	1
368	те же	1	1
369	них не	1	1
370	этого мы	1	1
371	с целью	1	1
372	материалы которые	1	1
373	знает что	1	1
374	которого не	1	1
375	это не	4	1
376	уже знаем	2	1
377	именно что	2	1
378	они по	1	1
379	и тем	4	1
380	по всему	2	1
381	но уже	1	1
382	о которых	1	1
383	ни одной	2	1
384	если я	1	1
385	в самую	1	1
386	дать более	1	1
387	мы имеем	14	1
388	тому что	1	1
389	когда я	1	1
390	человек имеет	1	1
391	с такой	1	1
392	чем в	1	1
393	мы не	6	1
394	остается в	1	1
395	в этих	2	1
396	таким же	3	1
397	ни у	1	1
398	по сообщению	1	1
399	пока не	2	1
400	где мы	1	1
401	на месте	1	1
402	и требованиями	1	1
403	меня к	1	1
404	она в	2	1
405	еще с	1	1
406	представление о	9	1
407	этого вопроса	1	1
408	от его	1	1
409	вопрос о	3	1
410	много лет	1	1
411	нам в	1	1
412	без всяких	2	1
413	их в	3	1
414	он увидел	1	1
415	сам он	1	1
416	и вся	1	1
417	она не	3	1
418	приводят к	3	1
419	к такой	1	1
420	в таких	1	1
421	к лицу	1	1
422	этими двумя	1	1
423	как о	1	1
424	каждый день	1	1
425	куда прибыл	1	1
426	случае не	1	1
427	замуж за	1	1
428	что иное	2	1
429	не могло	2	1
430	следовательно и	1	1
431	выхода из	1	1
432	эта сторона	2	1
433	правда в	1	1
434	одна из	2	1
435	этих двух	1	1
436	или как	2	1
437	за исключением	1	1
438	меня и	3	1
439	то у	1	1
440	ввиду этого	1	1
441	ты видишь	1	1
442	только с	1	1
443	он слаб	1	1
444	в области	1	1
445	человека что	1	1
446	не потому	3	1
447	в стиле	1	1
448	и далее	2	1
449	детей в	1	1
450	очень часто	5	1
451	его отец	1	1
452	нет ни	2	1
453	не могут	1	1
454	есть только	1	1
455	когда они	1	1
456	сравнении с	1	1
457	для такого	1	1
458	этой книги	1	1
459	за что	2	1
460	частным случаем	1	1
461	его супруга	1	1
462	он защищал	1	1
463	этим самым	2	1
464	будем приводить	1	1
465	элементы в	1	1
466	представляли себе	2	1
467	мое сердце	1	1
468	с ее	1	1
469	над его	1	1
470	на нем	1	1
471	нами выше	1	1
472	только то	2	1
473	так в	6	1
474	этими представлениями	1	1
475	и когда	1	1
476	не с	1	1
477	так чудно	1	1
478	ее отец	1	1
479	которая была	1	1
480	а все	1	1
481	если бы	3	1
482	он жил	1	1
483	о ней	1	1
484	сводится к	2	1
485	как существо	2	1
486	слова из	1	1
487	вот почему	3	1
488	другом месте	1	1
489	тех кто	1	1
490	и поэтому	1	1
491	одного из	1	1
492	а во	1	1
493	в приведенных	5	1
494	от них	1	1
495	купались в	1	1
496	почти всегда	3	1
497	он только	1	1
498	но тут	1	1
499	я ее	1	1
500	наряду со	1	1
501	еще несколько	1	1
502	на которой	1	1
503	но с	1	1
504	тот свет	2	1
505	не как	1	1
506	человека в	2	1
507	мне кажется	1	1
508	время когда	1	1
509	о пребывании	1	1
510	ценный для	1	1
511	что даже	1	1
512	ли он	1	1
513	как нечто	1	1
514	которое мы	1	1
515	между этими	1	1
516	возвращается в	1	1
517	с одной	7	1
518	по другим	1	1
519	человека с	1	1
520	людей этим	1	1
521	раз в	1	1
522	же в	1	1
523	эти же	1	1
524	что не	2	1
525	что путем	1	1
526	одно из	1	1
527	ту же	2	1
528	представлений о	7	1
529	жил и	1	1
530	в одном	3	1
531	по одним	1	1
532	у нее	1	1
533	друг друга	1	1
534	мы можем	7	1
535	как его	1	1
536	на меня	1	1
537	почему это	1	1
538	заметить что	1	1
539	не просто	1	1
540	от того	3	1
541	и вместе	1	1
542	ее на	2	1
543	в других	4	1
544	и только	3	1
545	прямо с	1	1
546	появилось новое	1	1
547	не переставал	1	1
548	только у	1	1
549	попал в	3	1
550	как у	2	1
551	или иначе	1	1
552	связаны с	5	1
553	именно в	1	1
554	после которой	1	1
555	и разносторонне	1	1
556	что тот	1	1
557	с той	1	1
558	далеко не	3	1
559	в свою	1	1
560	только через	3	1
561	от другого	1	1
562	прежде всего	4	1
563	месте и	1	1
564	и пр	1	1
565	с золотой	1	1
566	пола так	1	1
567	одной стороны	7	1
568	которые не	1	1
569	а не	2	1
570	у такого	1	1
571	отправился в	1	1
572	однако и	1	1
573	как ни	1	1
574	если этот	1	1
575	подобного рода	1	1
576	к детям	1	1
577	о молодом	1	1
578	такие представления	1	1
579	о чем	2	1
580	пожар пожар	1	1
581	на эту	1	1
582	когда она	1	1
583	его как	1	1
584	где уже	1	1
585	он тут	1	1
586	уже давно	2	1
587	в точности	1	1
588	видели и	1	1
589	этой же	1	1
590	так же	2	1
591	приводит в	1	1
592	в одной	2	1
593	общее заключение	2	1
594	д в	1	1
595	перейти в	1	1
596	из которых	3	1
597	в данном	3	1
598	не видел	2	1
599	на колени	1	1
600	лицом к	1	1
601	смысле этого	1	1
602	не удалось	1	1
603	самого себя	2	1
604	а потом	2	1
605	и вполне	1	1
606	такие люди	1	1
607	другого человека	1	1
608	никем не	1	1
609	и более	1	1
610	этого слова	1	1
611	с этой	2	1
612	что здесь	3	1
613	сейчас же	1	1
614	и была	1	1
615	с большой	1	1
616	в более	6	1
617	и часто	1	1
618	еще одна	1	1
619	из более	1	1
620	не существует	1	1
621	видно по	1	1
622	или в	3	1
623	у них	4	1
624	ясной форме	1	1
625	бы в	1	1
626	его уже	1	1
627	на языке	1	1
628	до меня	1	1
629	ее в	6	1
630	еще очень	2	1
631	было хорошо	1	1
632	уже нет	1	1
633	но вот	2	1
634	слаб и	1	1
635	не есть	2	1
636	связь с	11	1
637	нас на	1	1
638	о своем	1	1
639	но если	1	1
640	в моем	1	1
641	между ними	1	1
642	от своего	1	1
643	то здесь	1	1
644	дело с	1	1
645	почему он	1	1
646	в сравнении	1	1
647	не что	1	1
648	время не	1	1
649	знаю что	1	1
650	и другие	3	1
651	которые в	2	1
652	именно здесь	1	1
653	глубоких и	1	1
654	и эта	3	1
655	в таком	1	1
656	приведем еще	1	1
