N	2gram	Tiupa_Hudo_2	Problema
360	но чего	1	1
361	понимается в	1	1
362	жизни для	1	1
363	той же	2	1
364	например в	1	1
365	слезами и	1	1
366	что если	1	1
367	этот смысл	2	1
368	нам в	1	1
369	который был	2	1
370	и над	1	1
371	а для	2	1
372	он вовсе	1	1
373	и он	3	1
374	характером и	1	1
375	не нужно	1	1
376	и на	3	1
377	между собой	1	1
378	мысли и	2	1
379	со словами	1	1
380	прячется в	1	1
381	бы не	3	1
382	своего рода	16	1
383	в сторону	1	1
384	не все	3	1
385	а он	1	1
386	ответ на	2	1
387	а если	1	1
388	себе и	1	1
389	произведение не	1	1
390	один и	1	1
391	во что	1	1
392	герой при	1	1
393	независимо от	1	1
394	она как	1	1
395	такова же	1	1
396	в футляре	4	1
397	угодно и	1	1
398	имеет в	1	1
399	следующим образом	3	1
400	от этого	1	1
401	о самом	1	1
402	этого человека	1	1
403	из жизни	1	1
404	так или	1	1
405	из этих	2	1
406	поскольку в	1	1
407	виде ее	1	1
408	остановиться на	1	1
409	и тот	1	1
410	ничего и	1	1
411	тому же	2	1
412	но ведь	1	1
413	как он	3	1
414	или предмет	1	1
415	еще одна	2	1
416	оказывается не	1	1
417	все те	2	1
418	от которого	2	1
419	о которой	2	1
420	и когда	1	1
421	и читателя	3	1
422	собой не	1	1
423	пор мы	1	1
424	раз это	1	1
425	однако он	1	1
426	том чтобы	1	1
427	жизни здесь	1	1
428	какой бы	1	1
429	что она	7	1
430	обнаруживает себя	1	1
431	и заключается	1	1
432	не должно	1	1
433	от нее	1	1
434	здесь мы	1	1
435	произведение искусства	1	1
436	а когда	1	1
437	лишь в	2	1
438	то все	1	1
439	и чувствовать	1	1
440	делает его	1	1
441	за ней	1	1
442	в жизни	8	1
443	в них	3	1
444	не видно	1	1
445	не всегда	1	1
446	в своих	1	1
447	которой он	1	1
448	и своя	1	1
449	духовной жизни	1	1
450	бытия с	1	1
451	автора и	2	1
452	в один	1	1
453	со всей	2	1
454	в саду	1	1
455	только тем	2	1
456	во время	1	1
457	себе с	1	1
458	от своего	2	1
459	наших дней	1	1
460	на месте	1	1
461	она в	2	1
462	бескорыстно и	1	1
463	на свою	1	1
464	говорил о	1	1
465	не как	2	1
466	как символ	1	1
467	знаем что	1	1
468	и другого	1	1
469	этой плоскости	1	1
470	но он	1	1
471	и совсем	1	1
472	чего нельзя	1	1
473	художественной символики	1	1
474	вместе со	2	1
475	зрения и	1	1
476	даже в	1	1
477	же мы	1	1
478	случае мы	1	1
479	что с	1	1
480	среди которых	1	1
481	каждого отдельного	1	1
482	ничего нового	1	1
483	мы пока	1	1
484	из нас	2	1
485	и начинает	1	1
486	и другое	1	1
487	мысли в	1	1
488	только из	1	1
489	острейшим образом	1	1
490	слова но	1	1
491	этого какие	1	1
492	о них	3	1
493	во всякой	1	1
494	того чтобы	4	1
495	только не	2	1
496	казалось бы	6	1
497	подобно тому	4	1
498	и никогда	1	1
499	отметим еще	1	1
500	что всем	1	1
501	это именно	1	1
502	к ней	2	1
503	герой существует	1	1
504	такая же	1	1
505	душу но	1	1
506	на него	3	1
507	не столь	1	1
508	не нуждается	1	1
509	факта что	1	1
510	жизни ведь	2	1
511	и животные	1	1
512	представляется нам	2	1
513	разным причинам	1	1
514	данности и	2	1
515	с разными	1	1
516	еще яснее	1	1
517	тут не	1	1
518	всего что	1	1
519	бы он	1	1
520	оно не	2	1
521	только одну	1	1
522	обо всех	1	1
523	этом тоже	1	1
524	внимание на	3	1
525	но при	3	1
526	самим собою	2	1
527	с каким	1	1
528	ни стало	1	1
529	же наконец	1	1
530	по сути	1	1
531	нет никакой	1	1
532	и самого	1	1
533	в пределах	1	1
534	в дальнейшем	1	1
535	на том	1	1
536	исключения из	1	1
537	на нее	1	1
538	особенно в	1	1
539	глубоко и	1	1
540	что от	1	1
541	но у	1	1
542	другого и	2	1
543	почему? а	1	1
544	образом в	1	1
545	и смерть	1	1
546	никогда и	1	1
547	бы даже	1	1
548	но мы	1	1
549	в глаза	1	1
550	окружающим его	1	1
551	сам однако	1	1
552	у салтыкова-щедрина	1	1
553	все его	3	1
554	после исключения	1	1
555	я на	1	1
556	все в	1	1
557	возникает и	1	1
558	во втором	2	1
559	нуждается в	2	1
560	и стала	1	1
561	который и	2	1
562	этом как	1	1
563	по разным	1	1
564	бы и	4	1
565	даже для	1	1
566	тот момент	1	1
567	видно что	1	1
568	что бы	1	1
569	все время	3	1
570	и об	2	1
571	и она	1	1
572	и личной	1	1
573	другого не	1	1
574	с художественным	1	1
575	вне себя	1	1
576	дело с	2	1
577	всю ее	1	1
578	и весьма	1	1
579	он уже	2	1
580	впрочем и	2	1
581	это означает	1	1
582	раз вполне	1	1
583	тургенева и	1	1
584	точка зрения	1	1
585	со всеми	1	1
586	без этого	1	1
587	для всех	1	1
588	к идее	1	1
589	в душе	8	1
590	и других	1	1
591	не считают	1	1
592	к своим	1	1
593	себе в	2	1
594	представлялось ему	1	1
595	в одном	3	1
596	у него	5	1
597	только по	1	1
598	образом не	1	1
599	к той	2	1
600	ее на	2	1
601	не обладает	1	1
602	для того	4	1
603	имели бы	1	1
604	а потом	1	1
605	что на	3	1
606	не исчезает	1	1
607	или иначе	1	1
608	длинный ряд	1	1
609	души это	1	1
610	может показаться	1	1
611	такое же	1	1
612	же о	1	1
613	себя и	2	1
614	что не	2	1
615	воспоминания о	1	1
616	образе это	1	1
617	представляется в	2	1
618	и стал	1	1
619	которых мы	1	1
620	до конца	1	1
621	не означает	1	1
622	с которым	1	1
623	однако и	2	1
624	была бы	3	1
625	их как	1	1
626	там где	1	1
627	и мотив	1	1
628	с удивлением	1	1
629	нечто такое	1	1
630	уже давно	1	1
631	и реалистическим	1	1
632	сути дела	1	1
633	одной стороны	3	1
634	что за	1	1
635	обладает никакой	1	1
636	во все	1	1
637	быть только	1	1
638	поскольку он	1	1
639	о соотношении	1	1
640	главного героя	2	1
641	еще раз	1	1
642	него вещей	1	1
643	только для	2	1
644	но для	1	1
645	вишневого сада	2	1
646	ли в	3	1
647	не существует	1	1
648	об отношении	1	1
649	души а	1	1
650	то не	1	1
651	не с	2	1
652	которого она	1	1
653	но еще	2	1
654	что остается	1	1
655	у которого	2	1
656	стороны в	1	1
657	несмотря на	3	1
658	только как	1	1
659	а во	1	1
660	это просто	1	1
661	первом случае	1	1
662	бы его	1	1
663	его личная	1	1
664	природы или	1	1
665	самое что	2	1
666	себе но	2	1
667	к этой	1	1
668	от которой	1	1
669	к этому	1	1
670	можно назвать	1	1
