N	2gram	Bakhtin_Fr_5	Mirosoze
220	для того	6	2
221	во власти	1	2
222	до сих	3	2
223	мы еще	2	2
224	связано с	1	2
225	нужно искать	1	2
226	на этот	3	2
227	фантастический элемент	1	2
228	отрывается от	1	2
229	человеческой жизни	1	2
230	его как	4	2
231	о чем	3	2
232	от мира	2	2
233	он и	3	2
234	по своему	4	2
235	в той	1	2
236	как бы	12	2
237	него не	2	2
238	в начале	2	2
239	о мире	1	2
240	в более	1	2
241	и для	3	2
242	не существует	1	2
243	бы в	4	2
244	жизни в	2	2
245	в свою	1	2
246	сказать что	4	2
247	свободой и	1	2
248	чем кто-либо	1	2
249	к этому	2	2
250	ту же	2	1
251	также что	1	1
252	повторяются в	1	1
253	атмосферы и	1	1
254	становится в	1	1
255	выражения в	1	1
256	на самом	5	1
257	его со	1	1
258	и до	2	1
259	она все	1	1
260	двух великих	1	1
261	разные стороны	1	1
262	всей ее	1	1
263	мы не	4	1
264	уверен что	2	1
265	уже более	2	1
266	и через	1	1
267	его вполне	1	1
268	но она	3	1
269	что иное	1	1
270	принадлежит к	1	1
271	раздвоение и	1	1
272	ему в	1	1
273	то это	1	1
274	еще не	1	1
275	в покое	1	1
276	за это	1	1
277	вечности и	1	1
278	иное как	1	1
279	художественном творчестве	1	1
280	во всех	13	1
281	тем как	1	1
282	то мы	1	1
283	в юности	1	1
284	самом деле	5	1
285	в сторону	2	1
286	для других	1	1
287	если в	2	1
288	он пишет	1	1
289	отличие от	2	1
290	и речи	1	1
291	что они	1	1
292	исхода из	3	1
293	мира в	1	1
294	обнаруживается что	1	1
295	более чем	1	1
296	что во	1	1
297	в одной	3	1
298	остается кроме	1	1
299	его на	1	1
300	это был	1	1
301	оторваться от	1	1
302	кто не	2	1
303	склонность к	1	1
304	сознания в	1	1
305	жизни нет	1	1
306	все стало	1	1
307	в каком-то	1	1
308	идет не	1	1
309	средство для	1	1
310	и свободное	1	1
311	процесса не	1	1
312	серьезный характер	1	1
313	переходит на	1	1
314	роль в	2	1
315	потому она	1	1
316	ее как	1	1
317	в такую	1	1
318	это связано	1	1
319	эти и	1	1
320	он все	1	1
321	силой и	1	1
322	которой не	1	1
323	всех этих	6	1
324	абсолютного равенства	1	1
325	из него	1	1
326	все с	1	1
327	ни был	1	1
328	значительной степени	1	1
329	в каждом	2	1
330	подход к	1	1
331	как они	3	1
332	в вечности	1	1
333	и характер	1	1
334	значение в	1	1
335	них не	1	1
336	на все	2	1
337	в понимании	1	1
338	в душе	1	1
339	это было	4	1
340	дома и	1	1
341	и евангельские	1	1
342	рост и	1	1
343	с начала	1	1
344	весь мир	6	1
345	он ставил	1	1
346	период его	1	1
347	его было	1	1
348	и вся	1	1
349	и вопреки	1	1
350	одна и	1	1
351	в опьянении	1	1
352	увидим как	1	1
353	нисколько не	3	1
354	смысл и	1	1
355	его нельзя	1	1
356	во время	12	1
357	почти нет	1	1
358	этой связи	3	1
359	и без	2	1
360	эту свободу	1	1
361	знает и	1	1
362	был одним	1	1
363	понимал что	1	1
364	он дает	1	1
365	не от	1	1
366	в отличие	2	1
367	что я	1	1
368	должны были	1	1
369	то от	1	1
370	нельзя было	2	1
371	мир и	3	1
372	точку зрения	2	1
373	делает его	2	1
374	мире все	1	1
375	обращение к	1	1
376	его время	1	1
377	и более	1	1
378	не должно	1	1
379	вовсе не	8	1
380	сложный и	1	1
381	адама и	1	1
382	сам он	1	1
383	почти все	3	1
384	в атмосфере	6	1
385	в отношении	2	1
386	между людьми	1	1
387	с миром	8	1
388	о последнем	1	1
389	не менее	3	1
390	вплоть до	2	1
391	а иногда	1	1
392	что ему	1	1
393	он еще	1	1
394	мы все	1	1
395	налагает на	1	1
396	чем не	2	1
397	не могло	3	1
398	мышления и	1	1
399	казалось бы	1	1
400	самой жизни	2	1
401	у шекспира	1	1
402	мире и	1	1
403	и мысли	2	1
404	же он	1	1
405	его он	1	1
406	не нужен	1	1
407	в области	1	1
408	ведь все	1	1
409	может показаться	1	1
410	от того	3	1
411	отвлеченной системой	1	1
412	и объявил	1	1
413	все то	1	1
414	в духе	2	1
415	нет ни	2	1
416	эпоху в	1	1
417	и самое	1	1
418	и о	4	1
419	город и	1	1
420	нему не	1	1
421	средневековья и	1	1
422	в пределах	2	1
423	так в	2	1
424	встреча с	2	1
425	не столько	2	1
426	для нового	1	1
427	шекспира и	2	1
428	бытия как	1	1
429	и сам	1	1
430	в образе	1	1
431	можно было	4	1
432	так и	6	1
433	нем есть	1	1
434	было в	1	1
435	нужно было	1	1
436	об этой	3	1
437	она была	1	1
438	жизнь и	2	1
439	поэтому в	1	1
440	в эпоху	7	1
441	свободной и	2	1
442	и освобождение	1	1
443	и даже	4	1
444	об этом	4	1
445	связанная с	2	1
446	есть во	1	1
447	находится в	1	1
448	именно потому	1	1
449	своей книге	1	1
450	но к	1	1
451	и поэтому	1	1
452	и та	2	1
453	вражда к	1	1
454	и отрицательный	2	1
455	в значительной	2	1
456	нас в	2	1
457	перерождения он	1	1
458	существенное в	1	1
459	и всю	1	1
460	идет к	1	1
461	от них	1	1
462	этот момент	3	1
463	во всей	1	1
464	и только	2	1
465	и можно	1	1
466	и наконец	2	1
467	все формы	1	1
468	мы уже	4	1
469	не несет	1	1
470	в сферу	1	1
471	он перестал	1	1
472	он хочет	2	1
473	эту исключительную	1	1
474	быть и	1	1
475	порядка и	1	1
476	ним может	1	1
477	в новой	1	1
478	речи о	1	1
479	одной из	5	1
480	характерно для	3	1
481	традиции в	1	1
482	ли он	2	1
483	и быть	1	1
484	же этот	1	1
485	между тем	2	1
486	между этими	1	1
487	и ее	1	1
488	в эти	2	1
489	имеют свою	1	1
490	и принуждении	1	1
491	это ни	1	1
492	литературы в	1	1
493	которому он	1	1
494	но первые	1	1
495	он очень	1	1
496	завершения в	1	1
497	не исчезает	1	1
498	рассказывает о	1	1
499	в праве	1	1
500	его и	1	1
501	и статического	1	1
502	xvi века	2	1
503	себе в	1	1
504	мир так	1	1
505	что она	3	1
506	в одном	3	1
507	у нее	2	1
508	к ним	1	1
509	вперед в	1	1
510	своем художественном	1	1
511	идет в	2	1
512	существо и	1	1
513	людей не	1	1
514	тема эта	1	1
515	свои границы	1	1
516	рядом с	2	1
517	не были	1	1
518	и из	1	1
519	как у	1	1
520	было ничего	1	1
521	а именно	2	1
522	к которому	1	1
523	души и	1	1
524	были в	1	1
525	и др	8	1
526	русской истории	1	1
527	все было	1	1
528	что не	1	1
529	говорит о	1	1
530	нужно сказать	2	1
531	власти и	1	1
532	как ни	1	1
533	этом основании	1	1
534	у порога	1	1
535	и тут	1	1
536	если не	1	1
537	себя на	1	1
538	и всякое	1	1
539	мир для	1	1
540	культуры он	1	1
541	свою очень	1	1
542	но оно	1	1
543	в частности	1	1
544	мы говорим	1	1
545	над ним	1	1
546	к жизни	1	1
547	в течение	3	1
548	философской антропологии	1	1
549	связаны с	4	1
550	не боится	1	1
551	когда она	1	1
552	да и	1	1
553	для понимания	1	1
554	который он	1	1
555	в телесном	1	1
556	мира с	1	1
557	в это	1	1
558	о жизни	1	1
559	потому и	1	1
560	отречение от	2	1
561	своей жизни	2	1
562	только для	2	1
563	но это	5	1
564	о его	1	1
565	это выражение	1	1
566	под влиянием	1	1
567	на одной	1	1
568	за его	2	1
569	этой свободы	1	1
570	было еще	1	1
571	лишь его	1	1
572	то не	1	1
573	целый ряд	1	1
574	из себя	1	1
575	бы он	1	1
576	еще более	1	1
577	тем более	1	1
578	для людей	1	1
579	в период	2	1
580	мира он	1	1
581	истины и	1	1
582	от всех	5	1
583	но этот	3	1
584	жизни а	1	1
585	разум и	1	1
586	свое спасение	1	1
587	не что	1	1
588	ко всему	2	1
589	культуры в	1	1
590	та же	1	1
591	его особая	1	1
592	время он	1	1
593	можно назвать	1	1
594	важно для	1	1
595	пути к	1	1
596	и эта	1	1
597	и свою	1	1
598	так же	8	1
599	во всяком	1	1
600	земли и	1	1
601	они не	1	1
602	которая не	2	1
