N	2gram	Vinokur_Ku_1	Problema
171	совершенно невозможно	1	3
172	если бы	9	3
173	и должно	2	3
174	на почве	1	3
175	иных случаях	2	3
176	этом смысле	3	3
177	но с	2	3
178	мы увидим	3	3
179	с одной	1	3
180	вопроса о	1	3
181	событие и	2	3
182	в известной	1	3
183	как такового	1	3
184	и даже	3	3
185	оно не	3	3
186	себя и	1	3
187	одной стороны	1	3
188	есть лишь	3	3
189	его как	1	3
190	в иных	2	3
191	и иной	1	3
192	в область	1	3
193	применении к	1	3
194	и на	4	3
195	в тех	4	3
196	здесь совершенно	1	3
197	да и	1	3
198	как форму	1	3
199	слова и	4	3
200	но это	1	3
201	все это	6	3
202	не является	2	3
203	и все	2	3
204	не знает	1	3
205	в таком	3	3
206	все что	1	3
207	они не	3	3
208	смысле слова	1	2
209	можно говорить	2	2
210	и должны	1	2
211	для науки	1	2
212	и есть	2	2
213	в котором	3	2
214	его не	1	2
215	есть не	1	2
216	можно и	1	2
217	и значение	2	2
218	мы имеем	6	2
219	я не	2	2
220	и понять	1	2
221	и он	3	2
222	столь же	1	2
223	в чем	1	2
224	с его	4	2
225	но как	1	2
226	а только	8	2
227	себя все	1	2
228	не все	2	2
229	с совершенно	1	2
230	иметь дело	1	2
231	в истории	3	2
232	показать что	1	2
233	как к	1	2
234	и у	1	2
235	что это	5	2
236	бы не	1	2
237	и те	1	2
238	на то	4	2
239	не имеют	3	2
240	не следует	1	2
241	собственно не	1	2
242	есть таким	1	2
243	момента в	1	2
244	он должен	1	2
245	понятий и	1	2
246	на этом	1	2
247	в каждом	2	2
248	лишь в	2	2
249	и других	1	2
250	стороны слова	1	2
251	строгом смысле	1	2
252	как таковой	2	2
253	на первый	1	2
254	и при	2	2
255	и более	2	2
256	том же	2	2
257	случае мы	1	2
258	раз и	1	2
259	от чисто	1	2
260	в таких	4	2
261	дело в	1	2
262	одна из	1	2
263	и именно	2	2
264	этого объекта	1	2
265	того чтобы	17	2
266	в самой	4	2
267	а лишь	1	2
268	суждения и	1	2
269	связи с	7	2
270	следует что	4	2
271	этом отношении	5	2
272	у нас	10	2
273	к себе	4	2
274	не могут	2	2
275	есть только	1	2
276	что оно	3	2
277	слова с	1	2
278	для того	16	2
279	должен быть	4	2
280	приходится иметь	1	2
281	что все	2	2
282	отношения и	2	2
283	в себя	1	2
284	том как	3	2
285	этот объект	1	2
286	поэтому в	1	2
287	движения и	1	2
288	и здесь	3	2
289	и что	5	2
290	современной русской	1	2
291	и во	1	2
292	язык в	5	2
293	в него	1	2
294	в каких	1	2
295	того что	9	2
296	в современной	2	2
297	в двух	1	2
298	нуждается в	3	2
299	что он	6	2
300	в какой	6	2
301	себя в	1	2
302	в нашей	1	2
303	языка как	5	2
304	в начале	1	2
305	общей философской	1	2
306	не дает	1	2
307	что и	4	2
308	вовсе не	10	2
309	содержание и	5	2
310	в некоторых	1	2
311	тем что	8	2
312	в особенности	3	2
313	без всякой	1	2
314	или иной	3	2
315	здесь в	1	2
316	форме и	1	2
317	и пр	15	2
318	не было	3	2
319	в россии	1	2
320	в связи	3	2
321	именно поэтому	2	2
322	человек в	1	2
323	в частности	4	2
324	как это	3	2
325	в строгом	1	2
326	к своему	2	2
327	психофизического организма	1	2
328	лингвистики и	1	2
329	тенденцию к	1	2
330	какой мере	1	2
331	и смысла	1	2
332	по существу	4	2
333	можно сказать	3	2
334	того или	4	2
335	этой науки	1	2
336	является как	1	2
337	или в	2	2
338	о котором	2	2
339	той или	1	2
340	чтобы его	1	2
341	в этих	4	2
342	слово в	1	2
343	в свою	3	2
344	была бы	3	2
345	к его	1	2
346	или иного	3	2
347	в своих	1	2
348	к этому	1	2
349	в сфере	1	1
350	лишь после	1	1
351	а из	1	1
352	выражения в	1	1
353	тех же	1	1
354	других областей	1	1
355	это и	4	1
356	мере в	6	1
357	в первом	3	1
358	из его	1	1
359	исходит из	1	1
360	все те	2	1
361	от которых	1	1
362	культуры она	1	1
363	который в	1	1
364	как таковому	1	1
365	бы уже	2	1
366	и ничего	1	1
367	до крайности	1	1
368	как единство	1	1
369	связан с	1	1
370	бы что	1	1
371	вопрос о	2	1
372	язык как	9	1
373	мы называем	1	1
374	в основных	1	1
375	во внутреннем	1	1
376	который был	1	1
377	так чтобы	1	1
378	что иное	1	1
379	на себя	3	1
380	свой предмет	2	1
381	основании что	1	1
382	которое в	2	1
383	так называемые	3	1
384	в каждой	1	1
385	форм в	2	1
386	которую можно	2	1
387	сказанное выше	1	1
388	иное как	2	1
389	и втором	1	1
390	время в	1	1
391	как науки	1	1
392	по своему	1	1
393	том основании	1	1
394	слова как	3	1
395	то он	1	1
396	в противовес	3	1
397	значение и	2	1
398	в общем	3	1
399	в новом	1	1
400	себе и	2	1
401	лишь так	1	1
402	материала так	1	1
403	которые не	1	1
404	которые могли	1	1
405	идет о	2	1
406	всего от	1	1
407	в подобных	1	1
408	и исторические	1	1
409	и где	1	1
410	могли бы	2	1
411	целый ряд	5	1
412	вопросом о	1	1
413	поскольку мы	1	1
414	переходит и	1	1
415	следует остановиться	1	1
416	при чтении	1	1
417	ее целом	1	1
418	помощью которого	1	1
419	не приходится	1	1
420	бы и	2	1
421	ни один	1	1
422	формы в	2	1
423	что нас	1	1
424	себе содержание	1	1
425	которые в	1	1
426	есть вещь	1	1
427	что так	3	1
428	в этой	3	1
429	но он	1	1
430	но ведь	2	1
431	как он	1	1
432	в наших	1	1
433	а вовсе	1	1
434	она все	1	1
435	и если	3	1
436	сомнений и	1	1
437	звук а	1	1
438	т д	14	1
439	каждое из	1	1
440	всех этих	1	1
441	и социальной	2	1
442	и вот	1	1
443	слову как	1	1
444	широком смысле	1	1
445	необходимо для	1	1
446	свое время	2	1
447	не теряет	1	1
448	и единство	1	1
449	так например	2	1
450	всего то	1	1
451	именно это	1	1
452	от нее	1	1
453	культуры но	1	1
454	в совершенно	1	1
455	значение в	1	1
456	может возникнуть	1	1
457	поэтике в	1	1
458	от степени	1	1
459	это было	2	1
460	совершенно еще	1	1
461	и иных	1	1
462	и мы	2	1
463	истории и	1	1
464	понятий в	1	1
465	для них	2	1
466	он является	1	1
467	нет в	1	1
468	она и	1	1
469	и субъективные	1	1
470	все равно	2	1
471	в общей	1	1
472	этого не	2	1
473	с тем	5	1
474	и уже	1	1
475	действительно не	1	1
476	самого это	1	1
477	нисколько не	3	1
478	был бы	2	1
479	к стилистике	1	1
480	по сравнению	1	1
481	что вся	1	1
482	к одному	1	1
483	том смысле	1	1
484	в которых	6	1
485	мысли и	1	1
486	не звук	1	1
487	и эти	3	1
488	так называемое	1	1
489	том и	2	1
490	однако в	1	1
491	с так	1	1
492	по себе	2	1
493	как язык	1	1
494	как проблема	1	1
495	тому что	3	1
496	которой и	1	1
497	можно ли	2	1
498	не имеющая	1	1
499	слова мы	1	1
500	таких случаях	1	1
501	не раз	2	1
502	как выражение	1	1
503	это чувство	1	1
504	человека но	1	1
505	что с	2	1
506	иной раз	2	1
507	но для	1	1
508	лингвистическую природу	1	1
509	как о	2	1
510	если угодно	1	1
511	уже из	2	1
512	правда в	1	1
513	что их	2	1
514	в самых	1	1
515	иметь в	1	1
516	та или	1	1
517	социального и	2	1
518	образования и	1	1
519	что язык	7	1
520	как формы	1	1
521	и без	1	1
522	находятся в	1	1
523	вследствие того	1	1
524	или иная	1	1
525	целое в	1	1
526	и является	4	1
527	с достаточной	1	1
528	во избежание	1	1
529	в сознании	1	1
530	в процессе	1	1
531	до того	2	1
532	не столь	1	1
533	уже и	3	1
534	ли это	2	1
535	однако это	1	1
536	и социального	1	1
537	и со	1	1
538	что можно	2	1
539	случайно и	1	1
540	иного отдельного	1	1
541	иногда даже	1	1
542	даже и	3	1
543	в наши	1	1
544	как некое	1	1
545	языка что	1	1
546	форма а	2	1
547	весь не	1	1
548	п и	1	1
549	слов но	1	1
550	к такому	1	1
551	как не	1	1
552	свою очередь	3	1
553	на нем	1	1
554	говоря уже	1	1
555	без всякого	1	1
556	языка и	8	1
557	если в	2	1
558	за пределами	1	1
559	исторической жизни	2	1
560	действия и	2	1
561	и общая	1	1
562	идет речь	2	1
563	мы наблюдаем	2	1
564	для поэтики	1	1
565	и исторически	1	1
566	как с	2	1
567	на том	3	1
568	что у	1	1
569	по аналогии	1	1
570	было в	2	1
571	мог бы	1	1
572	в научном	1	1
573	в одном	3	1
574	пределах в	1	1
575	известной мере	1	1
576	это только	3	1
577	имеется в	1	1
578	это как	1	1
579	касается в	1	1
580	и правильное	1	1
581	к языку	5	1
582	смысле и	2	1
583	образом в	1	1
584	из других	1	1
585	часто и	1	1
586	возможна только	1	1
587	самом широком	1	1
588	настоящее время	1	1
589	для нас	2	1
590	а также	1	1
591	науки сами	1	1
592	события в	1	1
593	и своей	1	1
594	вопросу о	1	1
595	в которую	1	1
596	на протяжении	1	1
597	его так	2	1
598	в науку	1	1
599	во втором	2	1
600	таким путем	1	1
601	лишь к	1	1
602	и следовательно	1	1
603	сюда относится	1	1
604	возможно лишь	1	1
605	что здесь	1	1
606	в лингвистике	3	1
607	научного мышления	1	1
608	есть процесс	1	1
609	обе эти	3	1
610	сомнению что	1	1
611	важное значение	1	1
612	этот вопрос	1	1
613	как мир	1	1
614	субъекта в	1	1
615	к их	1	1
616	не имеющих	1	1
617	рассказом о	1	1
618	в контексте	2	1
619	или же	1	1
620	к звуку	1	1
621	действительно может	1	1
622	тех пределах	1	1
623	и теперь	1	1
624	есть в	4	1
625	которому он	1	1
626	уже не	8	1
627	только на	1	1
628	есть уже	1	1
629	его во	1	1
630	речь в	4	1
631	или даже	1	1
632	что ученый	1	1
633	право говорить	1	1
634	из них	4	1
635	связывается с	1	1
636	его и	1	1
637	и понимание	1	1
638	этом в	1	1
639	для него	1	1
640	других вещей	1	1
641	целом и	2	1
642	сами по	1	1
643	моментов в	1	1
644	не для	1	1
645	к ним	1	1
646	может служить	2	1
647	но что	1	1
648	природы а	1	1
649	на некоторые	1	1
650	явлений в	2	1
651	поэтому на	1	1
652	сделали попытку	1	1
653	образом не	1	1
654	не просто	5	1
655	момент в	1	1
656	именно как	1	1
657	объяснение в	2	1
658	до сих	4	1
659	или иначе	2	1
660	нас в	1	1
661	притом не	1	1
662	именно в	6	1
663	только что	1	1
664	связано с	3	1
665	а на	2	1
666	на этот	2	1
667	до конца	2	1
668	основной вопрос	1	1
669	человеческой жизни	1	1
670	так называемой	2	1
671	все время	1	1
672	о чем	2	1
673	на эту	2	1
674	что мы	1	1
675	таков смысл	1	1
676	язык для	2	1
677	вместе с	7	1
678	так же	4	1
679	мы говорим	2	1
680	в историю	1	1
681	но никогда	1	1
682	она есть	1	1
683	лицом к	1	1
684	в той	5	1
685	смысле этого	3	1
686	первом случае	1	1
687	понять все	1	1
688	эта проблема	1	1
689	слов в	2	1
690	как целое	1	1
691	мы сказали	1	1
692	историка литературы	1	1
693	есть и	1	1
694	языка то	2	1
695	этого слова	3	1
696	самый звук	1	1
697	как например	2	1
698	аналогии с	1	1
699	сих пор	4	1
700	которое было	1	1
701	вместо него	1	1
702	в смысле	2	1
703	же значение	1	1
704	к вопросу	1	1
705	это уже	1	1
706	живет и	2	1
707	образом есть	1	1
708	и может	3	1
709	к тому	5	1
710	не подлежит	1	1
711	это можно	1	1
712	первом и	1	1
713	в результате	5	1
714	может но	1	1
715	своему предмету	1	1
716	которая в	1	1
717	в настоящее	1	1
718	но лингвистика	1	1
719	искусства для	1	1
720	в собственно	2	1
721	бы в	7	1
722	еще более	1	1
723	ведь есть	1	1
724	с понятием	1	1
725	звук который	1	1
726	я в	1	1
727	исследования не	1	1
728	и звуковой	1	1
729	отношении к	1	1
730	к лицу	1	1
731	процессы в	1	1
732	жизни в	1	1
733	значения в	2	1
734	но если	2	1
735	не говоря	2	1
736	в предметном	1	1
737	большое значение	2	1
738	сказали бы	1	1
739	которых слово	1	1
740	самого языка	2	1
741	не что	1	1
742	в свое	2	1
743	выходят за	1	1
744	но именно	1	1
745	в которой	6	1
746	и лингвистической	1	1
747	в действительности	1	1
748	которой я	1	1
749	жизни и	1	1
750	но эти	1	1
751	это понятие	1	1
752	форма должна	1	1
753	смысле что	1	1
