N	2gram	Vinokur_St_1	Marksizm
158	связано с	1	3
159	не было	4	3
160	одной стороны	2	3
161	языка не	2	3
162	да и	3	3
163	для понимания	1	3
164	и от	1	3
165	сих пор	7	3
166	не существует	3	3
167	что оно	3	3
168	а в	17	3
169	во всяком	6	3
170	отношения к	2	2
171	в зависимости	1	2
172	живой речи	1	2
173	от своего	1	2
174	правильного понимания	1	2
175	вопрос о	4	2
176	почти исключительно	1	2
177	конечно и	3	2
178	зависимости от	1	2
179	и самого	1	2
180	он был	3	2
181	но как	1	2
182	ответ на	3	2
183	что они	7	2
184	только путем	1	2
185	конечно совершенно	1	2
186	в одной	1	2
187	стороны и	1	2
188	в своем	2	2
189	от этого	2	2
190	что это	4	2
191	в нашем	1	2
192	бы не	2	2
193	речи на	1	2
194	в тех	3	2
195	значение так	1	2
196	xviii и	1	2
197	в узком	1	2
198	без исключения	1	2
199	значительной степени	1	2
200	и с	3	2
201	на все	1	2
202	то есть	2	2
203	это было	1	2
204	на протяжении	1	2
205	далеко не	1	2
206	и потому	2	2
207	всегда и	1	2
208	мы не	2	2
209	и тогда	2	2
210	нас не	1	2
211	является для	1	2
212	лишь те	1	2
213	место в	1	2
214	или вернее	1	2
215	является в	1	2
216	точку зрения	3	2
217	по крайней	2	2
218	но они	1	2
219	как о	2	2
220	лишь при	1	2
221	и является	1	2
222	только с	2	2
223	разрыв между	1	2
224	должны быть	3	2
225	одним и	2	2
226	должен быть	3	2
227	и о	1	2
228	являются лишь	1	2
229	поэтому в	3	2
230	и даже	5	2
231	но к	1	2
232	прав в	1	2
233	все его	1	2
234	с нашей	2	2
235	крайней мере	2	2
236	всяком случае	6	2
237	но не	3	2
238	или же	2	2
239	себя в	1	2
240	и у	2	2
241	уже в	2	2
242	языка а	1	2
243	в виде	3	2
244	свидетельствует о	2	2
245	но для	2	2
246	не так	1	2
247	ведь это	1	2
248	допустим что	2	2
249	слово как	1	2
250	но что	1	2
251	у него	2	2
252	тем что	5	2
253	даже и	2	2
254	бы это	2	2
255	характерен для	1	2
256	и речи	2	2
257	именно в	6	2
258	здесь в	1	2
259	а с	3	2
260	что не	3	2
261	они не	1	2
262	до конца	1	2
263	не на	1	2
264	однако и	2	2
265	так называемой	2	2
266	о чем	1	2
267	нашей точки	1	2
268	мы встречаем	1	2
269	вместе с	1	2
270	к его	1	2
271	xix века	1	2
272	там где	5	2
273	того или	4	2
274	в начале	3	2
275	встречаем в	1	2
276	или в	1	2
277	узком смысле	1	2
278	себя самого	1	2
279	еще более	4	2
280	не знает	2	2
281	или иного	4	2
282	жизни и	5	2
283	что в	30	2
284	как на	1	2
285	как известно	1	1
286	то на	1	1
287	можно говорить	1	1
288	речь идет	4	1
289	также и	9	1
290	например в	8	1
291	словами и	1	1
292	то в	3	1
293	ii и	2	1
294	что эти	1	1
295	и за	3	1
296	и могут	1	1
297	его не	1	1
298	системе как	1	1
299	не приходится	1	1
300	бы что	2	1
301	не была	2	1
302	работы на	1	1
303	из сказанного	1	1
304	совпадает с	2	1
305	говорить о	2	1
306	котором не	1	1
307	эпохи в	3	1
308	из того	2	1
309	то это	3	1
310	работе над	1	1
311	так а	1	1
312	какого бы	1	1
313	подчеркнуть что	2	1
314	но при	1	1
315	между собой	1	1
316	время в	1	1
317	что его	1	1
318	является еще	1	1
319	из этих	6	1
320	совсем не	2	1
321	а только	1	1
322	только при	1	1
323	не все	3	1
324	таком положении	2	1
325	при условии	1	1
326	друг от	1	1
327	или иное	3	1
328	мы снова	1	1
329	и я	3	1
330	как в	13	1
331	что именно	1	1
332	так называемая	3	1
333	чем мы	1	1
334	дела в	1	1
335	кроме того	1	1
336	не являются	3	1
337	в каком-то	2	1
338	в которой	4	1
339	как это	4	1
340	бы с	1	1
341	так или	2	1
342	чуть ли	2	1
343	у каждого	1	1
344	этого совершенно	1	1
345	но без	1	1
346	с их	1	1
347	всем его	1	1
348	на какой-то	1	1
349	как он	1	1
350	не могла	2	1
351	а вовсе	1	1
352	вообще не	2	1
353	что она	4	1
354	в статье	7	1
355	всё это	4	1
356	которой говорят	1	1
357	но именно	2	1
358	о которой	3	1
359	всех этих	2	1
360	в первую	2	1
361	не значит	3	1
362	объективный факт	1	1
363	как увидим	1	1
364	этого вопроса	2	1
365	дела не	1	1
366	и вот	1	1
367	можно назвать	2	1
368	борьбы это	1	1
369	этот тезис	1	1
370	о языке	1	1
371	так например	7	1
372	что нельзя	1	1
373	в основу	4	1
374	но все	4	1
375	бы они	1	1
376	в каждом	3	1
377	ни были	2	1
378	связанные с	3	1
379	деле конечно	1	1
380	же касается	3	1
381	со всеми	2	1
382	где оно	1	1
383	литературного языка	1	1
384	ясно что	10	1
385	с целью	1	1
386	входит в	1	1
387	заключается в	4	1
388	первую очередь	2	1
389	и соответствующие	1	1
390	всю свою	1	1
391	сегодняшнего дня	1	1
392	только одно	1	1
393	он является	1	1
394	в них	1	1
395	о которых	1	1
396	с тем	1	1
397	место и	1	1
398	дела и	2	1
399	которой он	1	1
400	несмотря на	2	1
401	выйти за	1	1
402	все это	5	1
403	отсюда что	1	1
404	места в	2	1
405	свою собственную	2	1
406	что такое	1	1
407	никаких оснований	2	1
408	почти не	1	1
409	система является	1	1
410	обсуждается в	1	1
411	мере не	1	1
412	не столько	1	1
413	значение то	1	1
414	значение для	1	1
415	не менее	5	1
416	для изучения	4	1
417	простое и	1	1
418	но он	2	1
419	что было	1	1
420	тем не	2	1
421	произведения в	2	1
422	следующими словами	1	1
423	оценке как	1	1
424	это выражение	1	1
425	же мы	1	1
426	нет никакого	1	1
427	принципов и	2	1
428	слова до	1	1
429	бы на	1	1
430	разве только	1	1
431	что эта	2	1
432	что с	2	1
433	в русской	1	1
434	тогда когда	1	1
435	она ни	1	1
436	и притом	1	1
437	во время	3	1
438	для языка	1	1
439	было не	2	1
440	для кого	1	1
441	но только	1	1
442	не могло	1	1
443	вообще нет	1	1
444	в разных	1	1
445	на себя	1	1
446	что называют	1	1
447	что самое	1	1
448	дела от	1	1
449	ему и	1	1
450	это слово	4	1
451	убедиться в	2	1
452	раз того	1	1
453	так то	1	1
454	этом отношении	7	1
455	и делает	1	1
456	также те	1	1
457	тему в	2	1
458	нет даже	2	1
459	уже о	5	1
460	не давая	1	1
461	но там	1	1
462	в духе	1	1
463	не могут	1	1
464	когда мы	1	1
465	есть только	2	1
466	что все	2	1
467	и другой	1	1
468	и такие	2	1
469	ли не	2	1
470	числе и	2	1
471	другом месте	2	1
472	но также	9	1
473	совсем иначе	1	1
474	слова с	1	1
475	оно не	1	1
476	действительно можно	1	1
477	от той	1	1
478	собранного и	1	1
479	о филологическом	1	1
480	от друга	1	1
481	того времени	5	1
482	в некоторых	1	1
483	следовательно в	1	1
484	говоря уже	1	1
485	они ни	1	1
486	последнее время	1	1
487	то или	3	1
488	так в	1	1
489	на том	1	1
490	и когда	1	1
491	и сам	2	1
492	в иной	1	1
493	не отражает	1	1
494	было в	1	1
495	отсюда и	1	1
496	здесь нет	1	1
497	еще в	1	1
498	когда в	1	1
499	можно только	1	1
500	и вообще	3	1
501	и правильное	1	1
502	он говорил	1	1
503	мысль о	1	1
504	образом в	1	1
505	лишь то	1	1
506	только и	1	1
507	не существовало	1	1
508	в работе	1	1
509	грамматики и	1	1
510	внимание на	3	1
511	и что	4	1
512	его жизни	3	1
513	притом в	1	1
514	можно сказать	1	1
515	для публики	1	1
516	этих двух	3	1
517	должно было	2	1
518	нет это	2	1
519	истории а	1	1
520	с одним	1	1
521	тем или	3	1
522	которые мы	1	1
523	нуждается в	1	1
524	которые совершенно	1	1
525	во всей	1	1
526	и только	3	1
527	в другой	1	1
528	каких бы	1	1
529	которой в	1	1
530	устойчивая система	1	1
531	оставляют в	1	1
532	в современной	1	1
533	что здесь	2	1
534	но с	3	1
535	знаков в	1	1
536	сомнению что	1	1
537	тот же	1	1
538	которым мы	1	1
539	на каждое	1	1
540	дело с	2	1
541	в свой	2	1
542	языка на	1	1
543	и кажется	1	1
544	и так	3	1
545	о значении	3	1
546	и стилистической	1	1
547	до сегодняшнего	1	1
548	именно на	1	1
549	с которыми	2	1
550	так что	6	1
551	же и	4	1
552	есть в	2	1
553	и др	1	1
554	оказывается в	2	1
555	уже не	1	1
556	вопроса о	3	1
557	ни одного	2	1
558	если в	2	1
559	кажется что	3	1
560	в праве	1	1
561	и других	1	1
562	из них	8	1
563	был бы	1	1
564	одно из	2	1
565	себе в	1	1
566	и устойчивой	1	1
567	могло бы	2	1
568	в одном	1	1
569	сами по	1	1
570	для правильного	1	1
571	к ним	1	1
572	не о	1	1
573	случае не	2	1
574	от того	1	1
575	в других	2	1
576	были бы	1	1
577	к самым	1	1
578	со стороны	6	1
579	и из	1	1
580	или иначе	2	1
581	а именно	3	1
582	ему не	1	1
583	к которому	4	1
584	соответствии с	1	1
585	с той	1	1
586	в ряде	1	1
587	еще и	2	1
588	то ее	1	1
589	в середине	1	1
590	ли отсюда	1	1
591	больше и	1	1
592	говорит о	3	1
593	не говоря	1	1
594	в соответствии	1	1
595	превращается в	2	1
596	чтобы убедиться	1	1
597	а на	3	1
598	которых мы	1	1
599	мы так	1	1
600	самое слово	1	1
601	целью дать	1	1
602	другой стороны	7	1
603	дело в	6	1
604	на основании	1	1
605	на эту	4	1
606	во внимание	1	1
607	него не	1	1
608	отступления от	1	1
609	если не	2	1
610	себя на	1	1
611	бы оно	1	1
612	на который	2	1
613	него в	1	1
614	недоразумение и	1	1
615	ни на	2	1
616	и xix	1	1
617	в связном	1	1
618	мы говорим	1	1
619	оно существует	1	1
620	индивидуальной личности	1	1
621	в течение	1	1
622	на которое	2	1
623	слова он	1	1
624	которая конечно	1	1
625	статье о	2	1
626	что же	6	1
627	и всей	1	1
628	конечно эти	1	1
629	и было	1	1
630	быть не	1	1
631	в это	1	1
632	сказать не	1	1
633	этом случае	2	1
634	несколько слов	1	1
635	и другим	1	1
636	в целом	5	1
637	на которой	2	1
638	нашей литературы	1	1
639	но это	6	1
640	его же	2	1
641	этом и	1	1
642	естественно не	1	1
643	говорить что	1	1
644	к вопросу	1	1
645	содержанием и	1	1
646	каждой из	1	1
647	не оставляют	1	1
648	но помимо	1	1
649	этого рода	1	1
650	не подлежит	1	1
651	и самому	1	1
652	о котором	2	1
653	хотя и	1	1
654	эти проблемы	1	1
655	у них	1	1
656	или нет	1	1
657	указания на	1	1
658	на нем	1	1
659	с формой	1	1
660	зрения в	2	1
661	потому что	6	1
662	исключительно в	1	1
663	в равной	2	1
664	знака в	2	1
665	мы в	1	1
666	которая на	1	1
667	работы и	1	1
668	ведь именно	1	1
669	данном отношении	5	1
670	в последнем	1	1
671	это и	4	1
672	из этого	1	1
673	или иным	3	1
674	но вот	1	1
675	а может	1	1
676	и другие	1	1
677	по поводу	7	1
678	том числе	2	1
679	гораздо более	4	1
680	смысле что	1	1
