N	2gram	Vygotskiy__3	Psycholo
129	только в	10	4
130	в жизни	3	4
131	при помощи	1	4
132	и других	2	4
133	из них	4	4
134	очень легко	2	4
135	по поводу	1	4
136	от этих	2	4
137	что не	1	4
138	целым рядом	2	4
139	в частности	4	4
140	друг с	5	4
141	с этой	3	4
142	к этому	3	4
143	в таком	2	4
144	например в	1	3
145	же как	6	3
146	совершенно новый	1	3
147	и до	1	3
148	и этот	1	3
149	с но	1	3
150	и он	1	3
151	слова как	1	3
152	но не	6	3
153	сама по	1	3
154	конце концов	1	3
155	как в	9	3
156	увидим что	1	3
157	от этого	6	3
158	не можем	3	3
159	та же	1	3
160	на этом	3	3
161	в основу	4	3
162	здесь мы	2	3
163	его в	3	3
164	ни в	9	3
165	этого слова	4	3
166	должно быть	2	3
167	всех этих	2	3
168	но если	1	3
169	мы в	2	3
170	в которых	3	3
171	бы мы	1	3
172	их в	3	3
173	тому чтобы	1	3
174	тем самым	2	3
175	в то	4	3
176	в основе	16	3
177	в самых	1	3
178	больше того	1	3
179	и для	2	3
180	с ее	5	3
181	нам о	1	3
182	в пределах	1	3
183	мнение что	1	3
184	в мире	2	3
185	так и	5	3
186	за то	1	3
187	понятно что	1	3
188	и здесь	2	3
189	совершенно другим	1	3
190	которой мы	1	3
191	что и	10	3
192	во всей	1	3
193	вслед за	3	3
194	том как	1	3
195	дело с	3	3
196	с одной	5	3
197	в виде	3	3
198	был бы	1	3
199	тому же	1	3
200	всяком случае	4	3
201	могло бы	4	3
202	в одном	2	3
203	сами по	3	3
204	не для	1	3
205	из нее	2	3
206	тем что	8	3
207	бы это	1	3
208	до сих	1	3
209	но и	4	3
210	на этот	2	3
211	здесь в	1	3
212	мы никогда	2	3
213	и затем	1	3
214	обратиться к	1	3
215	одной стороны	5	3
216	мы легко	1	3
217	из которых	5	3
218	видит в	1	3
219	в той	1	3
220	смысле этого	4	3
221	мы условно	2	3
222	да и	1	3
223	сих пор	1	3
224	что оно	4	3
225	нам придется	1	3
226	указывает на	2	3
227	тот же	2	3
228	за этим	1	3
229	бы его	1	3
230	в своих	2	3
231	точно так	1	3
232	во всяком	4	3
233	необходимые для	1	2
234	нам казалось	1	2
235	также и	1	2
236	сам по	1	2
237	и то	2	2
238	заключается самая	1	2
239	между двумя	2	2
240	с целым	2	2
241	на две	1	2
242	из его	1	2
243	что эти	3	2
244	все те	1	2
245	с таким	1	2
246	всей ее	1	2
247	а как	2	2
248	мы имеем	4	2
249	при анализе	1	2
250	так чтобы	1	2
251	время как	4	2
252	чтобы открыть	1	2
253	столь же	7	2
254	бы то	1	2
255	с его	2	2
256	во всех	1	2
257	истинный смысл	1	2
258	иметь дело	1	2
259	оно является	3	2
260	они действительно	1	2
261	как говорит	5	2
262	чем мы	1	2
263	однако не	1	2
264	всей этой	1	2
265	не в	6	2
266	и к	5	2
267	в действительности	1	2
268	самое важное	1	2
269	но в	1	2
270	говорит не	2	2
271	однако мы	1	2
272	тому как	2	2
273	точке но	1	2
274	бы и	1	2
275	представляет собой	6	2
276	бы не	1	2
277	по которым	1	2
278	из этих	4	2
279	думаем что	1	2
280	думать что	1	2
281	нами в	2	2
282	с чем	1	2
283	при этом	5	2
284	тем и	4	2
285	едва ли	2	2
286	одной и	2	2
287	приходим к	1	2
288	что ни	1	2
289	только одно	1	2
290	в них	2	2
291	о которых	1	2
292	иначе говоря	2	2
293	в приложении	1	2
294	такой же	1	2
295	которую он	1	2
296	в такой	1	2
297	это делает	1	2
298	в котором	3	2
299	что всякий	1	2
300	приложении к	1	2
301	место в	2	2
302	что говорит	2	2
303	вопрос о	1	2
304	бы сказать	3	2
305	и той	2	2
306	и эти	2	2
307	быть не	1	2
308	ним в	1	2
309	даже в	1	2
310	и другое	5	2
311	не имеет	1	2
312	и остается	1	2
313	не по	1	2
314	только не	1	2
315	показывает нам	1	2
316	и является	1	2
317	во всем	3	2
318	не потому	1	2
319	перед ним	3	2
320	но все	2	2
321	и другим	1	2
322	мысли о	1	2
323	мы могли	9	2
324	что при	1	2
325	могли бы	11	2
326	без всякого	1	2
327	будем иметь	1	2
328	в ее	1	2
329	уже с	1	2
330	действия и	1	2
331	то время	4	2
332	до самого	1	2
333	переход к	1	2
334	и с	1	2
335	основана на	2	2
336	в виду	1	2
337	сводится к	1	2
338	внимание на	2	2
339	но мы	1	2
340	но столь	1	2
341	стоящей перед	2	2
342	один из	6	2
343	мы увидим	4	2
344	никак нельзя	1	2
345	связи с	9	2
346	уже в	7	2
347	чтобы он	1	2
348	в нашей	2	2
349	мы знаем	4	2
350	одно из	1	2
351	заключить что	1	2
352	эти три	1	2
353	котором все	1	2
354	дело и	1	2
355	напротив того	1	2
356	образом что	2	2
357	с другой	6	2
358	именно в	5	2
359	стороны он	2	2
360	соединено с	1	2
361	с той	2	2
362	а с	3	2
363	прежде всего	4	2
364	ничем не	1	2
365	не на	1	2
366	говорит нам	1	2
367	материал и	1	2
368	ни на	2	2
369	до этого	1	2
370	и потому	2	2
371	с такой	1	2
372	в тех	2	2
373	по существу	1	2
374	который он	1	2
375	он начинает	1	2
376	в это	1	2
377	и формы	1	2
378	на пути	2	2
379	заставляет нас	1	2
380	стоит только	1	2
381	конкретной форме	1	2
382	на одной	1	2
383	со всей	2	2
384	не является	8	2
385	и от	2	2
386	в результате	3	2
387	хотя бы	1	2
388	все они	2	2
389	и эта	2	2
390	другой стороны	3	2
391	а другой	1	2
392	который не	1	2
393	этой цели	1	2
394	говоря о	1	1
395	человека и	5	1
396	стороны что	1	1
397	того же	6	1
398	не остается	1	1
399	которых для	1	1
400	на другой	1	1
401	на деле	3	1
402	мы имели	4	1
403	тем же	4	1
404	к другому	2	1
405	и чрезвычайно	1	1
406	которое могло	1	1
407	легко переходит	1	1
408	с установлением	1	1
409	отдельных элементов	3	1
410	с основной	1	1
411	действительности и	1	1
412	есть не	1	1
413	смотреть на	1	1
414	и значение	1	1
415	забывая что	1	1
416	элементы и	1	1
417	это делают	1	1
418	говорит сам	1	1
419	которую мы	5	1
420	к новой	1	1
421	исследования в	1	1
422	каком случае	1	1
423	направленных на	2	1
424	что иное	1	1
425	в деле	4	1
426	принято называть	1	1
427	завершение и	1	1
428	мы и	2	1
429	они выполняют	1	1
430	назад и	1	1
431	еще не	4	1
432	иное как	1	1
433	схематически обозначить	1	1
434	в восприятии	3	1
435	тем как	1	1
436	то мы	1	1
437	которых складывается	1	1
438	друг к	1	1
439	основе но	1	1
440	но как	3	1
441	если в	3	1
442	по отношению	3	1
443	который мы	2	1
444	очевидно что	1	1
445	менее всего	1	1
446	словами и	1	1
447	iv мы	1	1
448	остановились на	1	1
449	ведь мы	1	1
450	несмотря на	1	1
451	и речи	20	1
452	за пределы	1	1
453	и чем	1	1
454	и стоит	1	1
455	связи и	3	1
456	то обстоятельство	3	1
457	относится к	1	1
458	которые не	4	1
459	же мало	3	1
460	независимо от	4	1
461	общего с	1	1
462	такого рода	2	1
463	придется говорить	1	1
464	не имеющие	2	1
465	станет ясно	1	1
466	имеет в	1	1
467	и хотя	1	1
468	в этот	1	1
469	роль играет	1	1
470	бы возникнуть	5	1
471	с на	1	1
472	формы в	3	1
473	так или	1	1
474	другим способом	1	1
475	ни одна	1	1
476	его части	1	1
477	только один	1	1
478	который определяет	1	1
479	мысли ни	1	1
480	но ведь	1	1
481	на его	2	1
482	исследование в	1	1
483	к выводу	2	1
484	главным образом	2	1
485	они совершенно	1	1
486	своем развитии	1	1
487	ожидать что	1	1
488	однако он	1	1
489	в корне	2	1
490	вообще не	1	1
491	и сам	3	1
492	наших глазах	1	1
493	в плане	2	1
494	чем она	1	1
495	и верно	1	1
496	действие но	1	1
497	подобно тому	1	1
498	будем говорить	1	1
499	не станем	4	1
500	то ни	1	1
501	как они	2	1
502	факт что	5	1
503	связей в	1	1
504	в совершенно	2	1
505	и дальше	1	1
506	в другом	1	1
507	что задача	2	1
508	была в	1	1
509	к другу	1	1
510	них не	1	1
511	развиваются не	1	1
512	зрения на	2	1
513	того почему	1	1
514	подходит к	2	1
515	от одного	2	1
516	автор что	1	1
517	этом смысле	2	1
518	но нам	1	1
519	это противоречие	2	1
520	основу этого	1	1
521	действий и	1	1
522	этом мы	1	1
523	за ним	1	1
524	исходили из	1	1
525	нашего исследования	1	1
526	обозначить как	1	1
527	поэтому было	1	1
528	поводом для	1	1
529	можно считать	3	1
530	станем останавливаться	1	1
531	человека мы	2	1
532	понятия и	3	1
533	на первый	2	1
534	в эту	2	1
535	вспомогательных средств	1	1
536	в этих	2	1
537	вещи в	1	1
538	для него	5	1
539	в связь	2	1
540	но что	1	1
541	части мы	1	1
542	почти не	1	1
543	которого является	1	1
544	что вся	1	1
545	не столько	4	1
546	ряд и	2	1
547	согласны в	2	1
548	которые лежат	1	1
549	бы что	4	1
550	является еще	1	1
551	от его	1	1
552	значение для	1	1
553	для объяснения	1	1
554	развития их	1	1
555	от прежних	1	1
556	которых эта	1	1
557	которые в	3	1
558	силу и	1	1
559	и более	1	1
560	не могли	3	1
561	бы быть	2	1
562	с так	1	1
563	происходит так	1	1
564	и очень	1	1
565	малой степени	1	1
566	задачи и	5	1
567	на один	1	1
568	в отношении	6	1
569	этой второй	3	1
570	поставленной перед	1	1
571	мы исходили	1	1
572	но они	2	1
573	все три	1	1
574	что с	4	1
575	этот образ	1	1
576	тогда когда	4	1
577	того как	3	1
578	не сумеем	1	1
579	к этим	1	1
580	как его	1	1
581	правильнее сказать	1	1
582	которого он	1	1
583	виду не	1	1
584	но только	3	1
585	и форму	1	1
586	вытекает из	2	1
587	это мы	2	1
588	так много	1	1
589	или как	1	1
590	другие авторы	2	1
591	к ней	1	1
592	своей природе	1	1
593	развивается в	1	1
594	с движениями	1	1
595	связь и	2	1
596	мы стоим	1	1
597	исследования мы	1	1
598	уже говорили	5	1
599	во впечатлении	3	1
600	вот что	1	1
601	в естественных	1	1
602	и направляет	1	1
603	так называемый	1	1
604	из того	2	1
605	что речь	4	1
606	до того	1	1
607	лежащие в	1	1
608	стоит перед	1	1
609	составляет его	1	1
610	обстоятельство что	3	1
611	исходить из	1	1
612	начиная с	1	1
613	и заключается	2	1
614	это двойное	1	1
615	и развития	1	1
616	в высокой	1	1
617	которые ссылается	1	1
618	и свое	1	1
619	мы остановились	1	1
620	принять за	1	1
621	должен быть	1	1
622	значение это	1	1
623	следует отнести	1	1
624	который только	1	1
625	и которая	1	1
626	понять это	1	1
627	но по	2	1
628	свою очередь	2	1
629	которыми приходится	1	1
630	всего этого	1	1
631	которые все	1	1
632	мы думаем	1	1
633	характер и	1	1
634	лежащих в	3	1
635	конечную точку	1	1
636	с первого	1	1
637	на той	1	1
638	в дальнейшем	1	1
639	как с	4	1
640	сложное целое	1	1
641	чрезвычайно важную	1	1
642	она была	1	1
643	именно этот	1	1
644	что дело	1	1
645	осязательной ясностью	1	1
646	является в	3	1
647	способом и	1	1
648	составные части	1	1
649	и вообще	1	1
650	состоящий в	1	1
651	выводу что	4	1
652	является конечно	1	1
653	создается впечатление	1	1
654	рис в	1	1
655	все исследование	2	1
656	или действия	1	1
657	другими словами	1	1
658	как ее	1	1
659	к действительности	1	1
660	на наших	1	1
661	все необходимые	1	1
662	и который	1	1
663	приведенное выше	1	1
664	а также	2	1
665	может не	1	1
666	как наиболее	1	1
667	был сделан	1	1
668	связанной с	1	1
669	с где	1	1
670	и во	2	1
671	в конечном	1	1
672	к истине	1	1
673	он берет	1	1
674	в которую	1	1
675	на решение	3	1
676	которые мы	1	1
677	чистый вид	1	1
678	так точно	1	1
679	связь но	1	1
680	на одном	1	1
681	задачи стоящей	1	1
682	в другой	1	1
683	и понятно	1	1
684	от нее	4	1
685	слова для	1	1
686	чрезвычайно важным	1	1
687	и связи	1	1
688	за этой	2	1
689	показывают что	5	1
690	этой точки	2	1
691	что только	1	1
692	совсем не	1	1
693	этого материала	1	1
694	но ни	1	1
695	которое мы	1	1
696	с прежним	1	1
697	между тем	3	1
698	подобраны и	1	1
699	деле не	1	1
700	функциональное значение	5	1
701	с которыми	3	1
702	лишь бы	1	1
703	что следовательно	1	1
704	есть в	1	1
705	обо всем	1	1
706	мы очень	1	1
707	можно выразить	1	1
708	если это	1	1
709	и у	6	1
710	и исследования	1	1
711	ни было	2	1
712	слова в	2	1
713	как показывает	2	1
714	по законам	1	1
715	пути по	1	1
716	считать в	1	1
717	не так	1	1
718	и их	3	1
719	цели и	2	1
720	от другого	2	1
721	содержания и	1	1
722	иначе как	1	1
723	моментов в	2	1
724	психологии и	1	1
725	вещей это	1	1
726	с этими	1	1
727	это речь	2	1
728	или ином	1	1
729	окончательном виде	1	1
730	и вместе	2	1
731	он для	1	1
732	нас ясно	1	1
733	были бы	3	1
734	и даже	1	1
735	или иначе	2	1
736	метод исследования	1	1
737	связаны с	3	1
738	высокой степени	1	1
739	если только	1	1
740	к которому	3	1
741	и между	1	1
742	превращается в	1	1
743	несколько отдельных	1	1
744	и своего	1	1
745	моментов и	1	1
746	остается еще	1	1
747	которых мы	2	1
748	на которых	2	1
749	шаг в	1	1
750	и самый	1	1
751	приходится иметь	1	1
752	с которым	1	1
753	как ни	1	1
754	вопрос можно	1	1
755	человек но	1	1
756	нам это	1	1
757	ребенка и	17	1
758	не об	1	1
759	на которые	2	1
760	и пути	2	1
761	является совершенно	1	1
762	уже давно	1	1
763	него в	1	1
764	ясно говорит	1	1
765	все основные	1	1
766	новой для	1	1
767	наталкивается на	1	1
768	что каждый	2	1
769	всего тем	1	1
770	играющие роль	1	1
771	долгое время	1	1
772	знаем о	2	1
773	тот факт	5	1
774	так мы	2	1
775	в течение	2	1
776	этим мы	1	1
777	является слово	1	1
778	на эту	1	1
779	и основной	2	1
780	которые по	1	1
781	отношению к	2	1
782	там где	4	1
783	и которое	1	1
784	это значит	4	1
785	других авторов	1	1
786	останавливаться на	1	1
787	и объективные	1	1
788	в гораздо	1	1
789	нечто совершенно	1	1
790	в условиях	1	1
791	но это	5	1
792	и действия	1	1
793	отличается от	3	1
794	в чем	2	1
795	им в	3	1
796	авторы как	1	1
797	в один	2	1
798	но для	1	1
799	в смысле	4	1
800	к другим	2	1
801	это как	1	1
802	противоречие и	1	1
803	роль при	1	1
804	является ли	1	1
805	или слова	3	1
806	которых он	2	1
807	именно это	2	1
808	с мы	4	1
809	по схеме	1	1
810	образом по	3	1
811	в связи	6	1
812	в окончательном	1	1
813	построения всего	1	1
814	не объясняет	1	1
815	это можно	1	1
816	или в	2	1
817	чтобы понять	1	1
818	совершенно иное	1	1
819	содержание и	1	1
820	функций которые	1	1
821	внутреннее противоречие	2	1
822	решающую роль	4	1
823	различным линиям	2	1
824	от него	1	1
825	бы в	2	1
826	на других	1	1
827	бы если	1	1
828	скажем что	1	1
829	значение с	1	1
830	все остальные	2	1
831	или не	1	1
832	же в	2	1
833	есть уже	1	1
834	сделать вывод	1	1
835	в новый	1	1
836	к ее	1	1
837	что слова	2	1
838	понимания и	1	1
839	в свою	3	1
840	с ней	3	1
841	том или	1	1
842	в темноте	1	1
843	речи и	8	1
844	вперед по	2	1
845	их с	3	1
846	в глаза	1	1
847	по одному	1	1
848	тех самых	1	1
849	мы сумеем	1	1
850	не что	1	1
851	который позволяет	1	1
852	эти элементы	1	1
853	всем этом	2	1
854	это так	2	1
855	это понятие	1	1
856	эту последнюю	1	1
857	ничего общего	3	1
