N	2gram	Vinokur_St_1	Myslijsy
148	в первом	2	3
149	и до	1	3
150	что эти	1	3
151	слова в	1	3
152	той же	5	3
153	еще до	1	3
154	из сказанного	1	3
155	еще не	3	3
156	и на	1	3
157	мысль что	1	3
158	там где	5	3
159	в самом	7	3
160	все эти	5	3
161	бы не	2	3
162	так в	1	3
163	т д	21	3
164	нашего времени	1	3
165	и по	5	3
166	ни был	1	3
167	в каждом	3	3
168	том случае	1	3
169	лишь в	3	3
170	в них	1	3
171	не всегда	2	3
172	с точки	8	3
173	но это	6	3
174	в которых	5	3
175	их в	2	3
176	в науке	1	3
177	никогда не	5	3
178	в разных	1	3
179	же время	4	3
180	так то	1	3
181	должны быть	3	3
182	к тому	1	3
183	слова с	1	3
184	языка и	4	3
185	что у	4	3
186	было в	1	3
187	мы в	1	3
188	в виду	1	3
189	там же	1	3
190	образом мы	1	3
191	и только	3	3
192	этот вопрос	4	3
193	пор не	1	3
194	то в	3	3
195	и так	3	3
196	уже не	1	3
197	в значении	1	3
198	слова не	1	3
199	при помощи	2	3
200	и других	1	3
201	себе в	1	3
202	и их	2	3
203	всяком случае	6	3
204	даже и	2	3
205	представляю себе	1	3
206	со стороны	6	3
207	и из	1	3
208	именно в	6	3
209	более чем	2	3
210	и таким	1	3
211	между прочим	2	3
212	кроме того	1	3
213	что то	2	3
214	и другим	1	3
215	в этих	2	3
216	в процессе	1	3
217	этого последнего	1	2
218	на деле	1	2
219	такое же	1	2
220	а как	2	2
221	как мы	1	2
222	я не	7	2
223	но даже	1	2
224	в ней	3	2
225	проявляется в	1	2
226	и говорить	1	2
227	столь же	4	2
228	к ним	1	2
229	и я	3	2
230	одном из	1	2
231	в отдельных	1	2
232	несколько слов	1	2
233	что по	1	2
234	котором она	1	2
235	это можно	3	2
236	так или	2	2
237	в нашем	1	2
238	из этих	6	2
239	что так	3	2
240	бы только	1	2
241	во многих	3	2
242	в наших	2	2
243	что она	4	2
244	он не	2	2
245	не значит	3	2
246	не как	1	2
247	для понимания	1	2
248	том и	1	2
249	значительной степени	1	2
250	бы они	1	2
251	об этом	3	2
252	это было	1	2
253	чем в	3	2
254	можно считать	1	2
255	в других	2	2
256	что значит	1	2
257	но что	1	2
258	и при	1	2
259	если и	1	2
260	представить себе	1	2
261	и без	3	2
262	что до	2	2
263	значение то	1	2
264	о языке	1	2
265	вопрос о	4	2
266	сами по	1	2
267	том же	1	2
268	и вообще	3	2
269	даже в	3	2
270	же мы	1	2
271	тому что	3	2
272	судить по	1	2
273	она не	2	2
274	что только	1	2
275	в таких	1	2
276	даже не	4	2
277	и другое	1	2
278	в сущности	2	2
279	дело не	4	2
280	не имели	2	2
281	имеем дело	2	2
282	и притом	1	2
283	и его	8	2
284	уже и	1	2
285	что на	2	2
286	в области	14	2
287	у нас	11	2
288	освобождается от	1	2
289	в остальных	3	2
290	не могут	1	2
291	и вполне	3	2
292	оно не	1	2
293	и это	2	2
294	не существует	3	2
295	не могу	1	2
296	значение этого	1	2
297	в ее	4	2
298	данном случае	6	2
299	в глазах	1	2
300	на той	1	2
301	на том	1	2
302	и когда	1	2
303	судя по	2	2
304	можно было	13	2
305	можно только	1	2
306	что от	2	2
307	после того	1	2
308	что его	1	2
309	все в	2	2
310	которые мы	1	2
311	но нет	1	2
312	бы в	1	2
313	в другой	1	2
314	еще более	4	2
315	быть и	2	2
316	в двух	3	2
317	тот же	1	2
318	время когда	1	2
319	бы ни	1	2
320	место из	1	2
321	именно на	1	2
322	конечно не	2	2
323	и у	2	2
324	если мы	1	2
325	в виде	3	2
326	каким образом	1	2
327	что будет	1	2
328	обратить внимание	1	2
329	не так	1	2
330	никто не	4	2
331	отношение к	2	2
332	более для	1	2
333	не были	1	2
334	и даже	5	2
335	с другой	9	2
336	или иначе	2	2
337	с известным	1	2
338	на этот	3	2
339	и др	1	2
340	превращается в	2	2
341	на который	2	2
342	к его	1	2
343	из которых	1	2
344	а если	2	2
345	той и	1	2
346	в течение	1	2
347	а может	1	2
348	никем не	2	2
349	том смысле	2	2
350	быть не	1	2
351	в это	1	2
352	похоже на	1	2
353	и для	3	2
354	при посредстве	1	2
355	виде в	1	2
356	люди которые	3	2
357	во время	3	2
358	я в	1	2
359	хотя в	2	2
360	но эта	1	2
361	из этого	1	2
362	в голову	1	2
363	точно так	1	2
364	в своих	2	2
365	можно назвать	2	2
366	вряд ли	5	1
367	то на	1	1
368	можно говорить	1	1
369	речь идет	4	1
370	до него	1	1
371	художественного произведения	1	1
372	того же	3	1
373	есть очень	1	1
374	посмотрим на	1	1
375	художественных произведений	1	1
376	идет о	2	1
377	показать что	1	1
378	показаться странным	1	1
379	тем же	3	1
380	этого в	1	1
381	зрения той	1	1
382	должна быть	3	1
383	том какое	1	1
384	и за	3	1
385	живой речи	1	1
386	полагает что	1	1
387	очень далеко	1	1
388	если я	1	1
389	не была	2	1
390	оба эти	2	1
391	одной только	1	1
392	и другая	1	1
393	степени как	1	1
394	с нашими	1	1
395	зависимости от	1	1
396	так а	1	1
397	без всякого	2	1
398	это время	1	1
399	во мне	1	1
400	что оба	1	1
401	по этому	3	1
402	на них	1	1
403	ответа на	2	1
404	быть в	2	1
405	человек обращается	1	1
406	в чем	3	1
407	во всех	8	1
408	но не	3	1
409	но как	1	1
410	достаточно для	2	1
411	не все	3	1
412	в новом	4	1
413	нужно быть	1	1
414	этой категории	2	1
415	друг от	1	1
416	нет и	1	1
417	и речи	2	1
418	том чем	1	1
419	как чего-то	1	1
420	меньше всего	1	1
421	в известном	1	1
422	как говорит	1	1
423	несомненно что	1	1
424	в обширном	1	1
425	есть явный	1	1
426	предполагает в	1	1
427	что нет	2	1
428	перед нами	1	1
429	на память	1	1
430	вообще а	1	1
431	далеко от	1	1
432	это их	2	1
433	вот несколько	2	1
434	себе как	1	1
435	меньшей мере	3	1
436	а во-вторых	1	1
437	существует лишь	1	1
438	нельзя то	1	1
439	он в	1	1
440	не оставляет	1	1
441	то я	1	1
442	что пока	1	1
443	очевидно только	2	1
444	многое в	1	1
445	чтобы думать	1	1
446	в этой	11	1
447	им в	1	1
448	иначе и	1	1
449	от необходимости	1	1
450	и те	2	1
451	если он	1	1
452	но на	2	1
453	вообще не	2	1
454	время и	1	1
455	те люди	1	1
456	что сколько	1	1
457	раз когда	1	1
458	времени для	1	1
459	выходя за	1	1
460	на одну	1	1
461	одно целое	1	1
462	том чтобы	1	1
463	и сам	2	1
464	довольно часто	1	1
465	наших глазах	2	1
466	свое время	2	1
467	какой бы	1	1
468	приходим к	1	1
469	имел бы	1	1
470	действительно так	1	1
471	что нельзя	1	1
472	и наоборот	1	1
473	что их	1	1
474	но все	4	1
475	что этот	2	1
476	в нечто	1	1
477	же касается	3	1
478	что создание	1	1
479	а по	1	1
480	разница между	2	1
481	на все	1	1
482	с целью	1	1
483	которое с	1	1
484	между одним	1	1
485	второй половины	1	1
486	входит в	1	1
487	заключается в	4	1
488	всякого внимания	1	1
489	должен был	2	1
490	выше на	1	1
491	им самим	1	1
492	только одно	1	1
493	это положение	1	1
494	далеко не	1	1
495	показывает что	1	1
496	но вытекает	1	1
497	всю жизнь	1	1
498	словам в	2	1
499	них это	2	1
500	во внимание	1	1
501	в научном	1	1
502	п но	1	1
503	в развитии	1	1
504	и было	1	1
505	и тогда	2	1
506	перед собой	2	1
507	недавнего времени	2	1
508	от своего	1	1
509	в своей	6	1
510	трудная и	1	1
511	в такой	2	1
512	одним и	2	1
513	рядом других	1	1
514	мы называем	1	1
515	время своего	1	1
516	далее в	2	1
517	от себя	1	1
518	если судить	1	1
519	своего рода	3	1
520	значение для	1	1
521	бы мы	2	1
522	такое мнение	1	1
523	а есть	1	1
524	которые в	2	1
525	но он	2	1
526	в прямом	1	1
527	бы быть	1	1
528	всего его	1	1
529	есть известная	1	1
530	в отношении	9	1
531	слова до	1	1
532	но они	1	1
533	о значении	3	1
534	дело когда	2	1
535	что эта	2	1
536	что с	2	1
537	но для	2	1
538	как о	2	1
539	дело в	6	1
540	по меньшей	3	1
541	почему я	1	1
542	к этим	1	1
543	утверждать только	1	1
544	не по	3	1
545	к изучению	1	1
546	и имеет	1	1
547	для кого	1	1
548	достаточно привести	1	1
549	во всякой	1	1
550	же значение	1	1
551	вообще можно	1	1
552	вытекает из	2	1
553	казалось бы	1	1
554	ничего не	2	1
555	отнестись к	1	1
556	этих двух	3	1
557	с одним	1	1
558	того в	1	1
559	какой же	1	1
560	новый и	1	1
561	по первому	1	1
562	из истории	3	1
563	на которой	2	1
564	только с	2	1
565	как будто	4	1
566	этом отношении	7	1
567	не потому	1	1
568	половины xix	1	1
569	начиная с	2	1
570	относиться к	1	1
571	и другой	1	1
572	и такие	2	1
573	указание на	1	1
574	числе и	2	1
575	той или	1	1
576	никакого сомнения	3	1
577	значение как	1	1
578	что при	2	1
579	в применении	3	1
580	правда не	1	1
581	первое впечатление	1	1
582	при таком	2	1
583	от друга	1	1
584	но при	1	1
585	в отделе	2	1
586	нужно сказать	5	1
587	к нам	1	1
588	при котором	1	1
589	они ни	1	1
590	можно сделать	1	1
591	с самого	1	1
592	то время	2	1
593	ясно что	10	1
594	разной мере	1	1
595	и иные	2	1
596	то нужно	1	1
597	что современные	1	1
598	в другом	3	1
599	находятся и	1	1
600	времени и	1	1
601	на которую	1	1
602	во второй	9	1
603	том как	4	1
604	это только	1	1
605	является в	1	1
606	основана на	1	1
607	общие и	1	1
608	и лишена	1	1
609	сделано до	1	1
610	о ней	1	1
611	о нем	1	1
612	зависеть от	1	1
613	это то	1	1
614	настоящее время	1	1
615	все его	1	1
616	а также	2	1
617	может не	2	1
618	то тем	1	1
619	времени в	1	1
620	и научной	2	1
621	на основе	1	1
622	это в	4	1
623	и во	2	1
624	и всякая	1	1
625	во втором	4	1
626	таким путем	1	1
627	а потому	2	1
628	в форме	1	1
629	словами не	1	1
630	и можно	2	1
631	них в	1	1
632	что бы	1	1
633	еще только	1	1
634	если это	3	1
635	что здесь	2	1
636	но с	3	1
637	которым мы	1	1
638	одной из	1	1
639	простым и	1	1
640	дело с	2	1
641	история литературы	2	1
642	уже довольно	1	1
643	в вопросе	1	1
644	как нечто	1	1
645	на чем	1	1
646	самые разнообразные	1	1
647	по мнению	3	1
648	или же	2	1
649	тот что	1	1
650	с одной	3	1
651	в качестве	4	1
652	из которого	2	1
653	впечатление которое	1	1
654	и насколько	1	1
655	отношений к	1	1
656	чтобы он	1	1
657	свидетельствует о	2	1
658	из них	8	1
659	который как	2	1
660	одно из	2	1
661	к чему-то	1	1
662	могло бы	2	1
663	это место	2	1
664	слово как	1	1
665	и стремится	1	1
666	можно с	1	1
667	и язык	1	1
668	иногда и	2	1
669	у него	2	1
670	которые могут	1	1
671	и никогда	1	1
672	не выходя	1	1
673	значение есть	1	1
674	бы это	2	1
675	же это	3	1
676	были бы	1	1
677	из двух	3	1
678	нужно было	2	1
679	и обратно	1	1
680	говорим о	1	1
681	с другим	1	1
682	уже при	1	1
683	за пределы	2	1
684	и против	1	1
685	здесь в	1	1
686	значения в	1	1
687	к которому	4	1
688	с той	1	1
689	а с	3	1
690	не отдает	1	1
691	совершенно правильные	1	1
692	больше и	1	1
693	прежде всего	7	1
694	одной стороны	2	1
695	здесь дело	2	1
696	а главное	1	1
697	именно так	1	1
698	в руках	1	1
699	цельное и	1	1
700	вопрос можно	1	1
701	в подобных	1	1
702	бы совершенно	1	1
703	в одно	1	1
704	если не	2	1
705	должна была	4	1
706	и об	7	1
707	следовало бы	2	1
708	направлении и	1	1
709	в частности	4	1
710	ряда наук	1	1
711	из следующего	1	1
712	внимания к	1	1
713	можно утверждать	1	1
714	как это	4	1
715	в разной	1	1
716	конечно есть	1	1
717	того чем	1	1
718	к своему	1	1
719	xix века	1	1
720	в последнем	1	1
721	смысле этого	2	1
722	пример в	1	1
723	на эту	4	1
724	чтобы читатель	1	1
725	делу не	1	1
726	в первой	12	1
727	я с	2	1
728	сам не	1	1
729	п и	1	1
730	и другом	1	1
731	над тем	2	1
732	не могло	1	1
733	каждое из	1	1
734	чем та	1	1
735	говорить что	1	1
736	это явление	2	1
737	все же	8	1
738	в наше	1	1
739	что могло	1	1
740	имеет такое	1	1
741	потому не	1	1
742	не подлежит	1	1
743	быть результатом	1	1
744	или в	1	1
745	та и	1	1
746	его не	1	1
747	о котором	2	1
748	которая в	1	1
749	в настоящее	1	1
750	деле я	1	1
751	обращается к	1	1
752	то не	2	1
753	до недавнего	2	1
754	у них	1	1
755	или нет	1	1
756	но о	1	1
757	бы все	3	1
758	разве только	1	1
759	стороны в	2	1
760	зрения в	2	1
761	бы на	1	1
762	языка может	1	1
763	могли быть	1	1
764	бы оно	1	1
765	отношении к	1	1
766	что ни	2	1
767	которая на	1	1
768	но если	4	1
769	же будет	1	1
770	не знает	2	1
771	другой стороны	7	1
772	не быть	1	1
773	состоит из	1	1
774	была бы	5	1
775	общего с	3	1
776	совершенно серьезно	1	1
777	от всех	1	1
778	их с	1	1
779	в глаза	1	1
780	в свое	2	1
781	отказаться от	1	1
782	быть объединены	1	1
783	жизни и	5	1
784	это нужно	1	1
785	но еще	1	1
786	уже после	1	1
787	как на	1	1
788	том числе	2	1
789	ничего общего	3	1
790	смысле что	1	1
791	самостоятельно и	1	1
