N	2gram	Tiupa_Narr_1	Istorich
233	в связи	2	2
234	позволяет нам	2	2
235	связь с	1	2
236	в лесу	1	2
237	как это	3	2
238	видит в	1	2
239	в литературе	4	2
240	когда она	1	2
241	только о	1	2
242	и от	2	2
243	и о	3	2
244	отличается от	1	2
245	этом и	4	2
246	есть знак	1	2
247	но для	3	2
248	он прошел	1	2
249	сказать что	2	2
250	во сне	2	2
251	точно так	1	2
252	они не	1	2
253	и наиболее	1	1
254	на своих	1	1
255	он стоит	1	1
256	одним из	1	1
257	не остается	1	1
258	не имел	1	1
259	самом деле	3	1
260	как известно	3	1
261	только потому	1	1
262	говорилось выше	1	1
263	к этой	1	1
264	между двумя	5	1
265	сам автор	1	1
266	о каких	1	1
267	этих действий	1	1
268	в первый	1	1
269	пока только	1	1
270	что иное	1	1
271	причем это	1	1
272	и другая	1	1
273	ему в	2	1
274	в некотором	1	1
275	а теперь	1	1
276	зависимости от	2	1
277	в ней	4	1
278	более или	1	1
279	он был	1	1
280	в которых	1	1
281	между собой	2	1
282	из особенностей	1	1
283	бы то	1	1
284	тем как	1	1
285	не отличается	1	1
286	как если	2	1
287	своей работе	1	1
288	чем это	2	1
289	о смерти	2	1
290	об этих	1	1
291	друг на	2	1
292	и всякий	1	1
293	не входит	1	1
294	свою жизнь	1	1
295	по отношению	3	1
296	тут же	1	1
297	в отсутствие	1	1
298	один и	2	1
299	что именно	1	1
300	встречи с	2	1
301	вспомним что	1	1
302	в своем	3	1
303	сам герой	1	1
304	и как	3	1
305	и к	1	1
306	самом начале	1	1
307	за собой	1	1
308	ситуации в	2	1
309	не приходится	1	1
310	ни один	1	1
311	в целом	3	1
312	не один	1	1
313	в этой	6	1
314	в известном	2	1
315	что к	1	1
316	женой а	1	1
317	не могла	2	1
318	именно этим	1	1
319	бы ни	1	1
320	и жена	2	1
321	но именно	3	1
322	здесь однако	1	1
323	состоит в	10	1
324	в зеркало	1	1
325	и вот	2	1
326	ни было	1	1
327	в зависимости	2	1
328	в комнату	1	1
329	в нее	1	1
330	однако все	1	1
331	то ни	1	1
332	могла бы	1	1
333	неоднократно и	1	1
334	в другом	1	1
335	с мужем	1	1
336	них не	1	1
337	а по	2	1
338	это весьма	1	1
339	входит в	2	1
340	на протяжении	7	1
341	при которой	3	1
342	не исключено	1	1
343	всегда бывает	2	1
344	это одна	1	1
345	это ее	1	1
346	и смерти	1	1
347	солнце и	1	1
348	лет в	1	1
349	но уже	1	1
350	он является	1	1
351	и делает	1	1
352	далеко не	1	1
353	на основании	1	1
354	с тем	1	1
355	на друга	2	1
356	со своими	1	1
357	и уже	1	1
358	одна и	1	1
359	история о	1	1
360	за спиной	1	1
361	основывается на	1	1
362	и было	1	1
363	автора и	1	1
364	он обращается	1	1
365	не мог	6	1
366	дома с	1	1
367	когда в	3	1
368	или менее	1	1
369	в войне	2	1
370	в своей	5	1
371	этой связи	1	1
372	как все	1	1
373	и третий	1	1
374	с точки	1	1
375	что я	1	1
376	от его	1	1
377	на три	1	1
378	свое существование	1	1
379	нельзя было	1	1
380	не понимает	1	1
381	на небо	1	1
382	она или	1	1
383	и наоборот	1	1
384	и то	3	1
385	здесь достаточно	1	1
386	в предыдущем	1	1
387	по себе	4	1
388	что эта	1	1
389	и есть	1	1
390	можно ли	1	1
391	не раз	1	1
392	тем самым	5	1
393	важно что	1	1
394	как можно	1	1
395	истории о	2	1
396	хотелось бы	1	1
397	дело в	2	1
398	из их	1	1
399	для всего	1	1
400	его от	1	1
401	имеем дело	2	1
402	о ней	3	1
403	они являются	1	1
404	как она	2	1
405	в сознании	4	1
406	обращает на	3	1
407	как будто	3	1
408	как историческое	1	1
409	мы и	1	1
410	однако это	1	1
411	и красота	1	1
412	ему не	1	1
413	из рассмотрения	1	1
414	в городе	1	1
415	в состав	3	1
416	не до	1	1
417	же самое	2	1
418	мере того	1	1
419	к тому	6	1
420	так она	1	1
421	предыдущей главе	1	1
422	указывает на	1	1
423	они и	2	1
424	оно не	2	1
425	скрываясь за	1	1
426	если же	1	1
427	должен быть	1	1
428	в ситуации	1	1
429	более не	2	1
430	некоторой системы	1	1
431	же их	1	1
432	как не	1	1
433	здесь также	1	1
434	два события	1	1
435	сводится к	3	1
436	как знак	1	1
437	и сам	1	1
438	на нее	1	1
439	там он	1	1
440	не с	1	1
441	ясно что	1	1
442	живет в	1	1
443	мог бы	1	1
444	на которую	1	1
445	во второй	1	1
446	том как	1	1
447	и с	3	1
448	с этого	1	1
449	если бы	7	1
450	по мере	2	1
451	теперь уже	1	1
452	согласие на	1	1
453	два способа	1	1
454	голос в	1	1
455	и та	1	1
456	исключено что	1	1
457	никак не	2	1
458	самому себе	1	1
459	можно сказать	5	1
460	а также	6	1
461	все та	1	1
462	солнца и	1	1
463	уже дает	1	1
464	одного конца	1	1
465	в его	6	1
466	в третьем	4	1
467	и только	2	1
468	вслед за	1	1
469	именно в	3	1
470	но тут	1	1
471	же можно	1	1
472	в современной	3	1
473	сразу же	1	1
474	героя до	1	1
475	с появлением	2	1
476	с ними	2	1
477	дело с	2	1
478	случаев в	1	1
479	например так	1	1
480	к нашему	1	1
481	и потому	1	1
482	муж и	2	1
483	бытия в	1	1
484	он уже	2	1
485	который в	2	1
486	во времени	9	1
487	жизни и	6	1
488	а только	1	1
489	место из	1	1
490	прямо не	1	1
491	но впоследствии	1	1
492	шире чем	1	1
493	так можно	1	1
494	и они	1	1
495	больше не	1	1
496	или не	4	1
497	героя с	1	1
498	в жизни	3	1
499	в начале	3	1
500	с отцом	1	1
501	а то	1	1
502	мог стать	1	1
503	первобытного человека	2	1
504	него нет	1	1
505	здесь оказывается	1	1
506	в мировой	1	1
507	это верно	1	1
508	часто не	1	1
509	не о	2	1
510	не говорит	3	1
511	смерти и	1	1
512	для того	3	1
513	это будет	1	1
514	из двух	1	1
515	в исторической	1	1
516	на ее	2	1
517	для этого	1	1
518	в ряде	1	1
519	поля зрения	1	1
520	а с	1	1
521	последний случай	1	1
522	мы еще	1	1
523	которую претендует	1	1
524	а на	2	1
525	его как	1	1
526	а так	1	1
527	о чем	4	1
528	могут служить	2	1
529	из многочисленных	1	1
530	свое внимание	1	1
531	здесь следует	1	1
532	впервые в	1	1
533	начиная с	3	1
534	до этого	1	1
535	он ее	1	1
536	в него	1	1
537	не удается	1	1
538	в предыдущей	1	1
539	этом по	1	1
540	из которых	1	1
541	по своему	2	1
542	о человеке	1	1
543	и всей	1	1
544	людей так	1	1
545	второй способ	1	1
546	и собственно	1	1
547	в книге	1	1
548	и ему	1	1
549	ли в	1	1
550	человек и	1	1
551	ее и	1	1
552	это он	1	1
553	это позволяет	1	1
554	еще более	1	1
555	для его	1	1
556	но зато	2	1
557	хотя бы	2	1
558	только что	2	1
559	не самому	1	1
560	все они	1	1
561	я в	2	1
562	же в	2	1
563	я за	1	1
564	от лица	1	1
565	а о	2	1
566	первый раз	1	1
567	не знает	1	1
568	необходимо было	1	1
569	этом все	1	1
570	а герой	1	1
571	отношению к	3	1
572	начале этой	1	1
573	в свое	1	1
574	героя в	3	1
575	все что	2	1
576	также не	2	1
577	в частности	14	1
578	на другой	5	1
579	в таком	2	1
