N	2gram	Losev_Dial_2	Problema
416	и искусства	1	2
417	однако это	2	2
418	свое собственное	1	2
419	аллегория но	2	2
420	могут быть	4	2
421	всегда есть	2	2
422	что оно	4	2
423	вещь но	2	2
424	на какую-нибудь	1	2
425	с ее	2	2
426	и образ	1	2
427	поэтического образа	2	2
428	только то	4	2
429	это можно	1	2
430	образы которые	2	2
431	том как	2	2
432	остается только	2	2
433	жизнь и	5	2
434	хотя это	1	2
435	все дело	1	2
436	искусства и	1	2
437	же вещь	3	2
438	это вполне	1	2
439	не стоит	1	2
440	это было	3	2
441	по типу	1	2
442	нечто иное	1	2
443	и во	1	2
444	природы и	1	2
445	и можно	2	2
446	и следовательно	5	2
447	но тут	3	2
448	но с	1	2
449	сразу же	3	2
450	даже если	1	2
451	она ни	1	2
452	аллегории и	1	2
453	с одной	2	2
454	о символе	1	2
455	себя в	2	2
456	примеры из	1	2
457	ведь если	1	2
458	является не	1	2
459	из них	3	2
460	не делать	1	2
461	в чем-нибудь	1	2
462	друг друга	1	2
463	от того	4	2
464	были бы	1	2
465	даже не	1	2
466	до сих	2	2
467	не обязательно	5	2
468	нельзя сказать	4	2
469	именно в	2	2
470	не знали	1	2
471	только к	2	2
472	он только	1	2
473	ничем не	1	2
474	человеческой жизни	2	2
475	о чем	3	2
476	в частности	2	2
477	вместе с	2	2
478	происходит в	1	2
479	как это	7	2
480	из которых	1	2
481	по своему	5	2
482	по существу	1	2
483	сих пор	2	2
484	только тогда	7	2
485	мы только	2	2
486	в результате	2	2
487	своей собственной	1	2
488	а к	1	2
489	к одной	1	2
490	ее и	1	2
491	только что	5	2
492	все они	1	2
493	у лермонтова	1	2
494	к самому	1	2
495	есть и	6	2
496	вещи есть	1	2
497	это в	1	2
498	как на	1	2
499	слова это	1	2
500	несколько десятков	1	1
501	от этой	1	1
502	речь идет	1	1
503	слова которые	1	1
504	не должны	1	1
505	тут дело	2	1
506	не остается	1	1
507	он может	2	1
508	идет о	1	1
509	самый предмет	1	1
510	есть сама	4	1
511	от самого	1	1
512	они вовсе	1	1
513	что эти	2	1
514	оно было	1	1
515	должна быть	5	1
516	действительности и	1	1
517	уже по	1	1
518	например в	2	1
519	принадлежит только	1	1
520	уже миф	1	1
521	понятия но	1	1
522	нас от	1	1
523	что если	3	1
524	вопрос о	3	1
525	нам в	1	1
526	ведет нас	1	1
527	оно есть	3	1
528	на тему	1	1
529	в старое	1	1
530	мифический субъект	1	1
531	тут все	1	1
532	в широчайшем	1	1
533	мы ее	1	1
534	и он	1	1
535	брать как	1	1
536	следовательно в	2	1
537	и отличается	2	1
538	и на	1	1
539	что вовсе	1	1
540	по линии	2	1
541	всегда можно	1	1
542	быть никакого	1	1
543	совершенно другое	1	1
544	сказать и	1	1
545	них всегда	1	1
546	вещей мы	1	1
547	есть своя	1	1
548	и всякий	1	1
549	не все	1	1
550	а он	1	1
551	есть по	1	1
552	а если	1	1
553	вовсе нельзя	1	1
554	себе и	3	1
555	яснее если	1	1
556	получить из	1	1
557	отличаются от	1	1
558	которые не	2	1
559	отвлеченной идеей	1	1
560	во что	1	1
561	меньше всего	1	1
562	самая настоящая	1	1
563	в истории	2	1
564	если она	2	1
565	независимо от	4	1
566	это одно	1	1
567	его на	1	1
568	что именно	1	1
569	чем мы	1	1
570	вот эта	1	1
571	миф не	22	1
572	она как	1	1
573	такова же	1	1
574	однако не	1	1
575	чем тип	1	1
576	где просто	1	1
577	в каком-то	4	1
578	более или	2	1
579	от этого	3	1
580	этого человека	1	1
581	или иную	1	1
582	думать так	1	1
583	перестанет быть	1	1
584	из жизни	1	1
585	сказать о	1	1
586	но который	1	1
587	так или	2	1
588	никакого существенного	1	1
589	из этих	1	1
590	остановиться на	1	1
591	сливаются в	2	1
592	тому же	1	1
593	иначе и	2	1
594	во многих	1	1
595	но ведь	2	1
596	внимание их	1	1
597	как он	4	1
598	личность но	4	1
599	но на	1	1
600	как принцип	1	1
601	вообще не	1	1
602	на его	2	1
603	такие которые	1	1
604	к выводу	1	1
605	в определенном	2	1
606	связанные с	1	1
607	никакой возможности	1	1
608	а скорее	1	1
609	все те	1	1
610	от какой-нибудь	1	1
611	и миф	1	1
612	не говорим	1	1
613	наконец мы	2	1
614	уже видели	1	1
615	станет ясным	1	1
616	не связан	1	1
617	и когда	4	1
618	этого вопроса	1	1
619	не к	1	1
620	пор мы	1	1
621	даже нет	1	1
622	не ставится	1	1
623	можно даже	1	1
624	к мифологии	1	1
625	момента или	1	1
626	и говорить	2	1
627	может существовать	3	1
628	в образе	1	1
629	но дело	1	1
630	что она	14	1
631	именно это	1	1
632	не должно	2	1
633	это конечно	4	1
634	в окончательной	1	1
635	своей чистой	1	1
636	от нее	1	1
637	как они	3	1
638	даны как	1	1
639	определенном направлении	1	1
640	до бесконечности	1	1
641	или просто	1	1
642	нечего и	1	1
643	и мифология	4	1
644	может стать	1	1
645	везде и	1	1
646	время у	1	1
647	делает его	1	1
648	на сцене	2	1
649	то остается	1	1
650	в жизни	2	1
651	предметов мы	1	1
652	сказали мы	1	1
653	бы совершенно	1	1
654	этом мы	1	1
655	в них	1	1
656	начинаем говорить	1	1
657	далеко не	1	1
658	одному тому	1	1
659	значение может	1	1
660	возможна без	4	1
661	со своими	1	1
662	не всегда	1	1
663	в своих	2	1
664	нельзя будет	1	1
665	всегда и	1	1
666	образа о	1	1
667	после этого	3	1
668	потому и	1	1
669	в один	3	1
670	пустоте и	1	1
671	или менее	2	1
672	во время	2	1
673	у тютчева	1	1
674	она сама	3	1
675	с вещами	1	1
676	самих этих	1	1
677	могут не	1	1
678	самим и	1	1
679	в узком	2	1
680	на месте	1	1
681	она в	1	1
682	никакому сомнению	1	1
683	мы называем	1	1
684	но сами	1	1
685	говорил о	1	1
686	не как	2	1
687	обходится без	1	1
688	знаем что	1	1
689	и значит	1	1
690	ни аллегория	1	1
691	и другого	1	1
692	вещи которую	1	1
693	а есть	1	1
694	но он	4	1
695	и эти	1	1
696	действительно есть	2	1
697	без всяких	1	1
698	миф и	2	1
699	том и	1	1
700	вещей и	3	1
701	и почти	3	1
702	необходимо чтобы	2	1
703	неодушевленные предметы	2	1
704	зрения и	1	1
705	даже в	3	1
706	же мы	3	1
707	же самого	2	1
708	в одно	5	1
709	целиком и	1	1
710	не содержащий	1	1
711	что с	2	1
712	такие образы	2	1
713	начиная от	1	1
714	вещи не	1	1
715	деле это	1	1
716	он остается	1	1
717	можно понимать	2	1
718	лиц и	1	1
719	в вечном	2	1
720	имеет свое	1	1
721	но символ	1	1
722	д есть	1	1
723	и начинает	1	1
724	есть прежде	1	1
725	и другое	1	1
726	тогда когда	6	1
727	миф или	3	1
728	было у	1	1
729	о них	1	1
730	иметь в	2	1
731	во всякой	1	1
732	к такому	1	1
733	только не	2	1
734	и прочие	1	1
735	того и	2	1
736	не всякий	2	1
737	подобно тому	1	1
738	нас еще	1	1
739	и образная	1	1
740	правда это	1	1
741	или когда	1	1
742	во всем	1	1
743	это слово	1	1
744	сама вещь	1	1
745	на него	2	1
746	отвлеченное понятие	1	1
747	исторического процесса	1	1
748	же тут	1	1
749	так то	1	1
750	не нуждается	4	1
751	представлять себе	2	1
752	от их	2	1
753	виду не	1	1
754	и живой	1	1
755	идею и	1	1
756	отличили от	1	1
757	не могут	4	1
758	и часто	2	1
759	еще яснее	1	1
760	же только	1	1
761	тут не	3	1
762	его значение	1	1
763	как некое	1	1
764	в одну	5	1
765	особенности и	1	1
766	в очень	2	1
767	оно не	1	1
768	и можем	1	1
769	всегда в	1	1
770	тут можно	2	1
771	которая делает	2	1
772	времени но	2	1
773	вещей в	1	1
774	ни даже	1	1
775	из всего	2	1
776	более не	1	1
777	как-нибудь иначе	1	1
778	факт что	1	1
779	вещь на	1	1
780	быть может	1	1
781	внимание на	1	1
782	но при	1	1
783	предмета это	1	1
784	теперь что	1	1
785	ни стало	1	1
786	в собственном	1	1
787	такое в	1	1
788	что всякая	3	1
789	есть какой-то	1	1
790	от обычного	1	1
791	или еще	1	1
792	нет никакой	4	1
793	в дальнейшем	1	1
794	нечто другое	1	1
795	один образ	1	1
796	хотя ничто	1	1
797	котором мы	1	1
798	на нее	1	1
799	принять во	3	1
800	мог бы	1	1
801	отлична от	1	1
802	д все	1	1
803	как таковую	1	1
804	можно только	2	1
805	предметы от	1	1
806	а все	1	1
807	понятно что	2	1
808	строго говоря	1	1
809	что под	1	1
810	изображение в	1	1
811	выводу что	1	1
812	всего прочего	1	1
813	образом в	1	1
814	говорят что	4	1
815	больше чем	1	1
816	разница между	2	1
817	только так	1	1
818	поэтические образы	1	1
819	каждой из	1	1
820	и поэтому	1	1
821	и та	6	1
822	то уже	2	1
823	все прочие	1	1
824	но мы	2	1
825	совершенно неверно	1	1
826	в глаза	1	1
827	почему же	1	1
828	него же	1	1
829	старое время	1	1
830	все его	3	1
831	миф но	2	1
832	мы понимаем	1	1
833	все в	2	1
834	только чистым	1	1
835	нем не	1	1
836	которой мы	1	1
837	не отличаются	2	1
838	удовольствие но	1	1
839	нуждается в	3	1
840	уже перестает	1	1
841	себя но	1	1
842	образ может	1	1
843	и содержания	1	1
844	действительно в	2	1
845	не входя	1	1
846	бы и	2	1
847	раз только	1	1
848	резко отличается	1	1
849	видно что	1	1
850	что бы	2	1
851	и окончательно	1	1
852	с окружающим	1	1
853	все время	3	1
854	и она	2	1
855	предполагать что	1	1
856	в литературе	1	1
857	наконец и	1	1
858	для мифа	2	1
859	именно о	1	1
860	как вещи	3	1
861	всю ее	1	1
862	которыми обладает	1	1
863	широчайшем смысле	1	1
864	и действительно	1	1
865	ничего странного	1	1
866	и мифический	2	1
867	и кончая	1	1
868	всех его	1	1
869	если принять	2	1
870	бы ни	2	1
871	еще от	1	1
872	от них	1	1
873	точка зрения	1	1
874	со всеми	1	1
875	без этого	4	1
876	где они	1	1
877	и событий	1	1
878	и они	2	1
879	или не	2	1
880	только чисто	1	1
881	существу своему	1	1
882	гуще исторического	1	1
883	в душе	7	1
884	ту или	1	1
885	живую душу	1	1
886	тут есть	1	1
887	яснее всего	1	1
888	проще всего	1	1
889	в одном	4	1
890	чтобы она	1	1
891	как его	1	1
892	у него	1	1
893	которые могут	1	1
894	только по	1	1
895	не хотел	1	1
896	ее на	1	1
897	смысла и	2	1
898	становление и	4	1
899	и поэтический	2	1
900	момент в	2	1
901	а потому	2	1
902	а потом	4	1
903	что на	2	1
904	просто в	1	1
905	мы это	2	1
906	или иначе	2	1
907	основной вывод	1	1
908	ни ее	2	1
909	а эти	1	1
910	сама с	1	1
911	представляет собою	1	1
912	же о	1	1
913	мы еще	1	1
914	души и	2	1
915	себя и	1	1
916	что не	6	1
917	в живом	1	1
918	они отличаются	1	1
919	что будет	1	1
920	месте и	1	1
921	них и	1	1
922	же будет	1	1
923	цвета и	1	1
924	не на	2	1
925	зависит от	2	1
926	она имеет	1	1
927	и далее	1	1
928	бесконечно долго	1	1
929	от вещи	1	1
930	и непосредственно	1	1
931	с которым	1	1
932	никакая фантастика	1	1
933	была бы	3	1
934	что обычно	1	1
935	на какие	1	1
936	там где	1	1
937	на который	2	1
938	необходимо тщательно	1	1
939	если это	1	1
940	в мифологии	4	1
941	уже давно	1	1
942	начиная с	1	1
943	только аллегория	1	1
944	функционирует в	1	1
945	поэтому если	2	1
946	вникая в	1	1
947	содержащий в	1	1
948	в изображении	2	1
949	одной стороны	1	1
950	что за	1	1
951	который мы	1	1
952	на тот	1	1
953	указывает нам	1	1
954	во все	2	1
955	быть только	2	1
956	воды и	1	1
957	что мифологический	1	1
958	образ ее	1	1
959	нам еще	1	1
960	еще раз	1	1
961	мере не	1	1
962	не как-нибудь	1	1
963	только для	1	1
964	ведь и	1	1
965	но для	1	1
966	берутся в	1	1
967	остается в	1	1
968	и собственно	1	1
969	например у	1	1
970	точнее же	2	1
971	является как	1	1
972	и красок	1	1
973	одного и	1	1
974	делает ее	1	1
975	деле с	1	1
976	говорим что	1	1
977	не существует	1	1
978	об отношении	1	1
979	аллегорией и	1	1
980	образа только	1	1
981	души а	1	1
982	вещей или	1	1
983	именно такого	1	1
984	о котором	3	1
985	это как	3	1
986	то не	3	1
987	находим например	1	1
988	себя самого	1	1
989	но эти	1	1
990	символом он	2	1
991	не такие	1	1
992	вовсе нет	1	1
993	не должен	1	1
994	у которого	1	1
995	от всего	2	1
996	причем эта	1	1
997	скажем что	1	1
998	вещи в	4	1
999	и земли	1	1
1000	полное тождество	1	1
1001	несмотря на	2	1
1002	хотя в	2	1
1003	бросается в	1	1
1004	привносит в	1	1
1005	но чисто	1	1
1006	менее в	1	1
1007	в целях	3	1
1008	и прочих	2	1
1009	или других	2	1
1010	только как	3	1
1011	действительности мы	1	1
1012	примеров на	1	1
1013	всякому ясно	1	1
1014	равно как	1	1
1015	по одному	4	1
1016	идея в	1	1
1017	это просто	1	1
1018	вещь или	2	1
1019	мере в	2	1
1020	когда само	1	1
1021	д в	1	1
1022	целей и	1	1
1023	уже несомненно	1	1
1024	вещах и	1	1
1025	об этих	1	1
1026	вполне понятно	1	1
1027	ее в	2	1
1028	можно назвать	1	1
1029	они не	3	1
