N	2gram	Bakhtin_Fr_4	formyVre
215	жизни как	1	2
216	они были	3	2
217	в фольклоре	2	2
218	пародия на	2	2
219	рабле но	2	2
220	он был	2	2
221	первый план	1	2
222	и т.п	12	2
223	не считая	2	2
224	гаргантюа и	4	2
225	явлений и	1	2
226	если в	2	2
227	в одной	2	2
228	то в	3	2
229	и к	2	2
230	здесь дается	2	2
231	всего романа	2	2
232	в этой	13	2
233	с одной	2	2
234	только один	1	2
235	как он	2	2
236	о розе	1	2
237	человек не	1	2
238	xxvii и	1	2
239	после этого	2	2
240	и вот	3	2
241	на земле	1	2
242	он так	1	2
243	на этом	2	2
244	людей и	1	2
245	в париже	1	2
246	далеко не	5	2
247	со своими	2	2
248	в последующей	1	2
249	мы видели	7	2
250	история о	1	2
251	автора и	1	2
252	и становится	1	2
253	женщин и	4	2
254	бытовой и	1	2
255	значение для	1	2
256	но он	6	2
257	друг другу	1	2
258	и почти	1	2
259	в той	2	2
260	в отношении	1	2
261	шутовских бубенчиков	1	2
262	вплоть до	1	2
263	рабле мы	1	2
264	на котором	2	2
265	там где	3	2
266	если кто	3	2
267	в самой	1	2
268	и весь	1	2
269	этом отношении	1	2
270	этих образов	2	2
271	в духе	1	2
272	принадлежит к	1	2
273	похож на	1	2
274	числе и	2	2
275	здесь они	1	2
276	гл xv	2	2
277	и потому	1	2
278	и это	2	2
279	и о	5	2
280	чем не	1	2
281	здесь не	3	2
282	и от	1	2
283	вино и	2	2
284	рабле дает	1	2
285	в себя	2	2
286	не мог	2	2
287	особенно в	3	2
288	но здесь	2	2
289	находится в	1	2
290	и должно	1	2
291	и та	1	2
292	можно сказать	1	2
293	это не	5	2
294	все в	2	2
295	в литературе	4	2
296	что здесь	3	2
297	быть и	1	2
298	один из	4	2
299	мы видим	3	2
300	и образов	2	2
301	в литературу	1	2
302	со всеми	1	2
303	это новое	1	2
304	эти образы	3	2
305	кто хотел	2	2
306	и детей	2	2
307	чем они	1	2
308	него и	1	2
309	и других	3	2
310	характерно что	1	2
311	представлений о	2	2
312	в конце	9	2
313	каждый из	1	2
314	рядом с	5	2
315	их нужно	1	2
316	логика этого	1	2
317	до сих	1	2
318	с другой	4	2
319	рабле поэтому	1	2
320	именно в	2	2
321	и самая	1	2
322	романа в	1	2
323	рабле вовсе	1	2
324	в некоторых	1	2
325	считая женщин	2	2
326	смысла и	1	2
327	у нас	1	2
328	до конца	5	2
329	и самый	1	2
330	троянского коня	1	2
331	человек в	1	2
332	во франции	5	2
333	что все	1	2
334	в эпосе	1	2
335	не может	2	2
336	так же	7	2
337	с рождением	1	2
338	из мочи	1	2
339	по своему	4	2
340	в данном	1	2
341	положительный полюс	2	2
342	сих пор	1	2
343	только для	4	2
344	о его	2	2
345	в аспекте	1	2
346	для рабле	4	2
347	на анализе	1	2
348	у них	3	2
349	но это	4	2
350	в гл	1	2
351	между ними	2	2
352	брат жан	14	2
353	равно как	1	2
354	гл xxvii	2	2
355	как на	2	2
356	все что	1	2
357	характер все	1	1
358	себя как	1	1
359	локтевые кости	2	1
360	увидим дальше	1	1
361	человеческих тел	1	1
362	шейные позвонки	2	1
363	мы здесь	2	1
364	связан с	4	1
365	и то	2	1
366	ряд местных	1	1
367	на самом	4	1
368	это и	5	1
369	времени но	1	1
370	хотел спрятаться	1	1
371	здесь и	3	1
372	была до	1	1
373	по преимуществу	3	1
374	на этих	1	1
375	дробил челюсти	1	1
376	смерть в	1	1
377	короля и	3	1
378	в замке	1	1
379	в какой-то	1	1
380	мир становится	1	1
381	должна быть	1	1
382	видеть в	1	1
383	телесная жизнь	1	1
384	с вином	2	1
385	а как	2	1
386	со всех	1	1
387	в раблезианском	1	1
388	ему нужно	1	1
389	это делают	1	1
390	почему бы	1	1
391	и свой	1	1
392	большую роль	2	1
393	на место	1	1
394	своей моче	1	1
395	со смертью	1	1
396	он как	1	1
397	время как	1	1
398	высокого плана	2	1
399	которые при	1	1
400	в полной	1	1
401	и ряд	2	1
402	и самой	1	1
403	конечно и	3	1
404	так называемые	2	1
405	в числе	2	1
406	подчеркнуть что	1	1
407	в каждой	1	1
408	всех сторон	1	1
409	это время	1	1
410	основе этого	1	1
411	в ней	3	1
412	в народном	1	1
413	он сам	1	1
414	на лугу	1	1
415	в чем	3	1
416	с его	4	1
417	что люди	1	1
418	в нашем	4	1
419	но конечно	3	1
420	самом деле	1	1
421	и всего	1	1
422	кости если	1	1
423	раздваивается повернул	1	1
424	в четвертой	1	1
425	эта особенность	1	1
426	а он	1	1
427	в общем	1	1
428	отличие от	1	1
429	как образы	1	1
430	времени то	1	1
431	за пределы	1	1
432	связи и	2	1
433	образов но	1	1
434	не давали	1	1
435	первый взгляд	1	1
436	его на	1	1
437	и высшую	1	1
438	до его	1	1
439	в него	1	1
440	все остальные	3	1
441	этот город	1	1
442	этом же	1	1
443	в полую	1	1
444	головы другим	1	1
445	что по	1	1
446	его к	2	1
447	и каким	1	1
448	имеет свои	1	1
449	для которой	1	1
450	гаргантюа в	3	1
451	роль играет	1	1
452	выпадение прямой	1	1
453	и этим	2	1
454	он дал	1	1
455	в самом	1	1
456	животных и	3	1
457	собакам если	1	1
458	в которой	4	1
459	бы и	1	1
460	жаркого на	1	1
461	у романтиков	1	1
462	время карнавала	1	1
463	бы не	2	1
464	едва не	1	1
465	рождение гаргантюа	1	1
466	как их	1	1
467	так в	1	1
468	левое ухо	2	1
469	одни из	1	1
470	всего к	1	1
471	им в	2	1
472	и тот	2	1
473	одним он	2	1
474	беседе во	1	1
475	повернул налево	1	1
476	ее как	1	1
477	с народной	1	1
478	в наших	1	1
479	по диафрагме	1	1
480	к участию	1	1
481	стороны в	2	1
482	мы можем	3	1
483	специфическая раблезианская	1	1
484	не значит	1	1
485	не как	1	1
486	образом и	3	1
487	гл vi	1	1
488	эпизоду в	1	1
489	на его	2	1
490	большую часть	2	1
491	образов и	2	1
492	свой положительный	1	1
493	смертью в	1	1
494	монастырском винограднике	2	1
495	рабле с	1	1
496	так например	1	1
497	в главах	1	1
498	одно и	1	1
499	в основу	2	1
500	но все	1	1
501	оживают в	1	1
502	половой орган	1	1
503	хода жизни	1	1
504	для характеристики	1	1
505	они должны	1	1
506	vi здесь	1	1
507	об этом	1	1
508	это же	2	1
509	где каждое	1	1
510	форм и	2	1
511	этой традиции	3	1
512	на этой	2	1
513	налево и	1	1
514	для своей	2	1
515	набузардан и	1	1
516	это было	1	1
517	крестец и	1	1
518	распространены в	2	1
519	что один	1	1
520	поэтому они	1	1
521	ни в	2	1
522	разбивал голову	1	1
523	и органов	1	1
524	широко пользуется	1	1
525	разобранные нами	1	1
526	и назвали	1	1
527	победу над	1	1
528	мировой литературы	2	1
529	а за	1	1
530	указанные нами	1	1
531	он и	5	1
532	с виноградом	1	1
533	мы не	1	1
534	телесности в	1	1
535	в тоне	1	1
536	речь на	1	1
537	хотя здесь	1	1
538	тела с	1	1
539	такой же	3	1
540	рабле очень	1	1
541	в один	2	1
542	и того	1	1
543	одного и	1	1
544	всему роману	2	1
545	и рогах	1	1
546	царя в	1	1
547	в своей	5	1
548	как все	1	1
549	прямой кишки	1	1
550	видели в	1	1
551	пантагрюэль он	1	1
552	этом новом	1	1
553	описание карнавала	1	1
554	и степени	1	1
555	самый момент	1	1
556	которое здесь	1	1
557	возвращаемся к	1	1
558	с самого	3	1
559	не столько	2	1
560	моче человек	1	1
561	пантагрюэль в	1	1
562	с солью	1	1
563	сзади по	1	1
564	и связей	1	1
565	образы эти	1	1
566	совершенно новое	1	1
567	тесно переплетены	1	1
568	монастырского виноградника	1	1
569	которые в	1	1
570	времени не	1	1
571	употребляет в	1	1
572	полностью но	1	1
573	времени а	1	1
574	сам он	2	1
575	время то	1	1
576	рассеяны по	1	1
577	и ноги	3	1
578	понятия которые	1	1
579	он утрачивает	1	1
580	ему как	1	1
581	и слово	1	1
582	заимствованных из	1	1
583	виду что	1	1
584	четвертой книге	2	1
585	что ему	1	1
586	конечно что	1	1
587	самого начала	3	1
588	дело в	2	1
589	определяющее влияние	1	1
590	панург хочет	1	1
591	на него	1	1
592	не по	1	1
593	весь этот	2	1
594	вся третья	1	1
595	глаза дробил	1	1
596	у сен-виктора	1	1
597	перебивал крестец	1	1
598	ребенок проскочил	1	1
599	гл xxxvii	1	1
600	но только	2	1
601	для смеха	7	1
602	жалкое и	1	1
603	правда в	1	1
604	святая вода	1	1
605	новеллы в	1	1
606	здесь рядом	1	1
607	здесь на	1	1
608	гротескных образов	1	1
609	его гротескном	1	1
610	горшки и	1	1
611	своими спутниками	1	1
612	как она	1	1
613	он хочет	1	1
614	куски ударяя	1	1
615	во всем	1	1
616	носит изображение	1	1
617	нам важно	1	1
618	непосредственно связанный	1	1
619	было в	2	1
620	изображается как	1	1
621	участию в	1	1
622	и исторического	1	1
623	уже и	2	1
624	в куски	1	1
625	и делает	1	1
626	битва в	1	1
627	точном смысле	1	1
628	особое внимание	1	1
629	на рабле	1	1
630	и бытовые	1	1
631	в образах	8	1
632	и здесь	3	1
633	средневековых представлений	1	1
634	еда питье	2	1
635	смыслом в	1	1
636	веке в	1	1
637	в кн	5	1
638	ноги выворачивал	1	1
639	жирный и	1	1
640	с исключительной	1	1
641	гуще виноградных	1	1
642	с полной	2	1
643	бы он	1	1
644	о браке	2	1
645	виноградных лоз	1	1
646	необходимо остановиться	1	1
647	главы посвященные	1	1
648	ударяя сзади	1	1
649	сказать что	5	1
650	если же	2	1
651	же еще	1	1
652	где он	2	1
653	в последующие	1	1
654	образов рабле	3	1
655	рабле все	4	1
656	все виды	1	1
657	ручей протекающий	1	1
658	на помощь	1	1
659	образы и	1	1
660	рабле на	1	1
661	драк и	1	1
662	на смех	1	1
663	с ее	3	1
664	свою очередь	1	1
665	есть небольшая	1	1
666	основной мотив	1	1
667	всем этим	1	1
668	упомянем еще	1	1
669	в ее	3	1
670	данном случае	1	1
671	существенное значение	1	1
672	сочетается с	1	1
673	местах где	1	1
674	голову в	1	1
675	то время	2	1
676	самого рабле	4	1
677	это для	1	1
678	смысле но	1	1
679	и сам	3	1
680	концов он	2	1
681	роману рабле	1	1
682	времени и	2	1
683	к времени	2	1
684	в xviii	2	1
685	античной мифологии	1	1
686	еще в	1	1
687	она была	1	1
688	внизу и	1	1
689	мудрым и	1	1
690	о природе	2	1
691	имеется в	3	1
692	и пересекаются	1	1
693	самый язык	1	1
694	образов у	2	1
695	если бы	1	1
696	и вообще	1	1
697	в разных	3	1
698	в прошлое	1	1
699	эпизод в	1	1
700	них не	1	1
701	спастись бегством	1	1
702	но к	1	1
703	мочи собак	1	1
704	но мы	2	1
705	в риме	1	1
706	и что	1	1
707	дроф и	1	1
708	шутовской наряд	2	1
709	с кухней	1	1
710	в различных	2	1
711	смеха par	1	1
712	и ломал	1	1
713	там же	3	1
714	третья книга	1	1
715	раз и	1	1
716	двух сторон	1	1
717	этого эпизода	7	1
718	хотел спастись	1	1
719	и мрачному	1	1
720	существенную роль	2	1
721	я вижу	1	1
722	соленые закуски	1	1
723	и которого	1	1
724	как собакам	1	1
725	всего этого	1	1
726	и были	2	1
727	ряд других	1	1
728	жана и	2	1
729	скрытой форме	1	1
730	рабле так	2	1
731	в самый	1	1
732	гл xiv	1	1
733	тех пор	1	1
734	по своей	3	1
735	и одновременно	4	1
736	важно подчеркнуть	1	1
737	брата жана	3	1
738	тому разбивал	1	1
739	мы увидим	2	1
740	материальности и	1	1
741	ломал руки	2	1
742	как нечто	1	1
743	до нас	2	1
744	поэтому и	5	1
745	протекающий у	1	1
746	в гуще	1	1
747	себя самих	1	1
748	и ее	1	1
749	анатомический анализ	2	1
750	здесь с	2	1
751	без него	1	1
752	по этому	1	1
753	времени как	1	1
754	похожа на	1	1
755	именно на	1	1
756	где они	2	1
757	них кровь	1	1
758	себя в	2	1
759	образов в	1	1
760	для всех	1	1
761	есть в	2	1
762	к раблезианским	1	1
763	и шута	1	1
764	тем временем	1	1
765	эпизод с	2	1
766	книга романа	2	1
767	борьбы с	1	1
768	в виде	1	1
769	в пределе	3	1
770	же у	1	1
771	веры и	1	1
772	превращаются в	1	1
773	в шутовской	1	1
774	ни с	2	1
775	был бы	1	1
776	мы встречаем	1	1
777	руки и	4	1
778	ведь это	3	1
779	у лукиана	2	1
780	через левое	1	1
781	гротескный образ	3	1
782	и вылез	1	1
783	гл xii	1	1
784	и рождается	1	1
785	гл xxv	1	1
786	носит чисто	1	1
787	из крови	1	1
788	гаргантюа кн	1	1
789	они становятся	1	1
790	не противоречит	1	1
791	в очень	1	1
792	др все	1	1
793	и непристойностей	1	1
794	момент в	1	1
795	тех местах	1	1
796	образы у	1	1
797	вводится и	1	1
798	со всем	1	1
799	без всякой	1	1
800	вероятно не	1	1
801	на свое	1	1
802	плеч где	1	1
803	имеет и	1	1
804	литературу и	1	1
805	что тот	1	1
806	еще и	7	1
807	святых и	3	1
808	в природе	1	1
809	в отличие	1	1
810	так вот	1	1
811	в год	1	1
812	первую книгу	1	1
813	в изобилии	1	1
814	них и	1	1
815	бегством тому	1	1
816	на этот	1	1
817	после этих	1	1
818	у других	1	1
819	другой стороны	3	1
820	героев рабле	1	1
821	в руках	1	1
822	индивидуальной смерти	1	1
823	гл xx	2	1
824	его эпохи	2	1
825	ведь для	1	1
826	или с	1	1
827	под влиянием	1	1
828	но как	3	1
829	все разобранные	1	1
830	против нее	1	1
831	хочет жениться	1	1
832	и xxviii	1	1
833	исторического развития	1	1
834	важной формой	1	1
835	где эта	2	1
836	для самого	1	1
837	основу его	1	1
838	площади и	2	1
839	полной ясностью	1	1
840	и глубоко	1	1
841	в изображении	1	1
842	одной стороны	2	1
843	другим ломал	2	1
844	полую вену	1	1
845	и будущему	1	1
846	рабле изображает	1	1
847	далее рабле	1	1
848	времени с	1	1
849	есть на	1	1
850	в тех	1	1
851	и веселый	2	1
852	с тех	1	1
853	со всею	1	1
854	свою книгу	1	1
855	будущему к	1	1
856	да и	2	1
857	выворачивал лопатки	2	1
858	на шее	1	1
859	в уже	1	1
860	и самых	1	1
861	мы коснулись	1	1
862	жизни где	1	1
863	этого слова	1	1
864	спрятаться в	1	1
865	благодаря этому	1	1
866	весь эпизод	3	1
867	в условиях	1	1
868	гл viii	1	1
869	между прочим	2	1
870	и тогда	1	1
871	что должно	1	1
872	а мне	1	1
873	более поздние	1	1
874	чтобы охарактеризовать	1	1
875	врача рондибилиса	1	1
876	этого рода	2	1
877	и неожиданной	1	1
878	формы и	2	1
879	на время	1	1
880	в монастырском	2	1
881	в результате	4	1
882	вена раздваивается	1	1
883	это как	1	1
884	которая в	1	1
885	чтобы понять	1	1
886	членов и	1	1
887	в отдельных	1	1
888	с двух	1	1
889	но когда	1	1
890	правда уже	1	1
891	интерес к	1	1
892	всякого рода	2	1
893	франции и	1	1
894	вообще в	1	1
895	поэтому все	1	1
896	конце концов	4	1
897	второе направление	1	1
898	времени все	1	1
899	них были	1	1
900	затем когда	1	1
901	рабле как	5	1
902	бы на	2	1
903	в системе	1	1
904	и целый	1	1
905	значит конечно	1	1
906	к самому	1	1
907	он же	1	1
908	в свою	1	1
909	всего мира	1	1
910	связанный с	1	1
911	их нельзя	2	1
912	состоит из	1	1
913	они как	1	1
914	прославлением жаркого	1	1
915	в отдельности	1	1
916	от всех	2	1
917	дело с	1	1
918	в быту	1	1
919	но этот	2	1
920	одновременно и	3	1
921	толпы народа	1	1
922	ко всему	1	1
923	его образов	2	1
924	где были	1	1
925	и избиений	2	1
926	соответствует в	1	1
927	изо рта	1	1
928	ронсевальской битвы	1	1
929	отстегнул свой	1	1
930	в таком	1	1
931	с шутом	1	1
932	они не	2	1
