N	2gram	Medvedev_F_3	FransuaR
369	главным образом	2	1
370	неизбежно должны	1	1
371	оно было	1	1
372	он не	1	1
373	игра с	1	1
374	в произведение	1	1
375	действительности и	6	1
376	нашла свое	1	1
377	понимания и	1	1
378	в корне	4	1
379	друг с	1	1
380	а творчество	2	1
381	одной и	2	1
382	его от	2	1
383	чрезвычайно характерны	1	1
384	и по	1	1
385	на этом	2	1
386	старой и	1	1
387	в нее	1	1
388	в основу	2	1
389	касается до	1	1
390	распространяется на	1	1
391	об этом	1	1
392	в единстве	5	1
393	этих форм	1	1
394	его в	7	1
395	входит в	8	1
396	это не	3	1
397	важно лишь	1	1
398	но вовсе	2	1
399	этих вопросов	2	1
400	с начала	1	1
401	кажется что	2	1
402	пародиями на	1	1
403	о которых	1	1
404	с этой	1	1
405	место и	1	1
406	всегда и	1	1
407	все условия	1	1
408	строгом смысле	1	1
409	только во	1	1
410	в развитии	1	1
411	когда вся	1	1
412	элемента в	1	1
413	для своих	1	1
414	его нельзя	1	1
415	но если	2	1
416	таким же	2	1
417	на таком	1	1
418	именно и	1	1
419	в такой	2	1
420	вообще нельзя	1	1
421	мы говорили	1	1
422	в первый	1	1
423	были уже	1	1
424	должны были	1	1
425	значение для	1	1
426	не менее	7	1
427	и той	1	1
428	литературы как	1	1
429	единство всех	1	1
430	не в	12	1
431	времени не	1	1
432	творчества и	3	1
433	и новой	1	1
434	том же	1	1
435	что этот	2	1
436	где нет	2	1
437	и почти	1	1
438	необходимо чтобы	2	1
439	что эта	1	1
440	же мы	1	1
441	освободиться от	1	1
442	можем сказать	1	1
443	она не	4	1
444	случае в	3	1
445	до известной	2	1
446	играют существеннейшую	1	1
447	как о	2	1
448	тогда когда	4	1
449	дело в	2	1
450	должны служить	1	1
451	первая часть	1	1
452	она никогда	1	1
453	не нуждается	3	1
454	в изобразительных	1	1
455	и отдельных	1	1
456	чтобы стать	1	1
457	самая эта	1	1
458	в стадии	1	1
459	все без	3	1
460	для всего	1	1
461	только не	2	1
462	традиция в	2	1
463	в разных	1	1
464	больше чем	1	1
465	это объясняется	1	1
466	на тему	2	1
467	таким путем	1	1
468	явление в	1	1
469	совершенно неправильно	1	1
470	как она	1	1
471	нам важно	2	1
472	потому что	7	1
473	же он	2	1
474	и теперь	6	1
475	ничто не	3	1
476	наша задача	1	1
477	на понимание	1	1
478	не поняли	1	1
479	входят в	1	1
480	с тем	7	1
481	однако это	1	1
482	с другом	1	1
483	события но	1	1
484	не создает	1	1
485	стиль и	1	1
486	и именно	2	1
487	не могут	10	1
488	когда они	1	1
489	к тому	4	1
490	что уже	2	1
491	с новым	1	1
492	они и	3	1
493	не есть	4	1
494	слова с	1	1
495	для того	4	1
496	оно не	3	1
497	должен быть	2	1
498	правда не	1	1
499	не делает	1	1
500	этого целого	1	1
501	как не	2	1
502	связи со	1	1
503	относить к	1	1
504	языка и	1	1
505	него самого	1	1
506	связанную с	1	1
507	вне этих	1	1
508	на что-то	1	1
509	и совершенно	1	1
510	художественное творчество	1	1
511	художественных функций	1	1
512	очень распространено	1	1
513	именно этот	1	1
514	можно только	2	1
515	и словесных	1	1
516	слово и	1	1
517	поэтому в	2	1
518	если бы	12	1
519	правда в	2	1
520	для этого	2	1
521	что отдельные	1	1
522	по мере	1	1
523	в коем	1	1
524	это понимание	1	1
525	о нем	3	1
526	свою историческую	1	1
527	и здесь	1	1
528	в язык	1	1
529	и та	1	1
530	настоящее время	1	1
531	как ее	4	1
532	или на	2	1
533	к действительности	1	1
534	и который	1	1
535	и связь	1	1
536	знает что	1	1
537	того или	1	1
538	положения и	1	1
539	самом процессе	1	1
540	что и	2	1
541	или напротив	1	1
542	существенную роль	1	1
543	лишь к	2	1
544	и знаменитое	2	1
545	в художественной	2	1
546	существеннейшую роль	1	1
547	если это	1	1
548	этот элемент	1	1
549	конце концов	2	1
550	того что	3	1
551	ровно ничего	2	1
552	происходит в	1	1
553	таких произведений	1	1
554	года в	1	1
555	жизнь на	1	1
556	как например	1	1
557	хотя бы	6	1
558	областей идеологии	3	1
559	мы видим	1	1
560	явления в	1	1
561	в какой	3	1
562	ясно что	3	1
563	становления в	1	1
564	субъективного сознания	4	1
565	и действительно	2	1
566	еще и	1	1
567	поэтому и	2	1
568	в литературу	5	1
569	проявляется в	2	1
570	всех его	1	1
571	и ее	6	1
572	все они	1	1
573	в эти	1	1
574	от одной	1	1
575	не входит	1	1
576	и у	1	1
577	в большинстве	4	1
578	ни одного	1	1
579	является не	2	1
580	большинстве случаев	5	1
581	в данной	2	1
582	глава первая	1	1
583	направлен не	1	1
584	за ним	1	1
585	ни с	2	1
586	мы знаем	4	1
587	который как	1	1
588	одно из	1	1
589	и их	5	1
590	в особых	1	1
591	слова в	1	1
592	они делают	1	1
593	не о	3	1
594	отклонения от	1	1
595	известно что	1	1
596	романом но	1	1
597	свое выражение	2	1
598	как раз	8	1
599	литературу он	1	1
600	роли и	1	1
601	была только	1	1
602	конца в	1	1
603	с традицией	1	1
604	и странным	1	1
605	где в	1	1
606	только на	4	1
607	же деле	2	1
608	с общим	1	1
609	без того	1	1
610	выходит за	1	1
611	и изучено	1	1
612	пришли к	3	1
613	индивидуальное сознание	2	1
614	что человек	1	1
615	все сферы	1	1
616	а о	1	1
617	на определенные	1	1
618	к которому	2	1
619	один и	1	1
620	особых художественных	1	1
621	целым рядом	1	1
622	необходимо понять	1	1
623	говорит о	1	1
624	более того	6	1
625	не на	3	1
626	а не	17	1
627	слов и	4	1
628	как ни	1	1
629	этой игры	1	1
630	он становится	2	1
631	мы остановимся	1	1
632	и некое	1	1
633	них было	1	1
634	здесь лишь	1	1
635	он и	3	1
636	в руках	1	1
637	с помощью	8	1
638	и глубоко	1	1
639	все более	1	1
640	была уже	1	1
641	в частности	1	1
642	стадии своего	1	1
643	в непрерывном	1	1
644	стать только	1	1
645	подвести под	1	1
646	к своему	1	1
647	более глубокие	2	1
648	необходимо однако	1	1
649	чем в	1	1
650	романа в	3	1
651	пишет в	1	1
652	и всей	1	1
653	со всею	2	1
654	однако отметить	1	1
655	это значит	2	1
656	его функций	1	1
657	и самая	1	1
658	завершается в	2	1
659	он чувствует	1	1
660	самом же	2	1
661	этом случае	1	1
662	новые стороны	2	1
663	неотделимо от	2	1
664	совершенно недопустимо	2	1
665	вообще все	1	1
666	вернемся в	1	1
667	произведений и	3	1
668	этот образ	1	1
669	не является	5	1
670	известной степени	2	1
671	и для	6	1
672	и часто	1	1
673	и от	11	1
674	в настоящее	1	1
675	и эстетическую	1	1
676	для нас	3	1
677	есть система	1	1
678	всего можно	1	1
679	введенных в	1	1
680	бы в	6	1
681	еще более	1	1
682	вообще в	1	1
683	и как	4	1
684	такое явление	1	1
685	же к	1	1
686	из существеннейших	1	1
687	от всего	1	1
688	с таким	2	1
689	этих областей	2	1
690	всегда есть	1	1
691	в стихах	2	1
692	но оно	2	1
693	к самому	2	1
694	в лучшем	1	1
695	состоит из	1	1
696	а ведь	1	1
697	равно как	3	1
698	является и	2	1
699	имеет место	3	1
700	или иного	1	1
701	отношению к	3	1
702	в кругу	1	1
703	художественного творчества	2	1
704	категорий как	1	1
705	не подлежат	1	1
706	к этому	2	1
