N	2gram	Bakhtin_Pr_1	DiskursI
179	здесь не	1	2
180	говорит об	1	2
181	в себя	3	2
182	природе своей	1	2
183	времени и	1	2
184	отсюда и	1	2
185	в результате	4	2
186	но здесь	1	2
187	между тем	5	2
188	что и	5	2
189	и одновременно	3	2
190	романа и	4	2
191	есть в	3	2
192	в большинстве	2	2
193	слова не	1	2
194	наше время	1	2
195	не о	1	2
196	бытия и	1	2
197	рассказа не	1	2
198	как субъект	1	2
199	именно в	6	2
200	далеко не	1	2
201	стремится к	1	2
202	не на	3	2
203	человеческой жизни	2	2
204	вместе с	2	2
205	романного жанра	1	2
206	в той	6	2
207	или иного	1	2
208	тому как	3	2
209	что же	1	2
210	мира с	1	2
211	в полном	1	2
212	и для	3	2
213	по природе	1	2
214	на языке	2	2
215	настоящим и	1	2
216	а в	7	2
217	может и	1	2
218	с ней	1	2
219	исторической поэтики	1	2
220	другой стороны	2	2
221	что он	10	2
222	себе самому	3	2
223	это в	2	2
224	себя как	5	1
225	жизни где	1	1
226	для этих	1	1
227	является для	2	1
228	одним из	8	1
229	вы из	1	1
230	переходит к	1	1
231	и биографический	1	1
232	самом деле	5	1
233	это и	9	1
234	изображения и	4	1
235	и есть	5	1
236	его жизненного	1	1
237	в первом	2	1
238	к другому	2	1
239	достоевского в	19	1
240	можно говорить	2	1
241	слово же	1	1
242	в году	1	1
243	и могут	1	1
244	есть не	2	1
245	характеристик и	1	1
246	на материале	3	1
247	для своего	2	1
248	и само	2	1
249	мы не	2	1
250	вопрос о	4	1
251	этом не	1	1
252	не была	1	1
253	он как	1	1
254	наличие в	1	1
255	в каждый	1	1
256	в сущности	5	1
257	а для	1	1
258	внимания заслуживают	1	1
259	я не	3	1
260	и иван	1	1
261	но даже	1	1
262	становится объектом	1	1
263	этого термина	1	1
264	и со	1	1
265	самого героя	8	1
266	с планом	1	1
267	героев в	2	1
268	во мне	1	1
269	двух или	1	1
270	он сам	3	1
271	людей в	1	1
272	на их	1	1
273	бы то	3	1
274	в чем	1	1
275	события в	1	1
276	и решал	1	1
277	характер и	1	1
278	роман и	1	1
279	во всех	5	1
280	тем как	4	1
281	иного рода	1	1
282	сохраняет свое	1	1
283	автором как	1	1
284	как правило	1	1
285	в ее	1	1
286	сохраняет и	1	1
287	чем это	1	1
288	точка зрения	7	1
289	не то	1	1
290	эта особенность	4	1
291	ответ на	1	1
292	друга и	1	1
293	в е	2	1
294	за пределы	6	1
295	в истории	2	1
296	в одной	4	1
297	вот как	1	1
298	своем творчестве	1	1
299	авторская позиция	1	1
300	однако не	2	1
301	хотя и	1	1
302	в этот	2	1
303	как формула	1	1
304	то в	1	1
305	видения мира	1	1
306	со своей	1	1
307	в самом	8	1
308	только то	3	1
309	себе как	1	1
310	в которой	4	1
311	ни один	2	1
312	в нашем	1	1
313	поэтому и	2	1
314	ни одна	1	1
315	человеке и	1	1
316	частности на	1	1
317	но на	1	1
318	как у	2	1
319	другого это	1	1
320	теми же	1	1
321	задний план	1	1
322	которые представляли	1	1
323	к миру	1	1
324	но именно	4	1
325	так сказать	3	1
326	и только	1	1
327	и именно	1	1
328	становится героем	1	1
329	и еще	1	1
330	он должен	1	1
331	же это	1	1
332	к одному	1	1
333	не как	12	1
334	к собственному	1	1
335	такова например	1	1
336	образа и	1	1
337	с этой	1	1
338	таким образом	11	1
339	я бы	1	1
340	значительной степени	1	1
341	то ни	3	1
342	мы его	2	1
343	сознание и	3	1
344	самого автора	6	1
345	об этом	1	1
346	их жизненного	1	1
347	решал в	1	1
348	полной мере	1	1
349	лишь в	3	1
350	ее нельзя	1	1
351	того или	1	1
352	время и	1	1
353	и сердце	1	1
354	не совпадает	1	1
355	форму и	1	1
356	но их	1	1
357	лишь на	2	1
358	в жизни	6	1
359	и романа	1	1
360	так называемого	1	1
361	и во-вторых	1	1
362	полифонического романа	17	1
363	мира где	1	1
364	и вне	1	1
365	несмотря на	6	1
366	и было	1	1
367	восприятия и	1	1
368	на раскрытие	1	1
369	о герое	1	1
370	в рассказ	1	1
371	замысел этот	1	1
372	пределах одного	1	1
373	в которых	2	1
374	кругозор героя	2	1
375	героя с	2	1
376	что делало	1	1
377	героя но	1	1
378	по крайней	2	1
379	и более	1	1
380	произведения в	1	1
381	и герой	1	1
382	и второе	1	1
383	нас самих	1	1
384	с миром	2	1
385	не тип	1	1
386	при всех	1	1
387	период своего	1	1
388	но они	4	1
389	до известной	1	1
390	она не	5	1
391	самого начала	3	1
392	мысли в	2	1
393	одна из	2	1
394	к этим	1	1
395	на него	2	1
396	в процессе	4	1
397	которого он	1	1
398	всей их	1	1
399	и имеет	1	1
400	в вечность	2	1
401	та или	1	1
402	себе самом	6	1
403	форму художественного	3	1
404	не стремится	1	1
405	на отношения	1	1
406	на язык	1	1
407	ничего не	6	1
408	своему герою	1	1
409	или иная	1	1
410	и темперамента	2	1
411	показывает как	1	1
412	к ней	1	1
413	мира по	1	1
414	и до	1	1
415	нескольку раз	1	1
416	целое в	1	1
417	позиции и	1	1
418	является по	1	1
419	и иваном	1	1
420	ему не	2	1
421	и несколько	1	1
422	события но	1	1
423	точке зрения	2	1
424	известной степени	1	1
425	выпадает из	1	1
426	к себе	2	1
427	он видел	1	1
428	не могут	6	1
429	но все	4	1
430	отличается от	2	1
431	всего в	1	1
432	слова можно	1	1
433	к тому	1	1
434	его с	1	1
435	выходе за	1	1
436	не есть	1	1
437	в полной	1	1
438	оно не	2	1
439	в применении	1	1
440	не исторически	1	1
441	должен быть	1	1
442	представляют собой	1	1
443	основе этого	1	1
444	и образ	1	1
445	не умер	2	1
446	формы художественного	1	1
447	жизненного пути	1	1
448	особенность художественного	1	1
449	психики он	1	1
450	становится частью	1	1
451	с самого	2	1
452	художественного мышления	2	1
453	сознания с	2	1
454	в условиях	2	1
455	слова а	2	1
456	столько в	1	1
457	и сам	2	1
458	этот период	1	1
459	что может	2	1
460	в нескольких	1	1
461	здесь как	1	1
462	его героев	5	1
463	не всякий	1	1
464	строго говоря	1	1
465	поэтому в	2	1
466	ней и	1	1
467	для этого	1	1
468	и даже	3	1
469	бывает в	1	1
470	с ним	6	1
471	и лишена	1	1
472	о нем	11	1
473	героев с	1	1
474	и здесь	3	1
475	не перед	1	1
476	никак не	2	1
477	и что	1	1
478	прямого авторского	1	1
479	с авторским	2	1
480	один голос	1	1
481	себя самого	4	1
482	не позволяет	2	1
483	в значительной	1	1
484	и во	2	1
485	всякий человек	1	1
486	романа как	1	1
487	ним и	4	1
488	и взаимодействия	1	1
489	существенную роль	1	1
490	словесного выражения	1	1
491	в форме	6	1
492	крайней мере	2	1
493	внешнее и	1	1
494	и радикально	1	1
495	он создал	2	1
496	и следовательно	1	1
497	ставил и	1	1
498	является результатом	1	1
499	как она	1	1
500	как объект	4	1
501	определяет основную	1	1
502	колыбельная песня	1	1
503	сводить к	2	1
504	не появляется	1	1
505	как другое	1	1
506	не приобретают	1	1
507	не идет	1	1
508	даже если	1	1
509	приходит в	1	1
510	на мир	8	1
511	от них	1	1
512	в окружающем	1	1
513	так что	1	1
514	и роста	1	1
515	же и	1	1
516	себя и	2	1
517	первого лица	2	1
518	перестало быть	1	1
519	функционирует уже	1	1
520	во втором	1	1
521	не дает	3	1
522	большинстве случаев	2	1
523	мир в	2	1
524	в книге	3	1
525	только это	1	1
526	искать в	2	1
527	и их	2	1
528	в новом	1	1
529	всяком случае	3	1
530	могло бы	1	1
531	вовсе не	8	1
532	не для	1	1
533	в состоянии	1	1
534	авторского слова	7	1
535	может служить	1	1
536	друг друга	3	1
537	случае не	1	1
538	вводит в	2	1
539	повесть о	1	1
540	как такового	1	1
541	тем что	3	1
542	и оценки	1	1
543	к той	2	1
544	но из	1	1
545	были бы	4	1
546	того что	2	1
547	точек зрения	3	1
548	субъективную значимость	1	1
549	лица в	1	1
550	о своем	1	1
551	во второй	1	1
552	бытия в	1	1
553	в романе	11	1
554	между ними	2	1
555	но есть	1	1
556	по нескольку	1	1
557	к человеку	2	1
558	в некоторых	1	1
559	превращается в	1	1
560	на этот	2	1
561	до конца	5	1
562	не между	1	1
563	сколько в	2	1
564	повести с	1	1
565	его как	5	1
566	из героев	1	1
567	все то	4	1
568	там где	6	1
569	что из	2	1
570	оценки и	1	1
571	и слово	1	1
572	в одно	1	1
573	должна была	4	1
574	и глубоко	1	1
575	именно поэтому	1	1
576	равно как	1	1
577	автора с	1	1
578	из которых	2	1
579	и полное	1	1
580	типа как	1	1
581	художественного мира	5	1
582	до его	1	1
583	в мир	3	1
584	да и	2	1
585	чужого я	1	1
586	сам в	1	1
587	даже в	2	1
588	он от	1	1
589	под названием	1	1
590	слова и	1	1
591	на пути	2	1
592	и от	1	1
593	возможность одновременного	1	1
594	что касается	1	1
595	но для	2	1
596	один из	2	1
597	о мире	1	1
598	рассматривать как	1	1
599	но с	1	1
600	структуру полифонического	1	1
601	более того	3	1
602	слова но	2	1
603	от той	1	1
604	формы и	1	1
605	проблемы которые	1	1
606	а предмет	1	1
607	его нет	1	1
608	его не	1	1
609	в индивидуальном	1	1
610	совершенно иной	1	1
611	чужой психики	1	1
612	на границах	1	1
613	к чужому	1	1
614	отношении не	1	1
615	социальный и	1	1
616	пушкиным в	1	1
617	его жизнь	2	1
618	будто бы	1	1
619	действительной жизни	1	1
620	прошлого и	1	1
621	ни было	4	1
622	же в	2	1
623	хотя в	1	1
624	в искусстве	2	1
625	сфер в	1	1
626	быть и	1	1
627	в новый	1	1
628	его произведениях	2	1
629	всего на	1	1
630	одной из	1	1
631	а о	1	1
632	слово в	2	1
633	чужому слову	1	1
634	сказать что	5	1
635	своего мира	1	1
636	он представляет	1	1
637	свойственной ему	1	1
638	из этого	1	1
639	и повести	1	1
640	или нескольких	1	1
641	строится на	1	1
642	в какой	1	1
643	в голову	1	1
644	также может	1	1
645	характера но	1	1
646	ее в	1	1
647	во всяком	4	1
