N	2gram	Propp_Isto_5	KulturaY
427	даже в	2	1
428	формами и	1	1
429	случае мы	1	1
430	стоит в	1	1
431	как можно	2	1
432	что с	1	1
433	меня не	1	1
434	в русской	3	1
435	например не	1	1
436	уже из	1	1
437	правда в	1	1
438	в основе	1	1
439	не могло	1	1
440	здесь может	1	1
441	рассматривать как	1	1
442	так много	1	1
443	чтобы научить	1	1
444	всем тем	1	1
445	эти традиции	1	1
446	же время	1	1
447	что звук	1	1
448	на те	1	1
449	различных частных	1	1
450	такой случай	1	1
451	полтора года	1	1
452	во всем	2	1
453	и его	9	1
454	должны иметь	1	1
455	из истории	1	1
456	обращает на	1	1
457	как будто	1	1
458	их от	1	1
459	другой форме	1	1
460	в материалах	2	1
461	должны быть	1	1
462	с проблемой	1	1
463	как для	1	1
464	другими формами	1	1
465	в самых	1	1
466	когда они	2	1
467	на это	1	1
468	на наших	1	1
469	приходит к	1	1
470	на помощь	1	1
471	свою очередь	1	1
472	город и	1	1
473	без всякого	1	1
474	на основе	1	1
475	здесь также	1	1
476	можно показать	2	1
477	уже потому	1	1
478	или для	1	1
479	приводит к	1	1
480	легче будет	1	1
481	никогда не	3	1
482	переход к	1	1
483	каждого из	1	1
484	с этого	2	1
485	можно только	1	1
486	часто в	1	1
487	это только	1	1
488	мы в	1	1
489	со всем	1	1
490	таких примеров	2	1
491	ступени его	1	1
492	как указано	1	1
493	означает что	2	1
494	особенности в	2	1
495	сводится к	1	1
496	о нем	3	1
497	сам был	1	1
498	на этой	4	1
499	одного из	1	1
500	случаев когда	1	1
501	ниже с	1	1
502	затем в	3	1
503	чрезвычайно важное	1	1
504	важно не	1	1
505	к нему	3	1
506	но он	2	1
507	во втором	1	1
508	уже только	2	1
509	говорит он	1	1
510	повод к	1	1
511	не ставят	1	1
512	вслед за	1	1
513	себе задачей	1	1
514	также в	1	1
515	легко можно	1	1
516	знания и	1	1
517	своему содержанию	1	1
518	такие формы	1	1
519	в него	5	1
520	что здесь	3	1
521	дело так	1	1
522	показывают что	3	1
523	но так	2	1
524	но с	1	1
525	и цельности	1	1
526	а если	2	1
527	идет по	1	1
528	мы видим	8	1
529	одной из	1	1
530	мы увидим	5	1
531	проникнуть в	1	1
532	в себе	1	1
533	и так	1	1
534	самые разнообразные	1	1
535	они могут	1	1
536	от них	2	1
537	это же	3	1
538	же и	1	1
539	и др	3	1
540	оказывается в	1	1
541	стоит на	1	1
542	в виде	9	1
543	свидетельствует о	1	1
544	раньше чем	4	1
545	здесь же	1	1
546	с материалами	1	1
547	на ней	2	1
548	или даже	1	1
549	при помощи	7	1
550	его имени	1	1
551	постановка вопроса	1	1
552	за ним	4	1
553	приведенных здесь	1	1
554	стороны которые	1	1
555	характерно что	1	1
556	мы знаем	8	1
557	для него	1	1
558	понимает что	1	1
559	в современном	1	1
560	никто не	3	1
561	случаи в	1	1
562	то время	1	1
563	само по	1	1
564	в систему	1	1
565	не говорит	1	1
566	само собой	1	1
567	когда во	1	1
568	еще ничего	1	1
569	возможно что	1	1
570	со стороны	2	1
571	сюда же	3	1
572	в каких	1	1
573	такое же	2	1
574	что для	1	1
575	д такое	1	1
576	превращается в	7	1
577	а на	2	1
578	который с	1	1
579	мы и	2	1
580	сдвиг в	1	1
581	его по	2	1
582	здесь очевидно	1	1
583	литература в	1	1
584	на какие	1	1
585	и ты	1	1
586	если не	4	1
587	нет никаких	1	1
588	что во	2	1
589	до этого	2	1
590	и потому	2	1
591	не сразу	1	1
592	из которых	2	1
593	не знал	2	1
594	мы опять	3	1
595	центр тяжести	2	1
596	наряду с	4	1
597	потому ли	2	1
598	то на	1	1
599	в современной	1	1
600	сохраняется в	1	1
601	том смысле	1	1
602	совершенно очевидно	1	1
603	с этими	1	1
604	о душе	1	1
605	с большой	2	1
606	это явление	1	1
607	д и	1	1
608	и для	2	1
609	которых он	1	1
610	и часто	1	1
611	и от	1	1
612	это можно	1	1
613	думает что	1	1
614	только у	2	1
615	что делать	1	1
616	не представляет	1	1
617	от него	1	1
618	же что	1	1
619	у них	1	1
620	или нет	1	1
621	даже после	1	1
622	как стремление	1	1
623	этот рассказ	1	1
624	же в	2	1
625	есть уже	1	1
626	и другие	1	1
627	в целях	3	1
628	несмотря на	2	1
629	в свою	3	1
630	общее достояние	1	1
631	состоит из	3	1
632	а образ	1	1
633	же относится	1	1
634	например и	1	1
635	можно привести	1	1
636	что под	1	1
637	находящихся в	2	1
638	есть и	1	1
639	утверждать что	1	1
640	к этому	2	1
641	и вместе	2	1
642	к этой	1	1
643	о которых	2	1
644	все что	1	1
645	этой точки	1	1
