N	2gram	Medvedev_F_2	Problemy
374	в своих	1	2
375	он пишет	2	2
376	конкретного высказывания	1	2
377	значение в	1	2
378	в таком	2	2
379	во всяком	5	2
380	слово ибо	1	1
381	относится и	2	1
382	таком случае	1	1
383	художественного произведения	6	1
384	функции в	2	1
385	и через	1	1
386	е как	2	1
387	этом пункте	2	1
388	на самом	3	1
389	это и	5	1
390	органическое единство	1	1
391	но тем	1	1
392	и сюжет	3	1
393	и есть	1	1
394	между двумя	2	1
395	всякое иное	1	1
396	в чисто	1	1
397	его же	1	1
398	мировоззрения и	1	1
399	проникает в	1	1
400	подхода к	2	1
401	все те	1	1
402	собственном смысле	1	1
403	и больше	1	1
404	этого он	1	1
405	одним из	1	1
406	их и	1	1
407	есть не	1	1
408	и глубину	1	1
409	и само	1	1
410	же как	3	1
411	при анализе	2	1
412	до крайности	2	1
413	идет однако	1	1
414	из своих	1	1
415	стиля в	1	1
416	этом не	1	1
417	почве их	1	1
418	укладывающиеся в	1	1
419	конкретном материале	1	1
420	но она	1	1
421	и тем	2	1
422	их к	3	1
423	становится объектом	1	1
424	конечно и	1	1
425	и заставляет	1	1
426	сказа и	1	1
427	бы сказать	1	1
428	меньшей степени	1	1
429	литературы и	4	1
430	конечно чисто	1	1
431	к их	1	1
432	на них	1	1
433	произведения только	1	1
434	бы то	1	1
435	в сюжете	3	1
436	не довлеет	1	1
437	иного рода	1	1
438	установкой на	2	1
439	одним словом	4	1
440	различия между	1	1
441	с одной	1	1
442	системы языка	2	1
443	то он	1	1
444	но как	2	1
445	точка зрения	1	1
446	силы и	1	1
447	если в	3	1
448	в общем	5	1
449	менее всего	3	1
450	уже как	1	1
451	этот след	1	1
452	и диалога	1	1
453	проблем не	1	1
454	и речи	5	1
455	к сожалению	2	1
456	в собственном	1	1
457	идет о	2	1
458	материалом для	3	1
459	речи именно	2	1
460	дело идет	4	1
461	и сказ	2	1
462	без другого	1	1
463	слова эта	1	1
464	в одних	1	1
465	однако не	3	1
466	просто как	1	1
467	взаимоотношение между	2	1
468	не удалось	1	1
469	всего возникает	1	1
470	тяготеющей к	1	1
471	тон автора	1	1
472	всего как	1	1
473	увидим что	1	1
474	этого по	1	1
475	глава вторая	1	1
476	и отчасти	3	1
477	речи на	1	1
478	за свои	1	1
479	формализма и	2	1
480	так или	1	1
481	в нашем	1	1
482	определяет все	1	1
483	степени и	1	1
484	которые в	1	1
485	знаем в	1	1
486	в этой	6	1
487	эти новые	1	1
488	речи но	2	1
489	элементов в	2	1
490	и способами	1	1
491	и резко	1	1
492	манера мыслить	1	1
493	чтобы тем	1	1
494	не вещь	1	1
495	не могла	1	1
496	а вовсе	1	1
497	зрения его	1	1
498	все они	1	1
499	рассказе и	1	1
500	путем что	2	1
501	развиваться в	1	1
502	в первых	1	1
503	сказать в	1	1
504	поэтическое высказывание	1	1
505	оно было	1	1
506	читателя в	1	1
507	он должен	1	1
508	не к	2	1
509	в корне	7	1
510	полемики с	1	1
511	и установки	1	1
512	в плане	2	1
513	и по	2	1
514	на этом	2	1
515	е что	1	1
516	его до	1	1
517	становится как	1	1
518	значительной степени	3	1
519	от нее	4	1
520	не следует	4	1
521	этом последнем	1	1
522	то ни	2	1
523	тем с	1	1
524	нашем вопросе	1	1
525	намечается в	1	1
526	они должны	2	1
527	связанных с	1	1
528	влиять на	1	1
529	говорить не	2	1
530	занимает очень	1	1
531	с другими	10	1
532	друг другу	1	1
533	как к	3	1
534	который и	1	1
535	понять его	1	1
536	и иных	2	1
537	и мы	1	1
538	связанная с	1	1
539	формах литературного	1	1
540	должен был	2	1
541	литературном произведении	1	1
542	за ней	1	1
543	ведь в	1	1
544	в ином	3	1
545	таковы что	1	1
546	они только	2	1
547	нет в	1	1
548	это положение	2	1
549	этот чужой	1	1
550	все равно	1	1
551	в ее	2	1
552	истины в	1	1
553	место и	2	1
554	несмотря на	1	1
555	нигде не	2	1
556	о чем	1	1
557	очень важное	1	1
558	его слово	1	1
559	чем в	1	1
560	функции его	2	1
561	остается в	1	1
562	на конкретном	1	1
563	построения романа	1	1
564	контекст в	1	1
565	во второй	2	1
566	именно и	1	1
567	это только	1	1
568	в книге	1	1
569	произведения или	2	1
570	дальнейшее развитие	1	1
571	нельзя понять	1	1
572	в частном	1	1
573	от его	2	1
574	от поэтического	1	1
575	поэтому мы	1	1
576	в другие	1	1
577	по крайней	1	1
578	критерием для	1	1
579	лишь материал	1	1
580	связей с	1	1
581	всего его	1	1
582	высказывания в	1	1
583	быть лишь	1	1
584	а от	1	1
585	не раз	1	1
586	но они	1	1
587	отчетливо и	1	1
588	и функции	2	1
589	виду что	1	1
590	только здесь	1	1
591	слово без	1	1
592	есть а	1	1
593	этими двумя	2	1
594	ее с	2	1
595	же контекста	1	1
596	в основе	5	1
597	материала в	1	1
598	самую манеру	1	1
599	и имеет	1	1
600	как установку	1	1
601	о них	1	1
602	иметь в	1	1
603	во всякой	1	1
604	того чтобы	3	1
605	в структуре	1	1
606	это еще	1	1
607	не могло	1	1
608	для всего	2	1
609	мышления и	1	1
610	не имеет	2	1
611	нельзя не	1	1
612	как два	1	1
613	только и	3	1
614	этих двух	2	1
615	показывает нам	1	1
616	и лишь	2	1
617	всего на	1	1
618	для поэзии	1	1
619	явление в	1	1
620	эта тенденция	1	1
621	художественных заданий	1	1
622	связи с	13	1
623	ибо все	1	1
624	слова его	1	1
625	им и	1	1
626	только с	1	1
627	лишь одно	1	1
628	оказывается перед	1	1
629	совершенно необходимо	1	1
630	острое ощущение	1	1
631	вследствие этой	1	1
632	настоящего времени	1	1
633	не от	1	1
634	языка в	9	1
635	его идеологического	1	1
636	стиль и	1	1
637	п в	1	1
638	всего в	2	1
639	здесь они	1	1
640	его с	3	1
641	далее неизбежно	1	1
642	для его	1	1
643	к речи	1	1
644	поэтического языка	65	1
645	не укладывающиеся	1	1
646	им для	1	1
647	слов но	1	1
648	из их	1	1
649	этой своей	1	1
650	становится условной	1	1
651	как не	1	1
652	след в	1	1
653	перед необходимостью	2	1
654	так в	3	1
655	важное место	2	1
656	в рамки	2	1
657	являются лишь	1	1
658	те же	1	1
659	во многом	1	1
660	произведения не	3	1
661	речь как	1	1
662	является в	2	1
663	был не	1	1
664	стремление к	1	1
665	ясно с	1	1
666	все дело	3	1
667	в смысле	1	1
668	эти явления	2	1
669	высказывание в	1	1
670	слова из	1	1
671	говорить но	1	1
672	вопроса и	1	1
673	и хочет	1	1
674	и поэтому	1	1
675	мы убедимся	1	1
676	который является	1	1
677	его своим	1	1
678	социального общения	4	1
679	на что	1	1
680	можно сказать	1	1
681	диалога с	1	1
682	речь то	1	1
683	в значительной	3	1
684	свои пределы	1	1
685	котором они	1	1
686	от него	2	1
687	препятствия и	1	1
688	его смысла	2	1
689	является одним	1	1
690	и всю	1	1
691	и во	1	1
692	во втором	7	1
693	или иными	1	1
694	же характер	1	1
695	в языке	6	1
696	не найдем	1	1
697	говорит он	5	1
698	сюда же	1	1
699	крайней мере	1	1
700	быть даже	2	1
701	это лишь	1	1
702	из одних	1	1
703	ее как	2	1
704	может иметь	1	1
705	и самые	1	1
706	говорит в	5	1
707	е уже	1	1
708	в каких	2	1
709	как объект	1	1
710	большей или	1	1
711	один из	2	1
712	войдет в	1	1
713	тем путем	2	1
714	важное значение	1	1
715	же сами	1	1
716	согласиться с	1	1
717	одной из	1	1
718	в какой	3	1
719	б м	3	1
720	то в	2	1
721	и действительно	1	1
722	художественного слова	1	1
723	он уже	1	1
724	всяком случае	5	1
725	между этими	3	1
726	именно на	3	1
727	в эти	1	1
728	в качестве	2	1
729	где они	1	1
730	материал как	2	1
731	слово иногда	1	1
732	с нею	2	1
733	вопроса о	2	1
734	очень существенное	2	1
735	возникает вопрос	1	1
736	только слово	1	1
737	здесь же	1	1
738	или даже	2	1
739	глава первая	1	1
740	мы знаем	3	1
741	него нет	1	1
742	бы совершенно	2	1
743	в известной	2	1
744	в прозе	1	1
745	как их	2	1
746	сами по	2	1
747	не о	4	1
748	но что	1	1
749	из системы	1	1
750	во всей	2	1
751	как будто	1	1
752	они определяли	1	1
753	или ином	1	1
754	в других	7	1
755	этом рассказе	1	1
756	лишь для	4	1
757	не было	6	1
758	степени в	1	1
759	одной стороны	1	1
760	специфических особенностей	3	1
761	или иначе	1	1
762	не обязательно	1	1
763	а именно	2	1
764	том как	1	1
765	к которому	1	1
766	или меньшей	1	1
767	чем он	4	1
768	один и	1	1
769	что для	2	1
770	этом слово	1	1
771	говорит о	1	1
772	всякое слово	1	1
773	эйхенбаум он	1	1
774	смысла и	2	1
775	от этого	3	1
776	музыке и	1	1
777	был в	1	1
778	процессе перехода	1	1
779	однако и	3	1
780	и непосредственно	1	1
781	его как	2	1
782	все время	6	1
783	а ведь	1	1
784	а так	1	1
785	взаимоотношения между	1	1
786	не то	3	1
787	есть лишь	2	1
788	нет слова	1	1
789	служебную функцию	1	1
790	что из	1	1
791	совершенно очевидно	1	1
792	лишь тогда	1	1
793	в связи	10	1
794	языка непосредственно	1	1
795	совершенно иное	1	1
796	с помощью	10	1
797	все более	2	1
798	слова от	1	1
799	материал и	3	1
800	контекста и	1	1
801	особого типа	1	1
802	слово становится	1	1
803	элементы речи	1	1
804	вместе с	6	1
805	стиле и	1	1
806	как это	2	1
807	социальной среде	1	1
808	положений в	1	1
809	сообщение о	1	1
810	о возможности	3	1
811	к своему	1	1
812	влияния на	1	1
813	где же	1	1
814	до настоящего	1	1
815	смысле этого	1	1
816	и отчетливой	1	1
817	тенденция как	1	1
818	остановимся прежде	1	1
819	высказываний и	2	1
820	об особенностях	1	1
821	материал для	1	1
822	ли не	1	1
823	эти вопросы	1	1
824	языковых явлений	1	1
825	но почему	1	1
826	является для	2	1
827	конкретное высказывание	1	1
828	слово для	1	1
829	о его	1	1
830	определяющие ее	1	1
831	в самую	1	1
832	русского романа	1	1
833	к другим	2	1
834	вещь а	1	1
835	служат лишь	1	1
836	высказывания а	1	1
837	известной степени	4	1
838	сюжета и	3	1
839	которых он	1	1
840	конечно эта	1	1
841	не имея	1	1
842	исключительно как	1	1
843	и от	2	1
844	в пределе	1	1
845	слова у	1	1
846	отца с	2	1
847	а к	2	1
848	она уже	1	1
849	совершенно иной	2	1
850	совершенно аналогичны	1	1
851	с установкой	1	1
852	развертывается в	2	1
853	а каждый	2	1
854	все социальные	1	1
855	это может	1	1
856	увидим дальше	1	1
857	и ни	1	1
858	в большей	1	1
859	ничего общего	1	1
860	какой они	1	1
861	места в	1	1
862	же в	1	1
863	входящий в	1	1
864	поэтому чрезвычайно	1	1
865	определенным литературным	1	1
866	е в	1	1
867	от лица	1	1
868	являются чисто	1	1
869	за исключением	1	1
870	с сыном	2	1
871	и религиозных	2	1
872	на их	1	1
873	различных формах	1	1
874	отношением к	1	1
875	всей ее	1	1
876	ведь именно	2	1
877	жизни а	1	1
878	в характере	2	1
879	из этого	2	1
880	но оно	1	1
881	и другой	1	1
882	у толстого	2	1
883	время не	1	1
884	как один	1	1
885	сознания а	1	1
886	можно назвать	1	1
887	поэтическая речь	1	1
888	ли они	1	1
889	жизни и	3	1
890	не говорят	1	1
891	языка если	2	1
892	в простую	1	1
893	и другие	2	1
894	сущности не	1	1
895	к этому	4	1
896	как на	1	1
897	они не	4	1
