N	2gram	Bakhtin_Pr_3	Marksizm
520	случаев только	1	1
521	которой он	2	1
522	и вне	1	1
523	несмотря на	1	1
524	слова если	1	1
525	выйти за	1	1
526	такою же	1	1
527	этот стиль	2	1
528	все это	16	1
529	остается в	2	1
530	другом как	1	1
531	до крайности	1	1
532	места в	1	1
533	монологическом высказывании	1	1
534	что такое	2	1
535	мы замечаем	1	1
536	только для	1	1
537	нем эти	1	1
538	не столько	1	1
539	нельзя понять	1	1
540	собой не	1	1
541	утверждения что	1	1
542	не менее	3	1
543	что имеет	1	1
544	развивается и	1	1
545	его целом	2	1
546	но он	3	1
547	с такою	2	1
548	друг другу	4	1
549	тем не	2	1
550	войти в	2	1
551	же мы	1	1
552	же такое	1	1
553	оценку роли	1	1
554	вернемся к	1	1
555	приводят к	1	1
556	на один	1	1
557	он как	4	1
558	является эта	1	1
559	слова мы	2	1
560	бы на	1	1
561	что с	3	1
562	мысли в	1	1
563	тогда когда	1	1
564	а ты	1	1
565	и остается	1	1
566	во время	2	1
567	чужие слова	1	1
568	и часто	1	1
569	миру но	1	1
570	но она	1	1
571	идет в	1	1
572	но только	2	1
573	слово по	1	1
574	или еще	1	1
575	находится в	2	1
576	вообще нет	1	1
577	в разных	1	1
578	и весь	1	1
579	на себя	1	1
580	и уверенного	1	1
581	слову и	1	1
582	с самым	2	1
583	такая же	2	1
584	уже говорили	3	1
585	ему и	1	1
586	это слово	5	1
587	и мысли	2	1
588	наиболее простое	1	1
589	этом отношении	1	1
590	и делает	2	1
591	с другом	2	1
592	остаются вне	1	1
593	не совсем	1	1
594	правда здесь	1	1
595	но там	1	1
596	его внутренней	4	1
597	не могут	1	1
598	когда мы	1	1
599	есть только	3	1
600	что все	4	1
601	его с	4	1
602	как для	2	1
603	они и	1	1
604	и свое	1	1
605	слова с	3	1
606	а ее	1	1
607	оно не	1	1
608	особый тип	2	1
609	него как	1	1
610	каждому из	1	1
611	и понять	1	1
612	того времени	2	1
613	в некоторых	1	1
614	здесь не	1	1
615	я вдруг	1	1
616	они ни	1	1
617	линии его	1	1
618	ведь оно	1	1
619	уже с	2	1
620	в себя	1	1
621	ж ты	1	1
622	говорили что	3	1
623	так в	2	1
624	роль в	1	1
625	обращаясь к	2	1
626	иной форме	1	1
627	и сам	5	1
628	внутреннюю речь	4	1
629	на нее	2	1
630	без ценностного	1	1
631	было в	2	1
632	еще в	3	1
633	бы слово	1	1
634	по сравнению	1	1
635	продуктивной разработки	1	1
636	понятно что	2	1
637	и вообще	2	1
638	с ним	8	1
639	он говорил	4	1
640	но может	1	1
641	мысль о	1	1
642	образом в	1	1
643	сплетено с	1	1
644	разговорной речи	1	1
645	приближается к	1	1
646	один миг	1	1
647	внимание на	1	1
648	оно лишено	1	1
649	прямо и	2	1
650	и что	5	1
651	его идеологических	1	1
652	или на	1	1
653	речи то	1	1
654	можно сказать	1	1
655	акцентов в	1	1
656	этих двух	1	1
657	других людей	1	1
658	должно было	1	1
659	нельзя ни	1	1
660	лишь путем	1	1
661	переходит в	2	1
662	сложиться лишь	1	1
663	нуждается в	3	1
664	ним и	1	1
665	в чужих	3	1
666	свой смысл	1	1
667	во всей	1	1
668	и только	2	1
669	в другой	2	1
670	вкратце на	1	1
671	нем и	1	1
672	которой в	1	1
673	в него	3	1
674	с чужим	1	1
675	и мир	2	1
676	что здесь	1	1
677	этом моменте	1	1
678	но с	2	1
679	если слово	1	1
680	тот же	2	1
681	в свой	1	1
682	и кажется	4	1
683	мной и	1	1
684	почти для	1	1
685	и так	5	1
686	впрочем и	1	1
687	для нее	1	1
688	слишком уж	1	1
689	всегда с	1	1
690	с которыми	2	1
691	так что	5	1
692	же и	2	1
693	уже не	2	1
694	неразрывно сплетено	1	1
695	ни одного	5	1
696	или не	1	1
697	оно в	1	1
698	только слово	2	1
699	кажется что	2	1
700	здесь же	1	1
701	рано или	1	1
702	и других	1	1
703	из них	5	1
704	превращаются в	1	1
705	был бы	2	1
706	речи может	1	1
707	себе в	1	1
708	него с	1	1
709	в одном	5	1
710	для правильного	1	1
711	не о	4	1
712	меня то	1	1
713	случае не	1	1
714	на меня	4	1
715	его внутренний	3	1
716	в других	1	1
717	но из	1	1
718	были бы	2	1
719	оно способно	1	1
720	или поздно	1	1
721	со всем	2	1
722	другого в	2	1
723	активно и	1	1
724	и точно	1	1
725	обычном смысле	2	1
726	другим и	3	1
727	сил на	1	1
728	и нельзя	1	1
729	к которому	2	1
730	уходит в	1	1
731	и между	1	1
732	еще и	1	1
733	в середине	1	1
734	себя и	8	1
735	слово но	1	1
736	говорит о	2	1
737	не говоря	1	1
738	в стиле	3	1
739	которых мы	2	1
740	этого не	3	1
741	а наоборот	1	1
742	мы так	1	1
743	другой стороны	3	1
744	пределы нашей	1	1
745	произведение в	1	1
746	него не	1	1
747	они лишь	1	1
748	или с	1	1
749	эта особенность	2	1
750	отражает не	1	1
751	если не	3	1
752	себя на	1	1
753	чужих устах	2	1
754	к лицу	1	1
755	на фоне	1	1
756	но оно	1	1
757	нет ничего	1	1
758	на который	2	1
759	внутреннего и	2	1
760	него в	1	1
761	ни на	1	1
762	к себе	17	1
763	взаимоотношения говорящих	1	1
764	со словом	3	1
765	к самому	3	1
766	если оно	1	1
767	лицом к	1	1
768	может овладеть	1	1
769	всею отчетливостью	1	1
770	мы сразу	1	1
771	что же	8	1
772	друг с	2	1
773	строится как	3	1
774	слова все	1	1
775	и было	1	1
776	другого человека	5	1
777	быть не	1	1
778	твердого и	1	1
779	этом случае	2	1
780	и другим	1	1
781	в целом	5	1
782	на которой	1	1
783	но это	4	1
784	его же	1	1
785	план в	1	1
786	это последнее	1	1
787	и внешнего	2	1
788	власти чужого	1	1
789	слова но	1	1
790	хотя и	3	1
791	пр в	1	1
792	диалектическим синтезом	1	1
793	у достоевского	13	1
794	из своего	4	1
795	и ни	1	1
796	мы должны	5	1
797	ибо в	2	1
798	на нем	1	1
799	потому что	12	1
800	все они	1	1
801	его идеологическим	1	1
802	осложняется не	1	1
803	друга но	1	1
804	героя и	9	1
805	слово слово	2	1
806	него нет	2	1
807	является и	1	1
808	в последнем	2	1
809	этом мы	1	1
810	это и	2	1
811	из этого	1	1
812	в заключение	2	1
813	то ведь	1	1
814	речи как	1	1
815	и слов	1	1
816	а может	2	1
817	каждое слово	2	1
818	чужим словом	1	1
