N	2gram	Losev_Prob_2	Istorich
599	даже не	3	1
600	а на	1	1
601	между которыми	2	1
602	или иначе	6	1
603	именно в	1	1
604	о своем	2	1
605	еще и	5	1
606	из таких	1	1
607	своего собственного	5	1
608	в другое	1	1
609	от другого	2	1
610	и животные	1	1
611	только за	1	1
612	это прежде	1	1
613	не знает	3	1
614	уже много	1	1
615	реки и	1	1
616	как о	3	1
617	на эту	2	1
618	то здесь	1	1
619	несмотря на	3	1
620	для этой	1	1
621	сказать даже	1	1
622	что такие	1	1
623	еще раз	1	1
624	первый взгляд	1	1
625	противоречие с	1	1
626	относятся к	3	1
627	подобного рода	4	1
628	и ничто	1	1
629	этих случаях	1	1
630	к другому	1	1
631	он говорит	1	1
632	если оно	3	1
633	а если	1	1
634	в чистом	3	1
635	тому как	3	1
636	это есть	1	1
637	и вполне	4	1
638	в обратном	1	1
639	действительно ли	1	1
640	мыслится как	1	1
641	и м	1	1
642	есть оно	1	1
643	несколько слов	1	1
644	и была	1	1
645	о его	1	1
646	между прочим	1	1
647	получает от	1	1
648	думают что	1	1
649	не является	7	1
650	только мы	2	1
651	и для	6	1
652	однако и	1	1
653	случае если	2	1
654	не существует	6	1
655	всего мира	1	1
656	к одной	1	1
657	то не	3	1
658	который является	1	1
659	это может	1	1
660	бы в	3	1
661	русском языке	2	1
662	тем более	10	1
663	но зато	2	1
664	будто бы	5	1
665	именно он	3	1
666	же в	1	1
667	имея в	2	1
668	ли сказать	2	1
669	давно уже	1	1
670	здесь только	3	1
671	от ее	2	1
672	хотели бы	2	1
673	состоит из	2	1
674	материалы к	1	1
675	выше если	1	1
676	они все	2	1
677	не что	3	1
678	оно не	3	1
679	в отдельности	1	1
680	что под	2	1
681	д в	1	1
682	время не	2	1
683	из более	1	1
684	частности в	2	1
685	к этой	1	1
686	то оно	1	1
687	это в	2	1
688	в таком	11	1
689	том числе	2	1
