N	2gram	Losev_Dial_2	Problemy
639	один миг	1	1
640	на все	2	1
641	же необходимо	1	1
642	внимание на	1	1
643	и являются	1	1
644	пр в	1	1
645	или на	2	1
646	его тело	1	1
647	ли она	1	1
648	нет у	1	1
649	все в	2	1
650	все на	4	1
651	путь к	1	1
652	тогда мы	1	1
653	на месте	1	1
654	а говорит	1	1
655	только ему	1	1
656	убеждал себя	1	1
657	во всей	1	1
658	не видел	1	1
659	нем и	2	1
660	где ее	1	1
661	не должен	1	1
662	и она	2	1
663	у которого	1	1
664	бы меня	1	1
665	происходит в	1	1
666	большей или	1	1
667	что здесь	2	1
668	по своей	4	1
669	этом моменте	1	1
670	д и	2	1
671	же все	1	1
672	сразу же	3	1
673	или меньшей	1	1
674	ее к	1	1
675	нем не	1	1
676	не любила	1	1
677	и действительно	1	1
678	должен быть	1	1
679	и любовь	1	1
680	поэтому и	1	1
681	вот вы	1	1
682	равно что	1	1
683	и кончая	1	1
684	у тебя	1	1
685	всех его	1	1
686	одних и	1	1
687	на мир	2	1
688	вопрос об	4	1
689	с одной	2	1
690	где они	1	1
691	себя в	2	1
692	душу как	1	1
693	цельной и	1	1
694	а напротив	1	1
695	что если	3	1
696	или не	2	1
697	же но	1	1
698	оно в	1	1
699	или просто	1	1
700	однако вернемся	1	1
701	превращаются в	1	1
702	не знаешь	1	1
703	я говорит	1	1
704	она действительно	1	1
705	действительно только	1	1
706	и их	3	1
707	ведь это	3	1
708	в прошлом	1	1
709	чтобы она	1	1
710	но этой	1	1
711	для меня	1	1
712	бы просто	1	1
713	меня то	1	1
714	мы можем	1	1
715	но что	7	1
716	в некоторых	2	1
717	случае не	1	1
718	быть по	1	1
719	до бесконечности	1	1
720	не хотел	1	1
721	и вместе	1	1
722	ее на	1	1
723	он почти	1	1
724	в очень	2	1
725	же деле	1	1
726	что на	2	1
727	одном месте	1	1
728	меня и	1	1
729	мы это	2	1
730	до сих	2	1
731	бы чисто	1	1
732	о внутреннем	1	1
733	о сем	1	1
734	и тех	1	1
735	еще и	1	1
736	мы еще	1	1
737	резко отличается	1	1
738	быть с	1	1
739	что будет	1	1
740	не говоря	2	1
741	предмет на	1	1
742	самом же	1	1
743	это взаимоотношение	1	1
744	можно представить	1	1
745	может ли	1	1
746	мы так	1	1
747	ничем не	1	1
748	уже давно	1	1
749	жизнь в	2	1
750	долго и	1	1
751	скрытая но	1	1
752	не он	1	1
753	заставить себя	1	1
754	и вне	1	1
755	которые будут	1	1
756	все более	1	1
757	нет ничего	1	1
758	ни на	2	1
759	есть субъект	1	1
760	к его	1	1
761	всех людей	1	1
762	или нет?	1	1
763	что первая	1	1
764	в данном	3	1
765	она есть	9	1
766	на тот	1	1
767	вас в	1	1
768	но вы	1	1
769	что весь	1	1
770	мы сразу	1	1
771	общения с	3	1
772	образ и	1	1
773	как средство	1	1
774	ко мне	2	1
775	нам еще	1	1
776	эти вопросы	3	1
777	более и	2	1
778	сейчас же	3	1
779	только для	1	1
780	внимания на	1	1
781	является как	1	1
782	что касается	1	1
783	это последнее	1	1
784	думают что	2	1
785	не смогу	1	1
786	несколько секунд	1	1
787	сам же	1	1
788	и часто	2	1
789	выразительное и	1	1
790	самое главное	1	1
791	и человек	2	1
792	или в	2	1
793	еще раз	1	1
794	своей собственной	1	1
795	мысль о	1	1
796	лишь как	1	1
797	и ни	1	1
798	что-нибудь вроде	1	1
799	еще придется	1	1
800	все они	1	1
801	тут мы	2	1
802	несмотря на	2	1
803	хотя в	2	1
804	плана и	1	1
805	ним он	1	1
806	здесь только	1	1
807	ты не	1	1
808	может и	2	1
809	из тех	1	1
810	обратим внимание	2	1
811	идея в	1	1
812	ко всему	1	1
813	из этого	1	1
814	и жизнь	2	1
815	который не	1	1
816	себе не	3	1
817	об этих	1	1
818	в своих	2	1
819	с первого	2	1
820	уже после	1	1
