N	2gram	Propp_Russ_2	Problemy
113	с этим	2	3
114	когда он	1	3
115	его к	1	3
116	все эти	3	3
117	ее как	1	3
118	тому же	1	3
119	знает что	1	3
120	было бы	3	3
121	нет в	1	3
122	с тем	6	3
123	такой же	1	3
124	в котором	3	3
125	собой и	1	3
126	а так	1	3
127	ничего не	1	3
128	только с	1	3
129	не могу	1	3
130	в ее	3	3
131	под влиянием	1	3
132	сводится к	1	3
133	время не	1	3
134	и во	1	3
135	что и	2	3
136	это не	5	3
137	в форме	2	3
138	в него	2	3
139	того что	3	3
140	но так	1	3
141	принимает форму	1	3
142	человека с	1	3
143	уже не	4	3
144	уже в	1	3
145	из них	4	3
146	а с	2	3
147	эти слова	1	3
148	должно быть	2	3
149	и от	3	3
150	мы должны	1	3
151	только что	1	3
152	том что	22	3
153	сказать что	1	3
154	другой стороны	1	3
155	например в	1	2
156	показать что	1	2
157	а как	1	2
158	она в	1	2
159	уверен что	1	2
160	время как	1	2
161	кто же	1	2
162	в ней	1	2
163	в которых	4	2
164	что его	1	2
165	должна была	5	2
166	отличие от	3	2
167	не просто	1	2
168	однако в	1	2
169	в своем	1	2
170	хотя и	1	2
171	и как	2	2
172	увидим что	1	2
173	в этот	10	2
174	в которой	2	2
175	как он	1	2
176	так сказать	1	2
177	вообще не	1	2
178	при этом	6	2
179	всех этих	1	2
180	с таким	1	2
181	их в	4	2
182	и по	3	2
183	на этом	3	2
184	а затем	4	2
185	что все	1	2
186	с другими	3	2
187	он есть	2	2
188	в этих	3	2
189	как все	1	2
190	не удастся	1	2
191	в отличие	3	2
192	своего рода	1	2
193	но эта	1	2
194	на всю	1	2
195	же но	1	2
196	как можно	2	2
197	вопрос о	4	2
198	что с	2	2
199	не менее	2	2
200	о них	2	2
201	подобно тому	3	2
202	к ней	2	2
203	по своей	1	2
204	iv в	1	2
205	такая же	1	2
206	для его	1	2
207	здесь еще	1	2
208	всем этим	1	2
209	без всякого	1	2
210	так в	2	2
211	приводит к	1	2
212	с собой	1	2
213	можно было	2	2
214	на нее	6	2
215	мог бы	1	2
216	жизнь и	2	2
217	для этого	5	2
218	и вообще	1	2
219	о том	9	2
220	и мир	1	2
221	в самый	2	2
222	быть и	1	2
223	на которой	1	2
224	мы увидим	1	2
225	но ни	1	2
226	меняют свой	1	2
227	иной характер	2	2
228	в эти	1	2
229	в большинстве	1	2
230	к слову	1	2
231	за ним	3	2
232	ты меня	1	2
233	друг друга	3	2
234	каждый из	2	2
235	что на	2	2
236	здесь в	2	2
237	совпадает с	1	2
238	говорит о	2	2
239	от другого	1	2
240	мы видели	7	2
241	вместе с	6	2
242	него на	1	2
243	ненависть к	1	2
244	несколько раз	1	2
245	смысле этого	1	2
246	тому как	3	2
247	из этого	2	2
248	с этой	2	2
249	пока еще	2	2
250	или в	7	2
251	следующий за	2	2
252	же степени	1	2
253	будто бы	5	2
254	еще очень	1	2
255	это в	2	2
256	ту же	1	1
257	одним из	2	1
258	и через	3	1
259	мы здесь	2	1
260	он может	1	1
261	в стороне	2	1
262	в приведенном	1	1
263	здесь и	1	1
264	женщины и	1	1
265	и до	1	1
266	в нашу	1	1
267	что эти	1	1
268	в их	2	1
269	по его	1	1
270	человеком и	1	1
271	мы не	6	1
272	это без	1	1
273	которое не	1	1
274	один пример	1	1
275	то это	1	1
276	сторону этой	1	1
277	свою очередь	1	1
278	и иначе	1	1
279	проявляет себя	1	1
280	он был	1	1
281	себе несколько	1	1
282	их так	1	1
283	одно мгновение	1	1
284	же на	1	1
285	ее до	1	1
286	не все	4	1
287	в качестве	3	1
288	что так	1	1
289	так бы	1	1
290	отнюдь не	1	1
291	независимо от	1	1
292	за этим	2	1
293	тем более	1	1
294	в различные	1	1
295	ней в	2	1
296	некоторые из	1	1
297	и пр	2	1
298	в одних	1	1
299	что касается	1	1
300	перед нами	1	1
301	кроме того	2	1
302	что по	4	1
303	всего как	1	1
304	в санях	1	1
305	них как	2	1
306	и приведенных	1	1
307	вопрос почему	1	1
308	и основной	1	1
309	или во	1	1
310	еще далеко	1	1
311	в другие	4	1
312	в этой	3	1
313	во многих	9	1
314	не могла	1	1
315	не следует	1	1
316	в статье	1	1
317	чтобы они	2	1
318	он должен	1	1
319	на тот	1	1
320	на третий	1	1
321	и если	1	1
322	характер в	2	1
323	чтобы на	3	1
324	он одновременно	1	1
325	из мертвых	2	1
326	так например	1	1
327	в нее	1	1
328	именно это	1	1
329	здесь мы	2	1
330	совпадают с	1	1
331	что этот	1	1
332	круг в	1	1
333	об этом	2	1
334	на все	1	1
335	когда уже	1	1
336	входит в	1	1
337	любом месте	1	1
338	здесь это	1	1
339	по всему	1	1
340	только одно	1	1
341	далеко не	4	1
342	для чего	1	1
343	домой и	1	1
344	в г	2	1
345	том как	1	1
346	или точнее	1	1
347	таким же	1	1
348	и ее	2	1
349	можно найти	1	1
350	но у	1	1
351	его мнению	1	1
352	еще с	1	1
353	которые в	1	1
354	ко всему	1	1
355	тем не	2	1
356	и более	1	1
357	том же	4	1
358	нас к	3	1
359	и очень	1	1
360	но они	1	1
361	третий день	1	1
362	в таких	3	1
363	она не	3	1
364	ту сторону	1	1
365	считает что	1	1
366	дело в	1	1
367	одна из	11	1
368	в основе	1	1
369	на того	1	1
370	того чтобы	6	1
371	это еще	1	1
372	к тебе	1	1
373	именно с	1	1
374	того в	2	1
375	к вам	5	1
376	и после	3	1
377	связи с	2	1
378	и при	2	1
379	этом отношении	1	1
380	и выводы	1	1
381	верны но	1	1
382	от их	1	1
383	когда мы	2	1
384	случаях когда	1	1
385	и другой	3	1
386	это конечно	1	1
387	все не	1	1
388	и другим	1	1
389	для того	6	1
390	оно не	1	1
391	из нее	2	1
392	в применении	1	1
393	и которая	1	1
394	стояли у	1	1
395	не совсем	2	1
396	в деревне	6	1
397	на нем	1	1
398	в некоторых	9	1
399	здесь не	1	1
400	говорит и	1	1
401	данном случае	7	1
402	затем его	1	1
403	в особенности	1	1
404	ее но	1	1
405	через три	1	1
406	то время	2	1
407	и совершенно	1	1
408	почти каждый	1	1
409	вопрос который	1	1
410	мы приведем	2	1
411	найти в	1	1
412	но иногда	1	1
413	если бы	1	1
414	находится в	1	1
415	говорят что	1	1
416	лицо его	1	1
417	и поэтому	1	1
418	что каждый	1	1
419	или на	8	1
420	образом в	2	1
421	после того	2	1
422	их на	1	1
423	нас в	1	1
424	это означало	2	1
425	должно было	3	1
426	путь из	1	1
427	все в	2	1
428	в приведенных	2	1
429	связь между	2	1
430	от них	1	1
431	вся эта	2	1
432	во всей	1	1
433	по разным	1	1
434	в середине	1	1
435	в ту	1	1
436	но она	2	1
437	была не	2	1
438	одно место	1	1
439	известно что	1	1
440	уходит в	1	1
441	что здесь	3	1
442	как например	3	1
443	остается без	1	1
444	один из	2	1
445	но с	1	1
446	его уже	1	1
447	значение в	1	1
448	сразу же	2	1
449	ее к	2	1
450	видели что	4	1
451	и дело	2	1
452	этот вопрос	2	1
453	i в	1	1
454	и действительно	1	1
455	те которые	1	1
456	очень много	1	1
457	с одной	2	1
458	же он	1	1
459	где они	2	1
460	из которого	1	1
461	или нарочито	1	1
462	есть в	2	1
463	не входит	1	1
464	живого человека	2	1
465	то и	4	1
466	или не	1	1
467	есть уже	1	1
468	этот момент	1	1
469	или даже	3	1
470	и обратно	1	1
471	и других	3	1
472	или просто	2	1
473	который без	1	1
474	превращаются в	1	1
475	и путем	1	1
476	ответ на	1	1
477	себе в	1	1
478	руки и	3	1
479	чтобы она	1	1
480	случае не	1	1
481	ее на	2	1
482	в других	15	1
483	они становятся	1	1
484	без всякой	1	1
485	почвой на	1	1
486	по своим	1	1
487	а именно	3	1
488	человека а	2	1
489	а наоборот	3	1
490	очень верно	1	1
491	на которые	1	1
492	превращается в	1	1
493	под руки	1	1
494	ей не	1	1
495	был в	1	1
496	не на	1	1
497	не ушла	1	1
498	и веселья	1	1
499	о чем	4	1
500	него не	1	1
501	или с	3	1
502	стоит в	1	1
503	которые будут	1	1
504	их с	1	1
505	на который	1	1
506	него в	1	1
507	и особенно	1	1
508	и потому	1	1
509	в москве	1	1
510	из которых	2	1
511	на ивана	6	1
512	в данном	6	1
513	что весь	1	1
514	некоторое время	1	1
515	образом на	1	1
516	как средство	2	1
517	плачут и	1	1
518	бы значительно	1	1
519	по ним	1	1
520	или другого	1	1
521	этом случае	6	1
522	человека который	2	1
523	можно сказать	1	1
524	в основном	1	1
525	только для	1	1
526	внимания на	1	1
527	чтобы сделать	1	1
528	в который	1	1
529	остается в	1	1
530	при всем	1	1
531	под названием	2	1
532	не является	1	1
533	ли в	1	1
534	за руку	1	1
535	в другой	1	1
536	в двух	1	1
537	был он	1	1
538	главным образом	3	1
539	же в	6	1
540	очень хорошо	1	1
541	не я	1	1
542	в свою	1	1
543	с ней	5	1
544	и жизнь	1	1
545	в заключение	1	1
546	того или	1	1
547	и другие	14	1
548	в своих	2	1
549	и эта	1	1
550	к этому	5	1
551	как на	1	1
