N	2gram	Bakhtin_Fr_5	KulturaY
309	резко отличны	1	1
310	он был	7	1
311	иное как	1	1
312	слово на	2	1
313	это действительно	1	1
314	столь же	1	1
315	время в	1	1
316	с его	7	1
317	есть такие	1	1
318	то мы	1	1
319	в ироническом	1	1
320	одна за	1	1
321	но как	1	1
322	же на	1	1
323	одном и	1	1
324	свою жизнь	1	1
325	только тогда	1	1
326	по отношению	1	1
327	в общем	4	1
328	нового в	1	1
329	несколько более	1	1
330	нет и	2	1
331	себя вне	1	1
332	относится к	2	1
333	в рамках	1	1
334	независимо от	2	1
335	общего с	1	1
336	противоречие в	1	1
337	кроме того	4	1
338	власть и	1	1
339	кто не	2	1
340	и как	5	1
341	что по	1	1
342	и к	5	1
343	в каком-то	1	1
344	и тема	1	1
345	идет здесь	1	1
346	то в	1	1
347	г вот	1	1
348	в себя	5	1
349	этого круга	1	1
350	в целом	2	1
351	за это	1	1
352	из этих	3	1
353	дело шло	1	1
354	что автор	1	1
355	еще один	2	1
356	идут в	1	1
357	традиция в	1	1
358	нами в	1	1
359	в себе	1	1
360	но он	3	1
361	другом случае	1	1
362	тому же	4	1
363	в наших	1	1
364	как оно	1	1
365	слово в	1	1
366	а скорее	1	1
367	все те	1	1
368	мы можем	2	1
369	которая является	1	1
370	первой части	4	1
371	не нуждаются	1	1
372	он должен	2	1
373	он пользуется	1	1
374	дело именно	1	1
375	вообще не	3	1
376	особенно ясно	1	1
377	одной и	1	1
378	смысле как	1	1
379	но дело	2	1
380	так например	2	1
381	именно это	1	1
382	и свободу	1	1
383	в каждом	2	1
384	больше всего	1	1
385	не будет	1	1
386	нем есть	1	1
387	связанных с	3	1
388	в ход	1	1
389	этой традиции	3	1
390	бы нам	1	1
391	известно что	1	1
392	но их	2	1
393	что большинство	1	1
394	он все	1	1
395	здесь нет	3	1
396	что природа	1	1
397	далеко не	1	1
398	их для	1	1
399	перестает быть	2	1
400	только во	1	1
401	потому и	1	1
402	и некоторые	1	1
403	такой же	4	1
404	но до	1	1
405	и при	1	1
406	пределах своей	1	1
407	видели в	1	1
408	же это	1	1
409	бы к	1	1
410	в положительном	2	1
411	признать что	1	1
412	и той	1	1
413	в поэме	1	1
414	в одном	3	1
415	точку зрения	2	1
416	которые в	1	1
417	нам в	1	1
418	и торжественно	1	1
419	их в	1	1
420	том же	2	1
421	что этот	1	1
422	для нее	1	1
423	и под	1	1
424	даже в	2	1
425	это особенно	1	1
426	что свидетельствует	1	1
427	и вся	1	1
428	тому что	1	1
429	роль играют	1	1
430	частный и	1	1
431	но еще	1	1
432	определяет как	1	1
433	на котором	2	1
434	тогда когда	1	1
435	дело в	3	1
436	одна из	1	1
437	и когда	1	1
438	до сих	3	1
439	что вы	1	1
440	же значение	1	1
441	для всего	1	1
442	вообще нет	1	1
443	первая часть	2	1
444	для постановки	1	1
445	не нужен	1	1
446	не нуждается	2	1
447	деле именно	1	1
448	еще говорить	1	1
449	не осознается	1	1
450	выход из	1	1
451	здесь совершенно	1	1
452	как только	1	1
453	слова но	2	1
454	язык этой	1	1
455	с проблемой	1	1
456	значительной степени	1	1
457	о таких	2	1
458	не говорили	1	1
459	в наши	1	1
460	указывает на	1	1
461	свое значение	1	1
462	слова с	1	1
463	где он	1	1
464	например очень	1	1
465	ничего общего	1	1
466	особенности этого	1	1
467	году в	1	1
468	своим языком	1	1
469	даже самые	1	1
470	это время	2	1
471	с ее	5	1
472	всего этого	3	1
473	говорит и	2	1
474	без всякого	1	1
475	некоторые другие	1	1
476	какое же	1	1
477	еще два	1	1
478	здесь хотя	1	1
479	то время	3	1
480	имеет никакого	1	1
481	это для	1	1
482	то как	1	1
483	это вовсе	1	1
484	здесь как	4	1
485	которая была	1	1
486	не дают	1	1
487	что дело	1	1
488	что от	1	1
489	понятно что	1	1
490	поэтому в	1	1
491	в некоторой	1	1
492	в эпоху	7	1
493	собой и	1	1
494	находится в	1	1
495	вот это	2	1
496	часто и	1	1
497	своей книге	1	1
498	тех кто	1	1
499	о том	4	1
500	на вопрос	1	1
501	говорит об	1	1
502	все его	1	1
503	осознанию и	1	1
504	в чем	2	1
505	значение имеют	1	1
506	в значительной	2	1
507	нас в	2	1
508	типична для	1	1
509	на протяжении	1	1
510	этих слов	2	1
511	от них	1	1
512	переходит в	2	1
513	увидеть и	1	1
514	она здесь	1	1
515	письменной и	1	1
516	я думаю	1	1
517	а потому	1	1
518	ее содержание	1	1
519	вслед за	1	1
520	лица из	1	1
521	этим но	1	1
522	мы уже	4	1
523	которой и	1	1
524	но с	1	1
525	пор еще	2	1
526	одной из	5	1
527	традиции в	1	1
528	могло быть	1	1
529	не идет	1	1
530	здесь о	1	1
531	имеет совершенно	1	1
532	здесь с	2	1
533	в уста	2	1
534	по земле	1	1
535	они в	1	1
536	именно на	1	1
537	чаще всего	1	1
538	в большинстве	2	1
539	не обходится	1	1
540	в поэзии	3	1
541	в виде	1	1
542	свидетельствует о	1	1
543	его и	1	1
544	отличны от	1	1
545	одно из	2	1
546	для него	3	1
547	и их	5	1
548	ведь это	2	1
549	над миром	5	1
550	мы находим	4	1
551	от процесса	1	1
552	художественная литература	1	1
553	у нее	2	1
554	для меня	1	1
555	к ним	1	1
556	противоречии с	1	1
557	не случайно	1	1
558	много и	1	1
559	должен был	1	1
560	заметить что	2	1
561	почти через	1	1
562	в других	1	1
563	и только	2	1
564	правды и	1	1
565	нужно было	1	1
566	или иной	1	1
567	дают в	1	1
568	игры и	1	1
569	сказать несколько	1	1
570	и прежде	3	1
571	позволяет себе	1	1
572	применяется к	2	1
573	и др	8	1
574	в середине	1	1
575	здесь действительно	1	1
576	нет почти	2	1
577	процесс в	1	1
578	и народный	1	1
579	оно также	1	1
580	и раскрыть	1	1
581	спасение в	1	1
582	место и	1	1
583	если эти	1	1
584	и том	1	1
585	и слово	2	1
586	в одно	2	1
587	если не	1	1
588	между собою	4	1
589	более чем	1	1
590	связь с	3	1
591	этой же	1	1
592	книге о	1	1
593	поэтому если	1	1
594	только эта	1	1
595	по своему	4	1
596	и там	2	1
597	жива и	1	1
598	а вслед	1	1
599	когда он	2	1
600	и такие	1	1
601	произведение в	2	1
602	значение как	1	1
603	войны и	2	1
604	в это	1	1
605	еще раз	1	1
606	несколько слов	2	1
607	быть и	1	1
608	сих пор	3	1
609	это выражение	1	1
610	самое существенное	1	1
611	и новой	1	1
612	которые были	1	1
613	хочет и	2	1
614	не мог	4	1
615	в книге	1	1
616	более того	1	1
617	и позволяет	1	1
618	вот его	1	1
619	обращается к	1	1
620	всего можно	1	1
621	бы в	4	1
622	за три	1	1
623	тем более	1	1
624	в свете	2	1
625	такая тенденция	1	1
626	в период	2	1
627	между ними	1	1
628	форм которые	1	1
629	не что	1	1
630	но эти	1	1
631	становится тем	1	1
632	и другие	3	1
633	именно здесь	1	1
634	сущности не	2	1
635	как на	4	1
636	они не	1	1
637	которая не	2	1
