N	2gram	Losev_Vlad_2	KulturaY
544	имеет дело	1	1
545	раз не	1	1
546	поэтому в	1	1
547	собой и	1	1
548	отрицать что	1	1
549	внимание к	1	1
550	против этого	1	1
551	вот это	2	1
552	до полной	1	1
553	и возможно	1	1
554	тех кто	1	1
555	это влияние	1	1
556	о том	4	1
557	о в	2	1
558	на вопрос	1	1
559	таков например	1	1
560	все ее	1	1
561	настоящее время	2	1
562	который является	1	1
563	все его	1	1
564	пор пока	1	1
565	в чем	2	1
566	нас в	2	1
567	вполне прав	1	1
568	vi в	1	1
569	речь шла	1	1
570	чего уж	1	1
571	хотел бы	2	1
572	труд в	1	1
573	с а	4	1
574	в него	1	1
575	мы уже	2	1
576	значит что	1	1
577	что здесь	1	1
578	как например	1	1
579	но с	1	1
580	не читал	1	1
581	дело с	1	1
582	что даже	1	1
583	в какой	1	1
584	к вам	2	1
585	те которые	1	1
586	очень много	2	1
587	например с	1	1
588	то он	1	1
589	и раньше	1	1
590	здесь с	1	1
591	они в	1	1
592	с какой	1	1
593	к идее	1	1
594	ни одного	1	1
595	последние месяцы	1	1
596	в виде	3	1
597	или даже	1	1
598	его и	2	1
599	забудем что	1	1
600	не так	1	1
601	для него	9	1
602	и их	1	1
603	мы находим	2	1
604	отношение к	4	1
605	для меня	4	1
606	к ним	1	1
607	должен был	3	1
608	заметить что	1	1
609	на их	1	1
610	цитаты из	1	1
611	и пушкина	1	1
612	нужно было	1	1
613	возможно что	2	1
614	кажется мне	1	1
615	себе представить	2	1
616	несколько месяцев	2	1
617	которые можно	1	1
618	что два	1	1
619	в каких	2	1
620	и прежде	2	1
621	чем он	1	1
622	и др	1	1
623	при чем	1	1
624	нельзя в	1	1
625	процесс в	1	1
626	и опять	1	1
627	здесь дело	1	1
628	отношением к	1	1
629	и я	5	1
630	потребовало бы	1	1
631	читал и	1	1
632	во внимание	1	1
633	и никак	1	1
634	с которым	2	1
635	себе уже	1	1
636	если не	2	1
637	между собою	1	1
638	более чем	1	1
639	все более	1	1
640	самым лучшим	1	1
641	ни за	1	1
642	такой степени	1	1
643	говорил мне	1	1
644	можно утверждать	1	1
645	поскольку за	1	1
646	и гораздо	1	1
647	в ноябре	2	1
648	поэтому если	1	1
649	по своему	2	1
650	слишком много	1	1
651	он говорит	1	1
652	не был	2	1
653	иначе но	1	1
654	наряду с	2	1
655	эти слова	1	1
656	такого рода	2	1
657	когда он	1	1
658	действительно ли	1	1
659	в очень	3	1
660	к чему	1	1
661	она есть	1	1
662	в это	4	1
663	этот не	1	1
664	конца он	1	1
665	быть и	1	1
666	сих пор	1	1
667	своего друга	1	1
668	что нет	1	1
669	дошедшим до	1	1
670	не мог	8	1
671	в книге	1	1
672	и часто	2	1
673	уже на	3	1
674	тем и	1	1
675	в настоящее	2	1
676	того с	1	1
677	и перед	1	1
678	бы даже	1	1
679	что только	1	1
680	у них	1	1
681	тем более	3	1
682	статья в	1	1
683	же к	1	1
684	тех слов	1	1
685	в этих	4	1
686	я в	3	1
687	нет никаких	2	1
688	время все	1	1
689	то вопрос	1	1
690	в период	1	1
691	о своем	2	1
692	первый раз	1	1
693	между ними	1	1
694	сколько угодно	2	1
695	не что	1	1
696	можно привести	1	1
697	но эти	1	1
698	и другие	1	1
699	именно здесь	1	1
700	забыть об	1	1
701	в нынешнем	1	1
702	их отношений	1	1
703	они не	1	1
