N	2gram	Propp_Isto_3	KulturaY
208	то нам	1	2
209	заключается в	1	2
210	и тем	1	2
211	ни в	2	2
212	для них	3	2
213	все равно	3	2
214	как и	3	2
215	и было	2	2
216	как таковой	2	2
217	убедиться что	1	2
218	и становится	1	2
219	но если	1	2
220	в своей	1	2
221	вопрос о	2	2
222	что было	2	2
223	и более	2	2
224	вместе со	1	2
225	по себе	1	2
226	можно ли	3	2
227	в то	2	2
228	не имеет	2	2
229	ничего не	6	2
230	например не	1	2
231	никогда не	3	2
232	е не	1	2
233	до того	1	2
234	быть в	1	2
235	ли это	2	2
236	если его	1	2
237	и должно	1	2
238	во все	2	2
239	к жизни	2	2
240	чтобы быть	1	2
241	действия и	1	2
242	не мог	2	2
243	чтобы дать	1	2
244	силу того	1	2
245	одно из	1	2
246	смысле и	1	2
247	в разных	1	2
248	при том	1	2
249	никак не	1	2
250	а именно	4	2
251	не знаю	8	2
252	тот же	1	2
253	как я	1	2
254	в сторону	2	2
255	конечно не	1	2
256	в большинстве	1	2
257	то и	6	2
258	а то	2	2
259	это по	1	2
260	были бы	1	2
261	или иначе	1	2
262	в каком	1	2
263	на этот	1	2
264	только к	1	2
265	обратить внимание	1	2
266	превращается в	3	2
267	а на	1	2
268	о чем	1	2
269	не всегда	4	2
270	о голове	1	2
271	именно так	2	2
272	к своему	1	2
273	на эту	1	2
274	с этой	1	2
275	этом случае	5	2
276	видно что	2	2
277	между прочим	3	2
278	не раз	2	2
279	и для	2	2
280	этих случаях	7	2
281	случаях когда	1	2
282	уже на	1	2
283	или в	11	2
284	для нас	4	2
285	и все	3	2
286	на более	1	2
287	ее в	3	2
288	этой точки	1	2
289	после чего	10	2
290	же как	2	1
291	связана с	3	1
292	увидим ниже	3	1
293	а из	1	1
294	по моему	1	1
295	но тем	2	1
296	отношений в	1	1
297	ту же	2	1
298	смысл этого	1	1
299	почти всегда	1	1
300	исходит из	1	1
301	от которых	2	1
302	действительности и	1	1
303	и этот	1	1
304	его не	3	1
305	есть не	1	1
306	часто бывает	2	1
307	может даже	1	1
308	многих случаях	1	1
309	бы что	1	1
310	большую роль	1	1
311	на место	1	1
312	см наконец	1	1
313	приводят к	1	1
314	который был	2	1
315	это всегда	1	1
316	вход и	1	1
317	что иное	3	1
318	и другая	1	1
319	к началу	1	1
320	из того	2	1
321	в некотором	1	1
322	мы и	1	1
323	частный случай	2	1
324	начало и	1	1
325	столько же	1	1
326	не хочет	1	1
327	столь же	1	1
328	в различных	1	1
329	тем как	1	1
330	как правило	2	1
331	есть случаи	2	1
332	в область	1	1
333	не то	1	1
334	в быту	1	1
335	сказки и	1	1
336	к ним	1	1
337	отношение к	4	1
338	а через	3	1
339	друг от	1	1
340	это или	1	1
341	которые не	1	1
342	как говорит	1	1
343	в одной	3	1
344	общего с	1	1
345	некоторую сумму	1	1
346	что ее	1	1
347	перед нами	1	1
348	которое и	1	1
349	к тем	1	1
350	е с	1	1
351	следующим образом	3	1
352	при себе	1	1
353	со своей	1	1
354	эти поиски	1	1
355	ни один	2	1
356	все так	1	1
357	в чем	3	1
358	бы не	1	1
359	в дальнейшем	4	1
360	говорят о	1	1
361	имеем в	4	1
362	и те	1	1
363	сторону дела	1	1
364	в наших	2	1
365	но прежде	1	1
366	не следует	1	1
367	чтобы установить	1	1
368	известных случаях	1	1
369	всех этих	2	1
370	дух если	1	1
371	что еще	2	1
372	возвращение к	1	1
373	не хотят	1	1
374	и вот	2	1
375	вообще не	1	1
376	так часто	2	1
377	из него	1	1
378	и по	1	1
379	на этом	4	1
380	всего то	1	1
381	в большой	4	1
382	от нее	1	1
383	же не	2	1
384	об этом	1	1
385	связанных с	2	1
386	может возникнуть	1	1
387	на ту	1	1
388	на все	2	1
389	на этой	1	1
390	который уже	1	1
391	том смысле	1	1
392	делается в	1	1
393	не соответствует	1	1
394	стоит на	3	1
395	в жизни	2	1
396	лет в	4	1
397	она и	1	1
398	далеко не	3	1
399	показывает что	5	1
400	и уже	2	1
401	для чего	1	1
402	мы видели	13	1
403	здесь можно	6	1
404	же два	1	1
405	слово со	1	1
406	во второй	1	1
407	в следующем	1	1
408	в такой	1	1
409	вот он	1	1
410	видел и	1	1
411	по три	1	1
412	что вся	1	1
413	необходимо указать	1	1
414	своего рода	1	1
415	должны были	3	1
416	не самый	1	1
417	с историческим	1	1
418	русской сказки	1	1
419	но это	3	1
420	но он	4	1
421	друг другу	2	1
422	но они	2	1
423	пример уже	1	1
424	исследовать происхождение	1	1
425	однако в	1	1
426	что этот	1	1
427	такой вопрос	1	1
428	случае мы	1	1
429	сам он	1	1
430	также что	1	1
431	из нас	1	1
432	и учит	1	1
433	можно понимать	1	1
434	к нашей	2	1
435	и остается	1	1
436	как следует	2	1
437	например что	1	1
438	что представление	1	1
439	этого одного	1	1
440	совершенно правильно	1	1
441	их значение	1	1
442	это еще	2	1
443	только не	2	1
444	правда в	1	1
445	одна из	2	1
446	из четырех	1	1
447	находятся в	1	1
448	с одним	2	1
449	как она	1	1
450	предполагать что	1	1
451	за время	2	1
452	как не	1	1
453	нет ли	1	1
454	как будто	2	1
455	тогда в	1	1
456	что на	4	1
457	однако это	3	1
458	есть только	2	1
459	могут быть	5	1
460	иногда даже	1	1
461	как только	2	1
462	с полной	1	1
463	указывает на	1	1
464	они и	3	1
465	в самых	2	1
466	в особую	1	1
467	где он	1	1
468	ничего общего	1	1
469	всегда в	1	1
470	вы не	1	1
471	как мы	8	1
472	основываясь на	1	1
473	всегда или	1	1
474	от друга	1	1
475	на нем	1	1
476	говорит и	2	1
477	в ее	1	1
478	к нам	1	1
479	типов и	1	1
480	совершенно ясно	1	1
481	и от	3	1
482	в каких	1	1
483	только то	1	1
484	в себя	1	1
485	на той	1	1
486	и сам	1	1
487	что у	3	1
488	оно также	1	1
489	только через	1	1
490	самый факт	1	1
491	она была	1	1
492	можно только	3	1
493	имеется в	1	1
494	чем здесь	1	1
495	даже не	2	1
496	образом в	2	1
497	находится в	4	1
498	она уже	1	1
499	за пределами	1	1
500	одного из	2	1
501	не внешнюю	1	1
502	после того	2	1
503	а также	2	1
504	времени в	1	1
505	нас в	1	1
506	в третью	1	1
507	должно было	2	1
508	из своего	1	1
509	и только	1	1
510	соединении с	1	1
511	это лишь	1	1
512	еще более	2	1
513	кто в	1	1
514	все время	2	1
515	из моментов	1	1
516	народов и	1	1
517	если это	3	1
518	в него	2	1
519	указывает что	1	1
520	за него	2	1
521	что здесь	6	1
522	он видел	1	1
523	следует ли	1	1
524	находят себе	1	1
525	и дело	1	1
526	этот вопрос	2	1
527	дело с	2	1
528	и так	2	1
529	случаи когда	4	1
530	остановиться подробнее	1	1
531	с одной	2	1
532	члены этого	1	1
533	можно установить	5	1
534	и немецкой	1	1
535	и у	3	1
536	и необходима	1	1
537	только на	2	1
538	себя и	1	1
539	обстоит дело	1	1
540	тем чтобы	1	1
541	в нашей	1	1
542	здесь это	1	1
543	ее из	1	1
544	еще одну	2	1
545	е собственно	1	1
546	не дает	2	1
547	большинстве случаев	2	1
548	или даже	1	1
549	как выражение	1	1
550	его и	4	1
551	которые в	1	1
552	и их	1	1
553	в новом	1	1
554	могло бы	1	1
555	мы находим	1	1
556	сами по	1	1
557	и один	2	1
558	тому же	2	1
559	мы можем	6	1
560	явно не	1	1
561	от того	1	1
562	и вместе	1	1
563	в других	4	1
564	и слышать	1	1
565	связан с	2	1
566	одной стороны	2	1
567	живой и	1	1
568	сюда же	2	1
569	и тех	1	1
570	здесь в	1	1
571	и стоит	1	1
572	после смерти	2	1
573	в соединении	1	1
574	случаев в	1	1
575	которые ему	1	1
576	перед ним	1	1
577	однако что	3	1
578	берет на	1	1
579	говорит о	1	1
580	к более	2	1
581	ничем не	1	1
582	здесь действительно	1	1
583	в некоторых	5	1
584	что им	2	1
585	к сожалению	1	1
586	здесь дело	2	1
587	долгое время	1	1
588	отнюдь не	1	1
589	то она	1	1
590	но как	1	1
591	нет ничего	2	1
592	пр это	1	1
593	спросим себя	1	1
594	и иной	1	1
595	никогда нельзя	1	1
596	по своему	1	1
597	предположить что	7	1
598	это делается	2	1
599	что за	1	1
600	на тот	1	1
601	этим мы	1	1
602	но тут	1	1
603	можно обнаружить	1	1
604	эта шляпа	1	1
605	матери и	2	1
606	да и	2	1
607	из этой	2	1
608	образом на	1	1
609	наконец и	1	1
610	такие явления	1	1
611	не заметил	1	1
612	это значит	1	1
613	действительно как	2	1
614	и там	4	1
615	его в	3	1
616	с особым	1	1
617	что мы	1	1
618	в основном	1	1
619	своей жизни	1	1
620	только для	1	1
621	каждое из	1	1
622	о его	1	1
623	в начале	1	1
624	но для	1	1
625	кроме того	1	1
626	которой и	1	1
627	к вопросу	1	1
628	это уже	1	1
629	приближения его	1	1
630	только одна	1	1
631	быть известным	1	1
632	жизнью в	1	1
633	это можно	1	1
634	которая в	1	1
635	что некоторые	3	1
636	вступила в	1	1
637	или нет	1	1
638	главным образом	1	1
639	разве только	1	1
640	не знает	1	1
641	сказать что	3	1
642	для каждой	1	1
643	совершенно не	2	1
644	до посвящения	1	1
645	их с	1	1
646	также в	1	1
647	не что	3	1
648	перед нею	1	1
649	есть и	5	1
650	который в	1	1
651	на своем	1	1
652	известных условиях	1	1
653	жизнь в	1	1
654	жизни и	2	1
655	но эти	1	1
656	спросить себя	1	1
657	я могу	1	1
658	к этому	7	1
659	точно так	2	1
660	все что	3	1
