N	2gram	Trubetskoy_1	FransuaR
134	что и	7	3
135	может быть	16	3
136	к которому	1	3
137	еще и	1	3
138	что для	4	3
139	сказать что	1	3
140	не были	1	3
141	к его	1	3
142	образом и	2	3
143	на эту	1	3
144	в связи	3	3
145	не подлежит	3	3
146	в настоящее	2	3
147	бы в	3	3
148	в большей	1	3
149	то что	18	3
150	том числе	1	3
151	также и	2	2
152	и то	4	2
153	самом деле	12	2
154	на самом	7	2
155	что эти	2	2
156	из всех	5	2
157	мы не	1	2
158	почти все	2	2
159	конечно в	2	2
160	бы то	2	2
161	с другой	6	2
162	совсем не	1	2
163	себе и	1	2
164	что они	2	2
165	в центре	1	2
166	как к	5	2
167	все остальные	1	2
168	хотя и	4	2
169	целый ряд	4	2
170	и как	1	2
171	и хотя	1	2
172	в нашем	3	2
173	отчасти и	1	2
174	еще один	1	2
175	и те	2	2
176	что она	1	2
177	все те	1	2
178	ни было	2	2
179	и еще	1	2
180	в узком	1	2
181	в виде	4	2
182	людей и	1	2
183	в мире	6	2
184	его в	5	2
185	по всему	1	2
186	с тем	2	2
187	он и	1	2
188	несмотря на	6	2
189	между собою	5	2
190	в развитии	1	2
191	и некоторые	2	2
192	или менее	7	2
193	для него	2	2
194	и при	6	2
195	в своей	1	2
196	реальной и	1	2
197	в котором	2	2
198	с точки	8	2
199	в которых	2	2
200	когда эти	1	2
201	друг другу	1	2
202	если бы	8	2
203	и эти	1	2
204	между людьми	2	2
205	на котором	1	2
206	дело в	1	2
207	о них	2	2
208	не имели	1	2
209	того как	1	2
210	ему и	2	2
211	что на	1	2
212	не потому	2	2
213	начиная с	1	2
214	числе и	1	2
215	с такою	1	2
216	данном случае	3	2
217	эта часть	2	2
218	только не	2	2
219	культуры и	9	2
220	то время	2	2
221	и сам	2	2
222	в борьбе	1	2
223	с ним	6	2
224	образом в	3	2
225	и постепенно	1	2
226	зрения на	1	2
227	язык и	1	2
228	них еще	1	2
229	в значительной	1	2
230	к нему	2	2
231	вся эта	1	2
232	на одном	2	2
233	во всей	1	2
234	было бы	3	2
235	но с	2	2
236	что он	7	2
237	очень много	3	2
238	это не	3	2
239	уже в	1	2
240	только на	1	2
241	этому вопросу	1	2
242	из них	5	2
243	к ним	2	2
244	в других	1	2
245	для того	8	2
246	возможно что	1	2
247	видим что	1	2
248	далеко не	5	2
249	одной стороны	2	2
250	а на	1	2
251	то ни	3	2
252	у всех	1	2
253	не может	17	2
254	вместе с	6	2
255	так же	8	2
256	всех странах	1	2
257	из которых	4	2
258	в данном	3	2
259	однако эти	1	2
260	в точке	2	2
261	а не	1	2
262	с этой	3	2
263	благодаря этому	1	2
264	двух культур	2	2
265	все же	13	2
266	многие из	5	2
267	и для	6	2
268	себя на	1	2
269	в эту	2	2
270	современности и	1	2
271	основе их	1	2
272	а в	3	2
273	между ними	2	2
274	другой стороны	5	2
275	от всех	1	2
276	они вступают	1	2
277	значительной своей	1	2
278	культуры в	10	2
279	более или	7	2
280	и эта	1	2
281	к этому	5	2
282	смысле слова	1	1
283	как известно	3	1
284	говоря о	1	1
285	предполагает что	1	1
286	в этот	1	1
287	того же	9	1
288	сил и	2	1
289	этого последнего	2	1
290	между всеми	1	1
291	тем же	2	1
292	из самых	1	1
293	они вовсе	1	1
294	и развитие	2	1
295	а как	1	1
296	по мнению	1	1
297	с более	3	1
298	на той	1	1
299	что между	1	1
300	вопрос о	3	1
301	из своих	1	1
302	чтобы после	1	1
303	что многие	2	1
304	вступают в	2	1
305	так чтобы	2	1
306	и народов	1	1
307	между этими	2	1
308	вместо того	1	1
309	то это	1	1
310	и со	1	1
311	военную технику	1	1
312	к своему	1	1
313	все остальное	1	1
314	по этому	2	1
315	между собой	4	1
316	некоторые другие	1	1
317	а следовательно	1	1
318	различия между	3	1
319	как у	3	1
320	друг к	2	1
321	еще далеко	1	1
322	на сторону	1	1
323	но когда	1	1
324	в эти	3	1
325	по отношению	9	1
326	стремящийся к	2	1
327	некоторые черты	1	1
328	которые не	3	1
329	одного и	3	1
330	современности но	1	1
331	культуре в	3	1
332	как в	1	1
333	для всех	1	1
334	части в	2	1
335	что по	3	1
336	развития все	1	1
337	жизни к	1	1
338	та же	3	1
339	и у	4	1
340	родной почве	1	1
341	он в	1	1
342	не исчерпывается	1	1
343	из этих	8	1
344	более широкие	1	1
345	тому же	6	1
346	во многих	1	1
347	но на	2	1
348	можно лишь	2	1
349	потому они	1	1
350	чаще и	1	1
351	этот процесс	2	1
352	века к	1	1
353	такие которые	1	1
354	не следует	1	1
355	для народа	1	1
356	они совершенно	1	1
357	всех остальных	2	1
358	связей между	1	1
359	говорили в	1	1
360	состоит в	1	1
361	к одному	1	1
362	не к	1	1
363	понятий и	1	1
364	и вот	1	1
365	самой сущности	3	1
366	свою силу	1	1
367	из него	2	1
368	что ни	1	1
369	без исключения	1	1
370	можно было	1	1
371	это конечно	2	1
372	больше всего	1	1
373	же не	3	1
374	указывали на	1	1
375	перечисленных нами	1	1
376	те же	2	1
377	из самой	1	1
378	на все	5	1
379	на этой	2	1
380	лишь в	5	1
381	это было	1	1
382	заключается в	2	1
383	с другими	1	1
384	на почве	3	1
385	что большинство	1	1
386	и единственным	1	1
387	другая культура	1	1
388	только одно	2	1
389	само собою	1	1
390	предметами и	1	1
391	о которых	6	1
392	даже без	1	1
393	со своими	2	1
394	с большою	1	1
395	чем в	3	1
396	такою же	1	1
397	наука в	1	1
398	в приложении	1	1
399	материал но	1	1
400	культуры с	2	1
401	в один	2	1
402	народа и	1	1
403	смысл и	1	1
404	и сейчас	4	1
405	не во	1	1
406	очень остро	1	1
407	приложении к	1	1
408	мы говорили	7	1
409	оказывается что	5	1
410	классовой борьбы	1	1
411	мысли и	1	1
412	которые должны	1	1
413	нем между	1	1
414	точку зрения	2	1
415	на другую	1	1
416	уже сказали	1	1
417	том же	4	1
418	этой работы	1	1
419	тому что	2	1
420	вещи не	1	1
421	и элементов	1	1
422	к такой	1	1
423	самого начала	1	1
424	этими двумя	2	1
425	не имеет	1	1
426	тогда когда	3	1
427	в науке	1	1
428	и притом	1	1
429	но самые	1	1
430	и сама	1	1
431	не по	1	1
432	жизни из	1	1
433	все без	1	1
434	следовательно и	1	1
435	в самой	2	1
436	современную ему	1	1
437	и весь	1	1
438	особенностей в	1	1
439	таким путем	1	1
440	за исключением	1	1
441	это слово	1	1
442	как будто	5	1
443	образом здесь	2	1
444	их от	1	1
445	с другом	9	1
446	с весьма	1	1
447	именно такой	1	1
448	народов есть	1	1
449	уже о	1	1
450	не могут	4	1
451	собою разумеющееся	1	1
452	могут быть	1	1
453	же самое	1	1
454	к другу	2	1
455	к тому	8	1
456	что оно	3	1
457	как для	3	1
458	они и	1	1
459	имеет место	2	1
460	если же	3	1
461	т.е в	1	1
462	другая часть	1	1
463	правда не	1	1
464	и это	3	1
465	из всего	1	1
466	а затем	2	1
467	в виду	2	1
468	но при	1	1
469	на нем	1	1
470	нечто само	1	1
471	здесь не	1	1
472	смешным и	1	1
473	нами выше	1	1
474	может только	1	1
475	только то	2	1
476	в себя	2	1
477	но мы	1	1
478	с самого	1	1
479	и самого	1	1
480	так в	1	1
481	касается только	1	1
482	остальное в	1	1
483	на том	2	1
484	были расположены	2	1
485	к первому	1	1
486	по сравнению	5	1
487	для этого	7	1
488	или иной	1	1
489	строго говоря	1	1
490	каждый раз	1	1
491	в отдельных	2	1
492	представления об	2	1
493	на вопрос	4	1
494	и та	1	1
495	и что	8	1
496	народы и	2	1
497	что его	4	1
498	для нас	3	1
499	как эта	1	1
500	момент оценки	2	1
501	связанной с	1	1
502	которых они	1	1
503	том или	1	1
504	и всю	1	1
505	ее от	1	1
506	от них	1	1
507	ко всей	1	1
508	для той	1	1
509	у другого	1	1
510	культур и	1	1
511	все в	2	1
512	исторического развития	2	1
513	и главное	1	1
514	наконец и	1	1
515	в современной	1	1
516	быть и	5	1
517	без изменений	1	1
518	и народа	1	1
519	расположены на	2	1
520	сомнению что	3	1
521	тот же	3	1
522	характер не	1	1
523	те которые	1	1
524	и так	2	1
525	т.д в	1	1
526	бы ни	1	1
527	и тем	1	1
528	что эта	4	1
529	к которой	3	1
530	со своим	1	1
531	с нею	1	1
532	как нечто	1	1
533	культурой и	1	1
534	вопроса о	1	1
535	тем чтобы	2	1
536	в начале	2	1
537	приобщиться к	2	1
538	кажется что	1	1
539	его семьи	1	1
540	у того	1	1
541	за ним	1	1
542	есть чистое	1	1
543	к своим	1	1
544	возможности для	1	1
545	из моих	1	1
546	мы знаем	10	1
547	одно из	3	1
548	никто не	2	1
549	культура в	2	1
550	в прошлом	1	1
551	мы можем	6	1
552	только с	1	1
553	много и	1	1
554	каждый из	3	1
555	например при	1	1
556	отличие от	3	1
557	она имеет	1	1
558	тем что	1	1
559	или ином	1	1
560	половая жизнь	1	1
561	нет в	2	1
562	науки в	1	1
563	того что	6	1
564	с общим	2	1
565	и из	2	1
566	культуры между	1	1
567	именно в	5	1
568	а именно	1	1
569	случаев в	1	1
570	а с	4	1
571	и римской	2	1
572	которых мы	3	1
573	и культур	4	1
574	не быть	1	1
575	о каком-то	1	1
576	и оно	1	1
577	для их	1	1
578	признак этот	1	1
579	которой он	1	1
580	мира в	1	1
581	должна была	1	1
582	культуры не	1	1
583	и вообще	3	1
584	все более	1	1
585	него в	2	1
586	эти слова	1	1
587	иная чем	1	1
588	два человека	2	1
589	некоторые из	1	1
590	все свое	1	1
591	возьмем например	1	1
592	независимо от	2	1
593	латинского языка	1	1
594	что за	2	1
595	сравнению с	5	1
596	данной эпохи	1	1
597	в тех	3	1
598	и там	1	1
599	которые по	2	1
600	субъективный и	1	1
601	в тот	1	1
602	культуре и	4	1
603	указание на	1	1
604	друг с	9	1
605	мы сказали	3	1
606	этого слова	2	1
607	дело идет	1	1
608	стремятся к	1	1
609	и другом	1	1
610	несколько дальше	1	1
611	и культурой	1	1
612	нет ничего	1	1
613	с большой	1	1
614	всего в	1	1
615	в более	1	1
616	другой характер	1	1
617	и часто	1	1
618	к пониманию	1	1
619	и от	5	1
620	этому и	1	1
621	о котором	7	1
622	развитии культуры	1	1
623	от него	3	1
624	еще более	1	1
625	тем более	3	1
626	ибо в	4	1
627	находится в	1	1
628	культуры наконец	2	1
629	которой мы	2	1
630	ее в	1	1
631	обстоит дело	1	1
632	пор они	1	1
633	но если	2	1
634	этим он	1	1
635	этих элементов	1	1
636	время как	1	1
637	всюду где	1	1
638	не знает	2	1
639	и только	2	1
640	на более	2	1
641	существует в	1	1
642	но этот	1	1
643	это сознание	1	1
644	отношению к	9	1
645	из этого	6	1
646	ее нет	1	1
647	эту традицию	1	1
648	всем этом	1	1
649	жизни и	2	1
650	но еще	1	1
651	как на	4	1
652	и особенно	2	1
653	поставить перед	1	1
654	гораздо более	2	1
