N	2gram	Bakhtin_Pr_3	Myshleni
491	как его	2	1
492	которого он	3	1
493	речи однако	1	1
494	он мог	1	1
495	из него	1	1
496	на котором	1	1
497	вопрос который	1	1
498	не разрешает	1	1
499	благодаря тому	1	1
500	а во	1	1
501	план в	1	1
502	другой как	2	1
503	того в	1	1
504	к ней	2	1
505	развивается в	1	1
506	такая же	2	1
507	уже говорили	3	1
508	нейтральное и	1	1
509	они на	1	1
510	возвращает нас	1	1
511	входят в	2	1
512	и делает	2	1
513	что на	1	1
514	сделать в	1	1
515	вот в	1	1
516	есть только	3	1
517	развивается как	1	1
518	реагирует на	1	1
519	таков же	1	1
520	только еще	1	1
521	для такого	1	1
522	как для	2	1
523	столько в	1	1
524	раз навсегда	1	1
525	к речи	1	1
526	целом в	1	1
527	но из	1	1
528	и он	2	1
529	где он	3	1
530	в применении	1	1
531	на тот	1	1
532	для себя	6	1
533	и которая	1	1
534	слово не	2	1
535	с ее	3	1
536	в заключение	2	1
537	него он	2	1
538	всего этого	2	1
539	не могу	3	1
540	без всякого	1	1
541	они ни	1	1
542	мысль о	1	1
543	всей своей	2	1
544	вопрос что	1	1
545	и совершенно	1	1
546	ясно что	1	1
547	в отношениях	1	1
548	и сознательной	1	1
549	собой и	2	1
550	для этого	3	1
551	и оставляет	1	1
552	но может	1	1
553	сводится к	3	1
554	как тень	1	1
555	в раннем	2	1
556	что каждый	1	1
557	и ставит	1	1
558	или на	1	1
559	после того	1	1
560	все его	2	1
561	в пользу	1	1
562	и во	3	1
563	нет у	1	1
564	путь из	1	1
565	его основным	1	1
566	путь к	1	1
567	функций в	1	1
568	нуждается в	3	1
569	слово его	1	1
570	бы она	1	1
571	своих собственных	1	1
572	с отношением	1	1
573	и только	2	1
574	другого в	2	1
575	все время	5	1
576	эти последние	2	1
577	с внутренними	1	1
578	но так	3	1
579	один из	2	1
580	в большей	1	1
581	с ними	6	1
582	что даже	2	1
583	с каждым	1	1
584	два года	1	1
585	обращаться к	5	1
586	не идет	1	1
587	равно что	1	1
588	эту фразу	1	1
589	всяком случае	5	1
590	это слово	5	1
591	между этими	1	1
592	не происходит	1	1
593	никаких новых	1	1
594	теперь в	1	1
595	где они	1	1
596	сколько в	1	1
597	для всех	1	1
598	уже в	3	1
599	себя в	1	1
600	чтобы он	1	1
601	как например	1	1
602	оно в	1	1
603	в виде	4	1
604	в начале	4	1
605	что не	7	1
606	а то	1	1
607	и обратно	1	1
608	за ним	2	1
609	только одно	1	1
610	слова если	1	1
611	я делаю	1	1
612	не так	1	1
613	понимает что	1	1
614	в письме	1	1
615	другую сторону	1	1
616	много раз	2	1
617	в прошлом	1	1
618	в конце	5	1
619	остановимся только	2	1
620	отношении к	7	1
621	каждый из	2	1
622	это было	3	1
623	как раз	4	1
624	и вместе	1	1
625	в других	1	1
626	в форме	2	1
627	они становятся	1	1
628	можно прямо	1	1
629	эти явления	1	1
630	были бы	2	1
631	оно способно	1	1
632	связан с	2	1
633	без всякой	1	1
634	другого и	1	1
635	или иной	2	1
636	мы это	1	1
637	с другим	11	1
638	и тех	1	1
639	и нельзя	1	1
640	и прежде	4	1
641	говорил что	1	1
642	они действительно	2	1
643	что совершенно	1	1
644	его из	1	1
645	эксперимент в	1	1
646	не было	2	1
647	и своего	3	1
648	внимания при	1	1
649	которых мы	2	1
650	этого не	3	1
651	или нет?	1	1
652	более того	2	1
653	основной вопрос	1	1
654	их друг	2	1
655	в ту	1	1
656	с которым	7	1
657	сам себе	1	1
658	же точно	1	1
659	одну из	1	1
660	там где	7	1
661	под влиянием	3	1
662	если не	3	1
663	же необходимо	1	1
664	именно поэтому	1	1
665	все более	1	1
666	с первого	1	1
667	прямо сказать	1	1
668	ко всем	1	1
669	в одной	3	1
670	своего мышления	1	1
671	принимает несколько	1	1
672	мы увидим	2	1
673	в данном	1	1
674	она есть	1	1
675	смысле этого	2	1
676	не удалось	2	1
677	что же	8	1
678	и там	1	1
679	даже с	1	1
680	да и	4	1
681	слов в	3	1
682	их же	1	1
683	сам не	3	1
684	бы невозможны	1	1
685	или хотя	1	1
686	этого слова	7	1
687	эти вопросы	1	1
688	находится под	1	1
689	слова есть	1	1
690	из потребности	1	1
691	этот принцип	1	1
692	но для	3	1
693	это последнее	1	1
694	к другим	2	1
695	и для	8	1
696	случаях когда	1	1
697	это как	3	1
698	своей собственной	1	1
699	в отдельных	1	1
700	от него	6	1
701	и все	19	1
702	той или	2	1
703	но зато	3	1
704	хотя в	1	1
705	но чаще	1	1
706	не являются	1	1
707	что этот	1	1
708	между ними	1	1
709	с ней	1	1
710	она приходит	1	1
711	оно может	1	1
712	оно не	1	1
713	этот момент	1	1
714	к действию	1	1
715	и внешние	1	1
716	и это	4	1
717	в еще	1	1
718	того или	2	1
719	это в	2	1
720	по которому	2	1
