N	2gram	Ircho_Kome_3	DiskursI
155	когда он	4	2
156	целый ряд	2	2
157	литературного жанра	1	2
158	более или	1	2
159	текста не	2	2
160	то ли	4	2
161	не приходится	2	2
162	в тех	1	2
163	в этой	3	2
164	том чтобы	1	2
165	подобно тому	1	2
166	и по	1	2
167	на этом	1	2
168	человека в	2	2
169	исходя из	2	2
170	в каждом	1	2
171	об этом	7	2
172	и тем	1	2
173	на сцене	1	2
174	соответствии с	1	2
175	не всегда	1	2
176	или менее	1	2
177	в г	2	2
178	и без	2	2
179	не от	1	2
180	по крайней	1	2
181	не менее	5	2
182	что с	2	2
183	дело не	2	2
184	текста и	1	2
185	не могло	1	2
186	а о	2	2
187	своей природе	1	2
188	х годов	2	2
189	и его	6	2
190	крайней мере	1	2
191	уже о	1	2
192	к себе	5	2
193	же самое	3	2
194	числе и	1	2
195	и он	2	2
196	как мы	2	2
197	говоря уже	1	2
198	принадлежащих к	1	2
199	в пределах	2	2
200	приводит к	3	2
201	в другом	2	2
202	было в	1	2
203	своему происхождению	1	2
204	строго говоря	1	2
205	в построении	1	2
206	а по	5	2
207	во всяком	3	2
208	и что	6	2
209	одного из	3	2
210	основе своей	1	2
211	это было	1	2
212	в греческой	1	2
213	и во	2	2
214	она здесь	1	2
215	котором он	1	2
216	них в	1	2
217	дело с	3	2
218	а позднее	1	2
219	в какой	3	2
220	и ее	2	2
221	уже в	2	2
222	к мысли	1	2
223	в одном	2	2
224	в современном	1	2
225	как его	1	2
226	следует признать	1	2
227	никогда не	3	2
228	из двух	1	2
229	на ее	3	2
230	чем он	1	2
231	в соответствии	1	2
232	а сам	2	2
233	из наиболее	1	2
234	однако и	1	2
235	о чем	7	2
236	более чем	5	2
237	к его	1	2
238	из уст	1	2
239	одновременно с	1	2
240	для понимания	2	2
241	своего времени	1	2
242	жизни в	1	2
243	в начале	3	2
244	представляет себе	1	2
245	известной степени	2	2
246	мой взгляд	1	2
247	на мой	1	2
248	или в	1	2
249	о котором	1	2
250	своей собственной	1	2
251	и все	2	2
252	указывает на	1	2
253	хотя в	1	2
254	не говоря	1	2
255	это в	2	2
256	они не	1	2
257	к этому	6	2
258	том числе	1	2
259	речь идет	5	1
260	же словом	1	1
261	чтобы не	1	1
262	сын и	1	1
263	самом деле	6	1
264	и пришел	1	1
265	всего это	1	1
266	идет о	3	1
267	от своей	2	1
268	не хочет	5	1
269	и до	1	1
270	из его	2	1
271	видеть в	1	1
272	и должен	1	1
273	той же	1	1
274	в и	2	1
275	человеком и	1	1
276	и само	1	1
277	проблематики в	1	1
278	говорить о	3	1
279	принадлежит к	1	1
280	я не	1	1
281	в изложении	1	1
282	из того	3	1
283	которое не	1	1
284	они были	1	1
285	на них	3	1
286	он сам	1	1
287	отождествляет с	1	1
288	взгляде на	1	1
289	я на	1	1
290	и главное	1	1
291	не требует	1	1
292	нем только	1	1
293	могло быть	2	1
294	и всякий	1	1
295	конечном счете	2	1
296	себе и	1	1
297	тут же	4	1
298	нет и	4	1
299	отличаются от	1	1
300	что они	2	1
301	к точке	1	1
302	приходит на	1	1
303	независимо от	1	1
304	его на	2	1
305	из вас	1	1
306	там же	1	1
307	тем же	3	1
308	к числу	1	1
309	лицу с	1	1
310	сходятся в	1	1
311	непосредственно из	1	1
312	всего лишь	2	1
313	ситуации в	3	1
314	в которой	3	1
315	общение с	1	1
316	образом и	1	1
317	не был	1	1
318	монолог в	1	1
319	в нашем	1	1
320	из этих	1	1
321	и те	1	1
322	действительности а	1	1
323	право на	1	1
324	что к	4	1
325	значение так	1	1
326	представлял собой	1	1
327	на то	3	1
328	в случае	1	1
329	человек не	1	1
330	быть только	1	1
331	свою принадлежность	1	1
332	что она	4	1
333	он не	5	1
334	в разработке	1	1
335	с ней	1	1
336	в первую	1	1
337	в понимании	1	1
338	данной главы	1	1
339	к одному	1	1
340	не к	1	1
341	уже говорилось	1	1
342	хорошо знали	1	1
343	войти в	1	1
344	нашего времени	1	1
345	на земле	1	1
346	свое время	1	1
347	чем она	1	1
348	картины мира	1	1
349	что ни	3	1
350	имевшие место	1	1
351	одному и	1	1
352	но все	4	1
353	совпадают с	4	1
354	не будет	2	1
355	то чтобы	1	1
356	поскольку все	1	1
357	и может	1	1
358	есть все	1	1
359	значение в	1	1
360	в мире	2	1
361	в жены	5	1
362	можно принять	1	1
363	все их	1	1
364	и других	1	1
365	первую очередь	1	1
366	с другими	2	1
367	приходит в	1	1
368	который по	2	1
369	от отца	2	1
370	для них	1	1
371	же образом	1	1
372	произойти в	1	1
373	с этой	3	1
374	с тем	4	1
375	в слове	1	1
376	со своими	1	1
377	мы не	2	1
378	не мог	2	1
379	с еще	1	1
380	в этих	1	1
381	во время	6	1
382	бы на	1	1
383	таким же	1	1
384	с присущими	1	1
385	в изучении	1	1
386	а как	2	1
387	это делает	1	1
388	с точки	3	1
389	не столько	1	1
390	должны были	1	1
391	вплоть до	2	1
392	недавнее время	1	1
393	которые в	1	1
394	тем не	3	1
395	том и	1	1
396	и вся	1	1
397	брат и	1	1
398	и тому	1	1
399	до конца	4	1
400	в трактовке	1	1
401	как можно	1	1
402	даже не	3	1
403	виду что	1	1
404	самого начала	4	1
405	то чего	1	1
406	не имеет	3	1
407	и притом	1	1
408	древнегреческий поэт	1	1
409	не по	7	1
410	и далеко	1	1
411	которого и	1	1
412	о них	1	1
413	и отсутствие	1	1
414	в отношениях	2	1
415	к концу	2	1
416	во всем	1	1
417	и теперь	1	1
418	быть ни	1	1
419	на него	4	1
420	этом отношении	2	1
421	что на	1	1
422	оценки но	1	1
423	явно не	1	1
424	перед ним	3	1
425	точке зрения	1	1
426	не могут	2	1
427	жизни которая	1	1
428	выход из	1	1
429	что отец	8	1
430	всего в	1	1
431	характеризует как	1	1
432	он стал	1	1
433	все еще	2	1
434	отказаться от	2	1
435	если же	2	1
436	но сама	1	1
437	же сам	1	1
438	однако по	1	1
439	и это	2	1
440	и сами	1	1
441	здесь не	2	1
442	используется в	1	1
443	здесь также	1	1
444	и от	1	1
445	не принадлежащими	1	1
446	с самого	4	1
447	обращаясь к	1	1
448	и сам	5	1
449	начиная от	2	1
450	те же	1	1
451	он говорит	2	1
452	особенно в	1	1
453	живет в	1	1
454	мог бы	1	1
455	особый интерес	2	1
456	том как	3	1
457	если бы	8	1
458	из одного	1	1
459	то они	1	1
460	не позволяет	3	1
461	себя не	1	1
462	к одной	2	1
463	на что	1	1
464	что его	5	1
465	теперь и	1	1
466	они принадлежат	1	1
467	нас в	1	1
468	должно было	3	1
469	в конечном	2	1
470	а напротив	1	1
471	к нему	5	1
472	аналогичным образом	1	1
473	складывается из	1	1
474	здесь между	1	1
475	vi в	1	1
476	вслед за	1	1
477	в середине	1	1
478	и мы	3	1
479	по содержанию	1	1
480	что здесь	1	1
481	доступна только	1	1
482	актеров то	1	1
483	из сторон	1	1
484	необходимость такой	1	1
485	трагедии и	2	1
486	до нас	4	1
487	и кончая	1	1
488	он уже	1	1
489	по мнению	2	1
490	стороны он	1	1
491	со всеми	1	1
492	чаще всего	1	1
493	события и	1	1
494	с двумя	1	1
495	в большинстве	1	1
496	только на	1	1
497	со временем	3	1
498	в нашей	1	1
499	если в	1	1
500	его и	1	1
501	за ним	2	1
502	к своим	1	1
503	существенно меняет	1	1
504	очевидно что	1	1
505	это обстоятельство	3	1
506	и их	1	1
507	всяком случае	3	1
508	в известной	2	1
509	в прошлом	1	1
510	речи что	1	1
511	в конце	7	1
512	не о	3	1
513	может служить	1	1
514	друг друга	4	1
515	мы можем	3	1
516	не случайно	1	1
517	следует понимать	1	1
518	как раз	6	1
519	принадлежность к	1	1
520	представляют собой	2	1
521	тем чем	1	1
522	с участием	2	1
523	представление о	2	1
524	выходит за	1	1
525	в области	2	1
526	до сих	9	1
527	что человек	1	1
528	а именно	1	1
529	не наделен	1	1
530	уходит в	1	1
531	с той	1	1
532	было бы	3	1
533	было и	1	1
534	себя и	2	1
535	на которых	1	1
536	нового времени	2	1
537	этому времени	1	1
538	говорит о	1	1
539	от этого	1	1
540	текста это	1	1
541	отношения в	1	1
542	ничем не	4	1
543	не на	1	1
544	этом случае	2	1
545	несмотря на	4	1
546	в связи	4	1
547	действия в	1	1
548	с помощью	4	1
549	к лицу	1	1
550	ближе всего	1	1
551	вместе с	9	1
552	до этого	2	1
553	как это	5	1
554	не удается	1	1
555	восходит к	1	1
556	требует от	1	1
557	лицом к	1	1
558	наряду с	2	1
559	событие о	1	1
560	да и	1	1
561	кто из	2	1
562	что служит	1	1
563	понимать как	1	1
564	аналогии с	2	1
565	впрочем не	1	1
566	сих пор	9	1
567	в основном	1	1
568	о его	2	1
569	в чем	1	1
570	в смысле	1	1
571	при всем	2	1
572	ближе к	2	1
573	писал в	1	1
574	под названием	1	1
575	годов в	1	1
576	это новое	1	1
577	текстов не	1	1
578	мысли что	1	1
579	в результате	2	1
580	вопрос о	1	1
581	это как	1	1
582	а к	1	1
583	то при	1	1
584	себя самого	1	1
585	у них	1	1
586	от того	2	1
587	тем более	4	1
588	по-видимому в	1	1
589	превратился в	1	1
590	отношении к	1	1
591	не являются	1	1
592	сведения о	1	1
593	не знает	3	1
594	богами и	1	1
595	не уступает	1	1
596	в свое	2	1
597	на своем	1	1
598	в голову	1	1
599	в таком	2	1
600	многие из	1	1
