N	2gram	Voloshinov_1	Vladivir
209	тогда когда	1	2
210	того как	1	2
211	к этим	3	2
212	само по	1	2
213	того чтобы	5	2
214	не о	1	2
215	в русском	1	2
216	исходить из	1	2
217	к тому	2	2
218	в настоящее	6	2
219	в виду	2	2
220	свою очередь	2	2
221	людей в	1	2
222	последнее время	1	2
223	и ту	3	2
224	ничего не	6	2
225	первый план	2	2
226	со своей	1	2
227	о нем	1	2
228	настоящее время	6	2
229	в чем	2	2
230	в сущности	3	2
231	и во	2	2
232	или как	1	2
233	к нему	1	2
234	в каких	1	2
235	и всего	2	2
236	он сам	1	2
237	же они	2	2
238	друг друга	8	2
239	но уже	1	2
240	для того	4	2
241	здесь в	3	2
242	и прежде	2	2
243	бытия в	7	2
244	что не	2	2
245	что для	1	2
246	стремится к	1	2
247	в бытии	3	2
248	уже давно	1	2
249	прибавить еще	1	2
250	в частности	2	2
251	здесь можно	1	2
252	к его	2	2
253	и потому	5	2
254	в той	1	2
255	такого рода	1	2
256	взятое в	1	2
257	мы сказали	1	2
258	является как	1	2
259	можно было	2	2
260	в более	1	2
261	и от	3	2
262	в двух	2	2
263	к этой	2	2
264	жизни в	4	2
265	с ней	1	2
266	есть и	1	2
267	же и	2	2
268	можно назвать	1	2
269	в своих	2	2
270	гораздо более	1	2
271	научный характер	1	1
272	в объективном	1	1
273	от этой	1	1
274	но более	1	1
275	одним из	2	1
276	например в	1	1
277	этом она	1	1
278	этому нужно	2	1
279	и др	2	1
280	между двумя	3	1
281	на историю	1	1
282	конечно с	1	1
283	отношения между	1	1
284	по преимуществу	5	1
285	высшей степени	3	1
286	действительности и	3	1
287	хлеб и	1	1
288	чего в	1	1
289	именно здесь	2	1
290	ввиду его	1	1
291	что между	1	1
292	ответить на	1	1
293	говорить о	1	1
294	требует от	1	1
295	жизни как	1	1
296	и ни	1	1
297	и самого	1	1
298	которые он	1	1
299	и тонкий	1	1
300	анализа всей	1	1
301	бы то	8	1
302	этим не	1	1
303	чуть ли	1	1
304	не без	1	1
305	самом деле	10	1
306	помимо этого	1	1
307	но как	1	1
308	а только	1	1
309	не все	2	1
310	менее всего	2	1
311	с собою	1	1
312	жизни все	1	1
313	не просто	2	1
314	бы что	1	1
315	нет и	4	1
316	до наших	1	1
317	конечно совершенно	2	1
318	чем же	4	1
319	как говорит	1	1
320	независимо от	2	1
321	общего с	3	1
322	так называемая	4	1
323	является основным	1	1
324	из следующих	1	1
325	целый ряд	3	1
326	по пути	1	1
327	его к	2	1
328	этой цели	1	1
329	и невозможно	1	1
330	лежит на	1	1
331	та же	1	1
332	бы и	2	1
333	в нашем	2	1
334	человеческий организм	1	1
335	выражение в	4	1
336	тоже не	1	1
337	часто даже	1	1
338	времени не	2	1
339	если он	2	1
340	так сказать	6	1
341	все ее	1	1
342	главным образом	1	1
343	чтобы он	1	1
344	он ни	2	1
345	после этого	1	1
346	нее и	1	1
347	xix века	3	1
348	в тот	2	1
349	и совершенно	1	1
350	к одному	4	1
351	них нет	1	1
352	еще мало	1	1
353	и единство	1	1
354	совершенно разные	1	1
355	его от	1	1
356	так например	1	1
357	от нее	2	1
358	сделать из	1	1
359	то ни	8	1
360	мы его	1	1
361	что все	2	1
362	об этой	1	1
363	а по	1	1
364	глубокий и	2	1
365	для своей	1	1
366	лишь в	9	1
367	а как	3	1
368	ведь в	2	1
369	прибавить что	1	1
370	для них	2	1
371	на которую	1	1
372	элементы которые	1	1
373	в высшей	3	1
374	все равно	1	1
375	далеко не	4	1
376	в общей	2	1
377	со своими	1	1
378	между собою	1	1
379	уже у	2	1
380	друга в	2	1
381	же самый	1	1
382	к вопросам	1	1
383	очень важный	1	1
384	и того	6	1
385	лучше всего	2	1
386	можно только	1	1
387	во время	1	1
388	время все	1	1
389	все главнейшие	1	1
390	но если	2	1
391	можно найти	1	1
392	к истории	1	1
393	и без	1	1
394	это делает	2	1
395	попасть в	1	1
396	то для	1	1
397	место в	3	1
398	степени не	1	1
399	далее в	1	1
400	не будем	4	1
401	которые в	1	1
402	если бы	2	1
403	по всем	1	1
404	и относительно	2	1
405	это является	2	1
406	она по	1	1
407	было всегда	1	1
408	с теми	1	1
409	самого начала	4	1
410	в русской	2	1
411	что такое	2	1
412	и сама	2	1
413	на него	1	1
414	знания и	1	1
415	чтобы стать	1	1
416	не могло	2	1
417	может только	1	1
418	только не	1	1
419	следовательно и	2	1
420	и всегда	1	1
421	в самой	1	1
422	что наша	1	1
423	этих двух	1	1
424	и лишь	1	1
425	того в	1	1
426	и является	2	1
427	в изложении	1	1
428	но теперь	1	1
429	в сознании	2	1
430	здесь же	1	1
431	только с	1	1
432	из пределов	1	1
433	в каком	3	1
434	перед ним	1	1
435	только наиболее	1	1
436	бытия как	1	1
437	и здесь	6	1
438	во все	2	1
439	ли не	1	1
440	должны быть	3	1
441	отказаться от	1	1
442	философа и	1	1
443	ничего общего	5	1
444	ясность и	1	1
445	оно может	4	1
446	не будет	4	1
447	только при	3	1
448	никто из	2	1
449	характер и	1	1
450	нет никакой	2	1
451	только то	1	1
452	с самого	4	1
453	дать нам	1	1
454	и необходимости	1	1
455	от того	4	1
456	как с	2	1
457	на нее	1	1
458	времени и	1	1
459	ясно что	5	1
460	особенно в	1	1
461	здесь нет	1	1
462	еще не	4	1
463	и всюду	1	1
464	в субъективном	1	1
465	могла быть	1	1
466	собой и	1	1
467	для этого	1	1
468	еще ни	1	1
469	по теории	1	1
470	явлений а	1	1
471	пор пока	2	1
472	сводится к	3	1
473	и должно	1	1
474	и та	2	1
475	язык и	2	1
476	то как	2	1
477	все его	1	1
478	может осуществиться	2	1
479	вне всякой	1	1
480	до известной	1	1
481	двух сторон	1	1
482	во втором	2	1
483	также в	1	1
484	еще только	2	1
485	– то	3	1
486	в литературе	2	1
487	значит что	1	1
488	части его	1	1
489	этот вопрос	5	1
490	в какой	3	1
491	но ни	1	1
492	пор не	1	1
493	поэтому и	1	1
494	и ее	3	1
495	и тем	1	1
496	языка у	1	1
497	со всеми	1	1
498	в качестве	2	1
499	для всех	2	1
500	оказывается в	1	1
501	если мы	11	1
502	только на	4	1
503	было раньше	1	1
504	речи в	3	1
505	или даже	1	1
506	при помощи	1	1
507	в данной	2	1
508	и других	2	1
509	уже с	1	1
510	из них	3	1
511	и этот	2	1
512	характерно что	1	1
513	следует что	3	1
514	и их	2	1
515	точка зрения	7	1
516	в одном	1	1
517	далек от	1	1
518	дело и	1	1
519	как раз	2	1
520	тем что	2	1
521	этом отношении	3	1
522	до тех	2	1
523	себе отчет	2	1
524	не единственная	1	1
525	рядом с	5	1
526	до сих	8	1
527	на ее	1	1
528	бы эти	1	1
529	и быть	1	1
530	на которые	1	1
531	в природе	1	1
532	вещь и	1	1
533	к более	1	1
534	деле если	2	1
535	вот в	2	1
536	вторая половина	1	1
537	ни о	2	1
538	него только	1	1
539	него не	1	1
540	что мы	1	1
541	на слово	1	1
542	то она	1	1
543	все более	1	1
544	время она	1	1
545	историю как	1	1
546	что во	2	1
547	его как	1	1
548	как процесс	1	1
549	поэтому если	1	1
550	к своему	2	1
551	не могут	3	1
552	эта история	1	1
553	нужно прибавить	2	1
554	она есть	1	1
555	перехода от	1	1
556	внутреннего развития	1	1
557	та которая	1	1
558	не что	1	1
559	и всей	1	1
560	в мир	1	1
561	к характеристике	2	1
562	в первой	2	1
563	для понимания	1	1
564	действительно ли	2	1
565	тех пор	2	1
566	важный момент	1	1
567	дело здесь	1	1
568	этом случае	3	1
569	является для	1	1
570	сих пор	8	1
571	имеет значение	2	1
572	но для	2	1
573	в смысле	6	1
574	чем та	1	1
575	сознании и	1	1
576	этом смысле	2	1
577	вопрос в	1	1
578	известной степени	1	1
579	но помимо	1	1
580	и мог	1	1
581	мира и	2	1
582	чтобы понять	1	1
583	с двух	1	1
584	от него	2	1
585	у них	1	1
586	то о	1	1
587	с действительно	1	1
588	ни к	2	1
589	же к	1	1
590	бы на	1	1
591	отношении к	4	1
592	в целях	3	1
593	были для	1	1
594	быть и	3	1
595	между ними	4	1
596	была бы	1	1
597	равно как	1	1
598	мы увидим	1	1
599	пока не	2	1
600	в действительности	2	1
601	в трагедию	1	1
602	как воплощение	1	1
603	ее в	1	1
604	и другие	1	1
605	следующее в	1	1
606	и бытием	1	1
607	том числе	2	1
