N	2gram	Losev_Prob_5	Psycholo
161	в которой	5	3
162	из этих	1	3
163	на его	2	3
164	он не	3	3
165	состоит в	1	3
166	не как	1	3
167	в силу	5	3
168	что ни	1	3
169	так например	1	3
170	можно было	2	3
171	в другом	3	3
172	об этом	4	3
173	это не	2	3
174	т д	1	3
175	ни в	4	3
176	одним и	1	3
177	вопрос о	1	3
178	но он	5	3
179	вовсе не	8	3
180	с теми	1	3
181	самого начала	1	3
182	и отсюда	1	3
183	он только	1	3
184	но только	3	3
185	этом отношении	1	3
186	не могут	2	3
187	данном случае	2	3
188	с самого	1	3
189	что у	5	3
190	так и	7	3
191	времени и	1	3
192	что трагедия	1	3
193	это только	1	3
194	в состав	1	3
195	образом мы	1	3
196	что поэт	1	3
197	что и	6	3
198	и только	2	3
199	что здесь	2	3
200	чем это	1	3
201	тот же	3	3
202	что нам	1	3
203	так что	11	3
204	у него	11	3
205	из двух	1	3
206	со стороны	1	3
207	чем у	1	3
208	была бы	2	3
209	когда она	1	3
210	под влиянием	1	3
211	в данном	2	3
212	думается что	1	3
213	как из	1	3
214	для нас	10	3
215	мы должны	1	3
216	хотя бы	2	3
217	в свою	2	3
218	и сейчас	2	3
219	в трех	2	3
220	и другие	3	3
221	по поводу	2	3
222	это в	1	3
223	к этому	2	3
224	в таком	2	3
225	того же	4	2
226	это и	1	2
227	почти не	1	2
228	этой теории	1	2
229	к другому	1	2
230	и до	2	2
231	едва ли	4	2
232	отношения к	1	2
233	а как	1	2
234	которую мы	1	2
235	время как	3	2
236	что иное	3	2
237	и он	4	2
238	он был	2	2
239	иное как	3	2
240	с его	1	2
241	на самом	1	2
242	совсем не	3	2
243	по отношению	2	2
244	время на	1	2
245	в одной	2	2
246	его на	2	2
247	с этим	1	2
248	перед нами	1	2
249	на картине	1	2
250	что по	1	2
251	в противоположность	3	2
252	и хотя	1	2
253	он в	3	2
254	все эти	2	2
255	в ответ	1	2
256	в нашем	1	2
257	вопроса о	1	2
258	в нашей	2	2
259	и вот	1	2
260	том чтобы	1	2
261	что от	3	2
262	в нее	1	2
263	и следовательно	1	2
264	но все	4	2
265	же не	4	2
266	и дальше	2	2
267	и с	5	2
268	образом если	1	2
269	искусства в	1	2
270	из них	2	2
271	только о	1	2
272	утверждает что	1	2
273	к которым	1	2
274	говорится о	4	2
275	чем в	1	2
276	на первый	1	2
277	бы на	2	2
278	и при	1	2
279	в котором	2	2
280	с точки	8	2
281	его мнению	1	2
282	или вернее	3	2
283	и под	1	2
284	любви и	4	2
285	в отношении	3	2
286	и ясно	2	2
287	с которой	1	2
288	и другое	3	2
289	в то	4	2
290	дело в	2	2
291	того как	5	2
292	что их	1	2
293	совершенно правильно	1	2
294	чем не	1	2
295	и так	1	2
296	и пытается	1	2
297	преимущественно в	1	2
298	увидеть что	1	2
299	во всем	1	2
300	со своим	1	2
301	есть только	3	2
302	ли не	2	2
303	он видит	3	2
304	должен быть	1	2
305	которого мы	2	2
306	трагедию в	1	2
307	говорится что	2	2
308	искусство как	1	2
309	мог бы	1	2
310	еще в	5	2
311	когда в	1	2
312	и даже	14	2
313	ничего не	2	2
314	или иной	1	2
315	нас и	2	2
316	или на	1	2
317	можно сказать	6	2
318	от одного	1	2
319	говорит он	1	2
320	в форме	1	2
321	которые он	1	2
322	и можно	1	2
323	стороны он	2	2
324	тех пор	1	2
325	этом смысле	3	2
326	в большей	2	2
327	обе эти	1	2
328	трагедии и	2	2
329	всякое чувство	1	2
330	вернее сказать	1	2
331	в качестве	4	2
332	трагедия и	1	2
333	связи с	7	2
334	его с	1	2
335	каким образом	1	2
336	в душе	1	2
337	дает ему	2	2
338	мы находим	7	2
339	в одном	3	2
340	даже и	4	2
341	себя и	1	2
342	обратить внимание	3	2
343	другому и	1	2
344	до конца	1	2
345	и самый	1	2
346	в рассказе	1	2
347	нам думается	1	2
348	то здесь	1	2
349	с помощью	2	2
350	по существу	2	2
351	чувство и	1	2
352	с этой	2	2
353	все это	1	2
354	и таким	1	2
355	что касается	3	2
356	которых он	1	2
357	той или	1	2
358	конце концов	6	2
359	же в	3	2
360	в романе	1	2
361	не что	3	2
362	из этого	4	2
363	но еще	2	2
364	нас не	3	2
365	гораздо более	4	2
366	смысле слова	3	1
367	как говорят	1	1
368	в такой	1	1
369	противоречия между	1	1
370	только потому	1	1
371	силы и	1	1
372	является высшим	2	1
373	из его	1	1
374	то самое	1	1
375	пишет о	1	1
376	и за	2	1
377	те времена	2	1
378	из всех	2	1
379	на место	1	1
380	из своих	1	1
381	больше и	1	1
382	в составе	1	1
383	мы и	2	1
384	разобраться в	1	1
385	начала в	1	1
386	со времен	1	1
387	с большим	1	1
388	это возможно	1	1
389	или от	1	1
390	в чем	2	1
391	чуть ли	1	1
392	систематический анализ	1	1
393	то мы	1	1
394	мы будем	2	1
395	а только	1	1
396	которую она	1	1
397	не все	2	1
398	если в	1	1
399	искусство в	1	1
400	души и	1	1
401	и никак	2	1
402	отношение к	2	1
403	тут же	6	1
404	не просто	5	1
405	или иное	1	1
406	остается для	1	1
407	значительной мере	2	1
408	нашей теории	1	1
409	что вызывает	1	1
410	которые не	1	1
411	сознательно и	2	1
412	и такое	1	1
413	и вовсе	1	1
414	сущность которого	1	1
415	и нет	2	1
416	еще и	4	1
417	хотя и	8	1
418	ему что	1	1
419	которая еще	1	1
420	от этого	3	1
421	тон и	1	1
422	два других	2	1
423	под ним	1	1
424	бы с	2	1
425	большей части	1	1
426	учение о	3	1
427	то обстоятельство	1	1
428	стороны это	2	1
429	этот анализ	1	1
430	имеем в	1	1
431	тому же	1	1
432	втором месте	1	1
433	вся трагедия	1	1
434	больше всего	1	1
435	задний план	1	1
436	главным образом	1	1
437	том в	1	1
438	и вообще	9	1
439	только тем	1	1
440	что никакой	1	1
441	не к	2	1
442	составлен из	1	1
443	этой точке	1	1
444	на земле	9	1
445	поскольку она	1	1
446	такого же	3	1
447	от нее	1	1
448	жизнь которая	1	1
449	мы его	1	1
450	они должны	1	1
451	на этой	1	1
452	того или	1	1
453	гердера и	2	1
454	который так	1	1
455	сейчас в	1	1
456	же мотив	1	1
457	и дает	1	1
458	и смерти	1	1
459	но уже	2	1
460	далеко не	4	1
461	одному тому	1	1
462	нас к	1	1
463	жизнь то	1	1
464	за ним	1	1
465	проявляется в	2	1
466	не мог	4	1
467	со всей	2	1
468	он конечно	1	1
469	и ко	1	1
470	меняется и	1	1
471	своей трагедии	1	1
472	именно он	1	1
473	что такое	1	1
474	в следующем	1	1
475	о той	1	1
476	другой вопрос	1	1
477	вторая часть	2	1
478	представление о	2	1
479	оказывается что	4	1
480	жизни с	1	1
481	любовь и	2	1
482	не менее	5	1
483	не раз	1	1
484	страха и	2	1
485	и эстетических	1	1
486	доказывает что	2	1
487	по крайней	4	1
488	надо сказать	1	1
489	их в	1	1
490	какое бы	1	1
491	того кто	1	1
492	даже в	1	1
493	заставляет его	1	1
494	же мы	1	1
495	и очень	1	1
496	нет никакого	3	1
497	если и	1	1
498	вплоть до	1	1
499	во-первых это	1	1
500	впадает в	1	1
501	она не	1	1
502	иной раз	2	1
503	хотелось бы	1	1
504	на котором	1	1
505	тогда когда	4	1
506	на него	2	1
507	и два	1	1
508	в русской	3	1
509	которого он	1	1
510	героев и	1	1
511	он хочет	2	1
512	он мог	1	1
513	не имеет	1	1
514	это мы	1	1
515	людям и	1	1
516	нет места	1	1
517	больше чем	2	1
518	сходит с	1	1
519	из четырех	1	1
520	это сделать	1	1
521	к ней	1	1
522	и является	2	1
523	вот что	1	1
524	которые делают	1	1
525	здесь же	1	1
526	не принадлежит	1	1
527	доказать что	2	1
528	в области	2	1
529	если только	2	1
530	обстоятельство что	2	1
531	и оно	1	1
532	ни о	1	1
533	одного автора	1	1
534	ума и	1	1
535	к себе	1	1
536	здесь совершенно	1	1
537	и другой	2	1
538	в других	3	1
539	надежд и	1	1
540	в стихотворении	14	1
541	что существует	1	1
542	как человек	1	1
543	же оказывается	1	1
544	он никогда	1	1
545	на это	1	1
546	подтверждение в	1	1
547	смысл с	1	1
548	по воздуху	1	1
549	бы что	1	1
550	но по	1	1
551	с ее	1	1
552	встречаем и	1	1
553	здесь не	7	1
554	без всякого	2	1
555	на другой	1	1
556	и от	1	1
557	эту совокупность	1	1
558	то или	1	1
559	и этим	1	1
560	то время	3	1
561	значение в	1	1
562	с первым	1	1
563	здесь что	1	1
564	же говорит	1	1
565	и которые	2	1
566	здесь нет	1	1
567	и каждый	1	1
568	к самой	1	1
569	в последней	1	1
570	основана на	1	1
571	силу того	1	1
572	победы над	1	1
573	трактуется как	1	1
574	с полным	1	1
575	но к	1	1
576	говорить не	1	1
577	другими словами	1	1
578	его жизни	1	1
579	смерть а	1	1
580	означает не	1	1
581	после того	3	1
582	и просто	2	1
583	бы иметь	1	1
584	в значительной	2	1
585	под именем	1	1
586	нас в	4	1
587	к нему	3	1
588	в драме	2	1
589	который все	1	1
590	между тем	2	1
591	русской литературе	3	1
592	нуждается в	1	1
593	человека из	4	1
594	есть с	1	1
595	крайней мере	4	1
596	вслед за	2	1
597	вообще и	2	1
598	иное в	1	1
599	найти и	3	1
600	не зная	1	1
601	не так	4	1
602	что действия	1	1
603	которое было	1	1
604	в новой	1	1
605	что только	2	1
606	не о	1	1
607	зная что	1	1
608	понимание этого	1	1
609	одной из	1	1
610	однако в	3	1
611	в какой	2	1
612	то в	1	1
613	в стороне	1	1
614	трагедии нет	2	1
615	поэтому и	2	1
616	который в	9	1
617	во времени	1	1
618	или же	2	1
619	и ее	1	1
620	мало того	1	1
621	гармонии и	1	1
622	вызывает у	1	1
623	уже не	6	1
624	в поэзии	1	1
625	в виде	10	1
626	в начале	3	1
627	не принимает	1	1
628	него и	1	1
629	то этот	1	1
630	рассказывает о	1	1
631	при помощи	6	1
632	по выражению	1	1
633	но совершенно	1	1
634	только одно	1	1
635	его из	1	1
636	жену и	1	1
637	и их	5	1
638	и последняя	1	1
639	никто не	1	1
640	не выражает	1	1
641	в землю	1	1
642	тем как	2	1
643	составных частей	1	1
644	заметить что	1	1
645	встречаемся с	1	1
646	нас как	1	1
647	были бы	1	1
648	которые как	1	1
649	нет и	1	1
650	те или	1	1
651	именно как	1	1
652	не были	1	1
653	как у	1	1
654	чем он	1	1
655	на которые	1	1
656	драму в	1	1
657	жизнь была	1	1
658	и др	1	1
659	что не	2	1
660	что для	1	1
661	них же	1	1
662	превращается в	1	1
663	не было	1	1
664	говорит я	1	1
665	но никогда	1	1
666	не то	2	1
667	что хотя	1	1
668	сердце в	1	1
669	что угодно	1	1
670	при виде	1	1
671	мы встречаем	1	1
672	в одно	1	1
673	если не	4	1
674	действия в	1	1
675	хотели бы	1	1
676	между собою	1	1
677	с трудом	1	1
678	даже до	1	1
679	он призывает	1	1
680	именно для	4	1
681	конечно не	2	1
682	этому является	1	1
683	на тот	2	1
684	плывет по	1	1
685	на которое	1	1
686	совсем другой	1	1
687	из разных	1	1
688	даже с	1	1
689	да и	2	1
690	в первой	2	1
691	согласно которому	1	1
692	в очень	1	1
693	том смысле	1	1
694	и всех	1	1
695	мире с	1	1
696	находили в	2	1
697	что тогда	1	1
698	что ее	1	1
699	двух главнейших	1	1
700	только для	2	1
701	но это	1	1
702	но для	2	1
703	или по	1	1
704	в смысле	4	1
705	самое большее	1	1
706	это ясно	1	1
707	здесь в	2	1
708	себя с	1	1
709	что наш	1	1
710	любовь к	1	1
711	на задний	1	1
712	не прямо	2	1
713	как именно	4	1
714	который является	1	1
715	но когда	1	1
716	у них	1	1
717	еще более	3	1
718	тем более	1	1
719	трагедия только	1	1
720	будто бы	5	1
721	дана в	1	1
722	находим в	2	1
723	я в	1	1
724	но всегда	1	1
725	следующем виде	1	1
726	именно об	1	1
727	к самым	1	1
728	человека то	2	1
729	с ними	1	1
730	которое создает	1	1
731	месте в	2	1
732	то понимание	1	1
733	состоит из	1	1
734	отличать от	1	1
735	равно как	2	1
736	к его	1	1
737	остается на	2	1
738	по одному	1	1
739	почему он	1	1
740	тех самых	1	1
741	отношению к	2	1
742	можно привести	1	1
743	природы или	1	1
744	человечество и	3	1
745	во всяком	2	1
746	все что	2	1
747	этой точки	1	1
748	ничего общего	1	1
