N	2gram	Vinokur_St_3	Literetu
139	должна быть	1	2
140	для своего	1	2
141	в сущности	2	2
142	на себя	1	2
143	х годов	2	2
144	то это	1	2
145	во мне	1	2
146	то он	2	2
147	нет не	2	2
148	относится к	4	2
149	и нет	1	2
150	все эти	3	2
151	из этих	6	2
152	во многих	2	2
153	как он	1	2
154	в нем	1	2
155	окружающей его	1	2
156	же это	1	2
157	не к	1	2
158	на этом	3	2
159	поэзии и	1	2
160	самим собой	1	2
161	здесь как	1	2
162	было бы	7	2
163	на почве	5	2
164	пушкина в	21	2
165	был один	1	2
166	и того	1	2
167	бы на	1	2
168	что такое	7	2
169	а как	4	2
170	всяком случае	4	2
171	с точки	4	2
172	мы в	1	2
173	от себя	1	2
174	что я	3	2
175	в россии	6	2
176	тем не	2	2
177	даже в	1	2
178	именно так	1	2
179	вплоть до	1	2
180	xviii века	1	2
181	дело не	2	2
182	было у	2	2
183	по терминологии	1	2
184	этом отношении	4	2
185	могут быть	2	2
186	к тому	2	2
187	в поле	1	2
188	должен быть	2	2
189	я люблю	1	2
190	говоря уже	1	2
191	на том	1	2
192	ту же	1	2
193	или иной	2	2
194	в другом	3	2
195	о том	8	2
196	с одной	2	2
197	обращается к	3	2
198	не могло	1	2
199	между тем	6	2
200	во втором	2	2
201	и только	2	2
202	хотя бы	1	2
203	по этому	3	2
204	то и	2	2
205	что не	2	2
206	что для	3	2
207	для него	3	2
208	а потому	2	2
209	не случайно	1	2
210	тем что	19	2
211	одной стороны	3	2
212	за пределы	1	2
213	этого не	1	2
214	не на	2	2
215	все более	2	2
216	нет ничего	1	2
217	автора в	1	2
218	тому как	1	2
219	своего времени	2	2
220	можно было	1	2
221	но одновременно	1	2
222	писал в	1	2
223	это уже	1	2
224	не является	3	2
225	этого рода	3	2
226	такое сознание	1	2
227	это как	1	2
228	своей собственной	1	2
229	особого рода	1	2
230	тем более	3	2
231	все они	3	2
232	о своем	1	2
233	не говоря	1	2
234	ко всему	1	2
235	на это	2	2
236	которая не	1	2
237	как известно	1	1
238	трагедий на	1	1
239	века обнаруживается	1	1
240	на самом	1	1
241	идет о	1	1
242	показать что	1	1
243	перед лицом	1	1
244	свое место	1	1
245	и этот	1	1
246	и за	2	1
247	который в	1	1
248	есть не	1	1
249	в историю	1	1
250	сальери не	1	1
251	мы не	2	1
252	до него	1	1
253	вопрос о	1	1
254	нам в	1	1
255	этом не	1	1
256	не была	2	1
257	культуры из	1	1
258	ему в	1	1
259	и он	1	1
260	его основная	1	1
261	ним и	1	1
262	разумеется не	2	1
263	не допустил	1	1
264	он был	3	1
265	и мн	1	1
266	быть в	1	1
267	в чем	4	1
268	тем как	2	1
269	но как	2	1
270	было указано	1	1
271	в сторону	1	1
272	по тем	1	1
273	ответ на	5	1
274	отношение к	4	1
275	не просто	2	1
276	для культуры	1	1
277	что они	2	1
278	из таких	1	1
279	борисе годунове	40	1
280	народа как	1	1
281	в центре	4	1
282	в одной	2	1
283	для всех	1	1
284	а иной	1	1
285	более и	2	1
286	современников в	1	1
287	сам же	1	1
288	однако не	1	1
289	истории он	1	1
290	своих современников	1	1
291	и как	1	1
292	и художественного	1	1
293	времени дело	1	1
294	то в	4	1
295	еще на	1	1
296	в которой	4	1
297	состоит как	1	1
298	большей части	1	1
299	время чумы	2	1
300	говорят о	1	1
301	на то	5	1
302	за рамки	2	1
303	так сказать	2	1
304	строгой и	1	1
305	по словам	1	1
306	в статье	2	1
307	он не	5	1
308	от которого	1	1
309	характеризуется тем	1	1
310	свою собственную	1	1
311	в начале	4	1
312	прочим и	1	1
313	и более	3	1
314	чтобы в	2	1
315	у пушкина	22	1
316	очевидным что	1	1
317	в плане	2	1
318	какой бы	1	1
319	целого ряда	1	1
320	и по	2	1
321	моцарта сальери	2	1
322	но все	2	1
323	в каждом	4	1
324	подход к	1	1
325	а затем	1	1
326	а то	2	1
327	самого автора	1	1
328	и с	4	1
329	говорил что	5	1
330	бы быть	1	1
331	а по	2	1
332	знает что	1	1
333	это было	8	1
334	которая как	1	1
335	с начала	1	1
336	чаще всего	1	1
337	его занятий	1	1
338	в них	5	1
339	не остаться	1	1
340	человек который	1	1
341	соответствии с	1	1
342	в ее	1	1
343	мы имеем	5	1
344	с тем	4	1
345	а за	1	1
346	основывается на	1	1
347	должно быть	1	1
348	основе общей	1	1
349	и некоторые	1	1
350	такой же	2	1
351	в борисе	39	1
352	в эту	4	1
353	в этих	11	1
354	в г	12	1
355	места в	1	1
356	ссылки на	1	1
357	начале xix	3	1
358	в отношении	2	1
359	этому пути	1	1
360	то было	1	1
361	в которых	2	1
362	собою а	1	1
363	быть он	1	1
364	одном из	1	1
365	творчества и	1	1
366	интересом не	1	1
367	по крайней	4	1
368	если бы	4	1
369	не могли	1	1
370	такие отношения	1	1
371	быть не	2	1
372	того кто	1	1
373	в послании	1	1
374	для россии	4	1
375	вовсе не	2	1
376	что есть	1	1
377	если и	2	1
378	случае в	2	1
379	произведения как	2	1
380	на три	1	1
381	в молитве	1	1
382	во главе	1	1
383	иной раз	1	1
384	как о	2	1
385	он говорил	5	1
386	не имеет	2	1
387	самого начала	2	1
388	тогда когда	2	1
389	ее с	1	1
390	к новым	1	1
391	во время	3	1
392	на него	1	1
393	к изучению	1	1
394	говорить о	3	1
395	для кого	1	1
396	в деятельности	1	1
397	что вы	1	1
398	иметь в	1	1
399	на котором	2	1
400	бы между	2	1
401	классицизма в	2	1
402	и всегда	2	1
403	это оставляет	1	1
404	из четырех	1	1
405	эпохи в	1	1
406	и сальери	5	1
407	в наше	1	1
408	библии где	1	1
409	другой стороны	5	1
410	для нас	1	1
411	маленькими трагедиями	2	1
412	явлениями в	1	1
413	в каком	4	1
414	перед ним	1	1
415	в стиле	1	1
416	вот в	1	1
417	пришла к	1	1
418	поэзии а	1	1
419	уже о	1	1
420	все то	1	1
421	и времени	1	1
422	пушкин очень	1	1
423	указание на	1	1
424	отличается от	4	1
425	быть назван	2	1
426	на вопрос	3	1
427	году в	1	1
428	можно и	1	1
429	как мы	2	1
430	стихах и	2	1
431	свою очередь	1	1
432	с каким	1	1
433	в обработке	1	1
434	последнее время	1	1
435	россии в	1	1
436	так в	1	1
437	за счет	1	1
438	в произведении	1	1
439	с самого	2	1
440	так было	1	1
441	вопрос что	1	1
442	не те	1	1
443	в дальнейшем	1	1
444	к жизни	1	1
445	моцарта и	2	1
446	как с	1	1
447	в годы	1	1
448	на нее	2	1
449	или в	2	1
450	он говорит	4	1
451	что был	1	1
452	была завершена	1	1
453	по тому	2	1
454	в эпоху	1	1
455	в словах	3	1
456	к прошлому	1	1
457	трактуется как	1	1
458	но может	1	1
459	мн др	1	1
460	традиции следует	1	1
461	и здесь	3	1
462	не был	2	1
463	и т.д	1	1
464	это вполне	1	1
465	разумеется в	1	1
466	и что	3	1
467	очевидно что	1	1
468	его жизни	1	1
469	два стиха	2	1
470	можно сказать	4	1
471	и который	1	1
472	в значительной	1	1
473	на основе	2	1
474	пушкин пишет	1	1
475	к нему	4	1
476	во всех	2	1
477	которых в	1	1
478	от них	2	1
479	литература это	1	1
480	этому поводу	2	1
481	и во	2	1
482	борьба с	2	1
483	на границах	1	1
484	во всей	1	1
485	такими же	1	1
486	что же	1	1
487	крайней мере	4	1
488	и других	2	1
489	лирики и	1	1
490	к определенному	1	1
491	мой взгляд	1	1
492	сверх того	1	1
493	более что	2	1
494	это приводит	1	1
495	в литературе	1	1
496	в заключительной	1	1
497	одной из	2	1
498	это во-первых	1	1
499	в какой	3	1
500	моцарта то	1	1
501	как я	2	1
502	гораздо более	2	1
503	ср у	1	1
504	согласно которой	1	1
505	наше время	1	1
506	было и	1	1
507	между этими	1	1
508	с самой	1	1
509	только при	1	1
510	тот или	1	1
511	на мой	1	1
512	со всеми	1	1
513	однако с	1	1
514	по большей	1	1
515	центр внимания	1	1
516	со своим	1	1
517	оказывается в	1	1
518	не можем	1	1
519	и у	2	1
520	в значении	1	1
521	в поэзии	2	1
522	вернуться к	1	1
523	в виде	3	1
524	он эту	1	1
525	от других	1	1
526	то чему	1	1
527	значительно выше	1	1
528	не так	3	1
529	это место	2	1
530	слова в	1	1
531	в котором	5	1
532	в одном	1	1
533	в современном	1	1
534	произведения и	2	1
535	так как	3	1
536	не о	1	1
537	может служить	1	1
538	отношении к	1	1
539	которых бы	1	1
540	перейти к	1	1
541	представляют собой	1	1
542	являющаяся элементом	1	1
543	из двух	1	1
544	что и	1	1
545	деятельности как	1	1
546	до сих	2	1
547	маленьких трагедий	5	1
548	в обращении	1	1
549	нельзя сказать	3	1
550	именно в	1	1
551	стороны он	1	1
552	а с	2	1
553	во внешней	1	1
554	себя и	2	1
555	в некоторых	3	1
556	и политического	1	1
557	в употреблении	1	1
558	до конца	3	1
559	в рассказе	3	1
560	однако и	1	1
561	человек в	1	1
562	ниже в	1	1
563	он становится	1	1
564	от жанра	1	1
565	мы знаем	1	1
566	если не	1	1
567	для этой	1	1
568	среди прочих	1	1
569	между собою	2	1
570	я говорю	1	1
571	в творчестве	3	1
572	и если	3	1
573	эти слова	1	1
574	годов в	1	1
575	ни на	2	1
576	он уже	1	1
577	подхода к	1	1
578	многих случаях	1	1
579	в особенности	4	1
580	жизни но	2	1
581	не знал	1	1
582	создается не	1	1
583	искусства но	1	1
584	это были	1	1
585	в той	1	1
586	эстетическое отношение	1	1
587	и на	6	1
588	одновременно с	1	1
589	и марина	2	1
590	по существу	1	1
591	в состоянии	1	1
592	ибо когда	1	1
593	в это	2	1
594	с ее	2	1
595	не выходит	1	1
596	как например	8	1
597	и о	1	1
598	сих пор	2	1
599	о его	1	1
600	лучшем случае	1	1
601	этими тремя	1	1
602	между прочим	3	1
603	этом и	1	1
604	но для	1	1
605	но служит	1	1
606	можно назвать	4	1
607	которые были	2	1
608	процесса в	1	1
609	и ему	1	1
610	из которых	4	1
611	совершается в	1	1
612	при таком	1	1
613	потому не	1	1
614	а к	1	1
615	в отдельных	4	1
616	годунове и	1	1
617	последнего времени	1	1
618	и все	1	1
619	собственно говоря	1	1
620	у них	1	1
621	пушкин совершенно	1	1
622	находит свое	3	1
623	отличие состоит	1	1
624	жизни россии	1	1
625	у которого	3	1
626	пушкиным в	6	1
627	но зато	1	1
628	на языке	1	1
629	только что	2	1
630	как человек	1	1
631	в стихах	2	1
632	в общем	4	1
633	целый ряд	1	1
634	в лучшем	1	1
635	от первого	1	1
636	в свою	2	1
637	не знает	1	1
638	близость к	1	1
639	сказать что	4	1
640	состоит из	1	1
641	была бы	4	1
642	прямо противоположное	1	1
643	от собственной	1	1
644	я это	1	1
645	из этого	4	1
646	говорит это	1	1
647	как историк	1	1
648	в трех	1	1
649	самое и	1	1
650	в работах	1	1
651	пути к	1	1
652	но эти	1	1
653	собой лишь	1	1
654	к этой	2	1
655	вместе с	2	1
656	к этому	3	1
657	все что	1	1
658	они не	1	1
