N	2gram	Losev_Prob_4	StatiiOP
149	во всяком	8	3
150	как известно	1	2
151	также и	13	2
152	по адресу	1	2
153	того же	2	2
154	только потому	1	2
155	такое же	1	2
156	тем же	1	2
157	смысл этого	1	2
158	то же	7	2
159	на первом	1	2
160	это время	1	2
161	виде не	1	2
162	бы то	1	2
163	с его	2	2
164	присутствует в	1	2
165	нет и	2	2
166	что они	2	2
167	на то	1	2
168	в истории	3	2
169	мере в	1	2
170	он по	1	2
171	и как	3	2
172	более или	2	2
173	все эти	16	2
174	в этой	4	2
175	в себе	12	2
176	для которых	1	2
177	этого образа	1	2
178	и те	1	2
179	как он	1	2
180	на его	2	2
181	больше всего	1	2
182	при этом	6	2
183	если бы	8	2
184	тем не	10	2
185	не к	2	2
186	и более	3	2
187	том же	1	2
188	то ни	1	2
189	тем в	1	2
190	не дает	1	2
191	его в	2	2
192	это было	2	2
193	которая была	1	2
194	в это	2	2
195	о которых	2	2
196	как и	6	2
197	во внимание	1	2
198	несмотря на	4	2
199	или менее	2	2
200	они говорят	1	2
201	нас не	1	2
202	исключить из	1	2
203	в отношении	4	2
204	с точки	11	2
205	от его	1	2
206	не раз	2	2
207	не могли	2	2
208	что этот	1	2
209	даже в	1	2
210	и вся	1	2
211	нет никакого	3	2
212	суждения о	1	2
213	но они	2	2
214	в то	4	2
215	дело не	3	2
216	не имеет	4	2
217	только не	4	2
218	вообще нет	1	2
219	не может	5	2
220	только с	1	2
221	пушкин хотел	1	2
222	в области	3	2
223	в каком	6	2
224	или лучше	1	2
225	искусства и	1	2
226	и это	2	2
227	меня в	2	2
228	в ее	5	2
229	лучше сказать	2	2
230	этому поводу	1	2
231	и сам	1	2
232	принять во	1	2
233	особенно в	1	2
234	он был	3	2
235	в содержании	1	2
236	своей фактической	1	2
237	а также	6	2
238	разумеется в	1	2
239	никак не	4	2
240	в значительной	2	2
241	в которую	1	2
242	если принять	1	2
243	что и	3	2
244	художественного изображения	1	2
245	тоже по	1	2
246	в какой	4	2
247	только в	23	2
248	по этому	2	2
249	свидетельствуют о	2	2
250	ни с	4	2
251	сами по	2	2
252	в конце	2	2
253	так как	5	2
254	случае не	5	2
255	может быть	9	2
256	в них	5	2
257	с той	1	2
258	из таких	1	2
259	и др	1	2
260	только к	3	2
261	говорит о	2	2
262	и самый	1	2
263	только по	1	2
264	не на	1	2
265	его как	1	2
266	на какие	1	2
267	если не	3	2
268	и вообще	6	2
269	и потому	7	2
270	как это	3	2
271	что именно	2	2
272	к своему	2	2
273	по своему	6	2
274	предисловии к	1	2
275	в данном	6	2
276	такого рода	7	2
277	сравнении с	2	2
278	это были	1	2
279	том смысле	2	2
280	только о	1	2
281	с этой	1	2
282	это был	1	2
283	из романа	1	2
284	в результате	8	2
285	а к	1	2
286	только что	2	2
287	во время	1	2
288	ни было	2	2
289	сказать что	7	2
290	совершенно не	3	2
291	утверждать что	1	2
292	и другие	1	2
293	с жизнью	1	1
294	сам по	6	1
295	и то	2	1
296	это и	4	1
297	дело однако	1	1
298	по преимуществу	2	1
299	и до	1	1
300	а об	1	1
301	действительности и	5	1
302	в зависимости	3	1
303	смотреть на	2	1
304	им самим	1	1
305	с с	1	1
306	в защиту	1	1
307	мы не	7	1
308	есть нечто	9	1
309	говорить о	2	1
310	не вполне	2	1
311	на свою	1	1
312	которое в	2	1
313	в каждой	3	1
314	еще не	7	1
315	верить в	1	1
316	на них	1	1
317	в чем	2	1
318	действительно все	1	1
319	друг к	1	1
320	совсем не	1	1
321	а тем	1	1
322	о смерти	1	1
323	но как	3	1
324	петра i	1	1
325	отношение к	1	1
326	себе и	3	1
327	тут же	3	1
328	не просто	16	1
329	себе отчет	2	1
330	отличаются от	1	1
331	не хотел	2	1
332	о необходимости	2	1
333	чем же	3	1
334	что во	2	1
335	независимо от	3	1
336	когда он	1	1
337	даже так	1	1
338	говорит что	2	1
339	был связан	1	1
340	это просто	1	1
341	и хотя	1	1
342	не очень	2	1
343	о самом	1	1
344	чего же	1	1
345	них как	1	1
346	за собой	2	1
347	для которого	1	1
348	бы пушкин	1	1
349	к другому	1	1
350	специальному рассмотрению	1	1
351	а во-вторых	1	1
352	из этих	1	1
353	что к	2	1
354	с их	1	1
355	им в	1	1
356	зависимости от	3	1
357	бы только	1	1
358	того именно	1	1
359	только один	2	1
360	говорят о	1	1
361	и если	5	1
362	к выводу	1	1
363	что она	4	1
364	богатым и	1	1
365	а то	2	1
366	но именно	2	1
367	перестает быть	2	1
368	и еще	1	1
369	в первую	1	1
370	эта последняя	1	1
371	в принципе	1	1
372	не как	1	1
373	новое и	2	1
374	его от	1	1
375	одно и	1	1
376	презрение к	1	1
377	в совершенно	2	1
378	же касается	1	1
379	об этой	1	1
380	к другу	1	1
381	разница между	1	1
382	на этой	2	1
383	пушкина являются	1	1
384	заключается в	2	1
385	первую очередь	1	1
386	с другими	3	1
387	отчет в	4	1
388	укажем только	1	1
389	действительности в	1	1
390	известно что	1	1
391	этом смысле	3	1
392	и тем	7	1
393	для них	2	1
394	но уже	1	1
395	нет в	2	1
396	к которым	1	1
397	и уже	1	1
398	говорится о	1	1
399	отдавать себе	2	1
400	этого произведения	2	1
401	но если	6	1
402	то для	3	1
403	что вся	1	1
404	нет возможности	1	1
405	то его	1	1
406	в условиях	3	1
407	оно стало	1	1
408	прочим и	1	1
409	вплоть до	3	1
410	сам же	1	1
411	лишено всякой	1	1
412	вполне определенно	1	1
413	однако сам	1	1
414	не будем	2	1
415	который всегда	1	1
416	в прямом	1	1
417	это дело	1	1
418	и общества	1	1
419	на разные	1	1
420	и почти	1	1
421	в эпилоге	3	1
422	и очень	5	1
423	иной раз	1	1
424	что есть	1	1
425	можно ли	3	1
426	эта картина	1	1
427	с теми	1	1
428	на два	1	1
429	в основе	1	1
430	которого он	1	1
431	нельзя ли	2	1
432	но только	2	1
433	чем не	1	1
434	он с	2	1
435	элемент в	1	1
436	из другой	1	1
437	и без	6	1
438	или другие	1	1
439	этих двух	1	1
440	к ней	2	1
441	на самого	1	1
442	для осуществления	1	1
443	века не	1	1
444	как будто	11	1
445	ему это	1	1
446	на все	2	1
447	и далее	1	1
448	ни о	4	1
449	с искусством	1	1
450	уже о	1	1
451	и вместе	1	1
452	нет ни	4	1
453	не могут	1	1
454	он и	1	1
455	и вполне	5	1
456	является еще	1	1
457	отличается от	4	1
458	с полной	1	1
459	а что	1	1
460	что является	1	1
461	остановиться на	1	1
462	они и	2	1
463	наконец что	1	1
464	что при	1	1
465	тогда я	1	1
466	как мы	3	1
467	что все	1	1
468	свою очередь	1	1
469	здесь не	7	1
470	без всякого	4	1
471	данном случае	5	1
472	только при	6	1
473	были бы	3	1
474	уже потому	1	1
475	к какой	1	1
476	то время	2	1
477	в пределах	2	1
478	на том	1	1
479	и совершенно	2	1
480	котором мы	1	1
481	о тех	1	1
482	с собой	3	1
483	можно было	4	1
484	не так	3	1
485	есть также	1	1
486	что также	1	1
487	здесь нет	3	1
488	не ради	1	1
489	с реальными	1	1
490	по сравнению	1	1
491	разного рода	1	1
492	поэтому в	1	1
493	и всякого	2	1
494	в эпоху	1	1
495	образно и	1	1
496	выводу что	1	1
497	именно потому	1	1
498	но к	1	1
499	столь же	2	1
500	настоящее время	1	1
501	этом произведении	1	1
502	одного из	1	1
503	перед вами	1	1
504	можно сказать	5	1
505	здесь к	1	1
506	и во	4	1
507	на всех	2	1
508	те или	5	1
509	смысле не	2	1
510	очень близко	1	1
511	эти два	1	1
512	нуждается в	1	1
513	это нужно	1	1
514	все время	2	1
515	каких бы	1	1
516	и об	1	1
517	и отдельные	1	1
518	конце концов	1	1
519	по содержанию	2	1
520	ни к	2	1
521	и всего	1	1
522	не случайно	1	1
523	самим пушкиным	1	1
524	тот же	2	1
525	с ними	2	1
526	всю свою	1	1
527	особенно если	1	1
528	его жизнь	1	1
529	полной убедительностью	1	1
530	что другие	1	1
531	будто бы	2	1
532	поэтому и	1	1
533	который в	1	1
534	по мнению	1	1
535	образа в	1	1
536	и прочие	1	1
537	а после	1	1
538	том чтобы	2	1
539	не будет	2	1
540	мнению автора	1	1
541	однако делать	1	1
542	конечно не	3	1
543	да еще	1	1
544	уже в	4	1
545	только на	2	1
546	а это	3	1
547	где бы	1	1
548	совсем другое	2	1
549	себе в	3	1
550	ведь это	1	1
551	в известной	1	1
552	а в	4	1
553	относится не	1	1
554	было этого	1	1
555	не о	1	1
556	мы можем	3	1
557	но что	1	1
558	у него	1	1
559	об уничтожении	1	1
560	смысле слова	15	1
561	на ряде	1	1
562	в каждом	1	1
563	он почти	1	1
564	все-таки не	1	1
565	в очень	1	1
566	таком виде	1	1
567	важно отметить	1	1
568	и едва	2	1
569	за пределы	2	1
570	здесь вообще	1	1
571	что тот	1	1
572	очень много	2	1
573	не относится	1	1
574	в каких	1	1
575	слова на	1	1
576	бы эти	1	1
577	и быть	1	1
578	представляет собою	1	1
579	в живом	1	1
580	что для	1	1
581	каком смысле	2	1
582	жизни то	1	1
583	не верит	1	1
584	церкви и	1	1
585	нужно сказать	1	1
586	то и	5	1
587	его исторического	1	1
588	не исключает	1	1
589	который с	1	1
590	мы и	1	1
591	не подлежит	1	1
592	на эту	1	1
593	и тут	1	1
594	в связи	3	1
595	и картина	1	1
596	образ который	2	1
597	при его	1	1
598	ни на	3	1
599	на чем	1	1
600	общего с	2	1
601	но религиозный	1	1
602	по своим	1	1
603	в изображении	1	1
604	если оно	2	1
605	сравнению с	1	1
606	которые являются	1	1
607	ли ты	1	1
608	что же	1	1
609	самого себя	1	1
610	да и	5	1
611	говоря уже	2	1
612	бы его	1	1
613	ли все	1	1
614	жизни в	2	1
615	в контексте	1	1
616	ничем существенным	1	1
617	этой трагедии	1	1
618	этого тезиса	1	1
619	известном смысле	1	1
620	как нам	1	1
621	своей поэме	1	1
622	но для	1	1
623	нисколько не	1	1
624	виде как	3	1
625	на одной	1	1
626	за его	1	1
627	и для	4	1
628	являются не	1	1
629	и сами	1	1
630	ли в	1	1
631	романтизма и	1	1
632	уже на	1	1
633	к будущему	1	1
634	не существует	5	1
635	и от	6	1
636	видим и	2	1
637	или в	5	1
638	что оно	1	1
639	в настоящее	1	1
640	бы даже	4	1
641	невозможна без	1	1
642	для нас	6	1
643	и все	8	1
644	бы он	1	1
645	так называемых	1	1
646	бы в	1	1
647	и смысл	1	1
648	я должен	1	1
649	все они	3	1
650	же в	4	1
651	в свою	1	1
652	входить в	1	1
653	к самому	1	1
654	к какому	1	1
655	в моем	1	1
656	между ними	1	1
657	не говоря	3	1
658	имеет ничего	2	1
659	их с	1	1
660	к его	3	1
661	по одному	2	1
662	но этот	2	1
663	является и	3	1
664	едва ли	10	1
665	из этого	3	1
666	не говорится	1	1
667	жизни и	5	1
668	заметить что	1	1
669	к этой	1	1
670	как результат	1	1
671	о себе	3	1
672	в своих	1	1
673	он на	1	1
674	я могу	1	1
675	вполне наглядно	1	1
676	можно назвать	2	1
677	в таком	6	1
678	точно так	3	1
679	том числе	1	1
680	ничего общего	5	1
681	гораздо более	1	1
682	которая не	3	1
683	смысле что	1	1
