N	2gram	Propp_Isto_4	Vvedenie
191	к нему	6	3
192	раньше чем	5	3
193	одной из	1	3
194	наук в	1	3
195	что даже	1	3
196	может оказаться	1	3
197	до нас	1	3
198	в начале	1	3
199	об отдельных	1	3
200	при помощи	10	3
201	и других	3	3
202	из них	2	3
203	в одном	5	3
204	что и	9	3
205	отношение к	2	3
206	отношении что	1	3
207	в очень	1	3
208	говорит о	2	3
209	только по	1	3
210	зависит от	1	3
211	так же	18	3
212	такого рода	2	3
213	что же	1	3
214	в своем	2	3
215	но с	1	3
216	к тому	1	3
217	в результате	1	3
218	к этому	5	3
219	в частности	2	3
220	вряд ли	1	2
221	же как	13	2
222	из его	1	2
223	должна быть	2	2
224	что мы	3	2
225	нечто что	1	2
226	мы уже	5	2
227	есть не	1	2
228	мы не	1	2
229	что если	1	2
230	так называемые	1	2
231	при жизни	2	2
232	тогда как	4	2
233	себе и	1	2
234	что нет	1	2
235	его к	3	2
236	в этот	4	2
237	большей части	1	2
238	и те	1	2
239	не следует	1	2
240	задний план	2	2
241	не к	2	2
242	в силу	5	2
243	но вместе	1	2
244	подобно тому	1	2
245	и наоборот	2	2
246	такого же	2	2
247	в другом	5	2
248	и с	5	2
249	них не	1	2
250	уже знаем	1	2
251	который по	1	2
252	но уже	1	2
253	о которых	1	2
254	этого не	2	2
255	и тогда	1	2
256	не мог	3	2
257	и при	3	2
258	тому что	1	2
259	на котором	3	2
260	того как	4	2
261	одна из	2	2
262	никогда не	2	2
263	ничего не	5	2
264	находятся в	1	2
265	до того	1	2
266	от того	2	2
267	у нас	2	2
268	к отдельным	2	2
269	когда мы	1	2
270	есть только	3	2
271	с полной	1	2
272	средних веков	1	2
273	в дальнейшем	6	2
274	так и	10	2
275	собой в	2	2
276	мог бы	1	2
277	для этого	1	2
278	же самое	2	2
279	преимущественно в	1	2
280	смысле и	1	2
281	и здесь	5	2
282	еще при	1	2
283	связь между	2	2
284	во всех	1	2
285	в языке	2	2
286	говорит он	1	2
287	в форме	2	2
288	тем более	1	2
289	по содержанию	1	2
290	быть и	1	2
291	оказалось что	1	2
292	здесь не	4	2
293	и так	1	2
294	к какому	1	2
295	только на	1	2
296	чтобы он	2	2
297	мы можем	6	2
298	могло бы	2	2
299	по его	2	2
300	доказывать что	1	2
301	в ряде	1	2
302	и др	5	2
303	не было	1	2
304	в связи	2	2
305	виде в	1	2
306	с помощью	2	2
307	д в	1	2
308	из которых	5	2
309	с этим	2	2
310	этих случаях	8	2
311	этого слова	2	2
312	тому как	1	2
313	по существу	3	2
314	но это	3	2
315	этой стороны	2	2
316	в более	1	2
317	это уже	2	2
318	на задний	2	2
319	между ними	3	2
320	уже совсем	1	2
321	у них	1	2
322	или нет	1	2
323	бы в	1	2
324	мы должны	5	2
325	ни к	1	2
326	будто бы	1	2
327	центре внимания	1	2
328	он и	1	2
329	жизни и	1	2
330	точно так	5	2
331	и другие	3	2
332	это в	1	2
333	вопрос мы	1	1
334	например в	3	1
335	это и	5	1
336	что дает	1	1
337	в средние	2	1
338	ее задач	1	1
339	что эти	1	1
340	др в	1	1
341	видеть в	2	1
342	был и	1	1
343	в зависимости	1	1
344	долгое время	1	1
345	и за	2	1
346	и могут	1	1
347	этого уже	1	1
348	можем только	2	1
349	то для	1	1
350	бы уже	1	1
351	и трудно	1	1
352	уже более	1	1
353	та же	1	1
354	приводят к	1	1
355	есть нечто	1	1
356	меньшей степени	1	1
357	большей частью	3	1
358	было до	1	1
359	он был	1	1
360	на них	1	1
361	только после	1	1
362	то мы	2	1
363	своей работе	1	1
364	но как	1	1
365	дело обстоит	1	1
366	только тогда	3	1
367	очевидно что	1	1
368	а и	1	1
369	как в	7	1
370	а через	1	1
371	на которое	1	1
372	которых при	1	1
373	или иное	1	1
374	что они	6	1
375	и я	1	1
376	общего с	1	1
377	дает нам	4	1
378	как к	1	1
379	говорит что	2	1
380	что по	1	1
381	д мы	2	1
382	с двумя	1	1
383	показывает что	10	1
384	он настоящий	1	1
385	упомянуть что	2	1
386	исторические корни	1	1
387	говорится в	1	1
388	еще на	1	1
389	он в	4	1
390	у каждого	1	1
391	это впрочем	1	1
392	что так	1	1
393	пользуется также	1	1
394	и тот	2	1
395	для которых	1	1
396	говорят о	1	1
397	имеем в	2	1
398	на то	3	1
399	но на	1	1
400	не могла	1	1
401	на его	3	1
402	в свет	1	1
403	выражается в	1	1
404	перестает быть	1	1
405	слова а	1	1
406	у древних	1	1
407	он должен	3	1
408	же это	2	1
409	уже говорилось	1	1
410	их из	1	1
411	из него	1	1
412	его от	2	1
413	одно и	1	1
414	а затем	3	1
415	им как	1	1
416	или два	1	1
417	лишь в	2	1
418	этой стороне	1	1
419	в египте	1	1
420	то все	1	1
421	он есть	1	1
422	известно что	2	1
423	чаще всего	1	1
424	стоит на	2	1
425	его и	2	1
426	животных так	1	1
427	она и	1	1
428	ни одной	2	1
429	по очень	1	1
430	не всегда	6	1
431	и такая	1	1
432	можно считать	2	1
433	действительно не	1	1
434	иначе говоря	1	1
435	того объекта	1	1
436	и становится	1	1
437	только тем	1	1
438	особенно сильно	1	1
439	его нельзя	1	1
440	во время	7	1
441	бы на	1	1
442	что между	1	1
443	важнее что	1	1
444	академии наук	1	1
445	почти не	1	1
446	как указывает	1	1
447	представление о	1	1
448	не от	1	1
449	вещи и	1	1
450	от его	1	1
451	должны были	1	1
452	как одна	1	1
453	составить предмет	1	1
454	но он	4	1
455	зависимости от	1	1
456	что было	1	1
457	не его	1	1
458	и эти	1	1
459	не должно	1	1
460	что этот	4	1
461	того кто	1	1
462	более древних	1	1
463	не была	1	1
464	и очень	1	1
465	берут в	1	1
466	естественно не	1	1
467	нет никакого	1	1
468	уже выше	2	1
469	а от	1	1
470	так он	1	1
471	одна сторона	1	1
472	это обычно	2	1
473	в таких	2	1
474	легко представить	1	1
475	это дает	1	1
476	ее с	1	1
477	народов в	1	1
478	к этим	2	1
479	тому кто	1	1
480	не по	2	1
481	представлением о	2	1
482	что древняя	1	1
483	на связь	1	1
484	и имеет	1	1
485	которых и	1	1
486	не могло	2	1
487	так много	2	1
488	не лучше	1	1
489	что ни	3	1
490	под этим	1	1
491	два различных	1	1
492	этих двух	1	1
493	которые и	1	1
494	или иная	1	1
495	показывает как	2	1
496	и является	1	1
497	во всем	3	1
498	бы нас	1	1
499	стороне дела	1	1
500	ее задачи	1	1
501	в некотором	2	1
502	труда а	1	1
503	что на	2	1
504	ему не	1	1
505	не потому	1	1
506	у меня	1	1
507	превращается в	7	1
508	содержанию и	1	1
509	и другой	1	1
510	человека в	1	1
511	должны быть	1	1
512	того есть	1	1
513	бы составить	1	1
514	что при	1	1
515	утверждать что	1	1
516	в эпоху	1	1
517	правда не	1	1
518	понятным почему	1	1
519	можно и	1	1
520	именно эту	1	1
521	как не	1	1
522	нужно однако	1	1
523	меня в	1	1
524	помощи не	1	1
525	только при	1	1
526	совершенно ясно	2	1
527	д такая	1	1
528	чтобы быть	1	1
529	и этим	2	1
530	во главе	1	1
531	что именно	1	1
532	на свой	1	1
533	ли есть	1	1
534	как с	1	1
535	что у	3	1
536	и которые	1	1
537	ему до	1	1
538	о связи	1	1
539	том как	2	1
540	жизнь и	1	1
541	в общих	1	1
542	между собой	1	1
543	надо признать	1	1
544	но здесь	1	1
545	могла служить	1	1
546	другими словами	2	1
547	говорит об	2	1
548	одного из	1	1
549	говорилось о	1	1
550	после того	2	1
551	помощи которых	1	1
552	образом мы	1	1
553	современной русской	1	1
554	путь к	1	1
555	нем не	1	1
556	общих чертах	2	1
557	когда оно	1	1
558	данного текста	1	1
559	но нет	1	1
560	ними в	1	1
561	как первоначально	1	1
562	действительно в	1	1
563	в свете	3	1
564	этой форме	1	1
565	это несомненно	1	1
566	как некогда	1	1
567	что здесь	7	1
568	на которой	2	1
569	в греческом	2	1
570	сама имеет	1	1
571	понятно почему	2	1
572	мы видим	6	1
573	через которую	1	1
574	могло быть	1	1
575	между этим	1	1
576	очень много	1	1
577	эти отдельные	1	1
578	по очереди	1	1
579	или другим	1	1
580	или же	3	1
581	этот факт	2	1
582	на одно	1	1
583	по другим	1	1
584	себя в	2	1
585	есть в	2	1
586	и у	5	1
587	народов не	1	1
588	вернуться к	1	1
589	обстоит как	1	1
590	дает ему	4	1
591	собой лишь	1	1
592	обратиться к	1	1
593	его из	1	1
594	не образуют	1	1
595	теснейшим образом	1	1
596	есть та	1	1
597	руки и	1	1
598	текста это	1	1
599	к ним	2	1
600	при всей	1	1
601	у него	5	1
602	чтобы лучше	1	1
603	случае с	1	1
604	момент в	1	1
605	поскольку это	1	1
606	однако что	1	1
607	здесь в	1	1
608	бы назвать	1	1
609	к которому	1	1
610	с той	2	1
611	как же	1	1
612	а с	1	1
613	из таких	2	1
614	и затем	1	1
615	но есть	2	1
616	иногда это	2	1
617	связано с	1	1
618	не на	3	1
619	притом не	1	1
620	которые не	1	1
621	человек в	1	1
622	появилась не	1	1
623	на эту	1	1
624	сослаться на	1	1
625	именно так	1	1
626	мы знаем	8	1
627	и об	1	1
628	этом говорится	1	1
629	в момент	1	1
630	в точности	5	1
631	входить в	3	1
632	рис и	1	1
633	одного а	1	1
634	эта связь	5	1
635	раз наоборот	1	1
636	здесь уже	1	1
637	в европе	1	1
638	рода и	1	1
639	к своему	3	1
640	полной ясностью	1	1
641	этом говорилось	1	1
642	наряду с	3	1
643	чем к	1	1
644	в тех	4	1
645	быть только	1	1
646	действительно как	1	1
647	названа ни	1	1
648	точности соответствует	2	1
649	как предмет	1	1
650	создают новую	1	1
651	в который	2	1
652	короче говоря	1	1
653	но для	2	1
654	или по	1	1
655	языке ни	1	1
656	это ясно	1	1
657	на одной	1	1
658	и более	3	1
659	связь в	2	1
660	она может	1	1
661	по поводу	1	1
662	он по	1	1
663	которая в	1	1
664	того с	1	1
665	а к	1	1
666	для нас	3	1
667	как эта	2	1
668	и все	2	1
669	еще более	1	1
670	можем утверждать	1	1
671	на языке	2	1
672	превратился в	2	1
673	же в	3	1
674	себя не	1	1
675	не дает	2	1
676	странно было	1	1
677	эти сведения	1	1
678	не исключительно	1	1
679	как вообще	1	1
680	цель и	1	1
681	того у	1	1
682	от своего	3	1
683	понимать как	1	1
684	средние века	2	1
685	одновременно и	1	1
686	в явление	1	1
687	пока не	1	1
688	самое что	1	1
689	этим объясняется	1	1
690	и стало	1	1
691	только одна	2	1
692	чтобы эти	1	1
693	в своих	1	1
694	почему эта	1	1
695	все что	4	1
696	они не	1	1
