N	2gram	Potebnia_M_3	FransuaR
206	в области	2	2
207	о происхождении	1	2
208	должен быть	1	2
209	данном случае	1	2
210	размеров и	1	2
211	и когда	1	2
212	конечно в	1	2
213	времени и	1	2
214	образом в	3	2
215	но здесь	1	2
216	между тем	9	2
217	кажется что	1	2
218	тем более	4	2
219	на которой	3	2
220	человека с	1	2
221	себя в	1	2
222	эти образы	1	2
223	понятно что	1	2
224	что если	1	2
225	никто не	3	2
226	как его	1	2
227	каждый из	1	2
228	может быть	28	2
229	в форме	2	2
230	человека и	5	2
231	что человек	2	2
232	мы еще	1	2
233	если мы	1	2
234	не на	1	2
235	а не	15	2
236	от мира	1	2
237	или с	2	2
238	начиная с	1	2
239	и потому	4	2
240	в страну	1	2
241	что мы	8	2
242	для нас	20	2
243	от него	2	2
244	в эту	1	2
245	бы в	2	2
246	в этих	1	2
247	для его	1	2
248	вовсе нет	1	2
249	в том	32	2
250	образ в	2	2
251	в народной	1	2
252	другой стороны	4	2
253	что даже	4	2
254	есть и	1	2
255	объективное содержание	1	2
256	здесь же	1	2
257	жизнь человека	1	1
258	в сфере	1	1
259	до него	1	1
260	переходит к	1	1
261	сам по	5	1
262	все остальное	1	1
263	роль играет	1	1
264	на самом	1	1
265	он может	1	1
266	то в	1	1
267	тем же	4	1
268	в мыслях	1	1
269	из его	1	1
270	он уже	1	1
271	с таким	2	1
272	в их	2	1
273	же образ	1	1
274	его не	1	1
275	стихии и	1	1
276	на первом	1	1
277	поверхность тела	1	1
278	есть те	1	1
279	что уже	2	1
280	из своих	1	1
281	чтобы не	1	1
282	он как	2	1
283	знакомый нам	1	1
284	целый мир	2	1
285	принадлежит к	1	1
286	не вполне	1	1
287	сложнее и	1	1
288	и другая	1	1
289	ему в	2	1
290	то это	6	1
291	и заставляет	1	1
292	мы здесь	1	1
293	его словесного	1	1
294	и говорить	1	1
295	последнее и	1	1
296	произведение и	1	1
297	столько же	1	1
298	еще не	5	1
299	на них	1	1
300	мысли и	2	1
301	время в	3	1
302	бы не	4	1
303	одним словом	2	1
304	себя все	1	1
305	к слову	2	1
306	по отношению	5	1
307	остаются в	2	1
308	отношение к	2	1
309	себе и	1	1
310	нам право	1	1
311	нет и	1	1
312	этих словах	1	1
313	один и	1	1
314	образа прежде	1	1
315	заключено в	1	1
316	всех ее	1	1
317	и я	1	1
318	чем же	1	1
319	что к	1	1
320	бы при	1	1
321	там же	6	1
322	в приведенном	2	1
323	что когда	1	1
324	что по	2	1
325	более или	3	1
326	в действительности	5	1
327	и ощутимым	1	1
328	и признаки	1	1
329	со своей	2	1
330	случае они	1	1
331	в которой	3	1
332	в целом	3	1
333	сливается с	2	1
334	чем больше	1	1
335	во многих	1	1
336	думать что	5	1
337	еще один	1	1
338	бы только	1	1
339	говорит не	1	1
340	мы чувствуем	1	1
341	все только	1	1
342	имеет для	3	1
343	не могла	2	1
344	между этими	1	1
345	и если	2	1
346	наблюдать в	1	1
347	и стало	1	1
348	в первых	1	1
349	оно было	1	1
350	что сказать	1	1
351	перестает быть	4	1
352	себе говорит	1	1
353	при виде	1	1
354	именно то	2	1
355	он должен	1	1
356	не как	2	1
357	сердце и	1	1
358	и вот	1	1
359	из виду	2	1
360	такую силу	1	1
361	кажется нам	1	1
362	изображены в	1	1
363	из него	2	1
364	и по	4	1
365	образа и	3	1
366	с такими	1	1
367	но все	2	1
368	такого же	1	1
369	форме а	1	1
370	именно слово	2	1
371	на нее	1	1
372	в каждом	3	1
373	касается до	1	1
374	тем в	1	1
375	друг в	1	1
376	за то	1	1
377	разложение и	1	1
378	их и	1	1
379	значило бы	1	1
380	его в	3	1
381	к природе	1	1
382	в глазах	1	1
383	форму и	1	1
384	в сложном	1	1
385	должен был	1	1
386	и тем	5	1
387	видеть и	1	1
388	в жизни	1	1
389	далеко не	4	1
390	с тем	7	1
391	необходимость в	1	1
392	которой он	1	1
393	несмотря на	2	1
394	при каждом	1	1
395	строгом смысле	1	1
396	нем те	1	1
397	и было	1	1
398	другими предметами	1	1
399	и тогда	3	1
400	это очевидно	1	1
401	себе все	1	1
402	или менее	3	1
403	таким же	1	1
404	во времена	2	1
405	одним и	3	1
406	и языка	1	1
407	место в	3	1
408	не столько	2	1
409	содержания а	1	1
410	в которых	2	1
411	могло бы	1	1
412	от его	1	1
413	всякий раз	1	1
414	и другого	1	1
415	своего рождения	2	1
416	эту идею	1	1
417	или что	3	1
418	и относительно	1	1
419	за собственные	1	1
420	общего и	1	1
421	где нет	1	1
422	того кто	1	1
423	в устах	1	1
424	или если	1	1
425	по себе	16	1
426	целиком и	1	1
427	самостоятельное существование	1	1
428	перед собою	2	1
429	не менее	5	1
430	это чувство	1	1
431	что с	2	1
432	в смысле	4	1
433	того как	4	1
434	на него	3	1
435	которого он	1	1
436	и именно	1	1
437	употребить в	1	1
438	но только	2	1
439	занять место	1	1
440	значение этого	1	1
441	он с	1	1
442	не имеет	6	1
443	ничего не	1	1
444	с одним	1	1
445	можно видеть	5	1
446	развивается в	1	1
447	есть такой	1	1
448	образа но	1	1
449	ему не	2	1
450	настоящего времени	1	1
451	у меня	2	1
452	ни о	3	1
453	представляется нам	1	1
454	искусства и	3	1
455	могут быть	3	1
456	все особенности	1	1
457	его за	1	1
458	для развития	2	1
459	и другим	1	1
460	его с	2	1
461	смерти и	1	1
462	на это	4	1
463	и это	4	1
464	мудростью и	1	1
465	приходит к	1	1
466	и о	2	1
467	здесь не	1	1
468	формы и	1	1
469	только то	1	1
470	то время	4	1
471	в ту	1	1
472	и образа	1	1
473	по способу	1	1
474	образа как	3	1
475	при большой	1	1
476	не за	1	1
477	ясно что	1	1
478	особенно в	1	1
479	с самим	1	1
480	мог бы	1	1
481	и каждый	1	1
482	принадлежит и	1	1
483	без сомнения	4	1
484	жизнь и	1	1
485	нам известно	1	1
486	даны в	1	1
487	остановимся на	1	1
488	нас и	1	1
489	об этом	2	1
490	связанное с	2	1
491	со всех	1	1
492	каждый раз	2	1
493	и здесь	1	1
494	и т.д	1	1
495	в глаза	1	1
496	одного из	1	1
497	или на	2	1
498	мысль не	2	1
499	после того	1	1
500	оно ни	2	1
501	можно сказать	3	1
502	нас в	1	1
503	места и	1	1
504	от них	2	1
505	судить о	1	1
506	в языке	7	1
507	что и	13	1
508	это не	1	1
509	в другой	1	1
510	вслед за	3	1
511	деле в	1	1
512	с забвением	1	1
513	сказать и	1	1
514	всех сторон	1	1
515	в которую	1	1
516	то все	1	1
517	эти последние	2	1
518	здесь от	1	1
519	что здесь	1	1
520	том как	3	1
521	с ними	1	1
522	понятно и	1	1
523	как нечто	1	1
524	словом и	5	1
525	целого и	1	1
526	же оно	1	1
527	в природе	2	1
528	говорит только	2	1
529	по этому	1	1
530	и ребенка	1	1
531	события и	1	1
532	с двумя	1	1
533	уже не	6	1
534	до появления	2	1
535	но самое	1	1
536	рано или	1	1
537	а то	1	1
538	не дает	2	1
539	или даже	1	1
540	одно из	5	1
541	для него	9	1
542	ни в	2	1
543	ее не	1	1
544	к ним	1	1
545	мы можем	3	1
546	в системе	2	1
547	явления природы	1	1
548	в других	2	1
549	для того	4	1
550	а потому	6	1
551	человеческой мысли	1	1
552	или поздно	1	1
553	от ее	1	1
554	говорится что	1	1
555	со всем	1	1
556	себе представить	3	1
557	образы из	1	1
558	о влиянии	1	1
559	по своим	1	1
560	и между	4	1
561	еще и	1	1
562	такое же	3	1
563	а с	2	1
564	на людей	1	1
565	по всей	1	1
566	то ее	1	1
567	себя и	4	1
568	на ней	1	1
569	что для	4	1
570	притом не	2	1
571	не было	4	1
572	на этот	1	1
573	не знает	3	1
574	его как	1	1
575	было для	1	1
576	содержание первого	1	1
577	а образ	2	1
578	и слово	6	1
579	более глубокое	1	1
580	под влиянием	1	1
581	какое мы	1	1
582	связь с	3	1
583	него в	1	1
584	на чем	2	1
585	в строгом	1	1
586	есть такое	1	1
587	в разной	1	1
588	но этот	2	1
589	во всю	1	1
590	и столь	1	1
591	переносит на	1	1
592	к своему	2	1
593	он говорит	2	1
594	я так	1	1
595	несколько раз	1	1
596	образе мы	1	1
597	смысле этого	7	1
598	что же	2	1
599	и там	1	1
600	есть как	1	1
601	происходит в	1	1
602	образ и	6	1
603	да и	1	1
604	думать о	1	1
605	в числе	1	1
606	для понимания	4	1
607	исходя из	1	1
608	или со	1	1
609	этого слова	11	1
610	не является	1	1
611	слова и	5	1
612	образа невозможно	1	1
613	только для	1	1
614	между прочим	1	1
615	это был	1	1
616	что касается	1	1
617	тем и	3	1
618	не существует	3	1
619	не подлежит	2	1
620	и видит	2	1
621	а к	3	1
622	деятельность в	1	1
623	из себя	2	1
624	по самой	1	1
625	нисколько не	1	1
626	из образа	2	1
627	лишь тогда	2	1
628	по одному	1	1
629	отношению к	5	1
630	мира все	1	1
631	но эти	1	1
632	это так	1	1
633	по поводу	4	1
634	это в	2	1
635	на лице	1	1
636	как на	5	1
637	в таком	3	1
