N	2gram	Bakhtin_Fr_6	Istorich
251	глава книги	1	2
252	в античной	2	2
253	все время	4	2
254	в лице	1	2
255	того что	3	2
256	случаев в	1	2
257	в народе	2	2
258	именно на	4	2
259	совсем другое	1	2
260	никто не	2	2
261	мы находим	2	2
262	смерти и	1	2
263	что они	2	2
264	а с	1	2
265	и др	10	2
266	что не	3	2
267	в некоторых	1	2
268	этим он	1	2
269	а не	2	2
270	о чем	1	2
271	что из	1	2
272	он и	1	2
273	него в	1	2
274	так же	5	2
275	к себе	2	2
276	что же	1	2
277	отношению к	1	2
278	стороны и	2	2
279	в уже	1	2
280	что мы	2	2
281	под названием	1	2
282	что там	1	2
283	мира и	2	2
284	для нас	2	2
285	в этих	2	2
286	смерти в	1	2
287	но эти	1	2
288	голова с	1	2
289	с ними	1	2
290	можно наблюдать	1	2
291	героя в	1	2
292	жизни и	3	2
293	также что	3	1
294	одним из	4	1
295	также и	6	1
296	потом и	1	1
297	по адресу	1	1
298	переходит к	1	1
299	он показывает	1	1
300	в связи	1	1
301	между двумя	1	1
302	от жажды	2	1
303	страх перед	2	1
304	в пасти	1	1
305	нас на	1	1
306	и постоянных	1	1
307	оно было	1	1
308	в зависимости	1	1
309	именно здесь	1	1
310	со всех	1	1
311	несколько лет	1	1
312	мифа о	1	1
313	на первом	1	1
314	что если	2	1
315	поля и	1	1
316	воздух и	1	1
317	рассказывается о	3	1
318	нам в	1	1
319	здесь с	1	1
320	он как	1	1
321	совпадает с	1	1
322	в мотиве	1	1
323	можно предполагать	1	1
324	часто эти	1	1
325	всех сторон	1	1
326	там нет	1	1
327	состоят из	1	1
328	а другие	1	1
329	по этому	1	1
330	по линии	1	1
331	на них	1	1
332	как один	3	1
333	что его	1	1
334	во всех	17	1
335	основано на	1	1
336	природы и	2	1
337	них всегда	1	1
338	в голове	3	1
339	не просто	1	1
340	есть просто	1	1
341	в истории	2	1
342	как говорит	1	1
343	что именно	2	1
344	вспомним что	1	1
345	и нет	1	1
346	им в	1	1
347	со всякими	1	1
348	ними и	1	1
349	хотя и	2	1
350	и к	1	1
351	и всем	1	1
352	более или	1	1
353	есть ли	1	1
354	над природой	1	1
355	в этот	1	1
356	в целом	1	1
357	он в	2	1
358	связанного с	1	1
359	в главе	2	1
360	фигурировать и	1	1
361	раз в	2	1
362	и тот	2	1
363	он является	2	1
364	ее как	1	1
365	мотив и	1	1
366	этот процесс	1	1
367	и если	1	1
368	жизнью и	1	1
369	падает в	1	1
370	того можно	1	1
371	никак не	3	1
372	характер в	3	1
373	он так	1	1
374	чтобы в	1	1
375	смертью в	1	1
376	на этом	2	1
377	они играют	1	1
378	жить в	1	1
379	как они	2	1
380	а затем	4	1
381	что все	2	1
382	другого человека	1	1
383	связанные с	1	1
384	на все	3	1
385	то есть	24	1
386	обоих случаях	1	1
387	очень древняя	1	1
388	и должна	1	1
389	на спине	2	1
390	так сильно	1	1
391	нам по	1	1
392	в огонь	1	1
393	в жизни	1	1
394	по существу	1	1
395	духа в	2	1
396	был и	1	1
397	он ссылается	1	1
398	от источника	1	1
399	при каждом	1	1
400	уже у	1	1
401	чем в	1	1
402	обратимся к	1	1
403	одно из	1	1
404	или менее	1	1
405	точки зрения	2	1
406	но если	2	1
407	размеры и	1	1
408	как воплощение	1	1
409	в преисподнюю	4	1
410	в котором	4	1
411	не столько	1	1
412	было очень	1	1
413	они уже	2	1
414	от его	1	1
415	вниз в	1	1
416	пасти в	1	1
417	на языке	3	1
418	все это	11	1
419	борьбу с	2	1
420	как от	1	1
421	предполагают существование	1	1
422	того кто	1	1
423	в картину	1	1
424	вообще на	1	1
425	что связано	1	1
426	и очень	2	1
427	в тело	1	1
428	при всех	1	1
429	не менее	1	1
430	в таких	2	1
431	все три	1	1
432	что с	1	1
433	в обоих	1	1
434	правда в	1	1
435	к этим	3	1
436	между небом	1	1
437	в основе	4	1
438	и одну	1	1
439	когда они	3	1
440	как здесь	1	1
441	того чтобы	4	1
442	и смерть	2	1
443	небом и	1	1
444	казалось бы	1	1
445	самое имя	1	1
446	тела это	4	1
447	можно видеть	1	1
448	как она	2	1
449	уже говорили	11	1
450	только с	3	1
451	стихий в	1	1
452	главе о	1	1
453	над ним	1	1
454	в области	2	1
455	только наиболее	1	1
456	объединяет в	1	1
457	человека с	2	1
458	начиная с	2	1
459	места для	1	1
460	не могут	2	1
461	есть только	3	1
462	и смертью	1	1
463	стихию воды	1	1
464	этой книги	2	1
465	тех же	2	1
466	для героя	1	1
467	приведем еще	1	1
468	пример как	1	1
469	разинутой пастью	2	1
470	с образом	2	1
471	должен быть	2	1
472	и луга	1	1
473	на помощь	1	1
474	не забудем	1	1
475	и о	1	1
476	в ее	5	1
477	нами выше	1	1
478	огонь и	1	1
479	разинутая пасть	2	1
480	есть здесь	5	1
481	и когда	2	1
482	его самого	1	1
483	его были	1	1
484	здесь он	3	1
485	те же	3	1
486	ясно что	1	1
487	здесь довольно	1	1
488	которая была	2	1
489	и каждый	1	1
490	или на	1	1
491	часто в	1	1
492	что от	1	1
493	жизнь и	1	1
494	наводнение и	1	1
495	для этого	2	1
496	стремление к	1	1
497	нас и	1	1
498	он жил	1	1
499	об этом	1	1
500	образом в	2	1
501	связанное с	1	1
502	каждый раз	1	1
503	и здесь	1	1
504	другом месте	4	1
505	тех кто	1	1
506	в другом	4	1
507	и поэтому	1	1
508	язык и	1	1
509	и из	1	1
510	др в	1	1
511	одного из	1	1
512	и движения	2	1
513	это была	1	1
514	нет у	1	1
515	восходит к	1	1
516	к нему	3	1
517	однако что	1	1
518	и фигурируют	2	1
519	между тем	2	1
520	как враги	1	1
521	переходит в	2	1
522	живой человек	1	1
523	также лежит	1	1
524	соли и	2	1
525	выступает как	1	1
526	здесь слишком	1	1
527	смерть есть	1	1
528	он есть	1	1
529	ней на	1	1
530	но с	2	1
531	землю и	2	1
532	он прошел	1	1
533	не как	1	1
534	этот вопрос	1	1
535	что даже	2	1
536	как нечто	1	1
537	в родовом	1	1
538	на большой	1	1
539	поэтому и	3	1
540	между этими	1	1
541	еще огромная	1	1
542	их не	1	1
543	от них	1	1
544	народов но	1	1
545	руками и	1	1
546	по всей	1	1
547	было так	1	1
548	есть в	3	1
549	с двумя	1	1
550	одной из	3	1
551	уже в	4	1
552	если мы	2	1
553	со звездами	1	1
554	эти же	1	1
555	рассказывает о	1	1
556	или даже	1	1
557	глаза и	1	1
558	характерно что	2	1
559	и небо	1	1
560	мир в	1	1
561	забудем что	1	1
562	был бы	2	1
563	эта концепция	1	1
564	для него	1	1
565	мы начнем	1	1
566	в землю	1	1
567	у нее	1	1
568	отношение к	1	1
569	к ним	1	1
570	и продолжает	1	1
571	как его	2	1
572	но уже	2	1
573	могли не	1	1
574	они будут	1	1
575	образом не	1	1
576	для того	1	1
577	уже совершенно	1	1
578	в особенности	7	1
579	говорится что	1	1
580	за этим	1	1
581	и даже	4	1
582	а на	2	1
583	он умрет	1	1
584	именно в	4	1
585	природа в	1	1
586	он это	1	1
587	в меньшей	2	1
588	жизни народа	1	1
589	текст в	1	1
590	еще и	1	1
591	такое же	1	1
592	водой во	1	1
593	и тело	2	1
594	пасть и	1	1
595	на ней	1	1
596	и животные	1	1
597	только за	1	1
598	им от	1	1
599	это прежде	2	1
600	не знает	1	1
601	у такого	1	1
602	его как	1	1
603	огонь а	1	1
604	как о	2	1
605	на эту	1	1
606	когда она	1	1
607	или с	2	1
608	под влиянием	1	1
609	несмотря на	1	1
610	для этой	1	1
611	этой же	1	1
612	связанных с	3	1
613	подобного рода	1	1
614	во всю	1	1
615	телом это	1	1
616	он говорит	1	1
617	видит в	1	1
618	смысле этого	1	1
619	не удалось	1	1
620	совершенно особый	1	1
621	это так	1	1
622	пасти и	1	1
623	это есть	1	1
624	и вполне	1	1
625	действительно ли	1	1
626	этого слова	1	1
627	в огне	2	1
628	вверх и	1	1
629	несколько слов	2	1
630	которая здесь	1	1
631	самым важным	1	1
632	с шумом	1	1
633	в стране	1	1
634	между прочим	1	1
635	божества и	1	1
636	неба и	1	1
637	не является	1	1
638	и для	3	1
639	и часто	2	1
640	упоминается о	1	1
641	пасть есть	1	1
642	из тела	2	1
643	не существует	1	1
644	очень распространено	1	1
645	этих трех	1	1
646	на которой	2	1
647	воду и	1	1
648	из себя	1	1
649	бы в	2	1
650	тем более	2	1
651	находим в	1	1
652	горы и	1	1
653	развивается та	1	1
654	болезней и	1	1
655	здесь только	3	1
656	от ее	1	1
657	в страну	2	1
658	от лица	1	1
659	в народной	2	1
660	городов и	1	1
661	между ними	3	1
662	состоит из	2	1
663	они были	3	1
664	они все	1	1
665	сказано но	1	1
666	на этот	1	1
667	в отдельности	1	1
668	и землю	1	1
669	на свет	1	1
670	следующим образом	1	1
671	пути к	1	1
672	к этой	1	1
673	и ногами	1	1
674	это в	1	1
675	рот и	5	1
676	в противоположность	1	1
677	в таком	1	1
678	встречаются в	1	1
