N	2gram	Medvedev_F_1	FransuaR
578	было в	1	1
579	здесь нет	1	1
580	к постановке	1	1
581	оно все	1	1
582	господствующей в	2	1
583	еще в	2	1
584	подойти к	1	1
585	целом все	1	1
586	и природной	1	1
587	специфические особенности	1	1
588	из одного	1	1
589	по теории	1	1
590	но здесь	1	1
591	только и	4	1
592	своему материалу	1	1
593	единства и	2	1
594	сводится к	3	1
595	этого языка	1	1
596	по себе	5	1
597	в состав	1	1
598	кого не	2	1
599	эту идею	1	1
600	но необходимо	1	1
601	того он	1	1
602	настоящее время	10	1
603	его жизни	1	1
604	этот отрыв	1	1
605	они ничего	1	1
606	самом зародыше	1	1
607	общения при	1	1
608	литературные произведения	2	1
609	по их	1	1
610	проблем которые	1	1
611	науке и	1	1
612	должно было	1	1
613	его элементах	1	1
614	были здесь	1	1
615	на ее	1	1
616	особенно резко	3	1
617	и всякая	2	1
618	и вещей	1	1
619	литературоведческой мысли	2	1
620	достаточно назвать	1	1
621	в языке	1	1
622	именно она	1	1
623	бы в	3	1
624	средств и	1	1
625	наконец в	3	1
626	именно в	8	1
627	резко отличается	1	1
628	на развитие	1	1
629	зиждется на	1	1
630	наук и	1	1
631	когда человек	1	1
632	нет он	2	1
633	как ее	2	1
634	в формах	4	1
635	она дает	1	1
636	один из	3	1
637	мысли не	1	1
638	наиболее ярко	1	1
639	одной из	2	1
640	два основных	1	1
641	проникнуть в	1	1
642	и действительно	1	1
643	чисто художественной	2	1
644	обычно совершенно	1	1
645	который в	1	1
646	эти определения	3	1
647	всяком случае	4	1
648	и мировоззрения	1	1
649	и ее	10	1
650	теоретические проблемы	1	1
651	не было	3	1
652	в литературоведении	3	1
653	для всех	1	1
654	литературы с	3	1
655	литература но	1	1
656	живые связи	1	1
657	в единстве	7	1
658	от других	1	1
659	не из	4	1
660	оно всегда	1	1
661	и обратно	1	1
662	не стал	1	1
663	его и	2	1
664	и понимание	1	1
665	на двух	1	1
666	что и	2	1
667	с этими	1	1
668	проблема их	1	1
669	не о	3	1
670	если оно	1	1
671	полноте в	1	1
672	у него	1	1
673	и никакой	1	1
674	они становятся	2	1
675	это положение	1	1
676	со специфической	1	1
677	их непосредственной	1	1
678	и материал	1	1
679	именно как	12	1
680	ней и	1	1
681	со стороны	5	1
682	и речи	1	1
683	одном месте	1	1
684	и создает	1	1
685	и глубже	2	1
686	искусства оно	2	1
687	еще далеко	1	1
688	строится в	1	1
689	к которому	2	1
690	очень большое	1	1
691	она и	1	1
692	здесь эта	1	1
693	тело оно	1	1
694	в живом	6	1
695	явление как	1	1
696	телом эта	1	1
697	чтобы убедиться	2	1
698	настоящего времени	2	1
699	а на	1	1
700	не на	2	1
701	а не	10	1
702	однако и	1	1
703	к таким	1	1
704	сколько в	1	1
705	его как	3	1
706	те элементы	1	1
707	так называемой	1	1
708	и социальных	1	1
709	одна из	2	1
710	его собственной	1	1
711	и исторической	1	1
712	пр и	2	1
713	его художественная	1	1
714	под влиянием	2	1
715	для этой	2	1
716	все более	2	1
717	особого типа	1	1
718	этом достаточно	1	1
719	и конкретная	1	1
720	своеобразия и	1	1
721	внешнем мире	1	1
722	из которых	1	1
723	может стать	1	1
724	понимает как	1	1
725	конечно не	4	1
726	до настоящего	2	1
727	целом ряде	2	1
728	теории в	1	1
729	не отрывает	1	1
730	образ и	1	1
731	отдельности и	1	1
732	там где	1	1
733	что как	1	1
734	есть и	1	1
735	или хотя	1	1
736	в контексте	1	1
737	первом плане	1	1
738	этот не	1	1
739	с первой	1	1
740	и различные	1	1
741	здесь особенно	1	1
742	бытия в	3	1
743	отличается от	3	1
744	что касается	1	1
745	как какое-то	1	1
746	о мире	2	1
747	мире а	2	1
748	литературе в	1	1
749	при всем	1	1
750	более и	2	1
751	этот образ	2	1
752	отношениях к	1	1
753	искусства как	2	1
754	в связи	4	1
755	совершается в	2	1
756	самого бытия	1	1
757	этот процесс	1	1
758	и целей	1	1
759	в результате	2	1
760	в настоящее	10	1
761	работы мы	1	1
762	романе и	1	1
763	особого рода	1	1
764	к ряду	1	1
765	в эту	2	1
766	это особого	1	1
767	хотя бы	5	1
768	бытия поэтому	1	1
769	и обряды	1	1
770	разных сторон	1	1
771	отношении к	2	1
772	видения и	1	1
773	всех тех	1	1
774	ее развития	1	1
775	от ее	1	1
776	становления и	3	1
777	а о	1	1
778	с ней	1	1
779	этого времени	1	1
780	отношением к	1	1
781	обычно не	1	1
782	же самой	1	1
783	очень важная	1	1
784	отношению к	4	1
785	были и	1	1
786	и культуры	1	1
787	к чисто	1	1
788	просто не	1	1
789	также не	1	1
790	в данную	1	1
791	иные моменты	1	1
792	к этому	1	1
793	как на	4	1
794	во всяком	4	1
795	такой же	1	1
796	они не	3	1
