N	2gram	Tiupa_Narr_1	Istorich
209	и у	1	2
210	что не	4	2
211	или даже	2	2
212	из них	3	2
213	характерно что	1	2
214	ни с	1	2
215	не так	1	2
216	прежде всего	4	2
217	у нее	2	2
218	тестя к	1	2
219	в особенности	4	2
220	до сих	1	2
221	связаны с	1	2
222	и др	2	2
223	говорит о	2	2
224	ничем не	1	2
225	и оно	1	2
226	совершенно очевидно	2	2
227	в связи	2	2
228	позволяет нам	1	2
229	связь с	1	2
230	в иной	2	2
231	как это	6	2
232	видит в	1	2
233	а если	2	2
234	и там	1	2
235	в литературе	2	2
236	когда она	1	2
237	от тестя	1	2
238	только о	2	2
239	и от	1	2
240	испытания а	1	2
241	отличается от	4	2
242	этом и	1	2
243	он прошел	1	2
244	в другое	1	2
245	превратился в	1	2
246	сказать что	4	2
247	от всех	2	2
248	и эта	1	2
249	во сне	1	2
250	точно так	2	2
251	они не	2	2
252	широкое распространение	1	1
253	он стоит	1	1
254	отношения к	2	1
255	одним из	2	1
256	переходит к	1	1
257	весь род	1	1
258	самом деле	2	1
259	как известно	2	1
260	только потому	1	1
261	говорилось выше	1	1
262	между двумя	5	1
263	чего не	1	1
264	из его	1	1
265	она все	1	1
266	должна быть	2	1
267	и больше	1	1
268	есть не	1	1
269	что если	1	1
270	в первый	1	1
271	содержание которых	1	1
272	но она	1	1
273	что иное	2	1
274	ему в	2	1
275	в некотором	1	1
276	а теперь	1	1
277	в ней	3	1
278	более или	2	1
279	в которых	1	1
280	почву для	1	1
281	между собой	2	1
282	есть акт	1	1
283	бы то	3	1
284	не отличается	2	1
285	ее к	1	1
286	совсем не	1	1
287	о смерти	1	1
288	легко может	1	1
289	не входит	1	1
290	свою жизнь	1	1
291	по отношению	7	1
292	иногда и	1	1
293	до наших	1	1
294	определяется не	1	1
295	один и	1	1
296	независимо от	2	1
297	что именно	2	1
298	дает нам	1	1
299	а третий	1	1
300	вспомним что	1	1
301	в своем	2	1
302	совершенно иными	1	1
303	традиции как	1	1
304	и как	5	1
305	и к	1	1
306	при крещении	1	1
307	или иную	2	1
308	за собой	4	1
309	третий в	1	1
310	и способность	1	1
311	ни один	1	1
312	в целом	1	1
313	образом и	1	1
314	без ее	1	1
315	в этой	5	1
316	в известном	2	1
317	не могла	1	1
318	этим создается	1	1
319	и одна	1	1
320	но именно	1	1
321	образом на	1	1
322	том свете	2	1
323	состоит в	13	1
324	в зеркало	1	1
325	порядка этим	1	1
326	ни было	3	1
327	как кажется	2	1
328	что ни	1	1
329	ясно не	1	1
330	в комнату	1	1
331	и за	1	1
332	то ни	3	1
333	же не	4	1
334	в совершенно	1	1
335	неоднократно и	1	1
336	в другом	1	1
337	эту функцию	1	1
338	а по	2	1
339	это весьма	1	1
340	а как	1	1
341	входит в	1	1
342	на протяжении	6	1
343	от одного	2	1
344	с начала	1	1
345	не простая	1	1
346	однако здесь	1	1
347	здесь это	1	1
348	солнце и	1	1
349	но уже	1	1
350	и делает	1	1
351	далеко не	5	1
352	и уже	1	1
353	основывается на	1	1
354	в чистом	1	1
355	и было	1	1
356	мировой истории	1	1
357	он от	1	1
358	обратимся к	3	1
359	не мог	4	1
360	когда в	1	1
361	или менее	2	1
362	и при	1	1
363	связь со	1	1
364	сыну а	1	1
365	о герое	1	1
366	наших дней	1	1
367	и третий	1	1
368	с точки	2	1
369	необходимо указать	1	1
370	от его	1	1
371	всякий раз	1	1
372	людей уже	1	1
373	и другого	1	1
374	нельзя было	1	1
375	не понимает	1	1
376	при рассмотрении	1	1
377	силу и	1	1
378	и более	1	1
379	не могли	1	1
380	и то	1	1
381	по себе	5	1
382	и есть	1	1
383	приводят к	1	1
384	чистом виде	1	1
385	царской дочери	1	1
386	тем самым	6	1
387	а иногда	2	1
388	исторического бытия	1	1
389	дело в	1	1
390	не нуждается	1	1
391	которого он	2	1
392	что ей	1	1
393	с некоторой	1	1
394	для всего	1	1
395	по всей	2	1
396	его от	1	1
397	почему в	1	1
398	имеем дело	2	1
399	о ней	3	1
400	при всем	2	1
401	оно есть	1	1
402	жизни на	1	1
403	обращает на	3	1
404	как будто	3	1
405	мы и	1	1
406	ли это	1	1
407	ему не	1	1
408	перед ним	1	1
409	очень часто	1	1
410	отвечает на	1	1
411	здесь совершенно	2	1
412	в состав	1	1
413	же самое	1	1
414	всего в	1	1
415	к тому	7	1
416	они и	1	1
417	оно не	2	1
418	утверждать что	2	1
419	если же	1	1
420	где он	1	1
421	правильнее будет	1	1
422	для себя	1	1
423	в ситуации	1	1
424	оно может	2	1
425	более не	2	1
426	как не	1	1
427	однако ни	1	1
428	но далеко	1	1
429	здесь также	1	1
430	два события	1	1
431	сводится к	3	1
432	царем и	1	1
433	мысль о	1	1
434	некоторых деталей	1	1
435	в античности	1	1
436	и может	1	1
437	и сам	1	1
438	можно было	2	1
439	те же	4	1
440	не с	3	1
441	живет в	1	1
442	мог бы	3	1
443	во второй	2	1
444	и с	4	1
445	с этого	1	1
446	если бы	1	1
447	к своему	1	1
448	голос в	1	1
449	имеет значения	1	1
450	можно сказать	5	1
451	а также	7	1
452	все та	2	1
453	с матерью	1	1
454	и во	1	1
455	как они	1	1
456	и всю	1	1
457	в его	9	1
458	в третьем	3	1
459	во всей	2	1
460	и только	2	1
461	вслед за	4	1
462	именно в	6	1
463	у всех	1	1
464	или может	1	1
465	состояние и	1	1
466	в современной	1	1
467	связь и	1	1
468	героя до	1	1
469	с появлением	1	1
470	с ними	1	1
471	дело с	2	1
472	в какой	2	1
473	к их	1	1
474	и потому	2	1
475	которых в	1	1
476	бытия в	3	1
477	он уже	2	1
478	который в	2	1
479	во времени	8	1
480	жизни и	3	1
481	место из	1	1
482	всего комплекса	1	1
483	героя с	2	1
484	в начале	1	1
485	первые три	1	1
486	мире на	1	1
487	еще одной	1	1
488	с отцом	1	1
489	а то	1	1
490	не дает	1	1
491	ту или	2	1
492	очевидно что	1	1
493	здесь оказывается	1	1
494	никто не	1	1
495	часто не	1	1
496	не о	3	1
497	от того	1	1
498	смерти и	2	1
499	из двух	3	1
500	на ее	1	1
501	символическая смерть	1	1
502	и тех	1	1
503	здесь в	1	1
504	а с	3	1
505	имело место	1	1
506	и пр	1	1
507	от этого	1	1
508	героя тогда	1	1
509	ей не	2	1
510	а на	1	1
511	его как	2	1
512	на передний	1	1
513	есть начало	1	1
514	о чем	2	1
515	приобщение к	2	1
516	из многочисленных	2	1
517	принадлежности к	1	1
518	начиная с	1	1
519	нее как	1	1
520	передний план	1	1
521	в самой	1	1
522	в него	1	1
523	к другой	2	1
524	не удается	1	1
525	позволяет дать	1	1
526	из которых	4	1
527	по своему	1	1
528	к другому	2	1
529	героя это	1	1
530	за рамки	2	1
531	до встречи	1	1
532	людей так	1	1
533	и формы	1	1
534	от нас	1	1
535	мировом фольклоре	1	1
536	в книге	1	1
537	и ему	1	1
538	сам того	1	1
539	это дает	1	1
540	мира и	2	1
541	человек и	1	1
542	и перед	1	1
543	здесь пока	1	1
544	инициации в	1	1
545	было на	1	1
546	но зато	1	1
547	от всего	1	1
548	хотя бы	4	1
549	в мировом	1	1
550	же в	4	1
551	в обстановке	1	1
552	здесь даже	1	1
553	к самому	2	1
554	здесь только	1	1
555	может и	1	1
556	все еще	1	1
557	героя не	1	1
558	а о	1	1
559	деревья и	1	1
560	первый раз	1	1
561	две стороны	1	1
562	не знает	1	1
563	вступления в	1	1
564	они все	2	1
565	отношению к	6	1
566	в свое	1	1
567	героя в	8	1
568	также не	1	1
569	в частности	14	1
570	вдруг на	1	1
571	на другой	2	1
572	можно назвать	1	1
573	в таком	2	1
