N	2gram	Vygotskiy__6	Otkroven
151	бы даже	1	1
152	себе что	2	1
153	на примере	3	1
154	и что	6	1
155	в глаза	1	1
156	не стоит	1	1
157	после того	1	1
158	с того	3	1
159	все его	1	1
160	его ума	1	1
161	и мыслей	1	1
162	самому себе	1	1
163	самом деле	2	1
164	доходит до	1	1
165	этой и	1	1
166	но не	10	1
167	с какими	1	1
168	с трудом	1	1
169	сравнению с	14	1
170	в новом	2	1
171	нуждается в	3	1
172	себе и	2	1
173	и можно	1	1
174	а начало	1	1
175	все время	3	1
176	у одного	2	1
177	в центре	1	1
178	что во	1	1
179	в одной	4	1
180	как в	3	1
181	друг к	3	1
182	что как	1	1
183	как например	1	1
184	в частности	4	1
185	один из	3	1
186	остается до	1	1
187	интереса к	1	1
188	мысли не	1	1
189	и как	6	1
190	речь о	1	1
191	с ними	2	1
192	самом начале	4	1
193	силе и	1	1
194	от этого	3	1
195	не идет	1	1
196	психологии и	1	1
197	то в	5	1
198	за собой	3	1
199	поэтому он	2	1
200	свой особый	1	1
201	который в	1	1
202	что это	1	1
203	между этими	4	1
204	вопрос об	1	1
205	представляет собой	3	1
206	не оставляет	1	1
207	в эти	1	1
208	к которой	2	1
209	с их	1	1
210	только один	1	1
211	уже не	1	1
212	ума что	1	1
213	ее как	1	1
214	противоречий как	1	1
215	на то	4	1
216	самой мысли	2	1
217	и везде	1	1
218	что она	1	1
219	два пути	1	1
220	и других	7	1
221	речи и	5	1
222	из них	2	1
223	его и	1	1
224	единство в	1	1
225	ключ к	2	1
226	всегда показывает	1	1
227	он должен	4	1
228	не являлось	1	1
229	к одному	2	1
230	цели и	1	1
231	в силу	17	1
232	в одном	2	1
233	свои собственные	1	1
234	вовсе не	1	1
235	противоречии с	1	1
236	показал что	4	1
237	этом отношении	3	1
238	на не	2	1
239	от того	10	1
240	в каждом	3	1
241	это движение	1	1
242	и характер	1	1
243	в совершенно	2	1
244	и даже	1	1
245	к другу	4	1
246	и человека	2	1
247	интерес к	2	1
248	прогресса в	1	1
249	как у	1	1
250	заключается в	7	1
251	пути от	1	1
252	совершенно ином	1	1
253	он ни	1	1
254	не совпадает	2	1
255	с той	1	1
256	а это	3	1
257	считать установленным	1	1
258	приходит в	1	1
259	этим именем	1	1
260	в это	1	1
261	говорит о	1	1
262	в них	3	1
263	этого слова	2	1
264	а с	1	1
265	на этот	4	1
266	о чем	1	1
267	ведет к	1	1
268	стороны с	1	1
269	и тогда	1	1
270	под влиянием	1	1
271	он и	1	1
272	места в	1	1
273	начиная с	1	1
274	все основные	2	1
275	и без	1	1
276	как это	3	1
277	в котором	2	1
278	ничего нет	1	1
279	оказывается что	1	1
280	психология не	1	1
281	смысле этого	1	1
282	в сферу	3	1
283	мысли есть	2	1
284	это есть	3	1
285	который всегда	1	1
286	над ними	2	1
287	и более	2	1
288	в конце	2	1
289	друг с	5	1
290	вокруг которого	1	1
291	а потому	1	1
292	в отношении	10	1
293	но вопрос	1	1
294	и здесь	3	1
295	но это	2	1
296	но у	1	1
297	отличается от	3	1
298	она не	2	1
299	мысли в	4	1
300	опыты и	2	1
301	этого нужно	1	1
302	дело в	1	1
303	того как	5	1
304	одна из	1	1
305	ближе к	1	1
306	мысли он	1	1
307	в процессе	9	1
308	не по	3	1
309	он еще	1	1
310	в уме	2	1
311	не существует	1	1
312	в разных	5	1
313	и весь	1	1
314	особого рода	1	1
315	это часто	1	1
316	что их	3	1
317	бы в	3	1
318	для его	1	1
319	по своей	3	1
320	уровень его	1	1
321	во всем	1	1
322	в сознании	4	1
323	противоположности в	1	1
324	дома но	1	1
325	но всегда	1	1
326	отношении к	3	1
327	мысли из	1	1
328	всех тех	2	1
329	иначе чем	1	1
330	а те	1	1
331	вся сложная	1	1
332	и начинается	1	1
333	не потому	1	1
334	это все	1	1
335	с другом	5	1
336	у нас	2	1
337	это два	1	1
338	была бы	2	1
339	совершенно не	1	1
340	к его	2	1
341	и заключается	1	1
342	и всех	1	1
343	силу чего	4	1
344	сила и	1	1
345	падает от	1	1
346	бы он	1	1
347	они и	1	1
348	он никогда	1	1
