N	2gram	Propp_Isto_6	Psycholo
282	идет не	1	2
283	так в	6	2
284	на том	8	2
285	что такие	1	2
286	том как	3	2
287	в таком	1	2
288	и здесь	1	2
289	во всяком	2	2
290	после того	2	2
291	с того	1	2
292	этих двух	1	2
293	с пером	1	2
294	он прямо	1	2
295	в его	5	2
296	и только	3	2
297	в свете	1	2
298	в него	3	2
299	к нему	1	2
300	показывают что	5	2
301	пришел к	1	2
302	как нечто	1	2
303	может оказаться	1	2
304	это означает	2	2
305	именно на	2	2
306	с двумя	1	2
307	мы находим	2	2
308	в одном	3	2
309	вовсе не	2	2
310	отношение к	1	2
311	к ним	1	2
312	но что	1	2
313	и никогда	1	2
314	почему это	1	2
315	в других	4	2
316	на примере	1	2
317	такое же	1	2
318	а с	2	2
319	не было	3	2
320	на которых	1	2
321	зависит от	4	2
322	и далее	2	2
323	там где	5	2
324	вместе с	8	2
325	противоречие с	1	2
326	из которых	3	2
327	чем к	1	2
328	но это	4	2
329	только мы	1	2
330	и часто	1	2
331	когда я	1	2
332	почему именно	1	2
333	не существует	1	2
334	для нас	2	2
335	это может	1	2
336	из себя	1	2
337	у них	4	2
338	тем более	1	2
339	другой стороны	8	2
340	состоит из	1	2
341	на этот	1	2
342	в свое	2	2
343	ли он	1	2
344	и от	3	2
345	заметить что	1	2
346	это в	1	2
347	во сне	3	2
348	все что	4	2
349	этой точки	1	2
350	с новыми	1	1
351	только он	2	1
352	ясно и	1	1
353	речь идет	1	1
354	одним из	1	1
355	отделено от	1	1
356	в русских	1	1
357	таком случае	1	1
358	переносятся на	1	1
359	на дереве	1	1
360	мере в	1	1
361	к другому	1	1
362	и чрезвычайно	1	1
363	почти всегда	3	1
364	и больше	2	1
365	в зависимости	1	1
366	можем обнаружить	1	1
367	отношения к	1	1
368	тридевять земель	3	1
369	а как	1	1
370	если я	1	1
371	оттого что	3	1
372	лесу у	1	1
373	что между	4	1
374	на место	3	1
375	было особенно	1	1
376	имеет свою	1	1
377	что иное	2	1
378	оно есть	1	1
379	похожи на	1	1
380	зависимости от	2	1
381	власть над	7	1
382	в наши	1	1
383	есть вместе	1	1
384	продолжают существовать	1	1
385	состоят из	1	1
386	большей частью	2	1
387	все так	1	1
388	и формы	2	1
389	полового чувства	1	1
390	все больше	2	1
391	с одной	7	1
392	могло быть	2	1
393	только тогда	1	1
394	должны были	2	1
395	иногда и	1	1
396	или иное	3	1
397	когда например	1	1
398	бывает очень	1	1
399	в истории	1	1
400	идет о	1	1
401	более чем	1	1
402	независимо от	3	1
403	это одно	1	1
404	что как	1	1
405	можно предположить	1	1
406	что касается	2	1
407	им в	1	1
408	кроме того	3	1
409	и где	1	1
410	они дают	1	1
411	справедливо но	1	1
412	объяснит нам	1	1
413	его к	1	1
414	более или	1	1
415	следующим образом	1	1
416	он на	1	1
417	в противоположность	1	1
418	этой цели	1	1
419	только то	2	1
420	уже не	7	1
421	этот случай	6	1
422	это есть	1	1
423	можно не	1	1
424	из этих	4	1
425	одном случае	1	1
426	оно развито	1	1
427	может считаться	1	1
428	там мы	1	1
429	видим и	1	1
430	если он	3	1
431	этот процесс	1	1
432	вообще не	3	1
433	широкое и	1	1
434	чтобы клевать	1	1
435	они пытаются	1	1
436	ключ к	1	1
437	за тридевять	3	1
438	что нужно	1	1
439	в силу	1	1
440	и если	1	1
441	в обе	1	1
442	или другое	2	1
443	мрамора и	1	1
444	именно к	1	1
445	свое время	1	1
446	что ни	1	1
447	людей и	2	1
448	так например	3	1
449	к выводу	1	1
450	одно и	1	1
451	но все	2	1
452	с белыми	1	1
453	русском языке	1	1
454	не будет	5	1
455	этом нет	1	1
456	же не	2	1
457	этом он	1	1
458	в другом	1	1
459	чего он	1	1
460	его не	2	1
461	а по	1	1
462	с целью	1	1
463	его в	5	1
464	образом если	1	1
465	и под	3	1
466	это когда	1	1
467	и была	1	1
468	люди не	1	1
469	он является	1	1
470	он же	1	1
471	эти вопросы	1	1
472	его частей	1	1
473	он ссылается	1	1
474	одна и	1	1
475	он и	2	1
476	мы видели	11	1
477	мы хотели	1	1
478	заставляют нас	1	1
479	с такой	1	1
480	чем в	1	1
481	его основных	1	1
482	и почему	1	1
483	форму но	1	1
484	стороны оно	1	1
485	об особом	1	1
486	в эту	2	1
487	которая является	1	1
488	земли и	2	1
489	но если	1	1
490	мы чтобы	1	1
491	таким же	3	1
492	тянут за	2	1
493	как воплощение	1	1
494	за которым	1	1
495	в котором	1	1
496	из которой	1	1
497	оно означает	1	1
498	не столько	1	1
499	на свою	1	1
500	от его	1	1
501	и новые	1	1
502	он представляется	2	1
503	на другую	2	1
504	есть еще	2	1
505	однако в	2	1
506	того кто	1	1
507	и очень	1	1
508	что те	1	1
509	что есть	1	1
510	начиная от	2	1
511	к такой	1	1
512	с представлением	2	1
513	в русской	6	1
514	на котором	3	1
515	одна из	2	1
516	к этим	1	1
517	каждый день	1	1
518	когда они	1	1
519	достигает своего	1	1
520	как здесь	1	1
521	можем предположить	1	1
522	в общих	1	1
523	в качестве	3	1
524	в противоречие	1	1
525	к ней	1	1
526	связь и	1	1
527	эти три	3	1
528	уже и	1	1
529	в области	1	1
530	с другом	1	1
531	и оно	1	1
532	языке и	1	1
533	похож на	1	1
534	он имел	1	1
535	еще яснее	2	1
536	к утверждению	2	1
537	не есть	2	1
538	в одну	1	1
539	даже когда	2	1
540	не живет	1	1
541	должен быть	1	1
542	того самого	1	1
543	как мы	4	1
544	и о	1	1
545	смысле что	1	1
546	происходит и	2	1
547	но при	2	1
548	на нем	1	1
549	воды в	1	1
550	только при	1	1
551	она живет	1	1
552	приводит к	1	1
553	и может	1	1
554	он так	1	1
555	по аналогии	1	1
556	другом и	1	1
557	здесь он	1	1
558	не с	1	1
559	здесь как	1	1
560	живет в	2	1
561	в борьбе	1	1
562	и каждый	1	1
563	которых это	1	1
564	с собой	2	1
565	еще в	3	1
566	когда в	2	1
567	достаточной степени	1	1
568	часто в	1	1
569	по тому	1	1
570	могла быть	1	1
571	а там	2	1
572	тогда говорит	1	1
573	как у	2	1
574	от начала	1	1
575	предположить что	3	1
576	стремление к	1	1
577	означает что	1	1
578	выводу что	1	1
579	в тех	3	1
580	иное как	1	1
581	держа в	1	1
582	от животного	1	1
583	каждый раз	1	1
584	приближается к	1	1
585	но мы	2	1
586	можно сказать	2	1
587	все его	1	1
588	аналогии с	1	1
589	оставляет в	1	1
590	восходит к	1	1
591	однако что	1	1
592	же формы	1	1
593	переходит в	1	1
594	эти два	2	1
595	они приводят	1	1
596	случай который	1	1
597	она остается	1	1
598	представления о	10	1
599	это приводит	1	1
600	а она	1	1
601	как объект	1	1
602	же можно	3	1
603	он что	1	1
604	людей а	2	1
605	на которой	1	1
606	с ними	2	1
607	что даже	1	1
608	которое мы	1	1
609	и сказал	1	1
610	здесь с	1	1
611	по этому	1	1
612	согласно с	1	1
613	же и	1	1
614	в таких	1	1
615	можно установить	1	1
616	стоит на	2	1
617	эти соображения	1	1
618	рассказывает о	1	1
619	его и	1	1
620	был бы	1	1
621	для него	1	1
622	жил и	1	1
623	прежде всего	4	1
624	у нее	1	1
625	можно с	1	1
626	ее не	3	1
627	только с	1	1
628	случае не	1	1
629	чтобы лучше	1	1
630	образом не	1	1
631	не просто	1	1
632	ее на	2	1
633	мы возьмем	1	1
634	иное животное	1	1
635	смотря по	1	1
636	же роль	1	1
637	со стороны	3	1
638	даже не	1	1
639	представлений с	1	1
640	между которыми	1	1
641	другую сторону	1	1
642	и эту	1	1
643	вообще с	1	1
644	именно в	1	1
645	случаев в	2	1
646	близок к	2	1
647	свое объяснение	1	1
648	только наиболее	1	1
649	больше и	3	1
650	в некоторых	2	1
651	связано с	4	1
652	он только	1	1
653	рассмотренные нами	2	1
654	чем на	1	1
655	искать в	1	1
656	на эту	1	1
657	существу и	1	1
658	и вновь	1	1
659	что мы	2	1
660	под влиянием	1	1
661	к матери	1	1
662	в связи	1	1
663	они все	1	1
664	этой же	1	1
665	а есть	1	1
666	дано только	1	1
667	из его	2	1
668	формам мы	1	1
669	то место	1	1
670	при переходе	1	1
671	сплошь из	1	1
672	одной стороны	7	1
673	он будет	1	1
674	мы сразу	1	1
675	и там	6	1
676	всегда имеет	1	1
677	эту мысль	1	1
678	или менее	1	1
679	друг с	1	1
680	том смысле	1	1
681	д мы	1	1
682	или другого	1	1
683	этого слова	1	1
684	историческое развитие	1	1
685	еще раз	1	1
686	этом случае	6	1
687	и нет	1	1
688	о его	1	1
689	новые и	1	1
690	думают что	1	1
691	в достаточной	1	1
692	в более	6	1
693	и сами	1	1
694	указать на	1	1
695	или в	3	1
696	мира и	2	1
697	не встречается	1	1
698	обращается к	2	1
699	который является	1	1
700	от него	3	1
701	бы в	1	1
702	что из	2	1
703	что животные	1	1
704	будто бы	1	1
705	и наконец	3	1
706	и земли	1	1
707	находим в	1	1
708	только что	2	1
709	или он	2	1
710	она шла	1	1
711	за этим	1	1
712	к самым	1	1
713	может и	1	1
714	не похожи	1	1
715	между ними	1	1
716	и эта	3	1
717	от своего	1	1
718	на более	3	1
719	у воды	1	1
720	это на	1	1
721	является и	3	1
722	не что	1	1
723	что под	1	1
724	себе не	1	1
725	в виде	6	1
726	делает их	1	1
727	но еще	1	1
728	в воде	5	1
729	и другие	3	1
730	тем самым	2	1
731	к этому	3	1
732	они не	3	1
