N	2gram	Tiupa_Teor_1	Analitik
171	в нашем	4	3
172	лингвистических единиц	1	3
173	в нем	4	3
174	он не	3	3
175	вследствие этого	1	3
176	в силу	1	3
177	подобно тому	1	3
178	таким образом	3	3
179	то ни	1	3
180	не будет	2	3
181	бы быть	1	3
182	полной мере	1	3
183	нашем случае	2	3
184	того или	3	3
185	организации художественного	6	3
186	даже в	3	3
187	ведет к	1	3
188	в ходе	4	3
189	разного рода	1	3
190	своего рода	7	3
191	всякий раз	2	3
192	однако в	7	3
193	дело не	2	3
194	того чтобы	1	3
195	того и	1	3
196	как будто	2	3
197	или ином	1	3
198	текста но	1	3
199	не могут	2	3
200	в состав	6	3
201	могла бы	2	3
202	знакового материала	4	3
203	в собственном	1	3
204	если бы	3	3
205	означает что	1	3
206	а также	6	3
207	к нему	1	3
208	с его	5	3
209	том или	1	3
210	еще не	4	3
211	организации текста	1	3
212	с одной	2	3
213	от себя	3	3
214	никто не	2	3
215	что и	2	3
216	не случайно	5	3
217	одной стороны	2	3
218	на уровне	2	3
219	а именно	2	3
220	а с	3	3
221	что не	1	3
222	смысла и	1	3
223	более того	1	3
224	личности в	3	3
225	произведения искусства	2	3
226	по мысли	1	3
227	субъектной организации	9	3
228	тому как	1	3
229	в любом	1	3
230	к объекту	1	3
231	в культуре	2	3
232	эстетического субъекта	1	3
233	произведении искусства	2	3
234	объекта и	1	3
235	которая в	1	3
236	и одновременно	4	3
237	полноты и	1	3
238	я в	16	3
239	в равной	3	3
240	что он	1	3
241	о литературе	2	3
242	или иного	3	3
243	качестве системы	1	3
244	том числе	2	3
245	организация литературного	1	2
246	говоря о	3	2
247	отношения к	2	2
248	в первом	2	2
249	субъект и	2	2
250	иметь место	1	2
251	также и	1	2
252	той же	1	2
253	место лишь	1	2
254	текста даже	1	2
255	на себя	2	2
256	в составе	1	2
257	как совокупность	1	2
258	и то	2	2
259	между собой	3	2
260	иного рода	3	2
261	данном случае	5	2
262	на основе	2	2
263	не все	3	2
264	искусство в	1	2
265	отношение к	5	2
266	за пределы	2	2
267	как говорит	3	2
268	в акте	2	2
269	человеческого бытия	2	2
270	встречи с	1	2
271	как к	2	2
272	могли бы	2	2
273	как уже	1	2
274	в противоположность	2	2
275	даже самое	1	2
276	созерцающего субъекта	1	2
277	личности а	1	2
278	то в	2	2
279	в которой	2	2
280	все эти	2	2
281	из этих	3	2
282	рассказ о	2	2
283	а напротив	2	2
284	и до	1	2
285	текста не	1	2
286	героя к	1	2
287	на его	1	2
288	могут оказаться	2	2
289	объектной организации	10	2
290	художественного высказывания	3	2
291	силу своей	1	2
292	свидетельствует о	1	2
293	из виду	1	2
294	смертью в	1	2
295	и по	2	2
296	на этом	1	2
297	или иных	3	2
298	своей эстетической	2	2
299	самим собой	3	2
300	литературным произведением	1	2
301	из них	1	2
302	личность в	1	2
303	ментального внутреннего	2	2
304	вовсе не	3	2
305	так как	1	2
306	рода и	2	2
307	жизни но	2	2
308	с бытием	1	2
309	одного и	3	2
310	перед собой	1	2
311	о ком	1	2
312	для него	2	2
313	от своего	2	2
314	художественного творчества	1	2
315	не становится	1	2
316	сколь угодно	1	2
317	этого текста	2	2
318	не столько	1	2
319	на каждом	1	2
320	случае это	1	2
321	вопрос о	1	2
322	художественного мира	2	2
323	для данного	1	2
324	которые в	1	2
325	я героя	1	2
326	произведений искусства	2	2
327	для этого	1	2
328	литературы как	1	2
329	человеческого я	3	2
330	составляет своего	1	2
331	в эпизоде	3	2
332	личности к	2	2
333	совпадает с	3	2
334	только не	2	2
335	никогда не	4	2
336	в коем	2	2
337	уникально и	1	2
338	я во	1	2
339	и является	2	2
340	потому что	3	2
341	ничто не	1	2
342	нас самих	1	2
343	художественную реальность	1	2
344	реальности это	1	2
345	и заключается	1	2
346	смысл литературного	1	2
347	отличается от	2	2
348	же самое	1	2
349	для себя	1	2
350	и неизбыточность	2	2
351	как мы	1	2
352	роль в	2	2
353	и о	4	2
354	быть может	1	2
355	ни одно	1	2
356	здесь не	1	2
357	говорит и	2	2
358	в пределах	5	2
359	в искусстве	6	2
360	не решает	1	2
361	читателя в	1	2
362	и сам	1	2
363	особенно в	1	2
364	одного из	1	2
365	на примере	1	2
366	должно быть	1	2
367	текста наиболее	2	2
368	различного рода	1	2
369	основе своей	1	2
370	за пределами	5	2
371	все прочие	3	2
372	можно сказать	3	2
373	каждом из	1	2
374	как внутреннее	1	2
375	данного текста	1	2
376	ним и	1	2
377	утрачивает свою	1	2
378	чем и	1	2
379	не сводится	4	2
380	текста на	1	2
381	реальность героя	1	2
382	один из	2	2
383	в двух	1	2
384	текст как	1	2
385	текст в	4	2
386	объектом эстетического	1	2
387	который в	2	2
388	коем случае	2	2
389	бы ни	1	2
390	в мировом	1	2
391	оказывается в	3	2
392	сколько бы	1	2
393	с позиций	1	2
394	смысла в	1	2
395	при всей	1	2
396	может служить	2	2
397	случае не	2	2
398	присутствия в	6	2
399	логическое отношение	1	2
400	способа высказывания	1	2
401	совокупность факторов	1	2
402	со стороны	2	2
403	было бы	1	2
404	соответствии с	2	2
405	и составляет	3	2
406	исторической поэтики	1	2
407	в ряду	1	2
408	что из	1	2
409	мира в	1	2
410	может выступать	3	2
411	на фоне	2	2
412	и потому	2	2
413	в присутствии	2	2
414	внешнем мире	1	2
415	взгляде на	1	2
416	в данном	8	2
417	другого я	2	2
418	первом случае	1	2
419	как эстетической	4	2
420	научному анализу	1	2
421	внешнего мира	2	2
422	не предполагает	1	2
423	той мере	1	2
424	тех или	3	2
425	не является	4	2
426	единством а	1	2
427	лирического героя	4	2
428	об искусстве	1	2
429	тем более	1	2
430	искусства при	1	2
431	мире и	2	2
432	равной степени	3	2
433	я есть	5	2
434	другой стороны	5	2
435	была бы	3	2
436	объект эстетического	1	2
437	поведения в	1	2
438	в какой	2	2
439	в роли	3	2
440	художественном произведении	1	1
441	организация ментального	1	1
442	обращена к	1	1
443	неотделима от	1	1
444	например в	1	1
445	предельную меру	1	1
446	человека и	1	1
447	только целое	1	1
448	они для	1	1
449	обобщения личностного	1	1
450	он показывает	1	1
451	что произведение	1	1
452	и четвертой	1	1
453	вещей но	1	1
454	ничего нельзя	1	1
455	внутреннее единство	1	1
456	области литературы	1	1
457	в самостоятельный	1	1
458	или говоря	1	1
459	глубже зачерпнуть	1	1
460	своей синтагматикой	1	1
461	своих героях	1	1
462	этого мира	1	1
463	способны запечатлевать	1	1
464	от своей	1	1
465	ее никто	1	1
466	художественности и	2	1
467	о тебе	1	1
468	по преимуществу	4	1
469	художественно значимо	1	1
470	между ним	1	1
471	и больше	2	1
472	смена субъекта	1	1
473	я самоопределение	1	1
474	в году	1	1
475	включая и	1	1
476	мы родственные	1	1
477	и души	1	1
478	принадлежит только	2	1
479	знание по	1	1
480	текста как	4	1
481	жизни по	1	1
482	ее оболочек	1	1
483	я как	2	1
484	принадлежит какому-нибудь	1	1
485	восприятия все	1	1
486	целостность феноменов	1	1
487	могущие иметь	1	1
488	только перед	1	1
489	впечатление от	1	1
490	высказывания в	3	1
491	не наступает	1	1
492	личностного опыта	1	1
493	одна вымышленная	1	1
494	потребности и	2	1
495	себя свою	1	1
496	и объект	1	1
497	и введено	1	1
498	состав такого	1	1
499	принадлежит к	3	1
500	к смыслу	2	1
501	не вполне	2	1
502	абзацем это	1	1
503	под диктовку	1	1
504	тем художественная	1	1
505	как я	1	1
506	следует смешивать	3	1
507	в одиночку	1	1
508	результат тот	1	1
509	имеют место	1	1
510	что можно	3	1
511	художественности как	1	1
512	восприятию по	1	1
513	всякое понимание	1	1
514	здесь как	1	1
515	что достоевский	1	1
516	донна ставшие	1	1
517	героев в	1	1
518	пребывания в	1	1
519	свою очередь	2	1
520	словами гегеля	2	1
521	широте на	1	1
522	предмет созерцания	1	1
523	начало и	1	1
524	последовательного наращивания	1	1
525	по этому	1	1
526	выявляется благодаря	1	1
527	это возможно	1	1
528	объектная организация	2	1
529	и служит	1	1
530	внутреннему слуху	1	1
531	я на	3	1
532	жизни однако	2	1
533	в чем	1	1
534	модуса художественности	5	1
535	является таким	1	1
536	служит для	1	1
537	во всех	1	1
538	восприятия художественный	1	1
539	соседних эпизодов	1	1
540	я никогда	1	1
541	тем как	1	1
542	субъекту и	2	1
543	доверенной его	1	1
544	в ее	5	1
545	вокруг я	1	1
546	истинный смысл	1	1
547	чем это	2	1
548	паузу в	1	1
549	с миропорядком	1	1
550	но как	1	1
551	а только	3	1
552	ценность которой	1	1
553	способ существования	2	1
554	персонажей появление	1	1
555	обогащает наш	1	1
556	в сторону	1	1
557	не входит	1	1
558	люди такие	1	1
559	какое-то утверждение	1	1
560	личность как	1	1
561	герой не	3	1
562	разнообразные в	1	1
563	говоря эстетическое	1	1
564	смыслу и	1	1
565	исчезновение актантов	1	1
566	или иное	1	1
567	исходном значении	1	1
568	иной эстетической	1	1
569	после романа	1	1
570	межличностная данность	1	1
571	лицом эстетического	1	1
572	в материальном	1	1
573	состав художественного	1	1
574	это интересно	1	1
575	составе персонажей	1	1
576	но факультативные	1	1
577	и субъективная	1	1
578	первый взгляд	1	1
579	принципе недоступна	1	1
580	этого словами	1	1
581	независимо от	1	1
582	сделав хуже	1	1
583	как в	5	1
584	достоевский описывал	1	1
585	данный момент	2	1
586	более поверхностные	1	1
587	цельность как	1	1
588	если на	1	1
589	присутствии эстетического	1	1
590	и объекта	1	1
591	кто говорит	3	1
592	о жизни	1	1
593	границы эпизодов	1	1
594	есть в	2	1
595	в противном	1	1
596	героях воображая	1	1
597	предметом такого	1	1
598	и сочетаться	1	1
599	искусстве слова	2	1
600	родственные ему	1	1
601	по пути	3	1
602	чувство себя	1	1
603	того личность	1	1
604	я к	1	1
605	узнают себя	1	1
606	переживаемый в	1	1
607	ролевой границы	2	1
608	ее художник	1	1
609	над собой	1	1
610	к числу	1	1
611	более или	2	1
612	а перед	1	1
613	любая личность	1	1
614	смерти героя	1	1
615	ролевую границу	2	1
616	вещи но	1	1
617	дж донна	1	1
618	со своей	3	1
619	любая вещь	1	1
620	именно эта	1	1
621	в литературном	1	1
622	что это	1	1
623	знакомее и	1	1
624	литературе нового	1	1
625	свою душу	1	1
626	правило знает	1	1
627	наш духовный	1	1
628	он в	1	1
629	художественному тексту	1	1
630	в известном	1	1
631	логический субъект	1	1
632	отношение между	1	1
633	исключительных лицах	1	1
634	состава актантов	1	1
635	семантики лингвистических	1	1
636	эмоциональная рефлексия	4	1
637	участок текста	2	1
638	присутствия личности	1	1
639	имеем в	3	1
640	с художественной	3	1
641	и те	1	1
642	порядок в	3	1
643	души личности	1	1
644	наиболее очевидным	1	1
645	двух других	1	1
646	если он	1	1
647	субъектов речи	1	1
648	и соответствующую	1	1
649	искусства говорит	1	1
650	и сосредоточенное	1	1
651	явлений между	1	1
652	не спрашивай	1	1
653	но прежде	1	1
654	самих состоят	1	1
655	текста абзац	1	1
656	художественных значимостей	1	1
657	противном случае	1	1
658	я уникально	1	1
659	объекту речи	1	1
660	другого межличностная	1	1
661	трагическое есть	1	1
662	к миру	1	1
663	тем общее	1	1
664	три стороны	1	1
665	однако при	3	1
666	страхову что	1	1
667	еще а	1	1
668	первой части	2	1
669	отношений между	1	1
670	уже говорилось	1	1
671	а о	1	1
672	взгляд из-за	1	1
673	такого знания	1	1
674	последовательно осуществлено	1	1
675	задача например	1	1
676	его можно	1	1
677	оболочек психологии	1	1
678	внимание адресата	1	1
679	объектной что	1	1
680	без исключения	4	1
681	не бывает	1	1
682	ни был	2	1
683	и наоборот	1	1
684	здесь мы	1	1
685	однако все	2	1
686	спрашивай о	1	1
687	пришвин это	1	1
688	нового эпизода	2	1
689	всего основные	1	1
690	а затем	1	1
691	что все	1	1
692	из речений	1	1
693	тем в	1	1
694	внутренней целостности	1	1
695	созерцания направленной	1	1
696	тем оно	1	1
697	событие индивидуальный	1	1
698	том случае	1	1
699	изменить ничего	1	1
700	которая при	1	1
701	и внутренняя	1	1
702	проблема взаимоотношений	1	1
703	только личность	1	1
704	в круге	1	1
705	высказывания и	1	1
706	оно становится	1	1
707	высказывание в	1	1
708	форма целостности	1	1
709	его в	2	1
710	заключается в	2	1
711	речи кто	1	1
712	восприятия в	1	1
713	с самим	1	1
714	системе ценностей	3	1
715	однако начало	1	1
716	первостепенная проблема	1	1
717	свести к	1	1
718	и знаменательна	1	1
719	в молчание	1	1
720	прибавить ни	1	1
721	персонажей в	1	1
722	и тем	3	1
723	человеческого существа	1	1
724	такие специфические	2	1
725	включая в	1	1
726	текста полностью	1	1
727	национальный язык	1	1
728	выступать и	1	1
729	и субъектную	1	1
730	его романному	1	1
731	в обыденной	1	1
732	и фонологических	1	1
733	только лишь	1	1
734	искусства слова	3	1
735	в них	2	1
736	оно универсальнее	1	1
737	фундаментальных отношений	1	1
738	выступать в	1	1
739	словами канта	1	1
740	с тем	1	1
741	произведении чище	1	1
742	подобно кубикам	1	1
743	выготским и	1	1
744	литературных произведений	5	1
745	только во	1	1
746	для воспринимающего	1	1
747	наращивания текста	1	1
748	сотворивший ее	1	1
749	обыденной внехудожественной	1	1
750	которой обладают	1	1
751	над его	1	1
752	остается в	1	1
753	эстетическим субъектом	1	1
754	внутритекстовых дискурсов	3	1
755	же я	1	1
756	несет в	2	1
757	и конец	1	1
758	и становится	1	1
759	или менее	2	1
760	в этих	3	1
761	себя внимание	1	1
762	сказать не	1	1
763	автором и	1	1
764	мифологического мышления	1	1
765	созерцающий становится	1	1
766	содержания лишь	1	1
767	речи от	1	1
768	предполагает его	1	1
769	и ее	3	1
770	том же	1	1
771	в отношении	3	1
772	событийной границей	1	1
773	в такой	1	1
774	духовная ценность	1	1
775	художественное знание	1	1
776	корманом объектную	1	1
777	какому-нибудь речевому	1	1
778	высказывания смена	1	1
779	теории литературы	1	1
780	словарных значений	1	1
781	сдвиг текста	1	1
782	проблема субъектной	1	1
783	знаменуется переносом	1	1
784	идиллическому и	1	1
785	есть высшая	2	1
786	с абзацем	1	1
787	об отсутствии	1	1
788	собственному я	1	1
789	вымышленная условная	1	1
790	сегментами субъектной	1	1
791	изображающей и	1	1
792	факультативными сигналами	1	1
793	нераздельными его	1	1
794	конструктивная роль	2	1
795	тела вещи	1	1
796	привлекает внимание	1	1
797	по характеристике	1	1
798	опыт внутреннего	1	1
799	но он	3	1
800	внутреннему зрению	1	1
801	граница я	1	1
802	соотнесенностью с	1	1
803	по крайней	1	1
804	в диалоге	2	1
805	их в	3	1
806	сверх-я сверхличная	1	1
807	лишь одним	1	1
808	не должно	1	1
809	литературного текста	2	1
810	как письмо	1	1
811	частности это	1	1
812	единиц речи	1	1
813	зрения и	2	1
814	как организация	1	1
815	факультативные и	1	1
816	случае мы	1	1
817	тому что	2	1
818	она по	1	1
819	переменой в	1	1
820	бытия я-в-мире	1	1
821	ни изменить	1	1
822	никакому логическому	1	1
823	между людьми	1	1
824	имеющая порой	1	1
825	и роднее	1	1
826	однако между	1	1
827	система ценностей	1	1
828	точка пересечения	1	1
829	возникает в	1	1
830	не менее	4	1
831	включен в	1	1
832	эстетического феномена	1	1
833	совершенно особого	1	1
834	ставшие общеизвестными	1	1
835	что говорится	1	1
836	как ценностного	1	1
837	эстетической природы	1	1
838	являются неслиянными	1	1
839	обращена непосредственно	1	1
840	из нас	1	1
841	целое текста	1	1
842	очевидная граница	1	1
843	универсально родственно	1	1
844	и авторской	1	1
845	произведения может	1	1
846	чем произведение	1	1
847	виду не	3	1
848	самостоятельный эпизод	2	1
849	картины мира	1	1
850	со-бытийному я	1	1
851	всегда имеется	1	1
852	это еще	1	1
853	полнота и	1	1
854	все без	1	1
855	наступает вместо	1	1
856	а сама	1	1
857	однако если	2	1
858	на котором	1	1
859	нельзя не	1	1
860	воображаемого мира	1	1
861	познающего субъекта	1	1
862	не всякий	1	1
863	субъективную предпосылку	1	1
864	отношения может	1	1
865	эта сторона	1	1
866	внутрь себя	1	1
867	такова что	1	1
868	актантов действующих	1	1
869	этих двух	2	1
870	одновременно универсально	1	1
871	неспецифичны собственно	1	1
872	не принадлежат	1	1
873	иными словами	1	1
874	из древнейших	1	1
875	неадекватной его	1	1
876	не говорит	1	1
877	литературный текст	1	1
878	персонажа в	1	1
879	ему и	1	1
880	смешивать с	3	1
881	художественную целостность	2	1
882	личности более	1	1
883	смысла если	1	1
884	к какому-нибудь	1	1
885	меру его	1	1
886	сосредоточенное в	1	1
887	возможно в	1	1
888	и систематизации	1	1
889	документ но	1	1
890	в химическом	1	1
891	обращает на	1	1
892	входят в	1	1
893	не ее	1	1
894	знанию такого	1	1
895	в каком	1	1
896	словами м.м	2	1
897	в тени	1	1
898	тройственным единством	1	1
899	объектную и	1	1
900	чьей тайной	1	1
901	одно и	1	1
902	о счастье	1	1
903	знаковом материале	1	1
904	разрыв между	1	1
905	место размытость	1	1
906	с гносеологическими	1	1
907	рода обогащает	1	1
908	нелингвистической упорядоченности	1	1
909	созерцания читателем	1	1
910	в совокупности	1	1
911	числе и	1	1
912	мы по	2	1
913	тайна внутреннего	1	1
914	его с	1	1
915	именно таков	1	1
916	служить и	1	1
917	отстранения от	1	1
918	ценностного центра	3	1
919	совпасть с	1	1
920	из перечисленных	1	1
921	оно не	1	1
922	на это	1	1
923	говоря словами	3	1
924	реальности жизни	1	1
925	говорит о	1	1
926	пределах текста	1	1
927	говорите писал	1	1
928	при анализе	1	1
929	шеллингу чем	1	1
930	политические входят	1	1
931	всякое я	1	1
932	уплотнение воображаемого	1	1
933	как утверждает	1	1
934	художественных высказываний	1	1
935	тексты способны	1	1
936	но по	1	1
937	способах высказывания	1	1
938	появление исчезновение	1	1
939	в виду	5	1
940	целостности человеческого	1	1
941	знаменующий паузу	1	1
942	а язык	1	1
943	материала литературы	1	1
944	самим собою	2	1
945	ему люди	1	1
946	эпизодов служат	1	1
947	определенным образом	2	1
948	поверхностные психологические	1	1
949	субъектную организации	1	1
950	как система	2	1
951	же художественное	1	1
952	то или	1	1
953	строки дж	1	1
954	ином отношении	1	1
955	речи такова	1	1
956	произведение оригинальнее	1	1
957	всеохватывающей своей	1	1
958	на произведение	1	1
959	художественные тексты	1	1
960	с языком	2	1
961	лирической поэзии	1	1
962	кто говорит?	1	1
963	однако эта	2	1
964	абзац знаменующий	1	1
965	обобщения могущие	1	1
966	что может	2	1
967	как содержание	1	1
968	высказывание принадлежит	1	1
969	в точке	2	1
970	отношения выступает	1	1
971	те же	1	1
972	убавить ни	1	1
973	из-за плеча	1	1
974	а этот	1	1
975	наоборот созерцающий	1	1
976	в композиции	1	1
977	эпизода как	1	1
978	соответствующую ей	1	1
979	внутреннего зрения	11	1
980	при одном	1	1
981	к действительности	3	1
982	высшая форма	1	1
983	и прозрачнее	1	1
984	упорядоченности лексических	1	1
985	речевому субъекту	1	1
986	художественной идеологемой	1	1
987	владеет сотворивший	1	1
988	ближайшей событийной	1	1
989	граница двух	1	1
990	мира вокруг	1	1
991	не разложимое	1	1
992	является в	1	1
993	строго говоря	1	1
994	собой и	1	1
995	собственно же	1	1
996	могут мыслиться	1	1
997	двумя соседними	1	1
998	это какое-то	1	1
999	исключения столь	1	1
1000	не случайна	1	1
1001	разложимое а	1	1
1002	субъектной кто	1	1
1003	ни убавить	1	1
1004	некое событие	1	1
1005	и т.д	3	1
1006	это происходит	1	1
1007	м.м пришвина	1	1
1008	в самой	2	1
1009	акта в	1	1
1010	направленной на	1	1
1011	внешнюю полноту	1	1
1012	к знанию	1	1
1013	слова как	3	1
1014	всем любая	1	1
1015	и что	3	1
1016	говоря иначе	1	1
1017	необязательны и	1	1
1018	себя самого	1	1
1019	характер поступок	1	1
1020	хемингуэя фиеста	1	1
1021	душу чем	1	1
1022	время узкое	1	1
1023	же значима	1	1
1024	времени в	2	1
1025	созерцания может	1	1
1026	это была	1	1
1027	граница личности	3	1
1028	от автора	1	1
1029	воспринимающее сознание	1	1
1030	восходит к	1	1
1031	запечатлевать самые	1	1
1032	на всех	1	1
1033	субъекта речи	1	1
1034	под именем	1	1
1035	ними могут	1	1
1036	по слову	1	1
1037	на отдельные	1	1
1038	художественности а	1	1
1039	в которую	1	1
1040	неслиянными и	1	1
1041	адресата к	1	1
1042	всякий сдвиг	1	1
1043	его смысла	1	1
1044	в драме	1	1
1045	в действия	1	1
1046	состоит не	1	1
1047	однако с	2	1
1048	аналогичным образом	2	1
1049	целостность тела	1	1
1050	фиеста можно	1	1
1051	научной дисциплины	1	1
1052	сочетаться подобно	1	1
1053	эти два	1	1
1054	человеческий способ	1	1
1055	какому-нибудь объекту	1	1
1056	полноту и	1	1
1057	объектом только	1	1
1058	искусства к	1	1
1059	раз художественно	1	1
1060	есть внутреннее	1	1
1061	во всей	1	1
1062	художественного шедевра	1	1
1063	только такие	1	1
1064	и только	1	1
1065	крайней мере	1	1
1066	соединении с	2	1
1067	существования предметом	1	1
1068	отношений личности	1	1
1069	сигналами границы	1	1
1070	всем потому	1	1
1071	отношения являются	1	1
1072	наконец в	1	1
1073	непременно должен	1	1
1074	во внутренней	2	1
1075	ментального созерцания	1	1
1076	очевидным образом	1	1
1077	на какие-то	1	1
1078	и иных	1	1
1079	доступной человеческому	1	1
1080	отсутствии в	1	1
1081	текст произведения	1	1
1082	человека как	1	1
1083	счастье существования	1	1
1084	перефразируя строки	1	1
1085	центр художественного	1	1
1086	своей природе	2	1
1087	крайними пределами	1	1
1088	ж результат	1	1
1089	описывал себя	1	1
1090	для установления	1	1
1091	обладают некое	1	1
1092	скомпонованное из	1	1
1093	творческого акта	2	1
1094	быть и	2	1
1095	в формах	2	1
1096	на которой	1	1
1097	своему собственному	1	1
1098	оказывается эстетическим	1	1
1099	оно и	1	1
1100	дневниковая запись	1	1
1101	тот же	1	1
1102	его эстетического	1	1
1103	осуществлено и	1	1
1104	урок языка	1	1
1105	к внутреннему	2	1
1106	художественности отсюда	1	1
1107	к жизненно	1	1
1108	условная индивидуальность	1	1
1109	перечисленных уровней	1	1
1110	языка на	1	1
1111	что даже	1	1
1112	зрения в	1	1
1113	а тем	1	1
1114	но иностранцы	1	1
1115	характер художественной	1	1
1116	к субъекту	1	1
1117	бы личность	1	1
1118	деятельности созерцания	1	1
1119	входит в	1	1
1120	даже если	1	1
1121	может оказаться	2	1
1122	самые разнообразные	1	1
1123	факторов в	1	1
1124	лексических синтаксических	1	1
1125	что ж	1	1
1126	универсальнее вы	1	1
1127	тот что	1	1
1128	и жизни	1	1
1129	все они	1	1
1130	только целостность	1	1
1131	личного самоопределения	2	1
1132	является специфическая	1	1
1133	изначально владеет	1	1
1134	по шеллингу	1	1
1135	непосредственным участником	2	1
1136	так что	1	1
1137	внимание в	1	1
1138	для всех	1	1
1139	связи с	1	1
1140	знаковой системы	6	1
1141	языка а	1	1
1142	в итоге	2	1
1143	текста по	1	1
1144	существенное для	1	1
1145	других в	1	1
1146	целостность не	1	1
1147	слова не	1	1
1148	во втором	3	1
1149	гносеологическими понятиями	1	1
1150	рода без	1	1
1151	или даже	4	1
1152	его текст	2	1
1153	в душе	8	1
1154	говорится и	1	1
1155	наиболее очевидная	1	1
1156	дает ему	1	1
1157	запись документ	1	1
1158	эту специфику	1	1
1159	языка но	1	1
1160	что речь	1	1
1161	характера социального	1	1
1162	я ядра	1	1
1163	такова специфика	1	1
1164	чего бы	1	1
1165	только одно	1	1
1166	внутреннего личностного	1	1
1167	зрения б	1	1
1168	есть рассказ	1	1
1169	человеческой субъективности	1	1
1170	личностного присутствия	3	1
1171	художник вследствие	1	1
1172	преимуществу внешнюю	1	1
1173	синтаксических и	1	1
1174	формах внутренней	1	1
1175	слова в	2	1
1176	в одном	2	1
1177	логическому познанию	1	1
1178	в пространстве	2	1
1179	вещи или	1	1
1180	и изображенной	1	1
1181	у майора	1	1
1182	как художественной	1	1
1183	ему принадлежит	1	1
1184	порой место	1	1
1185	у него	1	1
1186	чище и	1	1
1187	всех и	1	1
1188	как раз	2	1
1189	это по	1	1
1190	значима имеющая	1	1
1191	общеизвестными после	1	1
1192	если логический	1	1
1193	и напротив	1	1
1194	введено в	2	1
1195	стержень художественного	1	1
1196	о чём	1	1
1197	ходе последовательного	1	1
1198	и привлекает	1	1
1199	только на	1	1
