N	2gram	Tiupa_Hudo_1	Hudozhes
116	в целом	2	3
117	что можно	1	3
118	в виду	1	3
119	как правило	6	3
120	конечном счете	2	3
121	в акте	1	3
122	в художественном	2	3
123	как уже	1	3
124	и к	4	3
125	или иного	2	3
126	всего лишь	4	3
127	в которой	1	3
128	в притче	1	3
129	не следует	2	3
130	он должен	1	3
131	художественности и	1	3
132	картины мира	4	3
133	это позиция	1	3
134	лишь в	3	3
135	его в	3	3
136	это не	7	3
137	этом смысле	1	3
138	к области	1	3
139	как и	9	3
140	иначе говоря	2	3
141	несет в	3	3
142	с точки	3	3
143	но он	3	3
144	тем не	4	3
145	их в	1	3
146	однако в	2	3
147	автора и	2	3
148	в отношении	1	3
149	не менее	5	3
150	в русской	4	3
151	однако если	1	3
152	как раз	4	3
153	потому что	5	3
154	в произведении	1	3
155	в пределах	3	3
156	так в	2	3
157	читателя в	6	3
158	мог бы	1	3
159	к его	1	3
160	если бы	3	3
161	и внешней	1	3
162	и что	2	3
163	того или	2	3
164	в конечном	2	3
165	что он	9	3
166	во втором	1	3
167	и того	1	3
168	человека с	1	3
169	к содержанию	1	3
170	не случайно	7	3
171	далеко не	1	3
172	в рассказе	11	3
173	не на	1	3
174	человеческой жизни	4	3
175	текста в	1	3
176	по своему	3	3
177	о чем	1	3
178	в данном	1	3
179	своей эстетической	1	3
180	внешнего мира	1	3
181	искусства это	1	3
182	и для	3	3
183	художественного целого	4	3
184	личности и	2	3
185	в свою	1	3
186	художественной целостности	1	3
187	и состоит	1	3
188	в таком	3	3
189	в роли	1	3
190	искусства слова	1	2
191	таком случае	1	2
192	человека и	1	2
193	и это	4	2
194	это и	1	2
195	идет о	3	2
196	к другому	4	2
197	по преимуществу	3	2
198	человеческое я	1	2
199	жанровой традиции	1	2
200	факторов художественного	1	2
201	но она	1	2
202	принадлежит к	1	2
203	я не	1	2
204	греческое слово	1	2
205	личности с	1	2
206	и на	3	2
207	в чем	1	2
208	чем это	1	2
209	но как	2	2
210	свою жизнь	1	2
211	не все	1	2
212	человеческих отношений	5	2
213	художественного впечатления	1	2
214	человеческого бытия	3	2
215	в своем	4	2
216	это тоже	1	2
217	в себя	2	2
218	все эти	3	2
219	бы не	1	2
220	всей своей	1	2
221	в этой	8	2
222	но на	1	2
223	к герою	1	2
224	не как	1	2
225	в силу	1	2
226	уже говорилось	2	2
227	наших глазах	1	2
228	до прихода	1	2
229	в творческом	3	2
230	на этом	3	2
231	прихода в	1	2
232	значительной степени	2	2
233	об этом	5	2
234	времени и	1	2
235	по себе	2	2
236	в итоге	1	2
237	или анекдота	1	2
238	другим и	1	2
239	несмотря на	4	2
240	вненаходимости бахтин	1	2
241	известной степени	1	2
242	теории литературы	2	2
243	от себя	2	2
244	художественного мира	2	2
245	и более	1	2
246	том и	1	2
247	я героя	1	2
248	до известной	1	2
249	вовсе не	1	2
250	текста наиболее	1	2
251	даже в	3	2
252	тому что	4	2
253	человеческого я	4	2
254	одна из	2	2
255	личности к	2	2
256	не могло	1	2
257	слова как	2	2
258	этих двух	1	2
259	художественную целостность	1	2
260	этического выбора	1	2
261	внутреннего мира	2	2
262	для себя	3	2
263	на наших	1	2
264	и о	4	2
265	того чтобы	3	2
266	свою очередь	1	2
267	в анекдоте	4	2
268	здесь не	2	2
269	для читателя	1	2
270	к жизни	5	2
271	роль в	1	2
272	художественного содержания	1	2
273	о том	12	2
274	при котором	2	2
275	в значительной	2	2
276	русской литературе	3	2
277	или напротив	2	2
278	именно в	7	2
279	во внутренней	1	2
280	в литературе	3	2
281	эстетическая природа	1	2
282	ни к	2	2
283	жизнь личности	1	2
284	с одной	1	2
285	есть в	1	2
286	и др	1	2
287	сверхличной заданности	1	2
288	за пределами	1	2
289	жанровая форма	1	2
290	или даже	1	2
291	что сама	1	2
292	одно из	1	2
293	слова в	2	2
294	в одном	1	2
295	в пространстве	1	2
296	при всей	2	2
297	у него	9	2
298	способ существования	2	2
299	автора как	1	2
300	в финале	3	2
301	причастной вненаходимости	1	2
302	или иначе	2	2
303	а с	2	2
304	себя и	2	2
305	равной степени	1	2
306	жизни то	1	2
307	превращается в	3	2
308	одной стороны	1	2
309	в сторону	1	2
310	о себе	1	2
311	и потому	2	2
312	как в	8	2
313	сути дела	1	2
314	из которых	1	2
315	к своему	2	2
316	так или	2	2
317	было и	1	2
318	и по	3	2
319	жизни в	6	2
320	по бахтину	1	2
321	в контексте	1	2
322	в аспекте	5	2
323	художественного высказывания	1	2
324	во всех	1	2
325	речь идет	3	2
326	совершенно иной	2	2
327	видения мира	1	2
328	тем более	1	2
329	с ним	4	2
330	в равной	3	2
331	одной из	2	2
332	в романе	1	2
333	читательского восприятия	3	2
334	культуры в	1	2
335	из этого	1	2
336	только о	1	2
337	жизни оказывается	1	2
338	может или	1	1
339	говоря о	2	1
340	неотделима от	1	1
341	также и	1	1
342	в сфере	1	1
343	же как	2	1
344	начинается с	2	1
345	субъекта самоопределения	2	1
346	средневековой книжности	1	1
347	художественных произведений	1	1
348	другому человеку	2	1
349	то в	4	1
350	характерное для	1	1
351	отношения между	1	1
352	дает ключ	1	1
353	достоевского в	1	1
354	можно говорить	1	1
355	из его	1	1
356	в древнерусской	1	1
357	едва ли	3	1
358	той же	2	1
359	личность чтобы	1	1
360	диаметрально противоположные	1	1
361	личностного самоопределения	1	1
362	русской культуре	1	1
363	не во	1	1
364	комизма в	1	1
365	не была	2	1
366	в литературном	2	1
367	в каждый	1	1
368	общение с	1	1
369	в сущности	1	1
370	ориентирована на	1	1
371	жизненной позиции	1	1
372	анекдота напротив	1	1
373	его самоактуализации	1	1
374	этом так	1	1
375	культуры художественного	2	1
376	никогда не	6	1
377	такого читателя	1	1
378	но напротив	1	1
379	художественности как	2	1
380	как впрочем	1	1
381	в каждой	1	1
382	начало и	1	1
383	на них	1	1
384	как субъекта	3	1
385	концепцию личности	2	1
386	столь же	4	1
387	в существовании	1	1
388	время в	1	1
389	что его	1	1
390	порой и	2	1
391	иных случаях	1	1
392	сила так	1	1
393	а тем	1	1
394	художественного внимания	1	1
395	для других	2	1
396	с совершенно	1	1
397	следующей фразой	1	1
398	себе и	2	1
399	друг от	1	1
400	центрального героя	1	1
401	в е	2	1
402	что они	1	1
403	картины жизни	1	1
404	на основе	2	1
405	в произведениях	2	1
406	отнюдь не	3	1
407	и я	1	1
408	его я	2	1
409	в центре	4	1
410	душевное состояние	1	1
411	от друга	1	1
412	ценностный центр	1	1
413	индивидуального самоопределения	1	1
414	о жизни	1	1
415	что касается	1	1
416	перед нами	5	1
417	встрече с	3	1
418	художественных текстов	1	1
419	слово анекдота	1	1
420	дамы с	4	1
421	в герое	1	1
422	от этого	1	1
423	что произведение	1	1
424	или иную	2	1
425	к чему	1	1
426	художественности это	1	1
427	с собачкой	8	1
428	могут оказываться	1	1
429	из жизни	1	1
430	не упоминается	1	1
431	состоит как	1	1
432	жизни так	2	1
433	из этих	1	1
434	низкой данности	1	1
435	раз в	2	1
436	героя художественно	1	1
437	во многих	1	1
438	проникает в	1	1
439	на то	4	1
440	не могла	1	1
441	своей внешней	1	1
442	жизнью и	2	1
443	на его	2	1
444	анекдот невозможно	1	1
445	исходит из	1	1
446	что она	4	1
447	поэтому вслед	1	1
448	в мир	1	1
449	анекдота но	2	1
450	одному из	1	1
451	все это	2	1
452	ключ к	2	1
453	в первую	2	1
454	зрения в	1	1
455	в узком	1	1
456	к одному	1	1
457	содержит в	1	1
458	бытия это	1	1
459	на земле	1	1
460	в начальном	1	1
461	в разладе	1	1
462	свое время	1	1
463	чтобы в	1	1
464	и предполагает	1	1
465	об архитектонических	1	1
466	является не	1	1
467	заключает в	2	1
468	не бывает	2	1
469	автор видит	1	1
470	по его	1	1
471	равнодушна к	1	1
472	то ни	1	1
473	что все	1	1
474	тем в	1	1
475	речь в	2	1
476	произведения с	2	1
477	том случае	1	1
478	бы быть	1	1
479	организации литературного	1	1
480	для своей	1	1
481	и внутренне	1	1
482	а как	1	1
483	первую очередь	2	1
484	его личности	2	1
485	было бы	6	1
486	и героя	1	1
487	о месте	1	1
488	что неизбежно	1	1
489	нормы ни	1	1
490	и одна	1	1
491	в молчание	1	1
492	весь мир	1	1
493	личность в	1	1
494	как объекты	1	1
495	провел с	1	1
496	в жизни	1	1
497	стратегии художественного	1	1
498	рядом с	1	1
499	соответствии с	1	1
500	мира где	1	1
501	как об	1	1
502	речь о	1	1
503	он и	1	1
504	близости людей	1	1
505	в чистом	1	1
506	специфически человеческий	1	1
507	духовной жизни	1	1
508	предстают перед	1	1
509	он от	1	1
510	перед собой	2	1
511	и сверхличной	1	1
512	в текстах	1	1
513	я этого	1	1
514	места в	1	1
515	и порождается	1	1
516	от своего	1	1
517	индивидуальной жизни	2	1
518	в такой	2	1
519	художественное мышление	1	1
520	и без	1	1
521	анекдота ни	1	1
522	к предмету	1	1
523	и читателя	4	1
524	себе а	1	1
525	по отдельности	1	1
526	всякий раз	1	1
527	и другого	1	1
528	главы и	2	1
529	впрочем у	1	1
530	и внутренних	1	1
531	есть его	1	1
532	этих моментов	1	1
533	привлекает внимание	1	1
534	по характеристике	1	1
535	другом и	1	1
536	противоречием между	1	1
537	друг другу	1	1
538	в прошлом	1	1
539	в конце	4	1
540	чем собственно	1	1
541	с такими	2	1
542	и наоборот	1	1
543	не должно	1	1
544	особенность и	1	1
545	мы встречаемся	1	1
546	нас к	1	1
547	жизни ее	1	1
548	лишь одну	1	1
549	между людьми	1	1
550	чистом виде	1	1
551	эстетической природы	2	1
552	ее не	1	1
553	из нас	3	1
554	но для	1	1
555	не имеет	2	1
556	не составляет	1	1
557	облекается в	1	1
558	действующие лица	2	1
559	это еще	1	1
560	каждый из	1	1
561	нельзя не	1	1
562	того и	1	1
563	казалось бы	7	1
564	исторически продуктивных	1	1
565	архитектонических формах	1	1
566	эта сторона	1	1
567	народной жизни	1	1
568	в самой	1	1
569	литературе в	2	1
570	сверхличного значения	1	1
571	духовная ценность	1	1
572	жизнь однако	1	1
573	внутренне единую	1	1
574	комической художественности	1	1
575	своей природе	2	1
576	с читателем	1	1
577	связи с	4	1
578	ничто не	1	1
579	анекдота не	1	1
580	ту или	2	1
581	внутренней жизни	2	1
582	адресата художественной	1	1
583	как будто	4	1
584	ему не	2	1
585	противоположной по	1	1
586	о чем-то	1	1
587	осмеивает всякую	1	1
588	внутреннюю свободу	1	1
589	поэтому не	1	1
590	или притче	1	1
591	тургенева в	1	1
592	иной жизни	1	1
593	когда мы	1	1
594	предстает субъектом	1	1
595	единства в	1	1
596	соответствующий тип	1	1
597	в поле	1	1
598	чтобы именно	1	1
599	что словно	1	1
600	на это	1	1
601	говорит о	1	1
602	пределах текста	1	1
603	опираясь на	1	1
604	в ситуации	1	1
605	этой своей	2	1
606	к индивидуальной	1	1
607	из всего	1	1
608	а перед	1	1
609	как мы	3	1
610	моя жизнь	1	1
611	у себя	2	1
612	та или	3	1
613	и служит	1	1
614	реальной действительности	1	1
615	в особенности	1	1
616	но мы	1	1
617	художественного мышления	6	1
618	стыда за	1	1
619	вопрос что	1	1
620	и соответствующую	1	1
621	на свой	1	1
622	своему коммуникативному	1	1
623	субъекты этического	1	1
624	которая служит	1	1
625	на нее	1	1
626	пришвин это	1	1
627	уклоняется от	1	1
628	живет в	2	1
629	ориентировано на	1	1
630	соответствующую ей	1	1
631	с внутренним	1	1
632	исторического лица	1	1
633	архитектонической формой	1	1
634	последние десятилетия	1	1
635	остановимся на	2	1
636	здесь одновременно	1	1
637	не случайна	1	1
638	означает что	1	1
639	жизненная позиция	1	1
640	жизни не	1	1
641	следует признать	1	1
642	некоторый смысл	1	1
643	и поэтому	2	1
644	не означает	2	1
645	внимание на	2	1
646	читателя как	1	1
647	героя не	1	1
648	состоит что	1	1
649	в смерти	1	1
650	роль принадлежит	1	1
651	вследствие того	1	1
652	может не	1	1
653	внутренняя заданность	1	1
654	и речевой	1	1
655	восходит к	1	1
656	в которую	1	1
657	или иная	3	1
658	путь к	1	1
659	эти два	1	1
660	личной тайной	1	1
661	в другой	1	1
662	выступает как	1	1
663	от героя	2	1
664	вслед за	1	1
665	мира личности	1	1
666	художественном мире	1	1
667	к личностной	1	1
668	глядя на	2	1
669	героический эпос	1	1
670	в него	2	1
671	не требует	1	1
672	другая жизнь	2	1
673	в заключительной	3	1
674	с той	2	1
675	один из	4	1
676	но с	2	1
677	всякое произведение	1	1
678	тот же	1	1
679	уединенного сознания	4	1
680	действующих лиц	2	1
681	в какой	1	1
682	в совершенном	1	1
683	субъекта в	1	1
684	и взаимокорректировки	1	1
685	и драматизма	1	1
686	в новелле	1	1
687	впрочем и	2	1
688	организации текста	1	1
689	между этими	1	1
690	его художественности	1	1
691	так что	2	1
692	анекдотического персонажа	2	1
693	же и	1	1
694	если говорить	3	1
695	художественной организации	1	1
696	же анекдота	1	1
697	а напротив	1	1
698	оно в	1	1
699	то и	3	1
700	действующего лица	1	1
701	эстетической завершенности	1	1
702	нравственный закон	1	1
703	мнению и	1	1
704	не дает	1	1
705	мышления и	2	1
706	из них	4	1
707	за ним	2	1
708	реальности рассказа	1	1
709	характерно что	1	1
710	смерти чиновника	1	1
711	представить себе	1	1
712	жанр это	1	1
713	у нее	2	1
714	и личной	1	1
715	так как	1	1
716	и от	4	1
717	в такое	1	1
718	бытия и	4	1
719	и несет	1	1
720	личности ее	2	1
721	той самой	1	1
722	но из	1	1
723	представляют собой	2	1
724	не было	4	1
725	он же	1	1
726	художественного завершения	1	1
727	и даже	3	1
728	как у	1	1
729	кругозора героя	2	1
730	по своим	1	1
731	и напротив	1	1
732	еще и	1	1
733	наконец в	1	1
734	рассказа на	2	1
735	перед ним	1	1
736	не переставая	1	1
737	во внешней	1	1
738	что не	2	1
739	что для	1	1
740	здесь присутствует	1	1
741	противоречие между	1	1
742	в исконном	1	1
743	внешних и	1	1
744	человека но	1	1
745	бы послужить	1	1
746	абзаца в	1	1
747	из наиболее	1	1
748	анекдота и	11	1
749	однако и	3	1
750	жизнь в	1	1
751	эстетической доминанты	2	1
752	аспекте его	1	1
753	когда же	1	1
754	этим и	1	1
755	и слово	1	1
756	трагического у	1	1
757	в связи	3	1
758	делает их	1	1
759	вступает в	1	1
760	на фоне	2	1
761	является его	1	1
762	в одной	2	1
763	некий нравственный	1	1
764	в иных	1	1
765	к сфере	1	1
766	случае эстетическая	1	1
767	нимало не	1	1
768	целостности как	1	1
769	не могут	1	1
770	позицию адресата	1	1
771	это своего	1	1
772	ее эстетической	1	1
773	его произведений	1	1
774	мировой жизни	1	1
775	объект эстетического	1	1
776	человеческий способ	1	1
777	и вполне	1	1
778	да и	2	1
779	быть не	1	1
780	в это	2	1
781	к жизненному	1	1
782	с этой	2	1
783	в любом	1	1
784	к объекту	1	1
785	своей жизни	2	1
786	только для	2	1
787	для притчи	2	1
788	между прочим	1	1
789	н.д тамарченко	2	1
790	приобщения к	1	1
791	как субъекты	1	1
792	кажется таким	1	1
793	все же	3	1
794	отклонения от	1	1
795	разладе со	1	1
796	он уже	4	1
797	такой культуры	1	1
798	в следующей	3	1
799	еще одна	1	1
800	ситуацию произведения	1	1
801	л.н толстой	1	1
802	собственно и	1	1
803	в пределе	1	1
804	личного бытия	1	1
805	душа не	1	1
806	в результате	2	1
807	литературных жанров	1	1
808	о котором	2	1
809	в отдельных	1	1
810	для нас	1	1
811	к чужому	1	1
812	от него	3	1
813	здесь именно	1	1
814	бы в	1	1
815	не более	1	1
816	как притчу	1	1
817	не будучи	1	1
818	из текста	2	1
819	с не	1	1
820	это точка	1	1
821	в исходном	1	1
822	в финальной	1	1
823	второй и	1	1
824	же в	3	1
825	этого писателя	1	1
826	того времени	1	1
827	нами не	1	1
828	уже отмечалось	1	1
829	может и	3	1
830	собачкой и	2	1
831	о своем	1	1
832	притчи это	1	1
833	на смену	1	1
834	впервые в	2	1
835	в системе	2	1
836	это на	1	1
837	себе самому	3	1
838	одновременно и	5	1
839	речевой строй	1	1
840	в свое	1	1
841	героя в	2	1
842	представлена в	1	1
843	к числу	1	1
844	всего в	1	1
845	которой я	1	1
846	жизни и	5	1
847	речевого строя	2	1
848	учителя жизни	1	1
849	и другие	1	1
850	случае если	1	1
851	в своих	3	1
852	этой жанровой	1	1
853	героя как	1	1
854	можно назвать	1	1
855	все что	1	1
856	этой точки	1	1
857	они не	2	1
858	которая не	2	1
