N	2gram	Tiupa_Hudo_1	Narrotol
227	жизнью и	1	2
228	что она	2	2
229	к миру	1	2
230	в принципе	5	2
231	и читателя	1	2
232	чтобы в	1	2
233	которая не	1	2
234	не будет	2	2
235	также является	1	2
236	той же	1	2
237	художественного письма	5	2
238	было бы	1	2
239	должен был	1	2
240	ведет к	1	2
241	является его	1	2
242	хх века	2	2
243	сводятся к	2	2
244	высказывания как	1	2
245	с точки	3	2
246	и что	3	2
247	от его	1	2
248	всякий раз	2	2
249	но он	3	2
250	и более	2	2
251	однако в	4	2
252	в культуре	3	2
253	не имеет	1	2
254	говорить о	3	2
255	и внутренней	1	2
256	картины мира	3	2
257	не могло	2	2
258	имеем дело	2	2
259	своей природе	2	2
260	потому что	3	2
261	не вполне	2	2
262	в области	6	2
263	у нас	1	2
264	личности в	4	2
265	и здесь	1	2
266	все то	1	2
267	дискурса в	1	2
268	имеет место	2	2
269	оно не	1	2
270	но для	1	2
271	подобно тому	1	2
272	этой своей	1	2
273	здесь не	2	2
274	и служит	1	2
275	себе самом	1	2
276	мысль о	1	2
277	всей своей	2	2
278	и иные	1	2
279	личного бытия	1	2
280	те же	1	2
281	быть может	1	2
282	восходит к	1	2
283	существования в	2	2
284	его смысла	1	2
285	или иначе	4	2
286	эти два	1	2
287	что и	2	2
288	личной тайной	1	2
289	дело с	1	2
290	может оказаться	2	2
291	к адресату	1	2
292	не происходит	1	2
293	со всеми	1	2
294	себя в	7	2
295	с нею	1	2
296	не все	2	2
297	в равной	2	2
298	в душе	8	2
299	одно из	2	2
300	вовсе не	2	2
301	может служить	2	2
302	не случайно	3	2
303	читателем в	1	2
304	присутствия в	8	2
305	представляют собой	1	2
306	не обязательно	2	2
307	именно в	2	2
308	а с	2	2
309	мира это	1	2
310	нового времени	2	2
311	героя и	5	2
312	говорит о	1	2
313	равной степени	2	2
314	превращается в	2	2
315	из наиболее	1	2
316	зависит от	1	2
317	толстого или	1	2
318	своего я	1	2
319	когда же	1	2
320	в бытии	1	2
321	если не	1	2
322	более чем	1	2
323	на фоне	1	2
324	так же	2	2
325	я уже	1	2
326	в строгом	1	2
327	личности как	2	2
328	к своему	1	2
329	автора в	1	2
330	по своему	2	2
331	о чем	2	2
332	тому как	1	2
333	глядела на	1	2
334	главного героя	1	2
335	той мере	1	2
336	и адресата	2	2
337	к которому	4	2
338	для автора	2	2
339	и состоит	3	2
340	самобытного я	1	2
341	собственно и	1	2
342	в результате	1	2
343	собственно говоря	2	2
344	бы в	1	2
345	тем более	1	2
346	от всего	1	2
347	присутствия я	5	2
348	вступает в	1	2
349	о своем	1	2
350	в свою	3	2
351	и рецептивного	1	2
352	точно так	1	2
353	в своих	1	2
354	по поводу	1	2
355	можно назвать	1	2
356	они не	1	2
357	своей значимости	1	1
358	говоря о	3	1
359	отношения к	2	1
360	одним из	1	1
361	также и	1	1
362	например в	3	1
363	оно интерсубъективно	1	1
364	таком случае	1	1
365	самой себе	1	1
366	начинается с	1	1
367	отделен от	1	1
368	е годы	1	1
369	области литературы	1	1
370	это и	1	1
371	другому человеку	1	1
372	даже сказать	1	1
373	перед читателем	1	1
374	перед лицом	3	1
375	между двумя	2	1
376	гегелевское определение	1	1
377	из его	1	1
378	проходит бесследно	1	1
379	противном случае	2	1
380	жизни героя	1	1
381	он уже	1	1
382	едины судьба	1	1
383	текста в	3	1
384	личность чтобы	1	1
385	ему принадлежат	1	1
386	и весело	1	1
387	я как	2	1
388	смысле можно	1	1
389	случае это	1	1
390	именно к	1	1
391	не была	1	1
392	высказывания в	4	1
393	своей судьбы	1	1
394	всех без	3	1
395	но она	2	1
396	развернуть в	1	1
397	собственно художественной	1	1
398	смыслу или	1	1
399	следует смешивать	3	1
400	но напротив	1	1
401	не субъективно	1	1
402	проявляется в	1	1
403	собой в	1	1
404	как говорится	1	1
405	проявляет себя	2	1
406	выявляется благодаря	1	1
407	иное как	1	1
408	кругозор героя	1	1
409	рассказчика хроникера	1	1
410	жизненным опытом	1	1
411	текст не	1	1
412	я на	2	1
413	во всех	3	1
414	еще одним	1	1
415	судьба выражает	1	1
416	а тем	1	1
417	могло быть	2	1
418	в сторону	2	1
419	не входит	2	1
420	шире кругозора	1	1
421	свою жизнь	2	1
422	человеческих отношений	2	1
423	отношение к	5	1
424	или смерть	1	1
425	центрального героя	1	1
426	в е	1	1
427	за пределы	2	1
428	порой и	1	1
429	хронотоп не	1	1
430	общий знаменатель	1	1
431	это мир	1	1
432	рассказ о	2	1
433	как говорит	3	1
434	первый взгляд	1	1
435	в одной	1	1
436	субъекта и	3	1
437	в акте	3	1
438	своей жизни	2	1
439	данный момент	2	1
440	человеческого бытия	2	1
441	внутри себя	1	1
442	в противном	2	1
443	либо его	1	1
444	и как	3	1
445	по пути	4	1
446	неизмеримо более	1	1
447	более или	5	1
448	общения посредством	1	1
449	здесь и	1	1
450	личности а	1	1
451	креативного и	1	1
452	то в	2	1
453	я верю	1	1
454	для которого	2	1
455	шире и	1	1
456	в которой	2	1
457	бы и	1	1
458	в литературном	1	1
459	ориентирована на	1	1
460	участок текста	2	1
461	так или	3	1
462	бы не	1	1
463	по преимуществу	2	1
464	с их	2	1
465	образует некий	1	1
466	субъективным как	1	1
467	говорит не	1	1
468	принципиальное отличие	2	1
469	не могла	1	1
470	произведений чехова	1	1
471	к герою	2	1
472	однако при	3	1
473	поведение в	2	1
474	силу своей	1	1
475	события в	1	1
476	из виду	2	1
477	у читателя	1	1
478	адресата высказывания	1	1
479	в формах	2	1
480	на этом	1	1
481	когда на	1	1
482	его можно	1	1
483	рефлексии и	1	1
484	оно обладает	1	1
485	без исключения	4	1
486	иной жизни	1	1
487	здесь мы	1	1
488	это позиция	2	1
489	этом втором	1	1
490	ю.м лотман	1	1
491	конкретном целом	1	1
492	с позиций	2	1
493	состояние как	1	1
494	которая при	1	1
495	и внутренняя	1	1
496	высказывание в	1	1
497	входит в	4	1
498	есть не	1	1
499	свое я	1	1
500	этом смысле	3	1
501	объективным как	1	1
502	новой жизни	1	1
503	в молчание	2	1
504	которые одновременно	1	1
505	делает его	2	1
506	включая в	1	1
507	мы встречаемся	1	1
508	в это	1	1
509	ни в	5	1
510	литературного произведения	10	1
511	но мы	1	1
512	устремленного к	1	1
513	тарасе бульбе	2	1
514	как об	1	1
515	в реальной	1	1
516	пространственных и	1	1
517	и особенно	2	1
518	всю жизнь	1	1
519	автору и	1	1
520	не всегда	1	1
521	с внутренним	1	1
522	жизни но	2	1
523	специфически человеческий	1	1
524	должно быть	1	1
525	при виде	1	1
526	автора и	3	1
527	обратимся к	1	1
528	между ними	4	1
529	одного и	2	1
530	несет в	2	1
531	и конец	2	1
532	вненаходимости бахтин	2	1
533	на первый	1	1
534	или менее	5	1
535	о ком	1	1
536	есть в	2	1
537	в ходе	5	1
538	причастной вненаходимости	2	1
539	человека как	1	1
540	в такой	1	1
541	и без	1	1
542	еще нет	1	1
543	все и	1	1
544	нормы в	1	1
545	высказывания смена	1	1
546	от себя	3	1
547	говоря и	2	1
548	об отсутствии	1	1
549	заглавие эпиграф	1	1
550	главы и	1	1
551	есть его	1	1
552	и напротив	1	1
553	к новой	1	1
554	противоречием между	1	1
555	через посредство	1	1
556	временных примет	1	1
557	совершенно иной	2	1
558	ли я	1	1
559	их в	3	1
560	не могли	1	1
561	я героя	2	1
562	личность в	1	1
563	мира выступает	1	1
564	связи с	1	1
565	жизни то	2	1
566	сторону индивида	1	1
567	из нас	1	1
568	в отношении	3	1
569	между людьми	1	1
570	его полноте	1	1
571	к такой	2	1
572	человека но	1	1
573	с которой	1	1
574	в такое	1	1
575	дело не	2	1
576	на котором	1	1
577	принадлежат к	1	1
578	между жизнью	1	1
579	и притом	3	1
580	не отделен	1	1
581	личности к	2	1
582	в основе	4	1
583	был но	1	1
584	современных гуманитарных	1	1
585	писал бахтин	1	1
586	иметь в	1	1
587	что иное	1	1
588	всегда имеется	1	1
589	это еще	1	1
590	вытекает из	2	1
591	очевидный пример	1	1
592	того и	1	1
593	соотносимых с	1	1
594	персонажем в	1	1
595	народной жизни	1	1
596	жизни не	1	1
597	слияние пространственных	1	1
598	обратим внимание	1	1
599	идиллический хронотоп	1	1
600	как внутренняя	1	1
601	глядя на	1	1
602	смешивать с	3	1
603	и теперь	1	1
604	ничто не	1	1
605	сюжет в	1	1
606	не по	1	1
607	как будто	1	1
608	художественном смысле	1	1
609	индивида и	1	1
610	в каком	2	1
611	не мыслится	1	1
612	настоящего времени	1	1
613	такой картины	1	1
614	теоретическую категорию	1	1
615	художественной литературы	2	1
616	обращенной к	1	1
617	не бывает	1	1
618	способ существования	2	1
619	что можно	3	1
620	принадлежит к	3	1
621	не могут	1	1
622	ли не	1	1
623	говорящего и	1	1
624	же самое	1	1
625	в событии	1	1
626	возможна только	1	1
627	этот статус	1	1
628	не предполагает	3	1
629	состоит во	1	1
630	такова стратегия	1	1
631	личность героя	1	1
632	в полной	1	1
633	внеличную сторону	1	1
634	прошлом и	1	1
635	как мы	1	1
636	поскольку всякая	1	1
637	тем и	1	1
638	этих сторон	1	1
639	и о	3	1
640	с ее	5	1
641	что все	1	1
642	в виду	5	1
643	начало нового	1	1
644	меня в	1	1
645	своем составе	1	1
646	действующие лица	1	1
647	позицию по	1	1
648	для читателя	2	1
649	его поступки	1	1
650	по сути	3	1
651	текста а	1	1
652	в организации	1	1
653	реальной действительности	1	1
654	того личность	1	1
655	адресата это	1	1
656	то время	1	1
657	стыда за	1	1
658	начало и	2	1
659	приводит к	5	1
660	героя не	1	1
661	в финале	2	1
662	сознания в	3	1
663	молчание бахтин	1	1
664	как содержание	1	1
665	реализуется в	2	1
666	на нее	1	1
667	пришвин это	1	1
668	не с	2	1
669	из модификаций	1	1
670	с толпой	1	1
671	не случайна	1	1
672	не на	3	1
673	ничто в	1	1
674	полной мере	1	1
675	л.с выготским	1	1
676	и соответственно	2	1
677	произведения как	3	1
678	знаков а	1	1
679	роль принадлежит	1	1
680	тех кто	1	1
681	в самой	2	1
682	следует иметь	1	1
683	время в	1	1
684	выражает внеличную	1	1
685	означает что	1	1
686	мира а	1	1
687	основе своей	1	1
688	служит его	1	1
689	первого эпизода	1	1
690	вследствие того	1	1
691	может не	1	1
692	времени в	2	1
693	и многих	1	1
694	в евгении	1	1
695	это была	1	1
696	это было	1	1
697	внутренняя заданность	1	1
698	субъекта речи	1	1
699	место слияние	1	1
700	художественных текстах	1	1
701	к нему	3	1
702	адресата к	1	1
703	всегда может	1	1
704	том или	1	1
705	у всякого	1	1
706	художника слова	1	1
707	человеческий способ	1	1
708	полноту и	1	1
709	оказывается носителем	1	1
710	во всей	3	1
711	утрачивает свою	1	1
712	чем и	3	1
713	в другой	1	1
714	наконец в	1	1
715	иначе в	1	1
716	также в	1	1
717	ее как	1	1
718	ибо жизнь	1	1
719	индивидуальный характер	1	1
720	это всегда	1	1
721	говорит в	2	1
722	не несет	1	1
723	по содержанию	1	1
724	происходит в	1	1
725	быть и	2	1
726	с той	1	1
727	но с	1	1
728	между эпизодами	1	1
729	к различным	1	1
730	структуре текста	2	1
731	субъективно оно	1	1
732	одной из	2	1
733	субъекта в	1	1
734	фраза текста	1	1
735	действительной жизни	1	1
736	являет собой	3	1
737	знания о	2	1
738	простой и	1	1
739	ткань текста	1	1
740	повествователя рассказчика	1	1
741	даже вовсе	1	1
742	так что	1	1
743	того же	2	1
744	ни объективным	1	1
745	раскрывают содержание	1	1
746	ничего нельзя	1	1
747	субъекта однако	1	1
748	эпизодов в	1	1
749	эстетической завершенности	1	1
750	принадлежащих к	1	1
751	является не	1	1
752	от своей	1	1
753	две другие	1	1
754	содержание судьбы	1	1
755	читательское восприятие	2	1
756	этом в	1	1
757	данной сферы	1	1
758	непременно должен	1	1
759	в одном	2	1
760	в прошлом	1	1
761	никто не	2	1
762	эстетически завершенного	1	1
763	граница между	1	1
764	личности ее	1	1
765	в системе	2	1
766	не сводятся	1	1
767	не проходит	1	1
768	не говорит	1	1
769	тем что	1	1
770	в структуре	3	1
771	или ином	1	1
772	и конкретном	1	1
773	образом что	1	1
774	художественный текст	4	1
775	в текстах	2	1
776	в осмысленном	1	1
777	внутреннего мира	2	1
778	для того	2	1
779	лишь для	1	1
780	могут встречаться	1	1
781	другого в	1	1
782	для художника	1	1
783	в данный	2	1
784	в кадры	2	1
785	если говорить	1	1
786	символическая смерть	1	1
787	а именно	2	1
788	не наделен	1	1
789	и последующих	1	1
790	героя о	1	1
791	что не	1	1
792	человеческое я	2	1
793	является искусством	2	1
794	героя тогда	2	1
795	сути дела	1	1
796	полагал что	1	1
797	и составляет	3	1
798	воспринимающего сознания	2	1
799	более того	1	1
800	не означает	1	1
801	однако и	1	1
802	человеческой жизни	2	1
803	с которым	1	1
804	его как	1	1
805	ролевая граница	1	1
806	понимаемой как	1	1
807	имеется некоторая	1	1
808	мастера и	2	1
809	в тарасе	2	1
810	художественного целого	3	1
811	здесь именно	1	1
812	нет никаких	1	1
813	свести к	1	1
814	поименованное в	1	1
815	вместе с	1	1
816	и потому	2	1
817	всей его	2	1
818	не оставляющей	1	1
819	они едины	1	1
820	как сказано	1	1
821	и временных	1	1
822	он говорит	1	1
823	к жизни	2	1
824	в художественных	1	1
825	другая жизнь	1	1
826	самоактуализации я	1	1
827	пределами этой	1	1
828	в точке	3	1
829	оказывается всего	1	1
830	и маргариты	2	1
831	в мир	1	1
832	евгении онегине	1	1
833	многих других	1	1
834	дело здесь	1	1
835	текста так	2	1
836	художественного шедевра	1	1
837	слова и	2	1
838	только раскрывают	1	1
839	сказать не	1	1
840	о своих	1	1
841	и от	1	1
842	поступки только	2	1
843	персонаж не	1	1
844	о его	1	1
845	все это	2	1
846	осмысленном и	1	1
847	каждой из	1	1
848	примет в	1	1
849	еще одна	1	1
850	времени его	1	1
851	в связи	1	1
852	не существует	1	1
853	воображенного мира	2	1
854	не подлежит	1	1
855	в пределе	1	1
856	речи как	1	1
857	котором он	1	1
858	или в	2	1
859	мира представляет	1	1
860	этом тексте	1	1
861	чем является	1	1
862	в этих	3	1
863	в современных	1	1
864	жизненного поведения	1	1
865	этой фразе	1	1
866	нам не	1	1
867	судьбы они	1	1
868	и внешней	3	1
869	в романе	3	1
870	две стороны	1	1
871	не знает	3	1
872	ни субъективным	1	1
873	себя самого	1	1
874	я к	1	1
875	и внутренне	1	1
876	жизни а	1	1
877	одновременно и	1	1
878	не что	1	1
879	практике художественного	1	1
880	из этого	2	1
881	рецептивного сознаний	1	1
882	имеет в	1	1
883	в действительности	1	1
884	рассказе чехова	1	1
885	частности в	1	1
886	просто не	1	1
887	судьба в	1	1
888	о себе	2	1
889	ее в	2	1
890	этой точки	1	1
891	рамках которого	3	1
