N	2gram	Propp_Isto_3	Problemy
171	себя и	1	3
172	он и	3	3
173	но для	1	3
174	все же	5	3
175	и для	2	3
176	в эту	1	3
177	не знает	1	3
178	другой стороны	7	3
179	есть и	5	3
180	героя в	1	3
181	ту же	2	2
182	человека и	1	2
183	почти всегда	1	2
184	и о	2	2
185	вопрос о	2	2
186	время как	2	2
187	на себя	2	2
188	от друга	1	2
189	мы и	1	2
190	то это	2	2
191	мы здесь	4	2
192	с большим	5	2
193	быть в	1	2
194	этих случаях	7	2
195	но конечно	2	2
196	как если	1	2
197	в сторону	2	2
198	отношение к	4	2
199	друг от	1	2
200	друга и	1	2
201	как в	2	2
202	с этим	8	2
203	целый ряд	3	2
204	и как	3	2
205	его к	1	2
206	эти отношения	1	2
207	что это	1	2
208	в целом	3	2
209	сказать о	1	2
210	бы не	1	2
211	из этих	3	2
212	могут оказаться	1	2
213	на одну	2	2
214	на том	3	2
215	но все	2	2
216	а затем	3	2
217	об этом	1	2
218	из них	7	2
219	входит в	1	2
220	известно что	2	2
221	него как	1	2
222	ни в	2	2
223	этой комнате	1	2
224	для чего	1	2
225	художественного творчества	1	2
226	том что	8	2
227	что такое	1	2
228	в такой	1	2
229	в которых	2	2
230	что было	2	2
231	что этот	1	2
232	и то	2	2
233	и герой	2	2
234	и очень	1	2
235	того как	1	2
236	одна из	2	2
237	на себе	1	2
238	нами уже	1	2
239	тем не	5	2
240	меня и	1	2
241	и эта	1	2
242	что на	4	2
243	перед ним	1	2
244	есть у	2	2
245	у нас	4	2
246	лежит в	1	2
247	отличается от	1	2
248	указывает на	1	2
249	здесь мы	5	2
250	то время	2	2
251	что у	3	2
252	он так	1	2
253	в образе	1	2
254	это вовсе	1	2
255	для этого	1	2
256	как выражение	1	2
257	даже из	1	2
258	от них	3	2
259	того что	5	2
260	быть и	3	2
261	и так	2	2
262	конечно не	1	2
263	не входит	1	2
264	уже в	1	2
265	и они	4	2
266	то и	6	2
267	имеется и	1	2
268	а то	2	2
269	его и	4	2
270	и та	1	2
271	это место	1	2
272	мы можем	6	2
273	уже и	1	2
274	вид что	1	2
275	другого и	1	2
276	с другим	1	2
277	и кто	1	2
278	и др	2	2
279	что не	2	2
280	и пр	11	2
281	превращается в	3	2
282	в руках	1	2
283	они могут	2	2
284	так же	3	2
285	по своему	1	2
286	с тобой	2	2
287	человек с	1	2
288	например в	2	2
289	этого слова	1	2
290	своей жизни	1	2
291	между собой	1	2
292	человек и	1	2
293	для нас	4	2
294	еще более	2	2
295	хотя бы	1	2
296	не есть	1	2
297	с ними	3	2
298	сказать что	3	2
299	была бы	1	2
300	их с	1	2
301	но этот	2	2
302	нет но	1	2
303	ее в	3	2
304	в таком	1	2
305	во всяком	2	2
306	таком случае	1	1
307	и через	1	1
308	они еще	1	1
309	на самом	2	1
310	это и	1	1
311	но тем	2	1
312	и есть	2	1
313	он находится	1	1
314	все те	1	1
315	этого он	1	1
316	видеть в	1	1
317	одним из	4	1
318	их и	3	1
319	есть не	1	1
320	вы не	1	1
321	хорошо и	1	1
322	а уж	1	1
323	или наоборот	2	1
324	же как	2	1
325	случае это	1	1
326	выходит из	1	1
327	такое положение	1	1
328	эта форма	1	1
329	ну вот	1	1
330	но она	2	1
331	принадлежит к	1	1
332	и тем	1	1
333	в некотором	1	1
334	один пример	1	1
335	два вполне	1	1
336	и заставляет	1	1
337	на них	1	1
338	тем как	1	1
339	то мы	2	1
340	с одной	2	1
341	землю и	1	1
342	но как	1	1
343	с отцом	1	1
344	в новом	1	1
345	есть разновидность	1	1
346	нет и	1	1
347	другое и	1	1
348	к сожалению	1	1
349	что автор	1	1
350	вследствие чего	2	1
351	или гораздо	1	1
352	в особом	2	1
353	одном из	3	1
354	что как	1	1
355	ней в	2	1
356	дело конечно	1	1
357	так или	1	1
358	которые в	1	1
359	в костюме	1	1
360	в этой	5	1
361	не могла	2	1
362	человек не	1	1
363	все они	1	1
364	но прежде	1	1
365	вообще не	1	1
366	что она	5	1
367	дать ответ	2	1
368	их может	1	1
369	он все	3	1
370	одному из	1	1
371	из этой	2	1
372	свою собственную	1	1
373	же тенденция	1	1
374	в корне	1	1
375	достаточно чтобы	2	1
376	дома на	1	1
377	в плане	1	1
378	слились в	1	1
379	и по	1	1
380	на этом	4	1
381	будем говорить	1	1
382	говорит следующее	1	1
383	однако в	1	1
384	от нее	1	1
385	не следует	1	1
386	в мире	1	1
387	об этой	2	1
388	связанных с	2	1
389	из своего	1	1
390	и иногда	1	1
391	с другими	1	1
392	друг другу	2	1
393	я все	1	1
394	должен был	3	1
395	приходит в	3	1
396	стоит на	3	1
397	в ином	6	1
398	д как	1	1
399	далеко что	1	1
400	все равно	3	1
401	берет на	1	1
402	в ее	1	1
403	не всегда	4	1
404	и уже	2	1
405	нигде не	1	1
406	о чем	1	1
407	чем в	1	1
408	убедиться что	1	1
409	не мог	2	1
410	этот материал	1	1
411	во второй	1	1
412	этого места	1	1
413	в книге	1	1
414	вот он	1	1
415	целого но	1	1
416	она в	1	1
417	что вся	1	1
418	необходимо указать	1	1
419	этим дело	1	1
420	от времени	1	1
421	что еще	2	1
422	в другие	1	1
423	же ты	1	1
424	во-вторых в	1	1
425	превратиться в	1	1
426	и эти	3	1
427	и делают	1	1
428	чего герой	3	1
429	героем и	1	1
430	а от	1	1
431	так он	1	1
432	стоит в	2	1
433	не раз	2	1
434	так может	2	1
435	но они	2	1
436	в таких	1	1
437	меня не	1	1
438	дальше что	1	1
439	друг друга	6	1
440	а ты	3	1
441	ее с	1	1
442	героев и	1	1
443	о них	1	1
444	это еще	2	1
445	для всего	1	1
446	только не	2	1
447	не имеет	2	1
448	так далеко	1	1
449	не исчерпывается	1	1
450	находятся в	1	1
451	показывает нам	2	1
452	явление в	1	1
453	на дороге	2	1
454	в три	2	1
455	развивается в	1	1
456	нам важно	2	1
457	связи с	6	1
458	им и	1	1
459	до того	1	1
460	только с	1	1
461	очень часто	3	1
462	его за	1	1
463	нет мы	2	1
464	здесь они	2	1
465	на это	2	1
466	где он	1	1
467	приведем еще	1	1
468	здесь еще	1	1
469	я тебя	2	1
470	не входили	1	1
471	она принадлежит	3	1
472	но по	3	1
473	с ее	1	1
474	как не	1	1
475	теперь что	1	1
476	будет сказать	1	1
477	слова я	1	1
478	одна комната	1	1
479	и говорит	9	1
480	так в	6	1
481	много примеров	2	1
482	и ту	1	1
483	на нее	3	1
484	не с	2	1
485	живет в	5	1
486	отсюда и	1	1
487	домой и	1	1
488	является в	1	1
489	но иногда	1	1
490	которая в	1	1
491	будем рассматривать	1	1
492	мы рассмотрим	2	1
493	как братья	2	1
494	эти явления	1	1
495	этому мы	1	1
496	имеет еще	1	1
497	и хочет	1	1
498	живет здесь	1	1
499	и поэтому	1	1
500	чего она	1	1
501	за пределами	1	1
502	которым пользуется	1	1
503	после того	2	1
504	можно сказать	2	1
505	над всем	2	1
506	нас в	1	1
507	же приводят	1	1
508	от него	2	1
509	он берет	1	1
510	которых они	1	1
511	функций в	1	1
512	сюда же	2	1
513	это лишь	1	1
514	человека как	1	1
515	говорит в	1	1
516	она может	1	1
517	но тут	1	1
518	в каких	1	1
519	что здесь	6	1
520	на которой	1	1
521	один из	5	1
522	оно и	1	1
523	мы видим	8	1
524	одной из	1	1
525	вступить в	3	1
526	иначе обстоит	1	1
527	пор не	1	1
528	и действительно	2	1
529	ему и	1	1
530	очень много	2	1
531	всяком случае	2	1
532	говорит только	1	1
533	именно на	1	1
534	в качестве	2	1
535	где они	2	1
536	материал как	1	1
537	из которого	2	1
538	быть разрешен	1	1
539	он их	1	1
540	с нею	1	1
541	него и	2	1
542	следует за	2	1
543	или даже	1	1
544	перехода из	1	1
545	и обратно	1	1
546	за ним	3	1
547	мы знаем	2	1
548	мы находим	1	1
549	сами по	1	1
550	но уже	1	1
551	не говорит	1	1
552	и сама	1	1
553	как будто	2	1
554	в других	4	1
555	не было	2	1
556	были бы	1	1
557	никого не	3	1
558	связан с	2	1
559	одной стороны	2	1
560	мне и	1	1
561	мы это	1	1
562	или иначе	1	1
563	и тех	1	1
564	а именно	4	1
565	случаев в	1	1
566	и между	1	1
567	такое же	1	1
568	он важен	1	1
569	на ней	5	1
570	предмет и	1	1
571	говорит о	1	1
572	вопрос почему	1	1
573	связано с	4	1
574	которые здесь	2	1
575	которых мы	1	1
576	потом в	2	1
577	ответ этот	1	1
578	жизнь в	1	1
579	все время	2	1
580	самый факт	1	1
581	а так	1	1
582	его собственной	1	1
583	не то	1	1
584	мы остановимся	1	1
585	но есть	2	1
586	здесь имеет	1	1
587	не при	1	1
588	в связи	3	1
589	не видит	2	1
590	на этой	1	1
591	вместе с	9	1
592	это те	1	1
593	и потому	2	1
594	как это	4	1
595	над ним	1	1
596	к своему	1	1
597	где же	1	1
598	смысле этого	1	1
599	и всей	1	1
600	то к	1	1
601	отношения не	2	1
602	форма в	1	1
603	и функций	1	1
604	эти вопросы	1	1
605	с очень	2	1
606	на другое	1	1
607	в основном	1	1
608	о его	1	1
609	в начале	1	1
610	здесь есть	2	1
611	которой он	1	1
612	здесь конечно	1	1
613	она знает	2	1
614	этот процесс	1	1
615	и от	3	1
616	в другой	4	1
617	она уже	1	1
618	обращается к	1	1
619	следующий за	1	1
620	это может	1	1
621	увидим дальше	1	1
622	здесь гораздо	1	1
623	ничего общего	1	1
624	дана в	1	1
625	или несколько	2	1
626	же в	2	1
627	обстоит дело	1	1
628	ты не	2	1
629	все еще	6	1
630	с сыном	1	1
631	отражает в	1	1
632	для рассмотрения	1	1
633	на более	1	1
634	но можно	1	1
635	из этого	1	1
636	и другой	1	1
637	как один	1	1
638	жизни и	2	1
639	а я	2	1
640	на ту	1	1
641	все что	3	1
642	не говорят	1	1
643	правда все	1	1
644	и другие	4	1
645	этой точки	1	1
646	он у	2	1
647	это в	1	1
648	к этому	7	1
649	как на	1	1
650	том числе	1	1
651	для тебя	1	1
652	они не	4	1
