N	2gram	Losev_Prob_1	formyVre
146	тем что	7	3
147	что на	1	3
148	и даже	11	3
149	не было	4	3
150	не на	3	3
151	о чем	6	3
152	вещами и	1	3
153	мира в	1	3
154	это значит	1	3
155	в это	2	3
156	не является	5	3
157	тем более	5	3
158	в этих	3	3
159	ее в	2	3
160	а в	4	3
161	но эти	1	3
162	к этому	1	3
163	этого романа	2	2
164	смысле слова	7	2
165	ту же	1	2
166	как его	2	2
167	и есть	6	2
168	тем же	1	2
169	и так	2	2
170	из самых	1	2
171	и до	2	2
172	оно было	1	2
173	мы имеем	2	2
174	в сущности	2	2
175	говорить о	6	2
176	он был	1	2
177	вещь в	1	2
178	первый план	1	2
179	сама природа	1	2
180	совсем не	4	2
181	явлений и	1	2
182	если в	1	2
183	входили в	1	2
184	в одной	1	2
185	то в	5	2
186	и к	1	2
187	от этого	1	2
188	в этой	10	2
189	как он	4	2
190	о смерти	1	2
191	после этого	4	2
192	на этом	1	2
193	лишь в	1	2
194	по себе	15	2
195	далеко не	5	2
196	с тем	5	2
197	со своими	1	2
198	мы видели	1	2
199	и становится	1	2
200	представление о	1	2
201	но он	3	2
202	друг другу	2	2
203	и почти	1	2
204	в отношении	3	2
205	вплоть до	1	2
206	она не	2	2
207	на котором	1	2
208	и всегда	2	2
209	в самой	3	2
210	и весь	4	2
211	этом отношении	1	2
212	этих образов	1	2
213	очень часто	1	2
214	могут быть	2	2
215	и потому	2	2
216	с анализом	1	2
217	дальнейшем мы	1	2
218	и это	9	2
219	и о	8	2
220	здесь не	7	2
221	без всякого	2	2
222	самим собою	1	2
223	и от	1	2
224	вещи и	12	2
225	особенно в	2	2
226	находится в	1	2
227	и должно	2	2
228	и та	1	2
229	утверждает что	1	2
230	можно сказать	5	2
231	это не	6	2
232	и только	4	2
233	в литературе	4	2
234	значит что	3	2
235	что здесь	3	2
236	быть и	3	2
237	один из	4	2
238	мы видим	2	2
239	со всеми	2	2
240	и других	1	2
241	сами по	3	2
242	в конце	6	2
243	не для	2	2
244	каждый из	1	2
245	или иной	5	2
246	до сих	3	2
247	с другой	3	2
248	именно в	4	2
249	было бы	8	2
250	больше и	1	2
251	в некоторых	1	2
252	и пр	4	2
253	у нас	14	2
254	не знает	1	2
255	на друга	1	2
256	и самый	1	2
257	человек в	1	2
258	если не	4	2
259	для чего	2	2
260	что все	3	2
261	не может	8	2
262	так же	9	2
263	как это	6	2
264	по своему	9	2
265	в данном	9	2
266	наряду с	1	2
267	одновременно с	1	2
268	а потом	2	2
269	этом случае	2	2
270	сих пор	3	2
271	только для	3	2
272	о его	2	2
273	друг на	1	2
274	ни для	1	2
275	с большой	1	2
276	на анализе	1	2
277	ее и	1	2
278	но это	8	2
279	не быть	1	2
280	как на	1	2
281	во всяком	7	2
282	существует только	1	1
283	богов и	1	1
284	себя как	1	1
285	говорили о	1	1
286	то на	2	1
287	например в	2	1
288	чтобы не	1	1
289	его моментов	1	1
290	мы здесь	2	1
291	связан с	1	1
292	и то	6	1
293	на самом	6	1
294	погоне за	1	1
295	здесь и	1	1
296	по преимуществу	2	1
297	всех случаях	1	1
298	он всегда	3	1
299	не имеют	5	1
300	в какой-то	1	1
301	должна быть	1	1
302	и больше	1	1
303	действительности и	5	1
304	был и	1	1
305	для этих	2	1
306	в погоне	1	1
307	которыми он	1	1
308	что всякий	4	1
309	есть не	6	1
310	для своего	2	1
311	что если	2	1
312	которую мы	1	1
313	и свой	1	1
314	вопрос о	1	1
315	со смертью	1	1
316	начинается с	1	1
317	представлением о	1	1
318	время как	1	1
319	ни один	1	1
320	конечно и	1	1
321	имеют место	1	1
322	и понятия	1	1
323	это время	1	1
324	он сам	2	1
325	оно ни	1	1
326	в чем	3	1
327	с его	2	1
328	но конечно	1	1
329	самом деле	6	1
330	и всего	1	1
331	он строит	1	1
332	в общем	1	1
333	и никак	1	1
334	за пределы	6	1
335	форме и	1	1
336	чем подробно	1	1
337	первый взгляд	1	1
338	в развернутом	1	1
339	в него	2	1
340	он часто	2	1
341	однако не	3	1
342	этом же	1	1
343	что по	1	1
344	его к	1	1
345	роль играет	1	1
346	являются отражением	1	1
347	в самом	6	1
348	в которой	2	1
349	бы и	1	1
350	как то	1	1
351	если угодно	1	1
352	историческая и	1	1
353	этих актов	1	1
354	чем больше	4	1
355	жизни так	1	1
356	бы не	1	1
357	выражение в	1	1
358	учение о	3	1
359	еще один	1	1
360	на поверхность	1	1
361	им в	1	1
362	ничего и	1	1
363	и те	1	1
364	ее как	1	1
365	о других	1	1
366	в наших	1	1
367	в случае	3	1
368	а вовсе	1	1
369	вообще не	2	1
370	от греческого	1	1
371	мире по	1	1
372	здесь однако	1	1
373	времени эти	1	1
374	мы можем	4	1
375	не значит	2	1
376	не как	2	1
377	образом и	2	1
378	на его	2	1
379	что тут	4	1
380	чтобы в	1	1
381	его от	3	1
382	в мистическом	1	1
383	будем говорить	1	1
384	так например	1	1
385	не дающими	1	1
386	одно и	1	1
387	но все	3	1
388	общего и	1	1
389	а вместе	1	1
390	в каждом	1	1
391	в символизме	1	1
392	они должны	1	1
393	другом случае	1	1
394	для изображения	1	1
395	об этом	10	1
396	это же	1	1
397	картину борьбы	1	1
398	является конечно	1	1
399	на этой	2	1
400	для своей	1	1
401	это было	2	1
402	с самим	1	1
403	бы нам	2	1
404	свой собственный	2	1
405	моменты в	1	1
406	и тем	13	1
407	действий и	1	1
408	определенной системы	1	1
409	ни в	7	1
410	о которых	3	1
411	все равно	5	1
412	как об	1	1
413	указанные нами	1	1
414	он и	8	1
415	и такая	1	1
416	мы не	2	1
417	и того	2	1
418	понятия и	2	1
419	нисколько не	3	1
420	смысл и	3	1
421	одного и	2	1
422	и еще	3	1
423	на значение	1	1
424	вещи в	4	1
425	в своей	8	1
426	именно и	1	1
427	вне всякого	1	1
428	есть как	2	1
429	имеется и	1	1
430	также совершенно	1	1
431	не понимающей	1	1
432	далеки от	1	1
433	которые в	2	1
434	этом необходимо	1	1
435	без всяких	2	1
436	самое мы	1	1
437	чтобы это	1	1
438	однако в	2	1
439	времени а	1	1
440	случае мы	1	1
441	сам он	1	1
442	тому что	4	1
443	иной раз	1	1
444	и слово	1	1
445	чистом виде	1	1
446	в таких	2	1
447	о значении	1	1
448	есть прежде	1	1
449	что ему	1	1
450	о причине	1	1
451	не имеет	2	1
452	дело в	3	1
453	одна из	1	1
454	говорить особо	1	1
455	и сама	2	1
456	о таких	1	1
457	но только	2	1
458	они стали	1	1
459	и уже	3	1
460	это мы	2	1
461	того и	1	1
462	через него	1	1
463	слово и	1	1
464	правда в	1	1
465	этих двух	1	1
466	или как	3	1
467	и притом	4	1
468	охватить и	1	1
469	нам важно	1	1
470	быть буквальным	1	1
471	только с	1	1
472	уже и	3	1
473	и делает	3	1
474	в стиле	1	1
475	и здесь	6	1
476	начиная с	1	1
477	не могут	2	1
478	когда мы	8	1
479	сказать только	2	1
480	его с	1	1
481	как для	2	1
482	бы он	1	1
483	той или	5	1
484	сказать что	13	1
485	оно не	3	1
486	для кого	1	1
487	если же	1	1
488	где он	1	1
489	есть нечто	11	1
490	необходимо изучить	1	1
491	они вовсе	2	1
492	здесь необходимо	4	1
493	с ее	1	1
494	романе о	1	1
495	в ее	3	1
496	данном случае	8	1
497	нами выше	1	1
498	говорили что	2	1
499	то время	1	1
500	и сам	1	1
501	это вовсе	2	1
502	здесь как	1	1
503	и которые	5	1
504	с собой	2	1
505	о природе	1	1
506	имеется в	1	1
507	в скрытой	1	1
508	мы в	3	1
509	если бы	4	1
510	из одного	1	1
511	и вообще	4	1
512	и никакого	1	1
513	чертой в	1	1
514	них не	1	1
515	все дело	1	1
516	сводится к	1	1
517	часто и	2	1
518	слишком резко	1	1
519	и поэтому	1	1
520	внимание на	1	1
521	никак не	4	1
522	и что	9	1
523	требует для	1	1
524	не выходит	1	1
525	раз и	9	1
526	как нет	1	1
527	анализ этих	1	1
528	доходит до	1	1
529	между тем	2	1
530	функций в	1	1
531	и хорошо	1	1
532	на одном	2	1
533	представления о	1	1
534	и следовательно	3	1
535	и об	1	1
536	своему содержанию	3	1
537	скрытой форме	1	1
538	в самый	1	1
539	содержания но	1	1
540	что будет	2	1
541	по своей	1	1
542	мы вовсе	2	1
543	романа и	1	1
544	были сами	1	1
545	было что	1	1
546	мы увидим	3	1
547	что даже	1	1
548	для себя	3	1
549	и является	7	1
550	как нечто	8	1
551	должен быть	1	1
552	в разные	1	1
553	поэтому и	2	1
554	конец как	1	1
555	в самое	1	1
556	и строго	1	1
557	и ее	8	1
558	xix и	2	1
559	без него	1	1
560	по этому	3	1
561	литературе и	4	1
562	и жизни	1	1
563	больше чем	2	1
564	тот или	1	1
565	именно на	3	1
566	себя в	1	1
567	для всех	1	1
568	есть в	5	1
569	тождество и	1	1
570	браке о	1	1
571	не можем	2	1
572	то и	6	1
573	всем его	1	1
574	вернуться к	1	1
575	в виде	15	1
576	свидетельствует о	3	1
577	указанных выше	1	1
578	есть этот	1	1
579	является не	2	1
580	а это	2	1
581	событий которые	1	1
582	ведь это	2	1
583	как такового	2	1
584	момент в	2	1
585	со всем	2	1
586	без всякой	2	1
587	выходит за	1	1
588	мы это	1	1
589	имеет и	1	1
590	в политике	1	1
591	на ее	1	1
592	литературу и	1	1
593	этим путем	1	1
594	говорить и	1	1
595	несколько примеров	1	1
596	еще и	5	1
597	что не	3	1
598	мы скажем	1	1
599	на этот	3	1
600	которых мы	2	1
601	другой стороны	3	1
602	быть чем-то	1	1
603	его как	2	1
604	его по	1	1
605	и выше	1	1
606	под влиянием	1	1
607	несмотря на	3	1
608	но как	6	1
609	тем больше	1	1
610	но что	2	1
611	иная чем	1	1
612	здесь является	2	1
613	не знал	5	1
614	и глубоко	1	1
615	этих случаях	3	1
616	которые являются	2	1
617	не понимать	1	1
618	это есть	9	1
619	да и	3	1
620	в человеческом	1	1
621	сущность этого	1	1
622	в уже	1	1
623	с некоторым	1	1
624	в условиях	1	1
625	же романе	2	1
626	видно что	1	1
627	между прочим	2	1
628	имел в	2	1
629	из него	1	1
630	и тогда	1	1
631	что то	1	1
632	указать на	1	1
633	для такого	2	1
634	уже на	2	1
635	в стихотворении	1	1
636	должны быть	1	1
637	войти в	1	1
638	в результате	2	1
639	а все	1	1
640	которая в	1	1
641	он за	1	1
642	чтобы понять	3	1
643	всеми своими	2	1
644	но когда	2	1
645	особого рода	2	1
646	из себя	1	1
647	всякого рода	1	1
648	и ни	4	1
649	иначе он	1	1
650	поэтому все	1	1
651	конце концов	4	1
652	точностью и	1	1
653	вполне достаточно	1	1
654	в настоящее	3	1
655	для читателя	1	1
656	хотя в	3	1
657	переходить в	1	1
658	не являются	5	1
659	в системе	1	1
660	всего человека	1	1
661	в целях	2	1
662	к самому	1	1
663	потусторонний мир	1	1
664	в отдельности	4	1
665	от всех	2	1
666	совершенно не	6	1
667	нет но	1	1
668	мы считаем	1	1
669	одновременно и	1	1
670	ко всему	1	1
671	дана не	1	1
672	в абстрактном	1	1
673	этих вещей	1	1
674	по поводу	4	1
675	самой природе	1	1
676	в таком	9	1
