N	2gram	Bakhtin_Fr_8	Dialekti
429	эта была	1	1
430	и сейчас	1	1
431	и ее	4	1
432	именно и	1	1
433	в котором	2	1
434	характер это	2	1
435	просто в	1	1
436	что всякий	1	1
437	еще с	1	1
438	бы мы	1	1
439	смех в	1	1
440	своему существу	1	1
441	не будем	1	1
442	друг другу	2	1
443	осмысливает и	1	1
444	уже сказали	1	1
445	вернемся к	2	1
446	в вие	1	1
447	вещи не	1	1
448	очевидно не	1	1
449	что эта	1	1
450	лиц и	2	1
451	в основе	4	1
452	вещи он	1	1
453	то кажется	1	1
454	ощущение времени	2	1
455	он с	1	1
456	а сама	1	1
457	человека от	1	1
458	и всегда	1	1
459	подобно тому	1	1
460	одна из	4	1
461	у этого	2	1
462	и по-видимому	1	1
463	можно видеть	3	1
464	это слово	1	1
465	и сама	1	1
466	вещей вне	1	1
467	исторического процесса	1	1
468	этом отношении	1	1
469	с другом	1	1
470	в стиле	1	1
471	и далее	1	1
472	и оно	1	1
473	воспринимаются как	1	1
474	обычно называют	1	1
475	начиная с	2	1
476	взглянуть на	1	1
477	было у	2	1
478	похож на	2	1
479	его значение	1	1
480	они и	1	1
481	особенности и	1	1
482	о них	2	1
483	этим только	1	1
484	то ни	2	1
485	своего развития	1	1
486	и о	3	1
487	и образ	2	1
488	но при	1	1
489	вечном и	1	1
490	здесь не	1	1
491	лица не	1	1
492	во многие	1	1
493	еще новым	1	1
494	таит в	1	1
495	мы наблюдаем	3	1
496	примеров можно	2	1
497	смысле но	1	1
498	стремиться к	1	1
499	его самого	1	1
500	в образе	3	1
501	те же	1	1
502	здесь как	2	1
503	и которые	4	1
504	здесь нет	3	1
505	мог бы	1	1
506	к его	3	1
507	которые он	1	1
508	еще в	1	1
509	она была	1	1
510	и на	7	1
511	по сравнению	1	1
512	строго говоря	1	1
513	можно их	1	1
514	смысле и	1	1
515	образом в	2	1
516	и здесь	3	1
517	не был	4	1
518	и возможно	1	1
519	ушей и	1	1
520	это вполне	1	1
521	все вещи	1	1
522	и являются	1	1
523	на что	1	1
524	его тело	1	1
525	эти сферы	2	1
526	оно ни	1	1
527	по их	1	1
528	это была	3	1
529	и во	2	1
530	на всех	1	1
531	в которую	1	1
532	которой мы	1	1
533	по типу	1	1
534	науке и	1	1
535	от них	1	1
536	сущности это	1	1
537	судить о	2	1
538	и вещей	4	1
539	на одном	2	1
540	как его	1	1
541	во всей	2	1
542	тему о	1	1
543	вещи как	1	1
544	в литературе	3	1
545	наконец и	1	1
546	большей или	3	1
547	но с	2	1
548	оно и	1	1
549	время в	3	1
550	и одновременно	1	1
551	совсем не	2	1
552	тот же	1	1
553	на другие	1	1
554	не имеет	1	1
555	во всем	4	1
556	уже говорили	7	1
557	ему и	2	1
558	у тебя	1	1
559	сознания как	1	1
560	времени как	1	1
561	именно на	1	1
562	в эти	1	1
563	где они	1	1
564	и тела	2	1
565	из которых	2	1
566	только на	2	1
567	первые три	2	1
568	его и	1	1
569	превращаются в	2	1
570	остаются в	1	1
571	мы знаем	1	1
572	теснейшим образом	2	1
573	говорили об	1	1
574	в пространстве	1	1
575	в прошлом	1	1
576	с собою	1	1
577	к ним	2	1
578	мы можем	1	1
579	у него	7	1
580	широко и	1	1
581	на меня	1	1
582	она имеет	1	1
583	всеми его	1	1
584	от абстрактной	1	1
585	к одной	1	1
586	и вместе	1	1
587	в других	2	1
588	мир на	1	1
589	такие которые	1	1
590	можно прямо	1	1
591	вне их	1	1
592	здесь только	1	1
593	в особенности	4	1
594	же деле	1	1
595	одной вещи	1	1
596	или иной	1	1
597	мне и	1	1
598	и характер	1	1
599	как у	1	1
600	здесь в	3	1
601	к которому	3	1
602	или меньшей	3	1
603	еще и	3	1
604	была и	1	1
605	наконец в	4	1
606	мы еще	1	1
607	и др	8	1
608	на ней	1	1
609	говорит о	2	1
610	они представляются	1	1
611	превращается в	1	1
612	них и	2	1
613	самом же	1	1
614	одной стороны	2	1
615	из тех	1	1
616	и непосредственно	1	1
617	действительности и	2	1
618	его как	2	1
619	что обычно	1	1
620	только несколько	1	1
621	которые по	1	1
622	там где	3	1
623	тем чтобы	1	1
624	все более	1	1
625	бы оно	1	1
626	нет ничего	1	1
627	и приближается	1	1
628	возникает из	1	1
629	что за	1	1
630	тому как	1	1
631	расстояние между	1	1
632	происходит в	1	1
633	чувства и	1	1
634	друг с	1	1
635	и такие	2	1
636	ни одного	2	1
637	с этой	2	1
638	слова и	3	1
639	в одних	1	1
640	таковы и	1	1
641	же предметы	1	1
642	близка к	1	1
643	и смерти	1	1
644	в его	18	1
645	мира и	2	1
646	еще раз	1	1
647	из нее	2	1
648	как эта	1	1
649	тем более	1	1
650	все вообще	1	1
651	у которого	1	1
652	ибо в	1	1
653	мы не	2	1
654	все они	6	1
655	все остальные	2	1
656	этих элементов	1	1
657	он осмысливает	1	1
658	нужно для	1	1
659	не знает	1	1
660	существует в	1	1
661	равно как	1	1
662	но этот	1	1
663	гл xiv	1	1
664	по причине	1	1
665	из этого	1	1
666	в свое	1	1
667	некоторых случаях	1	1
668	если же	1	1
669	видим в	1	1
670	и эта	2	1
671	это в	2	1
672	уже после	1	1
673	как на	1	1
674	гораздо более	1	1
675	еще слишком	1	1
