N	2gram	Losev_Prob_4	Stilisti
350	в аллегорию	1	1
351	перед лицом	1	1
352	и до	1	1
353	ведь и	1	1
354	и носят	1	1
355	входящих в	1	1
356	в их	1	1
357	обойтись без	2	1
358	если я	1	1
359	при анализе	1	1
360	именно к	1	1
361	говорить о	2	1
362	не происходит	1	1
363	ему в	2	1
364	с религиозными	1	1
365	себе что	1	1
366	того же	2	1
367	в каждой	3	1
368	и предварительно	1	1
369	реальной жизни	1	1
370	не был	1	1
371	мы начинаем	1	1
372	в чем	2	1
373	там и	1	1
374	бы этот	1	1
375	но как	3	1
376	и другие	1	1
377	не то	2	1
378	и всякий	1	1
379	если в	1	1
380	мы сейчас	3	1
381	голос или	1	1
382	дело со	1	1
383	значение имеет	1	1
384	относится к	2	1
385	всю эту	2	1
386	в истории	3	1
387	в своем	3	1
388	может обойтись	2	1
389	также при	1	1
390	как нам	1	1
391	однако не	4	1
392	кроме того	4	1
393	и где	2	1
394	и есть	4	1
395	понять и	1	1
396	когда он	1	1
397	и понимания	1	1
398	был связан	1	1
399	не являются	2	1
400	и художественного	1	1
401	даже просто	1	1
402	более или	2	1
403	ясно и	2	1
404	и останется	1	1
405	даже еще	1	1
406	то в	2	1
407	за собой	2	1
408	со своей	2	1
409	с той	1	1
410	однако мы	2	1
411	указания на	1	1
412	чем больше	1	1
413	он в	1	1
414	из этих	1	1
415	думать что	1	1
416	пальто и	2	1
417	с их	1	1
418	остановиться на	1	1
419	бы только	1	1
420	движение и	3	1
421	только один	2	1
422	имеем в	3	1
423	в наших	1	1
424	не нужны	1	1
425	все они	3	1
426	и если	5	1
427	вообще не	3	1
428	что без	2	1
429	том какую	1	1
430	солнца а	1	1
431	тем не	10	1
432	он не	2	1
433	что представляет	1	1
434	и общее	1	1
435	ориентации в	3	1
436	всех этих	6	1
437	категорически утверждать	1	1
438	в художественном	4	1
439	не как	1	1
440	в силу	1	1
441	нами здесь	3	1
442	общество и	2	1
443	выражают свое	1	1
444	можно даже	2	1
445	человеческом обществе	1	1
446	и оригинальное	1	1
447	что может	1	1
448	смысле как	2	1
449	лишь с	1	1
450	на то	1	1
451	тем в	1	1
452	художественным произведением	2	1
453	в другом	3	1
454	в гостиной	1	1
455	на все	2	1
456	на бумаге	1	1
457	искусства в	1	1
458	всю свою	1	1
459	весь мир	2	1
460	этот мир	1	1
461	укажем на	1	1
462	солнце и	1	1
463	за ним	2	1
464	но уже	1	1
465	он является	1	1
466	нет в	2	1
467	к которым	1	1
468	свое начало	1	1
469	с этой	1	1
470	и вызвал	1	1
471	во внимание	1	1
472	с полной	1	1
473	перестает быть	2	1
474	и тоже	2	1
475	и тогда	2	1
476	себе все	2	1
477	или менее	2	1
478	нее и	1	1
479	сама в	1	1
480	бы на	1	1
481	просто и	1	1
482	этого необходимо	1	1
483	мы замечаем	1	1
484	это только	1	1
485	по сравнению	1	1
486	то для	3	1
487	ясной и	1	1
488	на каждом	1	1
489	на свою	1	1
490	оказывается что	1	1
491	разными другими	1	1
492	жизни с	1	1
493	приведем только	1	1
494	мы теперь	1	1
495	и уж	2	1
496	является только	2	1
497	конечно тоже	1	1
498	и жизнь	2	1
499	поэтому в	1	1
500	в поэме	1	1
501	страха и	1	1
502	в прямом	1	1
503	по крайней	6	1
504	даже к	1	1
505	них общего	1	1
506	том же	1	1
507	что этот	1	1
508	вместе со	1	1
509	по себе	11	1
510	даже в	1	1
511	является вполне	1	1
512	мы встречаемся	1	1
513	и вся	1	1
514	в одно	6	1
515	раз и	1	1
516	нет никакого	3	1
517	содержит в	8	1
518	если и	3	1
519	не менее	10	1
520	суждения о	1	1
521	но они	2	1
522	без его	1	1
523	что эта	1	1
524	дело если	1	1
525	элементов но	1	1
526	знаком и	1	1
527	с теми	1	1
528	на два	1	1
529	структуру которую	1	1
530	так чтобы	2	1
531	мы все	3	1
532	иметь в	1	1
533	только не	4	1
534	это мы	1	1
535	следовательно и	1	1
536	в самой	4	1
537	находятся в	2	1
538	и весь	3	1
539	с одним	1	1
540	они являются	1	1
541	свидетельствуют о	2	1
542	ничто не	1	1
543	для осуществления	1	1
544	на самой	1	1
545	и искусства	1	1
546	входят в	1	1
547	и делает	1	1
548	или только	1	1
549	если его	1	1
550	не могут	1	1
551	ведь даже	1	1
552	раз навсегда	1	1
553	для его	2	1
554	что при	1	1
555	утверждать что	1	1
556	если же	1	1
557	на нечто	2	1
558	что для	1	1
559	приходит к	2	1
560	и о	5	1
561	которые возникают	1	1
562	и сами	1	1
563	отношения и	1	1
564	говоря уже	2	1
565	без всякого	4	1
566	прямом и	1	1
567	вообще никакое	1	1
568	что всякая	1	1
569	уже с	1	1
570	человеческого сознания	2	1
571	лучше сказать	2	1
572	говорили что	1	1
573	отвлечься от	1	1
574	с кем-нибудь	1	1
575	ее наиболее	1	1
576	только отражает	1	1
577	котором мы	1	1
578	но зато	1	1
579	вещи и	1	1
580	которыми мы	1	1
581	здесь как	4	1
582	зрения тех	1	1
583	здесь нет	3	1
584	когда в	1	1
585	должен иметь	1	1
586	с реальными	1	1
587	и принцип	1	1
588	связанных между	1	1
589	этой жизни	1	1
590	слова ни	1	1
591	для этого	2	1
592	же действительности	1	1
593	может в	1	1
594	каждый раз	5	1
595	именно потому	1	1
596	это происходит	1	1
597	столь же	2	1
598	никак не	4	1
599	и что	2	1
600	как ее	1	1
601	бы одной	2	1
602	к действительности	1	1
603	мог бы	1	1
604	у достоевского	4	1
605	что его	4	1
606	все его	1	1
607	может не	1	1
608	и во	4	1
609	на всех	2	1
610	смысле не	2	1
611	являются в	1	1
612	представим себе	1	1
613	и хорошо	1	1
614	внешним образом	1	1
615	крайней мере	6	1
616	конструкции этого	1	1
617	нем и	1	1
618	действительности в	1	1
619	места и	1	1
620	в каких	1	1
621	в литературе	2	1
622	бросается в	1	1
623	наконец в-третьих	1	1
624	обе эти	1	1
625	с ними	2	1
626	дело с	2	1
627	говорили выше	1	1
628	ему и	1	1
629	даже если	3	1
630	чего-то другого	1	1
631	и после	1	1
632	вошло в	1	1
633	не мешает	3	1
634	даже вовсе	1	1
635	действительность но	1	1
636	в эти	1	1
637	история и	1	1
638	так что	6	1
639	же и	3	1
640	есть в	7	1
641	к какому	1	1
642	и событий	1	1
643	одном и	1	1
644	своим собственным	2	1
645	в нашей	1	1
646	в виде	22	1
647	свидетельствует о	2	1
648	не обладают	2	1
649	является не	2	1
650	большинстве случаев	1	1
651	при помощи	10	1
652	на площади	1	1
653	но от	1	1
654	где бы	1	1
655	не связанных	1	1
656	совсем другое	2	1
657	руки и	1	1
658	ни в	17	1
659	вовсе не	21	1
660	от тех	1	1
661	не о	1	1
662	друг друга	2	1
663	у него	1	1
664	превращается в	1	1
665	необходимо заметить	1	1
666	это будет	2	1
667	связан с	1	1
668	до сих	1	1
669	с другой	7	1
670	за пределы	2	1
671	теперь нам	1	1
672	здесь в	5	1
673	все равно	3	1
674	как же	2	1
675	такое же	1	1
676	только внешним	1	1
677	и революционных	1	1
678	она является	2	1
679	именно так	1	1
680	его как	1	1
681	мужа и	2	1
682	он почти	1	1
683	о чем	1	1
684	совершенно одинаково	1	1
685	на эту	1	1
686	его чисто	1	1
687	человеческой культуры	1	1
688	и том	1	1
689	каких бы	1	1
690	значит это	1	1
691	есть явление	1	1
692	и отношение	1	1
693	следя за	1	1
694	нам нужно	1	1
695	в самый	1	1
696	бы ее	1	1
697	слова того	1	1
698	слова то	2	1
699	от страха	1	1
700	в меру	2	1
701	на каком-нибудь	1	1
702	отражает действительность	1	1
703	сравнению с	1	1
704	ею и	1	1
705	и соответствующие	1	1
706	для человека	1	1
707	уже об	1	1
708	как к	1	1
709	ведь для	1	1
710	в человеческом	2	1
711	только то	1	1
712	основные элементы	1	1
713	для тех	1	1
714	только совокупность	1	1
715	понимания а	1	1
716	действительность в	2	1
717	именно в	7	1
718	не будем	2	1
719	в смысловом	2	1
720	как раз	4	1
721	даже больше	1	1
722	из чего	1	1
723	другой и	2	1
724	и общественной	1	1
725	действительность не	1	1
726	это уже	3	1
727	нашем смысле	10	1
728	процесса в	1	1
729	не станет	1	1
730	являются не	1	1
731	и часто	1	1
732	всего с	1	1
733	для выражения	1	1
734	в мысли	1	1
735	на одном	1	1
736	сознания и	3	1
737	само по	1	1
738	в результате	8	1
739	мира и	1	1
740	о котором	1	1
741	другое дело	2	1
742	бы даже	4	1
743	что в	3	1
744	говоря о	1	1
745	который является	2	1
746	которые на	1	1
747	всякого рода	3	1
748	еще более	2	1
749	тем более	4	1
750	постепенно в	1	1
751	и смысл	1	1
752	таковой еще	1	1
753	будто бы	2	1
754	чтобы эти	1	1
755	с другими	3	1
756	по самой	1	1
757	они находятся	1	1
758	к мысли	1	1
759	от всякого	1	1
760	но если	6	1
761	наконец не	1	1
762	в романе	1	1
763	или других	2	1
764	из тех	1	1
765	природы не	1	1
766	другой стороны	6	1
767	действительности мы	2	1
768	была бы	2	1
769	совершенно не	3	1
770	в глаза	1	1
771	самой своей	1	1
772	является и	3	1
773	это и	4	1
774	только о	1	1
775	в действительности	1	1
776	указывают на	1	1
777	человека к	1	1
778	сознания без	1	1
779	в таком	6	1
780	как результат	1	1
781	социального положения	1	1
