N	2gram	Losev_Prob_1	FransuaR
292	роль играет	1	1
293	тем же	1	1
294	из самых	1	1
295	они вовсе	2	1
296	этого в	1	1
297	он всегда	3	1
298	в какой-то	1	1
299	напоминает нам	1	1
300	и литературы	1	1
301	связанных со	1	1
302	том насколько	1	1
303	или наоборот	1	1
304	общности в	1	1
305	что между	1	1
306	является наиболее	1	1
307	и свой	1	1
308	бы что	1	1
309	вопрос о	1	1
310	науки и	2	1
311	память о	1	1
312	что многие	1	1
313	со смертью	1	1
314	так чтобы	1	1
315	на свою	1	1
316	это вполне	1	1
317	то это	1	1
318	ему приходилось	1	1
319	к своему	1	1
320	все остальное	1	1
321	литературы и	4	1
322	по этому	3	1
323	не нужно	3	1
324	нужно поэтому	1	1
325	оно ни	1	1
326	в чем	3	1
327	но конечно	1	1
328	а следовательно	1	1
329	сказать и	3	1
330	вам говорил	1	1
331	мы еще	1	1
332	конечно всеми	1	1
333	то он	2	1
334	о смерти	1	1
335	но когда	2	1
336	в комедии	2	1
337	себя в	1	1
338	которые не	3	1
339	одного и	2	1
340	чем же	2	1
341	выясняется что	1	1
342	в одной	1	1
343	как в	4	1
344	для всех	1	1
345	что нет	2	1
346	что по	1	1
347	сливается с	1	1
348	не можем	2	1
349	перестанет быть	2	1
350	он в	2	1
351	из этих	2	1
352	им в	1	1
353	тому же	1	1
354	во многих	2	1
355	но ведь	3	1
356	как он	4	1
357	всей его	1	1
358	но на	1	1
359	вообще не	2	1
360	в определенном	1	1
361	об его	3	1
362	а скорее	1	1
363	есть ее	24	1
364	момента в	1	1
365	не к	1	1
366	пор мы	2	1
367	таких которые	1	1
368	чем она	1	1
369	из него	1	1
370	подобно тому	2	1
371	что ни	2	1
372	в нее	1	1
373	можно было	3	1
374	связанные с	1	1
375	извне в	1	1
376	связанных с	1	1
377	на этой	2	1
378	лишь в	1	1
379	художественный образ	9	1
380	это было	2	1
381	заключается в	1	1
382	целью его	1	1
383	с другими	2	1
384	действительности в	3	1
385	на почве	1	1
386	этом смысле	6	1
387	что большинство	1	1
388	о которых	3	1
389	и вы	1	1
390	смысле когда	1	1
391	тот самый	1	1
392	со своими	1	1
393	его и	1	1
394	общности и	1	1
395	это совершенно	4	1
396	понятия и	2	1
397	не больше	3	1
398	смысл и	3	1
399	что значит	3	1
400	известной степени	2	1
401	соприкосновение с	1	1
402	который впервые	1	1
403	именно и	1	1
404	наших дней	1	1
405	просто в	2	1
406	что всякий	4	1
407	момент времени	1	1
408	мы говорили	4	1
409	с непосредственным	2	1
410	место в	1	1
411	оказывается что	2	1
412	бы мы	3	1
413	и словари	2	1
414	ее ни	1	1
415	результате этого	1	1
416	не раз	1	1
417	которые в	2	1
418	есть еще	3	1
419	войти в	1	1
420	уже сказали	1	1
421	общего и	1	1
422	том же	1	1
423	времени а	1	1
424	показать что	1	1
425	же мы	2	1
426	и вся	1	1
427	тому что	4	1
428	и одной	1	1
429	но неверно	1	1
430	некоторых случаях	1	1
431	вещи не	5	1
432	таких случаях	2	1
433	и внешней	1	1
434	до известной	1	1
435	в вечном	1	1
436	иной раз	1	1
437	не имеет	2	1
438	тогда когда	1	1
439	правда в	1	1
440	в науке	2	1
441	и притом	4	1
442	и сама	2	1
443	было не	1	1
444	здравому смыслу	1	1
445	совершенно правильно	1	1
446	следовательно и	2	1
447	и всегда	2	1
448	на язык	1	1
449	только и	3	1
450	в самой	3	1
451	и весь	4	1
452	которые и	1	1
453	явление в	1	1
454	и является	7	1
455	встречаются в	1	1
456	как будто	3	1
457	этом отношении	1	1
458	ведь все	1	1
459	с весьма	1	1
460	в стиле	1	1
461	представляется нам	1	1
462	уже о	1	1
463	не могут	2	1
464	могут быть	2	1
465	же самое	9	1
466	впервые только	2	1
467	для такого	2	1
468	к тому	3	1
469	что оно	3	1
470	его с	1	1
471	как для	2	1
472	и свое	1	1
473	имеет место	1	1
474	если же	1	1
475	где он	1	1
476	и неподвижный	1	1
477	правда не	1	1
478	и это	9	1
479	они стали	1	1
480	вещей в	1	1
481	другой язык	1	1
482	в виду	6	1
483	нечто само	1	1
484	здесь не	7	1
485	отдельных актов	1	1
486	нами выше	1	1
487	нет никакой	2	1
488	только то	4	1
489	и самого	1	1
490	и образа	2	1
491	огромное количество	1	1
492	на том	4	1
493	очень долго	1	1
494	особенно в	2	1
495	него всегда	1	1
496	которая была	1	1
497	мог бы	1	1
498	глубоко и	1	1
499	это только	2	1
500	мы в	3	1
501	является в	2	1
502	для этого	3	1
503	или иной	5	1
504	смысле и	2	1
505	в глубине	1	1
506	каждый раз	1	1
507	и возможно	1	1
508	и та	1	1
509	и что	9	1
510	притом в	1	1
511	утверждает что	1	1
512	на что	2	1
513	что его	3	1
514	для нас	5	1
515	не имеющий	3	1
516	на протяжении	1	1
517	и всю	2	1
518	тем или	3	1
519	свое решение	1	1
520	ко всей	1	1
521	это нужно	1	1
522	есть уже	1	1
523	в античной	1	1
524	какой-то мере	1	1
525	и существенно	1	1
526	вещи как	3	1
527	то уж	1	1
528	и борьбы	1	1
529	человека а	2	1
530	отдельных явлений	1	1
531	и всего	1	1
532	быть и	3	1
533	известном смысле	1	1
534	есть такой	1	1
535	оно и	3	1
536	этого ряда	1	1
537	том как	2	1
538	всякого рода	1	1
539	он стал	1	1
540	романа и	1	1
541	тот же	1	1
542	природой и	1	1
543	что даже	1	1
544	и так	2	1
545	сознания как	1	1
546	и тем	13	1
547	что эта	1	1
548	действительность но	1	1
549	со всеми	2	1
550	до наших	1	1
551	что внутренняя	1	1
552	как нечто	8	1
553	вопроса о	2	1
554	еще очень	2	1
555	в начале	1	1
556	кажется что	1	1
557	но самое	1	1
558	не из	1	1
559	это требует	1	1
560	за ним	1	1
561	мы знаем	1	1
562	одно из	2	1
563	в языке	1	1
564	здесь перед	3	1
565	в прошлом	1	1
566	мы рассматривали	1	1
567	мы можем	4	1
568	и художественный	1	1
569	как его	2	1
570	только с	1	1
571	много и	1	1
572	каждый из	1	1
573	это общее	4	1
574	чтобы не	1	1
575	тем что	7	1
576	притом не	1	1
577	образом что	1	1
578	нет в	1	1
579	о каком	1	1
580	этот последний	2	1
581	же деле	1	1
582	того что	7	1
583	со всем	2	1
584	без всякой	2	1
585	выходит за	1	1
586	имеет и	1	1
587	соответствует действительности	1	1
588	говорить и	1	1
589	именно в	4	1
590	а именно	12	1
591	и существует	1	1
592	вещь и	1	1
593	на ней	1	1
594	предмет и	1	1
595	больше и	1	1
596	самом же	1	1
597	нужно сказать	3	1
598	из тех	1	1
599	на этот	3	1
600	которых мы	2	1
601	такое которое	2	1
602	позиции в	1	1
603	однако и	3	1
604	не быть	1	1
605	что обычно	1	1
606	именно на	3	1
607	самое нужно	2	1
608	под влиянием	1	1
609	мира в	1	1
610	очень часто	1	1
611	все вообще	1	1
612	идет уже	1	1
613	что никогда	1	1
614	и вообще	4	1
615	бы оно	3	1
616	иная чем	1	1
617	научный анализ	1	1
618	самый факт	2	1
619	на человеческую	1	1
620	действительность от	1	1
621	речь не	1	1
622	и социальных	1	1
623	xix века	1	1
624	что за	1	1
625	этой последней	1	1
626	языке или	1	1
627	тому как	2	1
628	указание на	4	1
629	страны и	1	1
630	имел в	2	1
631	здесь идет	1	1
632	мы сказали	1	1
633	с некоторым	1	1
634	еще к	1	1
635	понятий а	1	1
636	не будем	2	1
637	нет ничего	10	1
638	и тогда	1	1
639	к другим	1	1
640	и конца	1	1
641	прекрасное как	1	1
642	с большой	1	1
643	она должна	1	1
644	уже ни	1	1
645	и часто	2	1
646	для выражения	1	1
647	и от	1	1
648	о котором	1	1
649	бы чем-то	1	1
650	или другой	1	1
651	от него	1	1
652	и ни	4	1
653	тем более	5	1
654	поэтому все	1	1
655	находится в	1	1
656	которой мы	1	1
657	ведь этот	1	1
658	ее в	2	1
659	это тоже	2	1
660	же в	4	1
661	но если	2	1
662	время как	1	1
663	в системе	1	1
664	по поводу	4	1
665	здесь только	2	1
666	может и	3	1
667	в период	1	1
668	не знает	1	1
669	и только	4	1
670	только как	1	1
671	этот же	1	1
672	через то	2	1
673	одновременно и	1	1
674	ее нет	1	1
675	самом начале	1	1
676	в абстрактном	1	1
677	всем этом	2	1
678	жизни и	1	1
679	но еще	2	1
680	как на	1	1
681	и особенно	2	1
682	того он	1	1
683	гораздо более	2	1
