N	2gram	Tiupa_Narr_1	Formalny
197	начала и	1	2
198	ни в	3	2
199	в самую	2	2
200	мы видели	1	2
201	жизни но	2	2
202	культуры с	1	2
203	их на	1	2
204	не так	1	2
205	таким же	1	2
206	не от	2	2
207	гуманитарных наук	1	2
208	что было	1	2
209	бы быть	3	2
210	на него	3	2
211	чтобы стать	2	2
212	ничего не	2	2
213	жизни не	1	2
214	одна из	3	2
215	в самой	1	2
216	в противовес	4	2
217	в структуру	1	2
218	к ней	1	2
219	и является	1	2
220	а лишь	1	2
221	может и	1	2
222	от того	1	2
223	настоящего времени	1	2
224	данного произведения	1	2
225	еще одна	3	2
226	указать на	1	2
227	только здесь	1	2
228	не есть	3	2
229	если же	1	2
230	от друга	1	2
231	происходит и	2	2
232	приводит к	2	2
233	не с	3	2
234	с ним	1	2
235	в различных	1	2
236	между тем	3	2
237	что и	1	2
238	во всей	2	2
239	не сводится	2	2
240	ее к	1	2
241	только в	4	2
242	мира как	1	2
243	уже не	5	2
244	ни одного	1	2
245	не дает	1	2
246	его и	1	2
247	точка зрения	6	2
248	сами по	2	2
249	и со	1	2
250	и должна	1	2
251	конкретных проблем	1	2
252	как такового	1	2
253	как раз	2	2
254	глава первая	1	2
255	лишь для	1	2
256	и анализа	1	2
257	или иначе	3	2
258	здесь в	1	2
259	не на	2	2
260	все время	1	2
261	мира в	5	2
262	подхода к	1	2
263	образом на	1	2
264	по существу	2	2
265	является для	1	2
266	и развития	1	2
267	к которому	2	2
268	могло не	1	2
269	искусства как	1	2
270	в результате	2	2
271	ни было	3	2
272	тот или	1	2
273	жизни в	3	2
274	одной из	4	2
275	в системе	1	2
276	как таковое	1	2
277	с природой	1	1
278	также и	1	1
279	например в	2	1
280	и через	1	1
281	он может	1	1
282	показаться что	1	1
283	и есть	1	1
284	что смысл	1	1
285	было как	4	1
286	а непосредственно	1	1
287	между двумя	5	1
288	чего не	1	1
289	в первом	3	1
290	и чрезвычайно	1	1
291	из его	1	1
292	едва ли	1	1
293	кругозор который	1	1
294	формы сами	1	1
295	мы уже	1	1
296	бы уже	1	1
297	всем миром	1	1
298	всех без	1	1
299	х годов	1	1
300	ему в	2	1
301	своего исторического	1	1
302	и определяется	1	1
303	связи то	1	1
304	в чем	1	1
305	и осмысленного	1	1
306	это бывает	1	1
307	совсем не	1	1
308	в отвлечении	2	1
309	в данном	5	1
310	не входит	1	1
311	мешает ему	1	1
312	эта особенность	1	1
313	тогда как	12	1
314	анализа текста	1	1
315	иногда и	1	1
316	или иное	2	1
317	предполагает как	1	1
318	как нам	1	1
319	что касается	2	1
320	перед нами	4	1
321	отношением к	1	1
322	хотя и	3	1
323	к конкретным	1	1
324	то в	6	1
325	та же	2	1
326	ни один	1	1
327	проблем в	1	1
328	так или	2	1
329	из этих	3	1
330	лишь одной	1	1
331	может считаться	1	1
332	с чисто	1	1
333	особое место	1	1
334	и событие	1	1
335	быть только	1	1
336	по-видимому не	1	1
337	тем не	3	1
338	все те	4	1
339	определенной жанровой	1	1
340	они в	2	1
341	всем своем	1	1
342	состоит в	13	1
343	к одному	1	1
344	внутренней речи	1	1
345	свою силу	1	1
346	какой бы	1	1
347	этого жанра	1	1
348	на наш	1	1
349	и по	1	1
350	на этом	1	1
351	или иных	1	1
352	ей в	1	1
353	веры он	1	1
354	входя в	1	1
355	этом смысле	1	1
356	следствием то	1	1
357	должен был	1	1
358	и тем	4	1
359	но уже	1	1
360	героя или	1	1
361	как формулирует	1	1
362	в душах	1	1
363	далеко не	5	1
364	и уже	1	1
365	он и	1	1
366	как социальная	1	1
367	как целого	1	1
368	и тогда	1	1
369	не мог	4	1
370	отрыве от	1	1
371	что если	1	1
372	она сама	1	1
373	нами два	1	1
374	на данный	1	1
375	как наука	1	1
376	не становится	1	1
377	в котором	1	1
378	а от	1	1
379	к предмету	1	1
380	не столько	4	1
381	в первый	1	1
382	и действиях	1	1
383	такого подхода	1	1
384	в отличие	5	1
385	своего рода	12	1
386	до последнего	1	1
387	от его	1	1
388	как своего	1	1
389	своим следствием	1	1
390	в силу	4	1
391	не понимает	1	1
392	а всякий	1	1
393	но он	1	1
394	соотнесении с	1	1
395	к реальному	1	1
396	как от	1	1
397	тому чтобы	1	1
398	не знает	1	1
399	этом не	1	1
400	второго рода	1	1
401	в обоих	2	1
402	в русской	1	1
403	не имеет	2	1
404	если в	3	1
405	к этим	1	1
406	и сама	1	1
407	к изучению	1	1
408	которого он	2	1
409	говорить о	2	1
410	облекается в	1	1
411	в структуре	2	1
412	для всего	1	1
413	и никакой	2	1
414	не гарантирует	1	1
415	его от	1	1
416	это то	1	1
417	на себя	3	1
418	широкий круг	1	1
419	своей природе	1	1
420	по своей	3	1
421	жизни на	1	1
422	на природу	1	1
423	жизни как	3	1
424	мире и	1	1
425	потому что	1	1
426	со сменой	1	1
427	было не	1	1
428	окажется неадекватным	1	1
429	этом отношении	3	1
430	мы и	1	1
431	что на	2	1
432	без исключения	2	1
433	может показаться	1	1
434	все то	2	1
435	не могут	1	1
436	встречается в	2	1
437	могут быть	3	1
438	этой истории	1	1
439	этого построения	1	1
440	числе и	4	1
441	введенного в	1	1
442	как для	1	1
443	например на	1	1
444	переходя к	1	1
445	в работах	1	1
446	но сама	2	1
447	опираясь на	1	1
448	элементы в	1	1
449	более не	2	1
450	то она	2	1
451	и сами	1	1
452	данном случае	4	1
453	языка и	2	1
454	роль в	2	1
455	однако эта	1	1
456	слова а	1	1
457	что у	2	1
458	неоднократно и	1	1
459	не отражает	1	1
460	было в	2	1
461	в последующих	1	1
462	мог бы	3	1
463	осуществляется в	1	1
464	общую теорию	1	1
465	с этого	1	1
466	ничто в	1	1
467	о ней	3	1
468	непосредственного общения	1	1
469	событий или	1	1
470	в другом	1	1
471	что каждый	1	1
472	его жизни	2	1
473	одного из	4	1
474	можно сказать	5	1
475	а также	7	1
476	может не	3	1
477	отличные от	1	1
478	с соответствующими	1	1
479	нет у	2	1
480	как они	1	1
481	в отрыве	1	1
482	и всю	1	1
483	и во	1	1
484	на одном	1	1
485	и взаимодействия	1	1
486	в форме	5	1
487	вслед за	4	1
488	резко отличается	1	1
489	оно еще	1	1
490	в современной	1	1
491	к нему	5	1
492	в двух	2	1
493	отвлечении от	2	1
494	перемещается в	1	1
495	от всего	1	1
496	в состав	1	1
497	могло быть	1	1
498	в дальнейшей	1	1
499	эта характеристика	1	1
500	который в	2	1
501	не мешает	1	1
502	с которыми	1	1
503	вследствие чего	2	1
504	себя в	5	1
505	в конкретной	1	1
506	слова в	1	1
507	в понятие	1	1
508	от других	1	1
509	или даже	2	1
510	из них	3	1
511	произведения не	1	1
512	мир в	1	1
513	мир не	1	1
514	система смыслов	1	1
515	никто не	1	1
516	у нее	2	1
517	от тех	1	1
518	у него	4	1
519	отличие от	5	1
520	образом не	1	1
521	или иной	5	1
522	даже не	3	1
523	как у	1	1
524	на ее	1	1
525	что они	3	1
526	и тех	1	1
527	а именно	3	1
528	несколько иная	1	1
529	характерно для	1	1
530	с историей	1	1
531	во второй	2	1
532	а с	3	1
533	один и	1	1
534	сюжета или	1	1
535	что не	4	1
536	его из	1	1
537	а на	1	1
538	о художественных	1	1
539	зависит от	2	1
540	к своему	1	1
541	однако и	1	1
542	одну из	2	1
543	то по	1	1
544	в слове	1	1
545	понят и	1	1
546	об ее	1	1
547	оснований для	1	1
548	несмотря на	2	1
549	к содержанию	3	1
550	нее как	1	1
551	к его	1	1
552	пространства и	1	1
553	жизни а	2	1
554	неотделимо от	1	1
555	из которых	4	1
556	по своему	1	1
557	если оно	1	1
558	по поводу	1	1
559	с такой	1	1
560	наряду с	2	1
561	в той	6	1
562	однако эти	1	1
563	что как	1	1
564	ней не	1	1
565	дело здесь	1	1
566	в это	1	1
567	или хотя	1	1
568	только внешняя	1	1
569	оценки и	1	1
570	в смысле	1	1
571	как недостаточно	1	1
572	между собой	2	1
573	при всем	2	1
574	тех или	1	1
575	не является	8	1
576	и для	2	1
577	было ясно	2	1
578	поэтикой и	1	1
579	не подлежит	1	1
580	или в	2	1
581	что оно	1	1
582	мира и	2	1
583	том что	14	1
584	для нас	1	1
585	всего было	1	1
586	есть система	1	1
587	в литературной	1	1
588	тем более	2	1
589	не должен	1	1
590	обстоит дело	1	1
591	они и	1	1
592	не утрачивая	1	1
593	останется не	1	1
594	а о	1	1
595	возможно лишь	1	1
596	сказать что	4	1
597	культуры как	1	1
598	другой стороны	4	1
599	своего предмета	1	1
600	совершенно не	2	1
601	о себе	1	1
602	для любого	1	1
603	культуры в	1	1
604	структуры в	2	1
605	себе не	2	1
606	также не	1	1
607	и эта	1	1
608	этой точки	2	1
609	том числе	6	1
610	событий в	2	1
