N	2gram	Vinokur_Ku_3	FransuaR
189	как будто	1	2
190	к тому	3	2
191	если же	2	2
192	о том	6	2
193	им в	1	2
194	о природе	1	2
195	тех кто	1	2
196	на этой	1	2
197	но мы	2	2
198	а также	4	2
199	также в	1	2
200	всякого рода	5	2
201	одной из	1	2
202	мы увидим	1	2
203	то он	3	2
204	до нас	1	2
205	это же	1	2
206	уже не	8	2
207	уже в	3	2
208	как раз	4	2
209	в особенности	2	2
210	со стороны	1	2
211	именно в	3	2
212	одной стороны	4	2
213	они не	3	2
214	в слове	4	2
215	когда же	1	2
216	подобного рода	2	2
217	о чем	2	2
218	в той	4	2
219	в словах	1	2
220	о его	1	2
221	между прочим	8	2
222	и для	1	2
223	которых он	1	2
224	этого рода	3	2
225	формы и	3	2
226	и выражений	2	2
227	еще раз	2	2
228	в основе	1	2
229	между ними	1	2
230	конечно далеко	1	2
231	не может	6	2
232	как на	8	2
233	только в	6	2
234	и другие	1	2
235	и эта	1	2
236	это в	2	2
237	к этому	1	2
238	их даже	1	1
239	смысле слова	2	1
240	ту же	1	1
241	отношения к	1	1
242	же как	1	1
243	и должны	1	1
244	вряд ли	1	1
245	на месте	1	1
246	за собой	1	1
247	в чисто	1	1
248	из самых	1	1
249	направленными на	1	1
250	что эти	2	1
251	и такое	1	1
252	должна быть	3	1
253	в самом	13	1
254	на помощь	1	1
255	возможно по	1	1
256	на место	1	1
257	что многие	1	1
258	признание что	1	1
259	время как	1	1
260	и такой	2	1
261	и самой	1	1
262	которое в	2	1
263	что ж	1	1
264	есть основная	1	1
265	переход к	1	1
266	литературы и	1	1
267	пристрастие к	1	1
268	он сам	1	1
269	только после	3	1
270	есть между	1	1
271	самом деле	14	1
272	традиции это	1	1
273	а тем	2	1
274	не все	2	1
275	конечном счете	1	1
276	в общем	6	1
277	отношение к	3	1
278	отличие от	2	1
279	тут же	1	1
280	нет и	1	1
281	за пределы	2	1
282	значение для	1	1
283	относится к	2	1
284	и выражения	1	1
285	с этим	1	1
286	процессе развития	1	1
287	целый ряд	4	1
288	нами в	1	1
289	для которой	1	1
290	в противоположность	1	1
291	было предпринято	1	1
292	роль играет	1	1
293	ее целом	1	1
294	бы и	3	1
295	в целом	4	1
296	же слово	1	1
297	он в	2	1
298	думать что	1	1
299	ни одного	2	1
300	тому же	3	1
301	существенное различие	1	1
302	какую роль	1	1
303	в образы	1	1
304	слово это	2	1
305	что слово	3	1
306	и если	2	1
307	например как	1	1
308	главным образом	2	1
309	есть одна	1	1
310	жизнь тем	1	1
311	не значит	5	1
312	ведь не	1	1
313	в силу	6	1
314	так уж	1	1
315	и независимо	1	1
316	но дело	1	1
317	или иных	1	1
318	что она	5	1
319	здесь значение	1	1
320	здесь мы	1	1
321	как они	2	1
322	значение в	2	1
323	конечно в	1	1
324	таком же	1	1
325	и чтобы	2	1
326	зрения на	3	1
327	или даже	1	1
328	входит в	1	1
329	на протяжении	2	1
330	с вопросом	2	1
331	что один	1	1
332	даже в	1	1
333	только о	2	1
334	в данном	7	1
335	на этот	2	1
336	мы не	3	1
337	одним понятием	1	1
338	и того	2	1
339	одного и	2	1
340	это сочетание	1	1
341	и становится	1	1
342	он понимает	1	1
343	что такое	4	1
344	рассказа о	1	1
345	и без	2	1
346	в отношении	3	1
347	и степени	1	1
348	то эту	1	1
349	так он	1	1
350	то его	1	1
351	он дает	1	1
352	в отличие	2	1
353	мысли и	2	1
354	всякий раз	1	1
355	не считал	1	1
356	нельзя было	1	1
357	которые в	4	1
358	в россии	2	1
359	друг другу	1	1
360	здесь следовательно	1	1
361	раз и	2	1
362	ему как	1	1
363	случае в	1	1
364	мало того	1	1
365	граница между	1	1
366	дело не	2	1
367	например не	1	1
368	правда в	1	1
369	на него	3	1
370	не по	3	1
371	первая половина	1	1
372	говорить о	6	1
373	тогда и	1	1
374	из собеседников	2	1
375	в самых	1	1
376	чем не	1	1
377	он мог	1	1
378	фигуры и	1	1
379	следовательно и	1	1
380	казалось бы	1	1
381	самый язык	1	1
382	на язык	1	1
383	ничего не	6	1
384	связанное с	1	1
385	именно с	1	1
386	во всем	1	1
387	нам важно	1	1
388	потому что	12	1
389	своей цели	1	1
390	и делает	1	1
391	представляют себе	1	1
392	что на	3	1
393	от того	5	1
394	у нас	10	1
395	умеют и	1	1
396	что все	2	1
397	но все	2	1
398	же самое	1	1
399	в полной	1	1
400	утверждать что	1	1
401	подчеркнуть что	2	1
402	так например	1	1
403	не будет	1	1
404	свою очередь	1	1
405	город и	1	1
406	чем дело	1	1
407	данном случае	4	1
408	здесь также	1	1
409	оказываются в	1	1
410	что против	1	1
411	и от	1	1
412	так в	2	1
413	смысле но	1	1
414	на том	2	1
415	природе своей	1	1
416	можно было	11	1
417	те же	7	1
418	по природе	1	1
419	сказано выше	3	1
420	она была	1	1
421	что дело	2	1
422	возможно что	1	1
423	здесь снова	1	1
424	с этого	1	1
425	если бы	8	1
426	о котором	1	1
427	остановимся на	1	1
428	в тех	2	1
429	создается впечатление	1	1
430	и должно	5	1
431	в самой	1	1
432	и что	7	1
433	что каждый	1	1
434	с того	1	1
435	можно сказать	2	1
436	нас в	3	1
437	в конечном	1	1
438	от него	1	1
439	с нашей	1	1
440	которой мы	1	1
441	этих слов	3	1
442	ее от	1	1
443	и всякая	1	1
444	эти два	2	1
445	и методов	1	1
446	что и	6	1
447	не надо	1	1
448	ко второму	1	1
449	вполне и	1	1
450	еще более	2	1
451	них в	1	1
452	вообще и	3	1
453	вообще в	1	1
454	в него	1	1
455	в современной	1	1
456	тех пор	4	1
457	быть и	1	1
458	но с	1	1
459	собой разумеется	1	1
460	не как	2	1
461	в вопросе	1	1
462	будто бы	1	1
463	к нашему	1	1
464	очень много	2	1
465	и ее	1	1
466	от них	1	1
467	по этому	1	1
468	образ как	1	1
469	именно на	2	1
470	так один	2	1
471	в виде	1	1
472	г и	1	1
473	этой новой	1	1
474	при помощи	1	1
475	конечно нет	1	1
476	характерно что	1	1
477	мы знаем	1	1
478	эти слова	2	1
479	нашем смысле	2	1
480	речи только	1	1
481	был бы	3	1
482	для него	1	1
483	и разнообразную	1	1
484	мы находим	3	1
485	в одном	2	1
486	форм но	2	1
487	с этими	1	1
488	вот с	1	1
489	таким образам	1	1
490	рода которые	1	1
491	противоречии с	1	1
492	точно в	1	1
493	каждый из	1	1
494	образом что	1	1
495	указание на	1	1
496	само собой	1	1
497	не противоречит	1	1
498	перейти к	2	1
499	правды и	1	1
500	и вы	1	1
501	со всем	1	1
502	за ними	1	1
503	до сих	8	1
504	же функцию	1	1
505	что тот	1	1
506	а с	3	1
507	так вот	1	1
508	отрицательную оценку	1	1
509	элементов и	1	1
510	и самый	2	1
511	в некоторых	2	1
512	смысла и	1	1
513	а наоборот	1	1
514	на которых	5	1
515	который с	1	1
516	было сказано	1	1
517	они как	1	1
518	вопросе о	2	1
519	не умеют	1	1
520	на время	1	1
521	что мы	2	1
522	и слово	1	1
523	приступить к	1	1
524	утрачивает свой	1	1
525	законов и	1	1
526	на фоне	7	1
527	слова то	1	1
528	к его	2	1
529	и потому	1	1
530	в строгом	1	1
531	независимо от	5	1
532	к самому	1	1
533	так мы	1	1
534	в разговоре	1	1
535	элементом речи	1	1
536	слишком много	1	1
537	она есть	2	1
538	смысле этого	2	1
539	остается в	2	1
540	эти последние	2	1
541	в первой	1	1
542	культуры в	1	1
543	тех которые	1	1
544	этого слова	4	1
545	с этой	3	1
546	или с	1	1
547	слова и	7	1
548	в условиях	2	1
549	сих пор	8	1
550	тех или	1	1
551	в связи	5	1
552	думает что	1	1
553	которая в	1	1
554	чтобы понять	2	1
555	ряд случаев	1	1
556	к одной	1	1
557	для нас	4	1
558	с двух	1	1
559	один только	1	1
560	интерес к	1	1
561	не более	2	1
562	скульптурой и	1	1
563	не должен	1	1
564	у которого	1	1
565	в свете	2	1
566	только что	2	1
567	том случае	4	1
568	века мы	1	1
569	под ним	1	1
570	не дает	2	1
571	в народной	1	1
572	в свою	1	1
573	таких слов	2	1
574	состоит из	1	1
575	речи и	1	1
576	равно как	2	1
577	самое что	1	1
578	на это	1	1
579	что в	13	1
580	как слово	2	1
581	в таком	4	1
582	всего этого	3	1
583	все что	1	1
584	этим вопросом	1	1
