N	2gram	Potebnia_M_2	Dialekti
203	сам собою	1	3
204	то и	9	3
205	при помощи	1	3
206	из них	5	3
207	мы знаем	2	3
208	сами по	7	3
209	друг друга	2	3
210	не говорит	1	3
211	тем что	7	3
212	для того	5	3
213	мы воспринимаем	1	3
214	в каком	3	3
215	и прежде	1	3
216	не было	6	3
217	его как	1	3
218	в ущерб	1	3
219	ни на	1	3
220	одной стороны	3	3
221	а если	1	3
222	он будет	1	3
223	как бы	9	3
224	сравнении с	2	3
225	если не	4	3
226	и от	3	3
227	и ни	1	3
228	в сравнении	2	3
229	только о	1	3
230	я вижу	1	3
231	все что	3	3
232	в слове	13	3
233	я и	1	2
234	например в	3	2
235	только потому	2	2
236	не имеют	2	2
237	уже по	1	2
238	его не	3	2
239	что если	6	2
240	оно есть	1	2
241	из того	1	2
242	которое не	1	2
243	в ней	3	2
244	двух или	1	2
245	еще не	4	2
246	на них	1	2
247	бы то	1	2
248	с его	2	2
249	но не	12	2
250	его на	2	2
251	в мысли	5	2
252	и понимания	1	2
253	но в	4	2
254	то в	1	2
255	в условиях	1	2
256	из этих	4	2
257	думать что	3	2
258	и они	2	2
259	в себе	10	2
260	тому же	1	2
261	но на	2	2
262	и если	4	2
263	при этом	13	2
264	раз навсегда	1	2
265	перестает быть	2	2
266	что нужно	1	2
267	что у	2	2
268	и по	2	2
269	на этом	2	2
270	из нее	1	2
271	на основании	1	2
272	этого не	2	2
273	во внимание	1	2
274	и уже	5	2
275	от своего	1	2
276	сознания но	1	2
277	всяком случае	7	2
278	в их	1	2
279	и эти	1	2
280	действительно есть	1	2
281	их в	2	2
282	бы быть	3	2
283	же такое	1	2
284	с которой	1	2
285	можно понимать	1	2
286	на котором	1	2
287	меня и	1	2
288	как не	3	2
289	как я	1	2
290	когда мы	2	2
291	могут быть	8	2
292	не видим	1	2
293	для такого	1	2
294	из чего	1	2
295	для себя	1	2
296	как мы	1	2
297	и сами	4	2
298	так в	4	2
299	как с	1	2
300	и всякого	1	2
301	на что	1	2
302	и вообще	3	2
303	и здесь	2	2
304	никак не	1	2
305	то тем	1	2
306	нас в	2	2
307	и во	3	2
308	однако что	1	2
309	ее от	1	2
310	в его	2	2
311	и следовательно	2	2
312	же можно	1	2
313	тех пор	1	2
314	как например	3	2
315	их не	1	2
316	и тем	3	2
317	со всеми	1	2
318	же и	1	2
319	не можем	6	2
320	и у	3	2
321	же от	1	2
322	же в	5	2
323	они могли	1	2
324	никто не	1	2
325	не о	1	2
326	у него	2	2
327	со стороны	3	2
328	именно в	1	2
329	а именно	1	2
330	души и	4	2
331	себя и	2	2
332	быть только	2	2
333	у человека	2	2
334	зависит от	2	2
335	в природе	5	2
336	без которых	1	2
337	только от	3	2
338	однако не	1	2
339	но как	1	2
340	как именно	2	2
341	и потому	2	2
342	мы говорим	3	2
343	по которому	1	2
344	быть не	3	2
345	но для	1	2
346	и для	3	2
347	до степени	1	2
348	или в	2	2
349	для нас	31	2
350	из себя	2	2
351	бы в	2	2
352	а в	8	2
353	может и	1	2
354	слово в	1	2
355	и одно	1	2
356	другой стороны	2	2
357	бы его	1	2
358	тогда не	1	2
359	но еще	1	2
360	точно так	9	2
361	ее в	1	2
362	в своих	1	2
363	они не	4	2
364	значат то	1	2
365	который не	1	2
366	во всяком	7	2
367	этой точки	1	2
368	я сказал	1	1
369	скажет что	1	1
370	ту же	1	1
371	говоря о	3	1
372	в применении	1	1
373	отношения к	2	1
374	зависимость от	1	1
375	чтобы не	1	1
376	самым не	1	1
377	место не	1	1
378	на самом	2	1
379	он может	1	1
380	на одно	1	1
381	к сказанному	1	1
382	но тем	3	1
383	сразу и	1	1
384	и так	1	1
385	к другому	4	1
386	по которым	1	1
387	имеем и	1	1
388	не вижу	1	1
389	если к	1	1
390	чем именно	1	1
391	и за	1	1
392	а как	1	1
393	и души	1	1
394	из всего	1	1
395	для своего	1	1
396	и само	1	1
397	предмета в	2	1
398	что уже	1	1
399	говоря и	1	1
400	на место	1	1
401	и совсем	1	1
402	в одинаковых	1	1
403	явление не	2	1
404	же что	3	1
405	себе что	1	1
406	нет то	1	1
407	и самого	1	1
408	столько же	1	1
409	событием и	1	1
410	чего оно	1	1
411	ясно ни	1	1
412	но этого	1	1
413	во всех	7	1
414	одинаковых отношениях	1	1
415	то мы	2	1
416	оно совершенно	1	1
417	и вопрос	1	1
418	сверх этого	1	1
419	а только	8	1
420	очевидно и	1	1
421	не то	2	1
422	друг на	1	1
423	одном и	1	1
424	в общем	2	1
425	тогда как	10	1
426	себе и	1	1
427	быть так	1	1
428	неизменным в	1	1
429	же раз	1	1
430	говорим например	1	1
431	и каждому	1	1
432	от одной	1	1
433	если она	1	1
434	независимо от	9	1
435	стороны и	1	1
436	как к	1	1
437	что как	1	1
438	очень трудно	1	1
439	не это	1	1
440	помнить что	3	1
441	так одна	1	1
442	и наконец	1	1
443	это вообще	1	1
444	духа и	1	1
445	более или	8	1
446	себе не	4	1
447	это определение	2	1
448	от этого	1	1
449	в этот	1	1
450	к чему	1	1
451	животных и	2	1
452	в которой	5	1
453	есть для	1	1
454	во многих	3	1
455	если мы	3	1
456	из другого	1	1
457	есть факт	1	1
458	всякого отдельного	1	1
459	что к	1	1
460	само оно	1	1
461	b во-вторых	1	1
462	только один	4	1
463	имеем в	1	1
464	дальше и	1	1
465	мы отвечаем	1	1
466	кажется не	2	1
467	от чего-нибудь	1	1
468	есть одна	1	1
469	солнца а	1	1
470	а просто	1	1
471	мы можем	12	1
472	при виде	3	1
473	всех этих	2	1
474	другого может	1	1
475	свою собственную	1	1
476	же это	1	1
477	не к	1	1
478	наших глазах	1	1
479	из него	1	1
480	приходим к	1	1
481	его от	1	1
482	что ни	2	1
483	а разве	1	1
484	то ни	1	1
485	факт что	2	1
486	и может	3	1
487	вывести из	1	1
488	им как	1	1
489	обе они	1	1
490	сознание не	1	1
491	определяют как	1	1
492	его в	3	1
493	известно что	1	1
494	и дает	1	1
495	чувство и	1	1
496	только рефлексия	1	1
497	тела в	1	1
498	далеко не	3	1
499	на друга	1	1
500	не всегда	1	1
501	между собою	7	1
502	основывается на	1	1
503	легче всего	1	1
504	жизни но	1	1
505	в чистом	1	1
506	такой же	4	1
507	которое тоже	1	1
508	лучше всего	1	1
509	или менее	8	1
510	признаем что	1	1
511	или вообще	1	1
512	во время	4	1
513	о такой	1	1
514	слово значит	1	1
515	от теории	1	1
516	в такой	1	1
517	в котором	4	1
518	кто утверждает	1	1
519	место в	4	1
520	нечто неподвижное	1	1
521	все и	1	1
522	ни малейшего	1	1
523	как совокупность	2	1
524	не от	5	1
525	не как	3	1
526	по своей	1	1
527	для всякого	1	1
528	одном из	4	1
529	и той	2	1
530	дает в	1	1
531	выше мы	1	1
532	но он	2	1
533	друг другу	1	1
534	человек по	1	1
535	на другую	1	1
536	и более	1	1
537	какое бы	1	1
538	в устах	1	1
539	его способности	1	1
540	что например	2	1
541	для нее	2	1
542	говорим что	1	1
543	этот мир	1	1
544	то с	1	1
545	если и	2	1
546	вообще но	1	1
547	и время	1	1
548	что с	2	1
549	виду что	1	1
550	вместе и	5	1
551	это дает	1	1
552	того как	7	1
553	что ему	2	1
554	а тогда	2	1
555	душе и	1	1
556	на него	3	1
557	существуют для	1	1
558	восприятиями и	2	1
559	сколько и	1	1
560	в единство	1	1
561	и имеет	1	1
562	для кого	2	1
563	в нас	3	1
564	восприятия но	1	1
565	одной и	2	1
566	может только	1	1
567	мы указали	1	1
568	не имели	1	1
569	в самой	3	1
570	этих двух	1	1
571	находиться в	2	1
572	обыкновенно не	1	1
573	на природу	2	1
574	связи с	6	1
575	действительно существует	1	1
576	и при	3	1
577	для другого	1	1
578	себе это	1	1
579	входят в	3	1
580	и чего	1	1
581	что на	3	1
582	тела и	1	1
583	точке зрения	2	1
584	могут не	1	1
585	от их	4	1
586	и проч	10	1
587	все то	1	1
588	но все	2	1
589	есть или	1	1
590	то во-первых	1	1
591	что вы	1	1
592	понять что	1	1
593	как для	2	1
594	мы до	1	1
595	знаем мы	1	1
596	тот и	1	1
597	предмет в	1	1
598	которое тем	1	1
599	принять за	2	1
600	существует только	2	1
601	слова однако	1	1
602	должен быть	1	1
603	смерть то	1	1
604	подобных случаях	1	1
605	на нем	1	1
606	без всякого	1	1
607	в ее	1	1
608	только при	1	1
609	были бы	1	1
610	уже там	1	1
611	только то	1	1
612	в себя	2	1
613	возможно без	1	1
614	и совершенно	1	1
615	и сам	1	1
616	не с	3	1
617	было в	2	1
618	и которые	1	1
619	мог бы	3	1
620	во многом	1	1
621	на которую	1	1
622	может находиться	1	1
623	связанных с	1	1
624	остается только	2	1
625	для самой	1	1
626	связанных между	1	1
627	часов а	1	1
628	именно тогда	1	1
629	другого и	1	1
630	в словах	3	1
631	с ним	5	1
632	будет уже	1	1
633	связанное с	1	1
634	стоящие на	1	1
635	это опять	1	1
636	то есть	30	1
637	слова из	1	1
638	и силу	1	1
639	на вопрос	3	1
640	и поэтому	2	1
641	внимание на	2	1
642	и та	1	1
643	что каждый	1	1
644	то не	3	1
645	не имеем	3	1
646	требует для	1	1
647	можно сказать	1	1
648	мы понимаем	1	1
649	что или	1	1
650	все в	1	1
651	а потому	5	1
652	мы ни	1	1
653	на одном	1	1
654	уже перестает	1	1
655	ни об	1	1
656	не более	1	1
657	в другой	1	1
658	вообще и	2	1
659	бы и	1	1
660	если это	2	1
661	к ней	2	1
662	не зная	2	1
663	предмета и	4	1
664	но так	1	1
665	но с	1	1
666	его собственная	1	1
667	оно и	1	1
668	что только	2	1
669	всякого рода	1	1
670	здесь не	1	1
671	тот же	5	1
672	менее в	1	1
673	нас есть	1	1
674	как нечто	1	1
675	сказали что	1	1
676	разнообразие и	2	1
677	вот все	1	1
678	нельзя видеть	2	1
679	в обществе	2	1
680	кроме этого	2	1
681	впасть в	1	1
682	в сторону	1	1
683	его или	1	1
684	каждый из	1	1
685	только очень	1	1
686	через другое	1	1
687	а это	2	1
688	а то	2	1
689	сознание есть	1	1
690	он существует	1	1
691	не так	3	1
692	представить себе	1	1
693	показывает самое	1	1
694	и также	1	1
695	мы находим	2	1
696	в одном	6	1
697	много раз	1	1
698	видно здесь	1	1
699	или описанием	1	1
700	к ним	1	1
701	заметить что	6	1
702	в других	4	1
703	указание на	2	1
704	существуют только	1	1
705	таком виде	1	1
706	источник движения	1	1
707	до сих	4	1
708	этот взгляд	2	1
709	к которому	2	1
710	мысли с	1	1
711	нами не	2	1
712	такое же	2	1
713	иначе мы	1	1
714	на ней	3	1
715	между ними	2	1
716	от другого	3	1
717	потому он	1	1
718	в некоторых	4	1
719	чтобы убедиться	1	1
720	стремится к	1	1
721	самое слово	1	1
722	иначе определение	1	1
723	в подобных	1	1
724	пред собою	1	1
725	в связи	2	1
726	есть одно	1	1
727	порядок и	1	1
728	не видит	1	1
729	уже давно	1	1
730	связь с	1	1
731	самое понятие	1	1
732	вместе с	11	1
733	для самого	4	1
734	относятся к	1	1
735	или по	2	1
736	оно только	1	1
737	самый этот	1	1
738	нее это	1	1
739	влияния на	2	1
740	если так	1	1
741	или одно	1	1
742	не дают	2	1
743	в течение	1	1
744	чем в	1	1
745	применении к	1	1
746	никакой возможности	1	1
747	не кажется	1	1
748	а один	1	1
749	имеют только	1	1
750	том смысле	4	1
751	внешнего мира	4	1
752	бы при	2	1
753	слова и	3	1
754	тело если	1	1
755	никто никогда	1	1
756	что из	1	1
757	сих пор	4	1
758	ничего кроме	1	1
759	сознании и	2	1
760	дает возможность	1	1
761	другой как	1	1
762	не знаем	2	1
763	указать на	1	1
764	не имея	1	1
765	имеют для	2	1
766	мы только	1	1
767	его с	2	1
768	о котором	2	1
769	человек и	1	1
770	тот кто	1	1
771	но когда	1	1
772	это часто	1	1
773	души в	2	1
774	от него	4	1
775	в этих	3	1
776	органов чувств	1	1
777	они имеют	2	1
778	чем сущность	1	1
779	которое должно	1	1
780	же оно	1	1
781	с таким	3	1
782	мы мыслим	1	1
783	на такой	1	1
784	ни было	3	1
785	как показывает	1	1
786	есть уже	1	1
787	нужно знать	2	1
788	но всегда	1	1
789	к ее	1	1
790	себе никакого	1	1
791	и определенная	1	1
792	нас убедить	1	1
793	нам не	2	1
794	есть следовательно	1	1
795	убедить в	1	1
796	состоит из	1	1
797	это на	1	1
798	имеет место	2	1
799	легко заметить	1	1
800	не сами	1	1
801	они еще	1	1
802	сила и	1	1
803	всем этом	2	1
804	вопрос что	1	1
805	просто не	1	1
806	об этих	1	1
807	это так	1	1
808	то оно	1	1
809	в процессе	1	1
810	я могу	1	1
811	физиологии и	1	1
812	на лице	1	1
813	которая не	1	1
814	смысле что	1	1
