N	2gram	Tiupa_Lite_1	slovoVRo
121	от языка	2	3
122	в понимании	1	3
123	не должно	1	3
124	на всю	1	3
125	она не	1	3
126	не могло	2	3
127	никогда не	4	3
128	произведения как	1	3
129	и здесь	1	3
130	к тому	2	3
131	о том	2	3
132	не выходит	1	3
133	и во	1	3
134	того что	6	3
135	в том	16	3
136	языка на	1	3
137	бы ни	1	3
138	в качестве	17	3
139	от автора	2	3
140	и других	1	3
141	из них	4	3
142	для него	2	3
143	так как	1	3
144	друг друга	4	3
145	у него	3	3
146	как такового	1	3
147	выходит за	1	3
148	именно в	1	3
149	в свою	1	3
150	не было	3	3
151	более того	1	3
152	как сказано	2	3
153	в данном	5	3
154	по существу	1	3
155	с этой	5	3
156	при всем	3	3
157	из существеннейших	1	3
158	хотя бы	2	3
159	одной из	1	3
160	из этого	1	3
161	но эти	1	3
162	которая не	2	3
163	например в	3	2
164	на самом	1	2
165	к своей	2	2
166	то в	1	2
167	в котором	1	2
168	оно было	1	2
169	века в	3	2
170	той же	3	2
171	а как	2	2
172	мы не	1	2
173	же как	1	2
174	и чужого	1	2
175	свою очередь	1	2
176	дает им	1	2
177	и то	2	2
178	столь же	4	2
179	в ее	1	2
180	но не	4	2
181	что они	1	2
182	сих пор	1	2
183	без другого	1	2
184	чужого слова	1	2
185	как к	1	2
186	пределах одной	1	2
187	в целом	8	2
188	перестает быть	4	2
189	и по	1	2
190	на этом	2	2
191	самого автора	1	2
192	для них	2	2
193	слова все	1	2
194	том что	14	2
195	в эту	1	2
196	в этих	1	2
197	до последнего	1	2
198	даже в	2	2
199	каковы бы	1	2
200	на один	2	2
201	xviii века	2	2
202	дело не	2	2
203	для нас	1	2
204	в сознании	2	2
205	xx века	2	2
206	и о	1	2
207	но по	1	2
208	при всех	2	2
209	так в	1	2
210	роль в	2	2
211	на том	2	2
212	в произведение	1	2
213	можно было	2	2
214	не исчерпывается	1	2
215	в другом	2	2
216	голоса в	1	2
217	одного из	3	2
218	можно сказать	1	2
219	а также	5	2
220	в евгении	1	2
221	жизни но	1	2
222	наконец в	1	2
223	и всякое	1	2
224	в лучшем	1	2
225	среди других	1	2
226	между тем	2	2
227	и тем	4	2
228	же и	3	2
229	связи с	6	2
230	он их	1	2
231	уже не	7	2
232	и у	1	2
233	если мы	1	2
234	только на	2	2
235	в виде	1	2
236	от других	1	2
237	автора или	1	2
238	в одном	1	2
239	произведения и	1	2
240	себя от	1	2
241	до сих	1	2
242	не есть	2	2
243	чем он	1	2
244	с другом	1	2
245	а с	1	2
246	а на	1	2
247	от жанра	1	2
248	между этими	1	2
249	совершенно не	1	2
250	в частности	15	2
251	эти слова	1	2
252	такого рода	10	2
253	в особый	1	2
254	для понимания	2	2
255	евгении онегине	1	2
256	должно быть	1	2
257	в различные	1	2
258	в условиях	1	2
259	лучшем случае	1	2
260	как раз	4	2
261	язык поэзии	1	2
262	не является	2	2
263	одна из	3	2
264	и другим	1	2
265	последнего времени	1	2
266	у них	1	2
267	потому что	3	2
268	ни было	1	2
269	между ними	1	2
270	с ней	1	2
271	сказать что	1	2
272	автора в	2	2
273	к этому	1	2
274	как известно	1	1
275	с жизнью	1	1
276	художественного произведения	1	1
277	не остается	2	1
278	тех же	3	1
279	от исследователя	1	1
280	языков но	1	1
281	и есть	3	1
282	от самого	2	1
283	из его	2	1
284	а напротив	1	1
285	для своего	2	1
286	мы имеем	1	1
287	квалифицируются как	1	1
288	различных его	1	1
289	входит как	1	1
290	в кругозоре	2	1
291	почти исключительно	1	1
292	на чужое	1	1
293	но даже	1	1
294	целого в	1	1
295	случае в	1	1
296	и он	1	1
297	произведение и	1	1
298	собой в	1	1
299	литературе и	1	1
300	он был	1	1
301	бы то	1	1
302	могло быть	2	1
303	но как	1	1
304	а только	2	1
305	в сторону	1	1
306	со всеми	1	1
307	в общем	1	1
308	отказом от	1	1
309	отличие от	5	1
310	в настоящем	1	1
311	один и	1	1
312	становится одним	1	1
313	в одной	1	1
314	поскольку его	1	1
315	его на	1	1
316	в значительной	1	1
317	и слова	1	1
318	сознания в	12	1
319	могли бы	1	1
320	целый ряд	1	1
321	в действительности	1	1
322	них он	1	1
323	в себя	2	1
324	еще на	1	1
325	себе как	1	1
326	к другому	1	1
327	так или	8	1
328	бы не	3	1
329	или чаще	1	1
330	в этой	4	1
331	мы чувствуем	1	1
332	на то	1	1
333	вследствие этого	1	1
334	и если	1	1
335	с чем	2	1
336	задний план	1	1
337	в лирике	3	1
338	от которого	1	1
339	всем своем	1	1
340	к одному	1	1
341	не к	2	1
342	нашего времени	2	1
343	ряд явлений	1	1
344	какой бы	1	1
345	своего времени	2	1
346	ориентация на	1	1
347	или иных	1	1
348	по аналогии	3	1
349	не бывает	1	1
350	ни был	1	1
351	человека в	1	1
352	значительной степени	1	1
353	бы они	1	1
354	подход к	1	1
355	то ни	1	1
356	а затем	1	1
357	в состоянии	1	1
358	как автор	1	1
359	бы быть	1	1
360	не умеет	1	1
361	здесь как	2	1
362	есть не	1	1
363	может стать	1	1
364	которая в	2	1
365	чаще всего	1	1
366	литературной и	2	1
367	в жизни	6	1
368	смерть и	1	1
369	произведение как	1	1
370	этого не	2	1
371	синтаксических конструкций	1	1
372	и уже	1	1
373	несмотря на	3	1
374	звучать как	1	1
375	художественное сознание	1	1
376	и некоторые	1	1
377	в один	1	1
378	и того	2	1
379	места в	1	1
380	от своего	2	1
381	сознания на	1	1
382	как все	2	1
383	особый язык	1	1
384	над языком	1	1
385	не столько	5	1
386	в отличие	5	1
387	в которых	1	1
388	быть он	1	1
389	одном из	1	1
390	сам же	1	1
391	в диалоге	1	1
392	мир и	2	1
393	тем не	2	1
394	по крайней	1	1
395	и более	1	1
396	например стихотворение	1	1
397	однако в	2	1
398	например и	1	1
399	весь в	1	1
400	не менее	7	1
401	его интенции	1	1
402	язык язык	1	1
403	авторскому замыслу	1	1
404	самого начала	1	1
405	мышления и	2	1
406	ее с	1	1
407	его внутренняя	1	1
408	к изучению	1	1
409	виду не	2	1
410	во всякой	1	1
411	но только	1	1
412	на котором	1	1
413	дело в	3	1
414	сознания это	1	1
415	к концу	1	1
416	по своей	3	1
417	оттесняет на	2	1
418	максимыч в	1	1
419	рождается в	1	1
420	языка который	1	1
421	так называемый	2	1
422	для осуществления	1	1
423	сущности только	1	1
424	самой этой	1	1
425	и позволяет	1	1
426	этом отношении	2	1
427	в творческом	1	1
428	в каком	1	1
429	эстетический объект	3	1
430	стиля как	1	1
431	глубокое различие	1	1
432	в стиле	1	1
433	не от	1	1
434	все то	1	1
435	данного произведения	1	1
436	для литературы	1	1
437	обычно квалифицируются	1	1
438	отличается от	1	1
439	всего в	3	1
440	с авторской	1	1
441	от последней	1	1
442	смыслового ядра	1	1
443	поэт не	1	1
444	на это	2	1
445	должен быть	2	1
446	живет на	1	1
447	в виду	3	1
448	на задний	1	1
449	к литературным	1	1
450	с каким	1	1
451	с самого	1	1
452	культуры и	1	1
453	приводит к	3	1
454	не те	1	1
455	сознания с	1	1
456	и иные	1	1
457	различие между	2	1
458	что может	1	1
459	и другими	1	1
460	каждого из	1	1
461	языком не	1	1
462	особый мир	3	1
463	в чужом	4	1
464	в диалог	1	1
465	если бы	1	1
466	для этого	4	1
467	со стороны	4	1
468	оно определяется	1	1
469	сводится к	3	1
470	не был	1	1
471	и что	1	1
472	его жизни	1	1
473	в материале	1	1
474	в различных	1	1
475	воспринимаются как	1	1
476	это было	1	1
477	это может	1	1
478	однако с	1	1
479	борьба с	1	1
480	во втором	2	1
481	нуждается в	3	1
482	на одном	1	1
483	что и	1	1
484	этом как	3	1
485	и только	2	1
486	крайней мере	1	1
487	непосредственно в	1	1
488	на границах	1	1
489	в художественной	1	1
490	его тем	1	1
491	в литературе	1	1
492	тот же	1	1
493	сознание в	3	1
494	исключают друг	1	1
495	в литературу	1	1
496	не мешает	1	1
497	своего собственного	1	1
498	сколько в	1	1
499	вернуться к	1	1
500	в начале	1	1
501	в душе	3	1
502	адекватного подхода	1	1
503	момент своего	1	1
504	мастерства в	1	1
505	язык только	1	1
506	бальмонт в	1	1
507	среди которых	1	1
508	автора а	2	1
509	и перестает	1	1
510	только с	1	1
511	чтобы не	2	1
512	не просто	1	1
513	автора как	1	1
514	в хлебникова	2	1
515	а потому	2	1
516	со всем	1	1
517	в обращении	1	1
518	или иначе	9	1
519	о своем	2	1
520	и прежде	3	1
521	поэтические явления	1	1
522	и признается	1	1
523	себя и	1	1
524	что не	2	1
525	него из	1	1
526	что для	2	1
527	на смену	6	1
528	эти идеи	1	1
529	то и	2	1
530	индивидуального сознания	2	1
531	как явление	1	1
532	диалогическим взаимодействием	1	1
533	однако и	1	1
534	легко и	1	1
535	на эту	1	1
536	произведение в	2	1
537	мира в	3	1
538	он и	3	1
539	и ему	1	1
540	в разрушении	1	1
541	нет ничего	2	1
542	о себе	4	1
543	вместе с	1	1
544	установкой на	1	1
545	полное отсутствие	1	1
546	несовместимы в	1	1
547	к действительности	1	1
548	в среде	1	1
549	точкам зрения	1	1
550	и двух	1	1
551	да и	3	1
552	вокруг себя	1	1
553	уже об	1	1
554	быть не	1	1
555	поэзия в	1	1
556	в это	1	1
557	в тень	1	1
558	столько в	1	1
559	аналогии с	3	1
560	и нет	2	1
561	предметы и	1	1
562	между прочим	1	1
563	его становления	1	1
564	максим максимыч	1	1
565	которые были	1	1
566	тех или	1	1
567	этого рода	2	1
568	потому не	1	1
569	основе этой	1	1
570	не исключают	2	1
571	тем более	2	1
572	в отдельных	1	1
573	от них	1	1
574	от него	1	1
575	находит свое	1	1
576	другого чужого	1	1
577	на языке	1	1
578	героя во	1	1
579	же в	5	1
580	самому и	1	1
581	себя один	1	1
582	героя и	1	1
583	не знает	1	1
584	только как	1	1
585	состоит из	1	1
586	при наличии	1	1
587	от всех	1	1
588	своей направленности	1	1
589	себе самому	1	1
590	та же	2	1
591	в какой	1	1
592	жизни и	3	1
593	пути к	1	1
594	героя как	2	1
595	значение в	1	1
596	все что	1	1
597	этой точки	3	1
598	они не	1	1
