N	2gram	Bakhtin_Pr_1	Tvorches
110	в которой	1	2
111	приводит к	3	2
112	известной мере	1	2
113	процессы в	1	2
114	и наконец	6	2
115	характера в	1	2
116	говорить о	3	2
117	характер в	1	2
118	другой стороны	4	2
119	может служить	1	2
120	и ее	2	2
121	т п	13	2
122	личности в	1	2
123	образ человека	1	2
124	не было	2	2
125	не менее	4	2
126	во что	1	2
127	рядом с	5	2
128	вовсе не	2	2
129	связь с	3	2
130	в виде	2	2
131	и вообще	2	2
132	его и	1	2
133	к которому	4	2
134	себя в	2	2
135	роман и	1	2
136	бы не	2	2
137	и без	1	2
138	с другими	3	2
139	и есть	2	2
140	или наконец	1	2
141	в одном	1	2
142	человеческой культуры	6	2
143	более того	4	2
144	или даже	1	2
145	в искусстве	12	2
146	и только	4	2
147	в ее	4	2
148	проникает в	2	2
149	действия и	1	2
150	особенно в	2	2
151	но если	1	2
152	нет и	3	2
153	и эстетика	1	2
154	точка зрения	3	2
155	и других	2	2
156	к миру	3	2
157	в россии	2	2
158	имеет в	1	2
159	на него	3	2
160	все время	1	2
161	из этого	1	2
162	образ и	1	2
163	у нас	2	2
164	и лишь	1	2
165	только с	1	2
166	отличие от	5	2
167	в истории	2	2
168	только в	13	2
169	едва ли	3	2
170	в основе	5	2
171	однако это	1	2
172	не могли	2	2
173	с ними	4	2
174	познания и	30	2
175	друг друга	1	2
176	преступление и	1	2
177	могут быть	5	2
178	том же	2	2
179	от ее	2	2
180	в отличие	5	2
181	и он	2	2
182	критики и	1	2
183	и если	1	2
184	и что	2	2
185	целом и	1	2
186	в процессе	1	2
187	в которую	1	2
188	я не	2	2
189	но ведь	1	2
190	с другой	7	2
191	относится и	2	2
192	в свой	1	2
193	нас за	3	2
194	быть поняты	2	2
195	в частности	2	2
196	на этот	1	2
197	и у	2	2
198	всегда с	1	2
199	самом деле	6	2
200	но эта	1	2
201	с другим	1	2
202	как о	1	2
203	это уже	1	2
204	из них	1	2
205	ни к	2	2
206	но эти	1	2
207	в литературном	1	2
208	день и	1	1
209	ней в	1	1
210	вообще в	1	1
211	должен быть	2	1
212	со всех	2	1
213	со своим	1	1
214	нем и	2	1
215	почти совершенно	3	1
216	с первого	1	1
217	с так	1	1
218	всех сторон	2	1
219	и здесь	2	1
220	в в	1	1
221	не знает	3	1
222	и исторической	1	1
223	она не	2	1
224	отношении к	1	1
225	для нас	1	1
226	и вот	1	1
227	в другом	2	1
228	в связи	2	1
229	входит в	8	1
230	от всех	4	1
231	поэтому в	2	1
232	только начинает	1	1
233	но он	1	1
234	в противоположность	1	1
235	не все	2	1
236	только как	6	1
237	это чувство	1	1
238	и этических	1	1
239	его с	1	1
240	мы говорим	1	1
241	и независимо	1	1
242	отличается от	2	1
243	в один	1	1
244	нет в	1	1
245	и для	11	1
246	мышления и	1	1
247	с прошлым	1	1
248	в поэзии	9	1
249	можно говорить	2	1
250	не к	6	1
251	этического и	2	1
252	это как	1	1
253	имеют дело	3	1
254	для них	1	1
255	связи с	2	1
256	и со	1	1
257	был бы	1	1
258	души и	2	1
259	себя самого	4	1
260	и материальными	1	1
261	анализа и	2	1
262	рассмотрение этой	1	1
263	я должен	2	1
264	случайно и	1	1
265	ценности и	2	1
266	спасения из	1	1
267	к поэзии	2	1
268	на то	2	1
269	то он	1	1
270	в описаниях	1	1
271	жизненной позиции	1	1
272	в сознании	1	1
273	лишь что	2	1
274	в большинстве	5	1
275	образом и	1	1
276	и эти	1	1
277	и плоть	1	1
278	как нечто	3	1
279	связан с	1	1
280	смысле что	1	1
281	жизни таким	1	1
282	а к	2	1
283	дает нам	2	1
284	не вполне	2	1
285	и другие	2	1
286	как это	2	1
287	нужно сказать	1	1
288	от него	3	1
289	умирает в	1	1
290	что это	2	1
291	если в	1	1
292	быть понята	2	1
293	во всех	11	1
294	а только	2	1
295	по себе	1	1
296	не дает	2	1
297	только его	3	1
298	его работе	1	1
299	как его	3	1
300	то или	2	1
301	художник в	1	1
302	того или	2	1
303	ли это	1	1
304	а между	1	1
305	менее всего	3	1
306	бы уже	1	1
307	имеет определенную	1	1
308	что уже	1	1
309	метафоры и	1	1
310	и я	1	1
311	время был	1	1
312	приходит к	1	1
313	искусство в	1	1
314	в праве	1	1
315	нуждается в	2	1
316	мы наблюдаем	1	1
317	из всего	1	1
318	или же	1	1
319	как личность	1	1
320	по внешним	1	1
321	отношение к	10	1
322	вплоть до	1	1
323	для искусства	1	1
324	совершенно не	7	1
325	между ними	4	1
326	это самое	1	1
327	а лишь	2	1
328	мы же	1	1
329	смысла в	1	1
330	его жизненной	1	1
331	мир в	2	1
332	о войне	1	1
333	в таких	2	1
334	в себя	2	1
335	его он	1	1
336	сами по	1	1
337	произведения как	8	1
338	было то	1	1
339	к тому	1	1
340	в подобном	1	1
341	высшей степени	5	1
342	еще более	1	1
343	своим собственным	1	1
344	значение имеет	3	1
345	и о	5	1
346	без которой	1	1
347	в этих	2	1
348	и значение	2	1
349	мысли и	1	1
350	произведения в	5	1
351	в противовес	1	1
352	важно лишь	1	1
353	его место	1	1
354	однако в	1	1
355	за их	2	1
356	и прежде	5	1
357	и к	3	1
358	которой не	1	1
359	не остается	2	1
360	не имеет	9	1
361	отметим лишь	1	1
362	виду что	1	1
363	в современной	2	1
364	отказ от	1	1
365	быть определен	1	1
366	действительности но	2	1
367	случае о	1	1
368	культуры и	3	1
369	мог бы	1	1
370	в новый	2	1
371	но этот	1	1
372	с человеком	1	1
373	и эстетического	3	1
374	потому и	1	1
375	исследователя но	1	1
376	как мы	7	1
377	ведь в	1	1
378	или иное	2	1
379	это положение	1	1
380	это и	1	1
381	того времени	1	1
382	уходит в	1	1
383	в сфере	1	1
384	в свою	2	1
385	но как	2	1
386	это отношение	2	1
387	человека или	1	1
388	алеши и	1	1
389	конечном счете	4	1
390	лишь в	2	1
391	в применении	3	1
392	ибо не	1	1
393	свою очередь	1	1
394	дело в	2	1
395	мире и	1	1
396	и особенно	1	1
397	объекта и	7	1
398	в характере	1	1
399	автора и	1	1
400	связано с	1	1
401	сказать что	4	1
402	языковая метафора	1	1
403	направлен на	1	1
404	ни в	11	1
405	понять его	4	1
406	за пределами	1	1
407	в глазах	1	1
408	этот момент	2	1
409	на основе	6	1
410	том как	2	1
411	как только	3	1
412	искусства но	4	1
413	в первом	1	1
414	ясно что	3	1
415	художественный образ	1	1
416	читателю и	1	1
417	к которой	1	1
418	его а	1	1
419	должно быть	5	1
420	чувство может	1	1
421	характер и	1	1
422	но лишь	2	1
423	на мир	2	1
424	не с	4	1
425	психологии и	1	1
426	и за	1	1
427	не о	1	1
428	художественное завершение	1	1
429	есть форма	3	1
430	человек в	2	1
431	и события	2	1
432	что все	2	1
433	в каждом	2	1
434	в философии	1	1
435	по поводу	2	1
436	сам же	1	1
437	скромное место	1	1
438	образом в	1	1
439	не нужны	1	1
440	есть его	3	1
441	в них	5	1
442	в конечном	4	1
443	в поэме	1	1
444	а о	1	1
445	из всех	1	1
446	трагическое и	1	1
447	художественного целого	1	1
448	себе не	2	1
449	мы уже	1	1
450	этого слова	1	1
451	его личной	1	1
452	как ни	1	1
453	и хаос	1	1
454	и воплощенная	1	1
455	из его	1	1
456	действительности и	3	1
457	находит свое	2	1
458	значение в	1	1
459	что угодно	1	1
460	с одной	3	1
461	входящие в	1	1
462	тому что	1	1
463	к выводу	1	1
464	том смысле	1	1
465	что и	2	1
466	и внутреннего	1	1
467	как уже	1	1
468	в момент	1	1
469	художественного произведения	11	1
470	не могут	2	1
471	он живет	1	1
472	себя не	1	1
473	и отнюдь	1	1
474	в высшей	5	1
475	в синтаксисе	1	1
476	в результате	1	1
477	и мир	2	1
478	говоря словами	1	1
479	в виду	4	1
480	не просто	1	1
481	ее и	1	1
482	то в	1	1
483	мы понимаем	1	1
484	характер не	1	1
485	несмотря на	3	1
486	ли он	1	1
487	слова не	3	1
488	непосредственно в	1	1
489	с его	2	1
490	и между	1	1
491	за каждым	1	1
492	и является	1	1
493	этого вопроса	1	1
494	является только	1	1
495	и умирает	1	1
496	столь же	2	1
497	но отнюдь	7	1
498	ему не	1	1
499	одну из	1	1
500	а завершение	1	1
501	момент как	4	1
502	как наиболее	1	1
503	форма более	1	1
504	о значении	4	1
505	не столь	1	1
506	то время	1	1
507	эстетики и	3	1
508	или иного	2	1
509	была бы	2	1
510	всего романа	1	1
511	выше в	2	1
512	от их	1	1
513	в области	11	1
514	к целому	1	1
515	бытия и	1	1
516	который в	1	1
517	это создает	1	1
518	к эстетическому	1	1
519	стороны и	1	1
520	и должно	3	1
521	представляется нам	2	1
522	ничего нет	2	1
523	на себя	1	1
524	было бы	8	1
525	завершения и	1	1
526	социальной и	1	1
527	вырождается и	1	1
528	такое же	1	1
529	нами в	2	1
530	к себе	2	1
531	эта последняя	1	1
532	что оно	2	1
533	что с	1	1
534	вмешивается в	1	1
535	нем нет	1	1
536	может и	4	1
537	или иной	2	1
538	не можем	2	1
539	на фоне	3	1
540	и дальше	1	1
541	еще нет	1	1
542	в пределах	6	1
543	и художественное	2	1
544	и начинается	1	1
545	в художественную	1	1
546	это понятие	1	1
547	нечего сказать	2	1
548	но можно	2	1
549	можно было	4	1
550	не теряет	1	1
551	жизни как	1	1
552	при посредстве	2	1
553	и как	8	1
554	на бумаге	1	1
555	к одному	1	1
556	не лежит	1	1
557	здесь же	2	1
558	чем не	2	1
559	внутри произведения	1	1
560	и несколько	1	1
561	активности в	1	1
562	и более	2	1
563	тесно связан	1	1
564	применении к	3	1
565	не есть	6	1
566	той или	2	1
