N	2gram	Vygotskiy__4	Stilisti
118	один из	2	4
119	мы видим	6	4
120	мы увидим	2	4
121	в обществе	1	4
122	если мы	12	4
123	точка зрения	2	4
124	были бы	1	4
125	о своей	1	4
126	связаны с	1	4
127	не просто	4	4
128	а с	2	4
129	то есть	13	4
130	не что	1	4
131	все это	13	4
132	бы в	1	4
133	человека не	1	4
134	того времени	1	4
135	так же	13	4
136	долгое время	1	3
137	на самом	6	3
138	слова о	1	3
139	еще не	1	3
140	построения и	2	3
141	перед нами	6	3
142	та же	3	3
143	если он	2	3
144	слов в	2	3
145	и вот	6	3
146	их в	3	3
147	будем говорить	1	3
148	здесь мы	3	3
149	не будет	4	3
150	об этом	4	3
151	это не	6	3
152	этом мы	1	3
153	том что	22	3
154	что такое	1	3
155	бы мы	3	3
156	необходимо чтобы	1	3
157	слова как	3	3
158	в какой-нибудь	1	3
159	связь и	1	3
160	связи с	2	3
161	до того	1	3
162	может показаться	1	3
163	да и	3	3
164	и развития	1	3
165	что оно	3	3
166	в виду	2	3
167	в ее	2	3
168	что у	4	3
169	во второй	1	3
170	мы в	3	3
171	и здесь	3	3
172	должно было	2	3
173	то мы	1	3
174	жизни и	4	3
175	конечно не	3	3
176	только на	1	3
177	из них	4	3
178	его и	2	3
179	не так	1	3
180	в котором	2	3
181	в одном	3	3
182	содержание и	1	3
183	но что	1	3
184	что слова	1	3
185	что и	3	3
186	и даже	1	3
187	и эта	2	3
188	мы легко	3	3
189	конце концов	3	3
190	забудем что	1	3
191	и уже	4	3
192	ни на	2	3
193	в тех	2	3
194	этого слова	3	3
195	как только	2	3
196	в целом	5	3
197	но для	1	3
198	и для	3	3
199	для нас	7	3
200	и все	12	3
201	главным образом	1	3
202	сказать что	13	3
203	также и	2	2
204	человека и	1	2
205	с кем	1	2
206	первая группа	1	2
207	мы имели	1	2
208	что эти	2	2
209	в какой-то	1	2
210	и этот	3	2
211	его не	2	2
212	со всех	1	2
213	и конечно	2	2
214	мы имеем	2	2
215	вопрос о	2	2
216	ответить на	1	2
217	нам в	2	2
218	но даже	1	2
219	как не	1	2
220	и он	3	2
221	иное как	1	2
222	природы и	1	2
223	предположим что	1	2
224	но не	3	2
225	значение и	1	2
226	очевидно что	1	2
227	иметь дело	2	2
228	себе и	2	2
229	оно является	2	2
230	нашего сознания	1	2
231	первый взгляд	1	2
232	как в	3	2
233	целый ряд	5	2
234	между двумя	2	2
235	материалом и	1	2
236	роль играет	1	2
237	бы и	2	2
238	представляет собой	2	2
239	все эти	6	2
240	бы не	2	2
241	и те	1	2
242	тому же	3	2
243	создал бы	1	2
244	слово это	1	2
245	уяснить себе	1	2
246	понимания и	1	2
247	и сам	1	2
248	же самая	1	2
249	одной и	2	2
250	зрения на	1	2
251	ясно что	5	2
252	есть не	1	2
253	его слов	1	2
254	бы нам	1	2
255	с этим	5	2
256	в жизни	4	2
257	но мы	2	2
258	нашего исследования	1	2
259	которые с	2	2
260	в этих	1	2
261	в своей	4	2
262	ли он	2	2
263	мы конечно	1	2
264	в отношении	1	2
265	что вся	1	2
266	место в	2	2
267	в которых	3	2
268	для всякого	1	2
269	совершенно иначе	3	2
270	в мире	3	2
271	которые в	1	2
272	который мы	1	2
273	и форму	1	2
274	не сумеем	1	2
275	ее с	4	2
276	своего героя	1	2
277	в основе	3	2
278	в нас	1	2
279	о них	2	2
280	что иное	1	2
281	смысл его	1	2
282	эти три	2	2
283	только одним	1	2
284	точном смысле	2	2
285	в каком	8	2
286	перед ним	2	2
287	конечно только	1	2
288	все то	12	2
289	не поймем	1	2
290	из всего	1	2
291	ни слова	1	2
292	в пределах	3	2
293	в дальнейшем	1	2
294	как с	1	2
295	и когда	2	2
296	с собой	1	2
297	времени и	2	2
298	и вообще	1	2
299	с ним	5	2
300	почему же	2	2
301	этой второй	1	2
302	к нему	1	2
303	причин и	1	2
304	не должен	1	2
305	видим что	2	2
306	в том	21	2
307	тот же	3	2
308	одной из	1	2
309	что он	20	2
310	в какой	5	2
311	решительно ничего	1	2
312	события и	1	2
313	в душе	1	2
314	для него	1	2
315	себе в	1	2
316	допустим что	2	2
317	тем что	3	2
318	перейти к	2	2
319	нужно было	1	2
320	а на	2	2
321	к которому	1	2
322	не было	3	2
323	даже на	1	2
324	до конца	7	2
325	в связи	1	2
326	равно как	1	2
327	связь с	5	2
328	нет ничего	1	2
329	и потому	2	2
330	легче всего	1	2
331	из которых	3	2
332	смысле этого	3	2
333	должно быть	3	2
334	или хотя	1	2
335	останавливаться на	1	2
336	сих пор	3	2
337	но это	1	2
338	только одна	2	2
339	мы найдем	1	2
340	тем и	2	2
341	в точном	1	2
342	или в	1	2
343	на первый	1	2
344	но об	1	2
345	нам придется	3	2
346	и ни	1	2
347	мы как	1	2
348	несмотря на	1	2
349	этот вопрос	4	2
350	с ней	1	2
351	в частности	4	2
352	забывать что	1	2
353	либо в	4	2
354	к этому	4	2
355	в своих	3	2
356	гораздо более	1	2
357	мы начнем	1	1
358	же как	3	1
359	от самой	1	1
360	художественного произведения	1	1
361	не остается	1	1
362	к своей	3	1
363	и должны	1	1
364	решительно все	1	1
365	его со	1	1
366	с целым	2	1
367	конечно с	1	1
368	нас на	1	1
369	и до	3	1
370	жизни ее	2	1
371	не имеют	1	1
372	встречаются на	1	1
373	от которых	1	1
374	большое количество	1	1
375	в их	2	1
376	например в	3	1
377	всего того	1	1
378	поводом для	1	1
379	общего смысла	1	1
380	для своего	1	1
381	при анализе	2	1
382	которую мы	1	1
383	превратилась в	1	1
384	бы что	1	1
385	в сущности	6	1
386	это всегда	1	1
387	говорить о	3	1
388	принадлежит к	2	1
389	он произносит	1	1
390	я не	4	1
391	во внешних	1	1
392	себе что	1	1
393	того же	1	1
394	в сцене	1	1
395	эти мысли	2	1
396	нам столь	1	1
397	которые оно	1	1
398	каком порядке	2	1
399	это возможно	1	1
400	быть в	1	1
401	не был	2	1
402	мы начинаем	1	1
403	в чем	1	1
404	привели к	1	1
405	сама собой	1	1
406	и уничтожение	1	1
407	самым мы	1	1
408	именно этот	1	1
409	легко можем	1	1
410	но как	1	1
411	и другие	1	1
412	не то	4	1
413	к которой	3	1
414	и всякий	2	1
415	в сторону	3	1
416	если в	1	1
417	конечном счете	1	1
418	каком направлении	1	1
419	в общем	1	1
420	и никак	1	1
421	в зеркале	1	1
422	и будет	1	1
423	мы сейчас	2	1
424	ведь мы	1	1
425	смысла целого	1	1
426	значение имеет	3	1
427	связи и	1	1
428	относится к	1	1
429	там где	1	1
430	в истории	1	1
431	грома и	1	1
432	как говорит	2	1
433	более чем	1	1
434	в одной	2	1
435	посмотреть на	1	1
436	дает нам	1	1
437	скажем что	1	1
438	в своем	7	1
439	однако не	2	1
440	и есть	4	1
441	когда он	7	1
442	вопросом о	1	1
443	придется говорить	1	1
444	увидим что	3	1
445	же нельзя	1	1
446	ясно и	1	1
447	от этого	3	1
448	его части	1	1
449	со своей	1	1
450	с той	2	1
451	однако мы	2	1
452	в простом	1	1
453	формы в	1	1
454	из этих	2	1
455	фразе в	1	1
456	от действительности	3	1
457	думать что	2	1
458	значение например	1	1
459	только один	1	1
460	не могла	1	1
461	все они	2	1
462	и если	9	1
463	вообще не	1	1
464	только чтобы	1	1
465	и положения	1	1
466	своем развитии	1	1
467	он не	11	1
468	наши чувства	1	1
469	всех этих	3	1
470	он должен	1	1
471	в художественном	2	1
472	величайшее значение	1	1
473	композиционное значение	1	1
474	необходимо для	1	1
475	этом сложном	1	1
476	были даны	1	1
477	приходим к	2	1
478	что может	3	1
479	на этом	3	1
480	так например	4	1
481	на то	10	1
482	что нельзя	1	1
483	самой важной	1	1
484	в основу	3	1
485	могла бы	4	1
486	факт что	1	1
487	тем в	1	1
488	ввел в	2	1
489	в другом	1	1
490	самое расположение	1	1
491	на все	2	1
492	на протяжении	1	1
493	искусства в	1	1
494	должны перейти	1	1
495	уже знаем	3	1
496	одна и	2	1
497	истории и	1	1
498	должен был	3	1
499	даже что	1	1
500	за ним	1	1
501	но уже	1	1
502	с этой	4	1
503	характер и	1	1
504	движения и	1	1
505	поэтому было	1	1
506	как перейти	1	1
507	маленькое слово	1	1
508	это нечто	1	1
509	человека мы	1	1
510	путем и	1	1
511	мы попытаемся	1	1
512	жизнь не	1	1
513	просто и	2	1
514	мы приходим	1	1
515	взгляд на	2	1
516	это только	1	1
517	нами совершенно	1	1
518	оказывается что	2	1
519	мысли и	1	1
520	природы но	1	1
521	значение для	1	1
522	приблизительно так	1	1
523	является только	1	1
524	нельзя было	1	1
525	и эти	2	1
526	через несколько	2	1
527	что этот	3	1
528	стоит только	2	1
529	нашей схеме	1	1
530	по себе	9	1
531	даже в	2	1
532	соответствует его	1	1
533	мы встречаемся	1	1
534	заставляет его	4	1
535	и вся	1	1
536	произведения и	1	1
537	нет никакого	1	1
538	без него	1	1
539	на один	1	1
540	или события	1	1
541	но они	1	1
542	что эта	6	1
543	она не	3	1
544	и ясно	2	1
545	в русской	2	1
546	бессилия и	1	1
547	тогда когда	1	1
548	того как	1	1
549	одна из	4	1
550	благодаря тому	1	1
551	так чтобы	2	1
552	мы все	3	1
553	жизненный смысл	1	1
554	к такому	2	1
555	только не	2	1
556	это мы	1	1
557	совершенно ясным	1	1
558	и всегда	1	1
559	воли и	2	1
560	в самой	6	1
561	находятся в	1	1
562	с одним	1	1
563	заложенные в	1	1
564	завершение и	1	1
565	совершенно неожиданно	3	1
566	слова во	1	1
567	свидетельствуют о	2	1
568	бы по	2	1
569	так называемый	1	1
570	техники и	1	1
571	на самой	2	1
572	и искусства	1	1
573	стоит перед	1	1
574	и третье	1	1
575	есть к	1	1
576	к таким	2	1
577	существует между	1	1
578	и такие	1	1
579	глаза в	1	1
580	это конечно	1	1
581	одну и	1	1
582	одной чрезвычайно	1	1
583	что при	2	1
584	если же	1	1
585	должен быть	1	1
586	оно может	1	1
587	что для	5	1
588	понять это	1	1
589	и о	4	1
590	без всякого	2	1
591	которая могла	2	1
592	которые все	1	1
593	мысль о	1	1
594	уже с	2	1
595	целым рядом	4	1
596	не трудно	1	1
597	этого как	1	1
598	почти всей	1	1
599	все свои	1	1
600	душе человека	1	1
601	мы пытаемся	1	1
602	спорить с	2	1
603	показать как	2	1
604	понятно что	3	1
605	является в	1	1
606	этой жизни	4	1
607	которых с	1	1
608	хоть сколько-нибудь	1	1
609	для этого	8	1
610	даже не	2	1
611	образом в	2	1
612	слова а	1	1
613	наконец он	1	1
614	столь же	2	1
615	и та	2	1
616	никак не	6	1
617	и что	25	1
618	как ее	1	1
619	к действительности	1	1
620	слов которое	1	1
621	вовсе и	1	1
622	что его	3	1
623	же самым	1	1
624	может не	1	1
625	знает что	2	1
626	и во	1	1
627	в конечном	1	1
628	жизни если	1	1
629	всего на	1	1
630	других людей	1	1
631	между тем	1	1
632	решающую роль	1	1
633	при исследовании	1	1
634	творчества в	1	1
635	но нет	1	1
636	какое значение	2	1
637	и которое	1	1
638	не надо	2	1
639	непосредственно в	1	1
640	вслед за	3	1
641	от этих	4	1
642	наконец во	1	1
643	слова для	1	1
644	осуществление в	1	1
645	жизни однако	1	1
646	в каких	2	1
647	и дает	2	1
648	эту точку	1	1
649	дело с	3	1
650	благодаря ему	2	1
651	исследования мы	1	1
652	верно но	1	1
653	и действительно	1	1
654	обращаться к	1	1
655	что свои	1	1
656	и отразиться	1	1
657	быть ее	1	1
658	психологически и	1	1
659	бы одного	1	1
660	или его	3	1
661	сам собой	1	1
662	с какой	1	1
663	так что	7	1
664	же и	1	1
665	есть в	1	1
666	и событий	1	1
667	не можем	3	1
668	оболочку за	1	1
669	чтобы он	2	1
670	в нашей	2	1
671	за другим	1	1
672	в виде	3	1
673	его с	1	1
674	мы прибавим	1	1
675	здесь же	1	1
676	сделать то	1	1
677	не из	1	1
678	при помощи	4	1
679	по отношению	1	1
680	но от	1	1
681	он принадлежит	1	1
682	роль и	1	1
683	был бы	3	1
684	цели и	1	1
685	ни в	3	1
686	всегда оказывается	1	1
687	могло бы	3	1
688	чтобы выразить	1	1
689	иначе как	1	1
690	вовсе не	5	1
691	от тех	1	1
692	можно с	1	1
693	ее не	1	1
694	у него	6	1
695	этими словами	2	1
696	и никогда	1	1
697	мы решаемся	1	1
698	превращается в	1	1
699	настоящий человек	1	1
700	уже совершенно	1	1
701	это будет	1	1
702	в особенности	1	1
703	что могло	1	1
704	в другой	1	1
705	уже говорили	1	1
706	ссылками на	1	1
707	со стороны	2	1
708	новый смысл	3	1
709	мы воспринимаем	1	1
710	до сих	3	1
711	с другой	2	1
712	за пределы	1	1
713	здесь в	3	1
714	эти две	1	1
715	и самая	1	1
716	такого понимания	1	1
717	действующих лиц	1	1
718	художественной форме	1	1
719	ничем не	2	1
720	эту новую	1	1
721	на этот	3	1
722	три элемента	1	1
723	приходится иметь	1	1
724	понимать как	1	1
725	и своим	1	1
726	же точно	7	1
727	они как	1	1
728	совершенно одинаково	3	1
729	на эту	1	1
730	со своими	1	1
731	которое существует	1	1
732	и виноват	1	1
733	включить в	1	1
734	ближе к	1	1
735	следя за	1	1
736	которого она	1	1
737	как материал	1	1
738	факт для	1	1
739	смысл который	1	1
740	тот факт	1	1
741	статье о	1	1
742	он говорит	3	1
743	в течение	1	1
744	мы условно	3	1
745	тому как	2	1
746	не оправдывается	2	1
747	которые по	1	1
748	как к	1	1
749	яснее и	1	1
750	только то	1	1
751	еще раз	3	1
752	в гораздо	1	1
753	весь ход	1	1
754	именно в	2	1
755	как раз	9	1
756	даже больше	1	1
757	неба и	1	1
758	противоречие и	1	1
759	и разговоры	1	1
760	является ли	1	1
761	это уже	1	1
762	не станет	1	1
763	не имея	1	1
764	совершается в	2	1
765	этот материал	4	1
766	на одном	1	1
767	в результате	2	1
768	это как	1	1
769	еще чрезвычайно	1	1
770	же должно	1	1
771	что в	21	1
772	говоря о	1	1
773	которые на	1	1
774	этой действительности	1	1
775	это так	1	1
776	вот это	1	1
777	составляющих его	1	1
778	и смысл	2	1
779	на языке	1	1
780	знак в	1	1
781	будто бы	1	1
782	по самой	1	1
783	ее в	4	1
784	по ходу	2	1
785	или не	1	1
786	было просто	1	1
787	от всякого	1	1
788	нам не	1	1
789	и формой	1	1
790	на поле	1	1
791	а о	1	1
792	слово в	2	1
793	но если	3	1
794	из тех	1	1
795	другой стороны	2	1
796	была бы	2	1
797	совершенно не	4	1
798	это на	1	1
799	того нового	1	1
800	в глаза	1	1
801	самой своей	1	1
802	отношению к	1	1
803	это и	5	1
804	самое и	2	1
805	в действительности	2	1
806	это та	1	1
807	подтверждение в	1	1
808	просто не	1	1
809	этого события	2	1
810	но еще	1	1
811	указывают на	1	1
812	конечно самую	1	1
813	придется еще	1	1
814	его характеры	1	1
815	те которые	2	1
816	в таком	4	1
