N	2gram	Vygotskiy__3	Problema
204	а только	1	2
205	смысле мы	1	2
206	иметь дело	1	2
207	при решении	2	2
208	дело идет	1	2
209	и у	6	2
210	что это	5	2
211	бы не	1	2
212	ни одна	1	2
213	иным путем	1	2
214	нами в	2	2
215	на то	4	2
216	момента в	2	2
217	понятий и	7	2
218	в корне	2	2
219	на этом	3	2
220	существенным моментом	1	2
221	здесь мы	2	2
222	и других	2	2
223	не совпадает	1	2
224	эти моменты	1	2
225	о которых	1	2
226	и конец	1	2
227	на первый	2	2
228	отнесено к	2	2
229	и при	1	2
230	и более	1	2
231	не могли	3	2
232	том же	1	2
233	и вообще	1	2
234	задачи и	5	2
235	раз и	1	2
236	этой области	1	2
237	от чисто	1	2
238	что эта	1	2
239	одна из	2	2
240	того чтобы	8	2
241	слово и	1	2
242	связь и	2	2
243	во всем	3	2
244	а лишь	1	2
245	связи с	9	2
246	так называемый	1	2
247	этом отношении	3	2
248	у нас	1	2
249	освобождается от	1	2
250	не могут	4	2
251	отличается от	3	2
252	же самое	1	2
253	что оно	4	2
254	для того	7	2
255	должен быть	1	2
256	приходится иметь	1	2
257	что все	1	2
258	отношения и	1	2
259	только при	2	2
260	в себя	3	2
261	степени и	1	2
262	особенно в	1	2
263	и которые	3	2
264	здесь нет	1	2
265	том как	1	2
266	поэтому в	2	2
267	является конечно	1	2
268	и здесь	2	2
269	в другом	1	2
270	другими словами	1	2
271	и что	10	2
272	делает возможным	1	2
273	и связями	1	2
274	в значительной	1	2
275	содержание так	1	2
276	и во	2	2
277	этот момент	2	2
278	выше в	1	2
279	в него	3	2
280	того что	10	2
281	нуждается в	1	2
282	что он	6	2
283	в какой	4	2
284	применения может	1	2
285	не можем	3	2
286	в нашей	2	2
287	в виде	3	2
288	в начале	2	2
289	общей философской	1	2
290	цели и	2	2
291	что и	10	2
292	вовсе не	1	2
293	содержание и	1	2
294	случае не	1	2
295	которые могут	1	2
296	тем что	8	2
297	чем в	1	2
298	или иной	3	2
299	связаны с	3	2
300	здесь в	1	2
301	форме и	1	2
302	следовательно не	2	2
303	в связи	6	2
304	в частности	4	2
305	как это	7	2
306	из которых	5	2
307	по существу	1	2
308	того или	2	2
309	или в	2	2
310	о котором	2	2
311	той или	2	2
312	находит свое	2	2
313	мы должны	6	2
314	ибо в	1	2
315	в этих	2	2
316	в словесном	1	2
317	в новый	1	2
318	в свою	3	2
319	материал и	1	2
320	или иного	2	2
321	в своих	2	2
322	по поводу	1	2
323	и эта	2	2
324	к этому	3	2
325	завершение и	1	2
326	лежат в	1	1
327	он получает	2	1
328	в сфере	2	1
329	для построения	1	1
330	лишь после	1	1
331	человека и	5	1
332	который мог	1	1
333	ибо здесь	1	1
334	дело обстоит	1	1
335	тех же	1	1
336	своей основной	1	1
337	не выбирает	1	1
338	к данному	2	1
339	который можно	1	1
340	и закон	1	1
341	и принципиально	1	1
342	в чисто	2	1
343	к другому	2	1
344	но главное	1	1
345	из его	1	1
346	все те	1	1
347	мышления но	1	1
348	и могут	2	1
349	целому ряду	1	1
350	который в	3	1
351	им самим	1	1
352	бы уже	1	1
353	общих чертах	1	1
354	образом чем	1	1
355	готовом виде	2	1
356	связан с	2	1
357	эта деятельность	1	1
358	бы что	4	1
359	что уже	1	1
360	вопрос о	1	1
361	бы возразить	1	1
362	и язык	1	1
363	мы называем	2	1
364	в основных	1	1
365	быть определены	1	1
366	который был	1	1
367	так чтобы	1	1
368	время как	4	1
369	что иное	1	1
370	на себя	2	1
371	с ее	5	1
372	основании что	2	1
373	такое же	1	1
374	основе этого	2	1
375	которую можно	1	1
376	основных чертах	1	1
377	иное как	1	1
378	остановиться ибо	1	1
379	ними в	1	1
380	по своему	11	1
381	а следовательно	1	1
382	том основании	1	1
383	слова как	1	1
384	слов не	1	1
385	одном и	1	1
386	с трудом	1	1
387	постановка проблемы	1	1
388	вступают в	2	1
389	конечно совершенно	1	1
390	которые не	4	1
391	которые могли	1	1
392	положение становится	1	1
393	направление но	1	1
394	более и	1	1
395	случайной и	1	1
396	отметить не	1	1
397	все остальные	2	1
398	им в	3	1
399	в понятиях	13	1
400	могли бы	11	1
401	целый ряд	1	1
402	как уже	6	1
403	что по	2	1
404	может послужить	1	1
405	имеет в	1	1
406	это определение	1	1
407	следует остановиться	1	1
408	психологии и	1	1
409	то в	3	1
410	помощью которого	2	1
411	не приходится	1	1
412	бы и	1	1
413	а форму	1	1
414	ни один	4	1
415	место значение	1	1
416	формы в	3	1
417	то время	4	1
418	которые в	3	1
419	что так	1	1
420	в этой	5	1
421	только один	1	1
422	и переход	1	1
423	но ведь	1	1
424	не достигая	1	1
425	как он	3	1
426	что каждая	1	1
427	к выводу	2	1
428	как оно	3	1
429	деятельность и	1	1
430	они совершенно	1	1
431	строится по	1	1
432	всех этих	2	1
433	не связан	1	1
434	не как	3	1
435	выразить и	1	1
436	понимания и	1	1
437	ни были	1	1
438	нового метода	1	1
439	чем она	1	1
440	подобно тому	1	1
441	именно это	2	1
442	или слово	1	1
443	от нее	4	1
444	что является	2	1
445	могла бы	1	1
446	сделать этот	1	1
447	в совершенно	2	1
448	значение в	3	1
449	и дальше	1	1
450	мы уже	5	1
451	может возникнуть	2	1
452	и организуется	1	1
453	бы быть	2	1
454	зрения на	2	1
455	от одного	2	1
456	является действительно	2	1
457	она становится	1	1
458	ней но	1	1
459	его состав	4	1
460	понятий в	6	1
461	для них	1	1
462	в один	2	1
463	это положение	2	1
464	функции являются	1	1
465	все равно	1	1
466	ли может	1	1
467	в общей	2	1
468	всеми другими	1	1
469	с тем	16	1
470	социальной и	1	1
471	и прямо	1	1
472	нисколько не	1	1
473	только систематическая	1	1
474	восприятия и	1	1
475	был бы	1	1
476	которую он	1	1
477	из общего	1	1
478	самим и	1	1
479	по сравнению	4	1
480	что вся	1	1
481	к одному	5	1
482	в положительном	1	1
483	себе а	1	1
484	в которых	3	1
485	бы мы	1	1
486	этих моментов	2	1
487	его вне	1	1
488	конкретное объединение	1	1
489	силу и	1	1
490	и эти	2	1
491	лежит не	2	1
492	однако в	2	1
493	с так	1	1
494	по себе	7	1
495	так называемого	1	1
496	и форма	1	1
497	тому что	2	1
498	на один	1	1
499	правильное методическое	1	1
500	каждого отдельного	1	1
501	можно ли	2	1
502	слова мы	2	1
503	не намерены	1	1
504	как основного	1	1
505	что с	4	1
506	но для	1	1
507	мышления и	23	1
508	что их	1	1
509	в самых	1	1
510	и снова	4	1
511	опираться на	1	1
512	та или	3	1
513	для завершения	1	1
514	того и	2	1
515	именно с	1	1
516	он оказался	1	1
517	или иная	3	1
518	явление в	1	1
519	во всей	1	1
520	и является	1	1
521	мире и	1	1
522	с достаточной	1	1
523	нам важно	1	1
524	ничто не	1	1
525	следует отметить	1	1
526	в процессе	27	1
527	до того	1	1
528	уже и	1	1
529	до своих	1	1
530	ему не	1	1
531	очень часто	2	1
532	переход в	1	1
533	становится возможным	2	1
534	значительной степени	1	1
535	для мышления	2	1
536	родство с	1	1
537	для его	1	1
538	к утверждению	1	1
539	его значение	1	1
540	социальные и	1	1
541	него как	1	1
542	то действительно	1	1
543	своих более	1	1
544	приходит к	6	1
545	со значением	1	1
546	свою очередь	2	1
547	связи со	2	1
548	всего этого	1	1
549	без всякого	1	1
550	характер и	1	1
551	если в	3	1
552	за пределами	1	1
553	первого же	1	1
554	действия и	1	1
555	не возникает	1	1
556	мы наблюдаем	1	1
557	как с	4	1
558	на том	3	1
559	всего следует	1	1
560	что у	1	1
561	по аналогии	1	1
562	мог бы	4	1
563	в одном	2	1
564	что дело	1	1
565	с предшествующим	2	1
566	даны в	1	1
567	это как	1	1
568	никакому сомнению	1	1
569	деятельности в	1	1
570	это внутреннее	1	1
571	поступая так	1	1
572	выводу что	4	1
573	этой проблемы	2	1
574	средством для	1	1
575	нашей работы	1	1
576	этими предметами	1	1
577	как наиболее	1	1
578	для нас	2	1
579	а также	2	1
580	моментом который	1	1
581	не выходит	1	1
582	вопросу о	1	1
583	мы показали	1	1
584	на отдельные	1	1
585	в которую	1	1
586	которого оно	2	1
587	возникает и	1	1
588	это имеет	1	1
589	высокой степени	1	1
590	вообще и	1	1
591	слова для	1	1
592	на которой	1	1
593	обе эти	3	1
594	сомнению что	1	1
595	этот вопрос	3	1
596	мышление в	3	1
597	его место	1	1
598	и иными	1	1
599	глубоко различны	1	1
600	они могут	1	1
601	между этими	1	1
602	не происходит	2	1
603	человека с	1	1
604	определения и	2	1
605	для всех	1	1
606	есть в	1	1
607	можно выразить	1	1
608	уже не	2	1
609	желания и	1	1
610	становится принципиально	1	1
611	есть уже	1	1
612	не исчерпывает	1	1
613	каким образом	1	1
614	речь в	2	1
615	или даже	1	1
616	из них	4	1
617	только своеобразное	1	1
618	который как	1	1
619	для него	5	1
620	и навсегда	1	1
621	сами по	3	1
622	моментов в	2	1
623	не для	1	1
624	с этими	1	1
625	не о	1	1
626	друг друга	4	1
627	но что	1	1
628	суждение и	1	1
629	образом не	2	1
630	не просто	1	1
631	для решения	2	1
632	значение только	1	1
633	бы тогда	1	1
634	в наличии	1	1
635	выходит за	1	1
636	тела и	1	1
637	точек зрения	1	1
638	до сих	1	1
639	или иначе	2	1
640	именно в	5	1
641	человека а	1	1
642	и необходимой	1	1
643	и между	1	1
644	оно является	3	1
645	нашего исследования	1	1
646	могут иметь	1	1
647	обратиться к	1	1
648	только что	2	1
649	связано с	1	1
650	не создает	3	1
651	моментов и	1	1
652	на этот	2	1
653	поскольку она	1	1
654	до конца	1	1
655	основной вопрос	1	1
656	с которым	1	1
657	как ни	1	1
658	так называемой	1	1
659	все время	2	1
660	основное положение	1	1
661	на эту	1	1
662	свое отражение	1	1
663	что мы	7	1
664	задачи может	1	1
665	его помощью	1	1
666	слова от	2	1
667	совпадают в	1	1
668	вместе с	14	1
669	так же	17	1
670	и особенно	2	1
671	до этого	1	1
672	происходит в	1	1
673	единый в	1	1
674	но этот	1	1
675	необходимым моментом	1	1
676	исследований в	1	1
677	со всею	1	1
678	видит в	1	1
679	для обозначения	2	1
680	сравнению с	3	1
681	который мы	2	1
682	в той	1	1
683	является слово	1	1
684	смысле этого	4	1
685	тому как	2	1
686	совершенно разных	1	1
687	в тот	1	1
688	и менее	1	1
689	быть не	1	1
690	мы сказали	1	1
691	есть и	2	1
692	этого слова	4	1
693	и формы	1	1
694	как например	1	1
695	благодаря этому	6	1
696	аналогии с	1	1
697	сих пор	1	1
698	этого метода	3	1
699	в смысле	4	1
700	самое существенное	1	1
701	к вопросу	1	1
702	и часто	1	1
703	этого понимания	1	1
704	и может	2	1
705	к тому	4	1
706	не подлежит	1	1
707	это можно	1	1
708	в результате	3	1
709	которой можно	2	1
710	становится носителем	2	1
711	бы в	2	1
712	и которое	1	1
713	вообще в	1	1
714	с понятием	3	1
715	отношению ко	1	1
716	значения для	1	1
717	но всегда	2	1
718	ее основе	1	1
719	всеми его	1	1
720	в готовом	2	1
721	но если	1	1
722	скажем только	1	1
723	связей и	1	1
724	сказали бы	1	1
725	не что	1	1
726	этой третьей	1	1
727	в которой	1	1
728	в действительности	1	1
729	с первого	1	1
730	это понятие	1	1
731	снова и	1	1
732	им и	1	1
733	которая не	4	1
734	в отрицательном	2	1
