N	3gram	Losev_Dial_2	VeschiIm
183	не входя в	1	1
184	ни на что	1	1
185	вещи так как	1	1
186	содержащее в себе	1	1
187	только в очень	1	1
188	с другой стороны	4	1
189	на что не	1	1
190	когда мы говорим	1	1
191	потому что они	2	1
192	речь идет о	1	1
193	есть ли это	1	1
194	и пр и	1	1
195	но почему же	1	1
196	несмотря ни на	1	1
197	нисколько не мешает	1	1
198	тут не может	1	1
199	всяком случае есть	1	1
200	вещи в их	1	1
201	есть и то	1	1
202	ни в каком	3	1
203	смысл и идея	1	1
204	она имеет свое	1	1
205	нельзя сказать что	2	1
206	и если есть	1	1
207	во всяком случае	2	1
208	же по себе	1	1
209	т е более	1	1
210	и не есть	1	1
211	вовсе не есть	2	1
212	в подлинном смысле	1	1
213	том смысле что	3	1
214	в то время	3	1
215	и вместе с	1	1
216	это и есть	1	1
217	на этом основании	1	1
218	не только потому	1	1
219	о том что	4	1
220	ровно так как	1	1
221	и не искать	1	1
222	же мы говорим	1	1
223	вопрос о том	1	1
224	и прежде всего	2	1
225	подлинном смысле и	1	1
226	но все же	1	1
227	он не есть	1	1
228	и рационалистическая метафизика	1	1
229	становления и в	1	1
230	совершенно самостоятельна и	1	1
231	при всем том	1	1
232	в том смысле	4	1
233	есть ли он	1	1
234	не значит что	3	1
235	что тут собственно	1	1
236	да и как	1	1
237	понятие должно быть	1	1
238	друг с другом	1	1
239	и в нем	1	1
240	это может быть	1	1
241	момент в ней	1	1
242	ни на какие	1	1
243	как же это	2	1
244	есть она сама	1	1
245	т д в	1	1
246	но и нечто	1	1
247	что и в	1	1
248	только тогда когда	4	1
249	несмотря на все	1	1
250	в другом смысле	1	1
251	перед нами как	1	1
252	она не есть	2	1
