N	2gram	Bakhtin_fo_1	Istorich
225	не имеет	4	2
226	одна из	2	2
227	не могло	5	2
228	не вполне	1	2
229	это то	2	2
230	или как	4	2
231	иного мира	1	2
232	ее на	1	2
233	здесь совершенно	2	2
234	зависимости от	1	2
235	отличается от	1	2
236	должны быть	1	2
237	к тому	3	2
238	где он	1	2
239	в греческом	24	2
240	здесь не	4	2
241	и сам	1	2
242	с собой	1	2
243	и происходит	1	2
244	этим в	1	2
245	ничего не	9	2
246	борьбе с	2	2
247	в форме	3	2
248	в античной	1	2
249	того что	2	2
250	самого себя	1	2
251	никто не	2	2
252	пока не	1	2
253	всяком случае	1	2
254	мы находим	2	2
255	она имеет	1	2
256	смерти и	1	2
257	и др	9	2
258	что не	3	2
259	в некоторых	2	2
260	а не	3	2
261	о чем	1	2
262	он становится	2	2
263	что из	1	2
264	в одно	3	2
265	может иметь	1	2
266	уже давно	1	2
267	так же	6	2
268	к себе	4	2
269	когда мы	1	2
270	отношению к	5	2
271	быть только	3	2
272	стороны и	2	2
273	нам еще	1	2
274	и формы	1	2
275	что мы	2	2
276	но для	2	2
277	еще яснее	1	2
278	или другой	1	2
279	для нас	2	2
280	мы должны	2	2
281	в этих	3	2
282	но эти	1	2
283	с ними	1	2
284	в последнем	1	2
285	можно наблюдать	1	2
286	героя в	1	2
287	жизни и	8	2
288	во всяком	3	2
289	соответствии с	2	1
290	отношения к	3	1
291	одним из	1	1
292	также и	2	1
293	в движение	3	1
294	в связи	5	1
295	и есть	1	1
296	которые были	1	1
297	очень много	1	1
298	этого мира	4	1
299	между двумя	6	1
300	оно было	1	1
301	в какой-то	3	1
302	в зависимости	1	1
303	а как	3	1
304	есть не	3	1
305	со всех	1	1
306	нужен и	1	1
307	при анализе	1	1
308	нам в	1	1
309	именно к	1	1
310	эта форма	2	1
311	равно как	2	1
312	как под	1	1
313	но она	2	1
314	не совсем	1	1
315	что можно	1	1
316	же что	2	1
317	всех сторон	1	1
318	по этому	1	1
319	и сами	1	1
320	на них	2	1
321	не создает	1	1
322	во всех	6	1
323	природы и	2	1
324	которые связаны	1	1
325	друг на	2	1
326	вступают в	1	1
327	отличие от	2	1
328	тут же	1	1
329	тесно связан	1	1
330	ему нужны	1	1
331	человек может	1	1
332	в истории	2	1
333	идет о	1	1
334	народа в	1	1
335	и нет	2	1
336	он вступает	1	1
337	они есть	1	1
338	однако не	1	1
339	в полном	1	1
340	хотя и	3	1
341	его к	1	1
342	и к	2	1
343	для которой	1	1
344	он на	1	1
345	нет здесь	3	1
346	в этот	2	1
347	развития это	1	1
348	описанным в	1	1
349	ни один	1	1
350	в целом	2	1
351	применительно к	1	1
352	это заменяется	1	1
353	с природой	1	1
354	сил в	1	1
355	солнце не	1	1
356	раз в	4	1
357	и тот	1	1
358	жизни которые	2	1
359	видим и	1	1
360	но на	4	1
361	одно и	3	1
362	этот процесс	5	1
363	к выводу	1	1
364	не имеют	3	1
365	конечно эти	1	1
366	все другие	2	1
367	она становится	3	1
368	которая является	1	1
369	функции и	1	1
370	на третий	1	1
371	характер в	2	1
372	как они	1	1
373	что все	2	1
374	связанные с	1	1
375	и может	2	1
376	все наше	1	1
377	в мире	1	1
378	мире не	1	1
379	то есть	33	1
380	месте и	1	1
381	нам по	1	1
382	в жизни	6	1
383	по существу	12	1
384	люди не	1	1
385	о которых	1	1
386	она и	1	1
387	он встречает	1	1
388	идея эта	1	1
389	когда я	1	1
390	уже у	1	1
391	чем в	2	1
392	в вавилоне	1	1
393	и разнообразие	1	1
394	его основных	1	1
395	в один	1	1
396	героем и	1	1
397	одно из	3	1
398	точки зрения	5	1
399	и при	1	1
400	я увидел	1	1
401	эта черта	3	1
402	же существо	1	1
403	в преисподнюю	1	1
404	на месте	1	1
405	в котором	4	1
406	случае в	1	1
407	из которой	1	1
408	страны в	1	1
409	не столько	1	1
410	самого героя	1	1
411	оказывается что	2	1
412	они уже	1	1
413	большую роль	3	1
414	наконец четвертое	1	1
415	он проходит	1	1
416	другом и	1	1
417	все это	4	1
418	надо сказать	1	1
419	и более	1	1
420	природу и	1	1
421	дорога в	1	1
422	в религиозных	1	1
423	и очень	1	1
424	на один	2	1
425	на три	1	1
426	третий день	1	1
427	в таких	1	1
428	и функции	1	1
429	этими двумя	3	1
430	правда в	1	1
431	в основе	5	1
432	но вместе	1	1
433	когда они	1	1
434	день на	1	1
435	того чтобы	5	1
436	следовательно и	1	1
437	нет места	1	1
438	была сделана	2	1
439	этом мире	2	1
440	к ней	2	1
441	как она	2	1
442	по своей	1	1
443	земледельческих работ	1	1
444	уже говорили	3	1
445	только наиболее	1	1
446	и оно	1	1
447	человека с	1	1
448	начиная с	1	1
449	места для	1	1
450	не могут	3	1
451	не знают	1	1
452	есть только	2	1
453	похож на	1	1
454	он имел	2	1
455	указать на	1	1
456	числе и	2	1
457	тех же	2	1
458	бы он	1	1
459	время он	1	1
460	обычно в	2	1
461	должен быть	1	1
462	считают его	1	1
463	также имеет	1	1
464	с ее	6	1
465	в ее	6	1
466	как по	2	1
467	чтобы быть	1	1
468	амуре и	3	1
469	приводит к	1	1
470	египте или	1	1
471	следующий день	1	1
472	те же	2	1
473	ясно что	2	1
474	здесь как	2	1
475	отсюда и	2	1
476	которая была	1	1
477	и каждый	1	1
478	или на	1	1
479	весь сплошь	1	1
480	наше внимание	1	1
481	жизнь и	4	1
482	поэтому их	1	1
483	выводу что	1	1
484	нас и	1	1
485	об этом	2	1
486	с человеком	1	1
487	образом в	1	1
488	находится в	1	1
489	можно бы	1	1
490	них не	1	1
491	и здесь	1	1
492	и возможно	1	1
493	другом месте	1	1
494	тех кто	1	1
495	в другом	1	1
496	и поэтому	1	1
497	же жизнь	1	1
498	для проявления	1	1
499	др в	2	1
500	все его	3	1
501	здесь почти	1	1
502	когда не	1	1
503	он его	1	1
504	египет вавилон	1	1
505	переходит в	1	1
506	но дело	2	1
507	в ряд	1	1
508	необходима для	1	1
509	живой человек	1	1
510	позволит нам	1	1
511	на одном	1	1
512	то место	1	1
513	наконец в	1	1
514	также в	1	1
515	в описании	1	1
516	быть и	2	1
517	они их	1	1
518	но ничего	1	1
519	наблюдать и	1	1
520	ведь эти	1	1
521	не как	2	1
522	время когда	1	1
523	и представляет	1	1
524	этот вопрос	1	1
525	что даже	1	1
526	друг друга	3	1
527	пор не	1	1
528	которое мы	1	1
529	иногда сам	1	1
530	поэтому и	3	1
531	когда нам	1	1
532	в литературу	1	1
533	между этими	4	1
534	их не	1	1
535	от них	1	1
536	мире и	2	1
537	какой-то степени	2	1
538	процесс также	1	1
539	было так	1	1
540	же и	2	1
541	есть в	2	1
542	одной из	3	1
543	уже в	2	1
544	если мы	2	1
545	ним не	1	1
546	или даже	1	1
547	его и	2	1
548	где бы	1	1
549	и психее	3	1
550	характерно что	4	1
551	мир в	2	1
552	был бы	3	1
553	для него	2	1
554	в греческих	1	1
555	он весь	2	1
556	и также	1	1
557	отношение к	2	1
558	к ним	2	1
559	при всей	1	1
560	как его	1	1
561	но уже	1	1
562	для того	5	1
563	уже совершенно	1	1
564	где в	1	1
565	этого пути	1	1
566	были бы	1	1
567	нет например	1	1
568	в особенности	9	1
569	именно как	4	1
570	и даже	2	1
571	его чтобы	1	1
572	даже не	2	1
573	а на	1	1
574	эта работа	1	1
575	именно в	3	1
576	я был	2	1
577	еще и	2	1
578	с другом	1	1
579	в самую	1	1
580	на ней	1	1
581	в другое	1	1
582	он только	2	1
583	не знает	3	1
584	на друга	2	1
585	как о	1	1
586	лишь только	1	1
587	существу и	1	1
588	от труда	1	1
589	нигде в	2	1
590	для этой	1	1
591	есть одно	1	1
592	как ни	1	1
593	вступает в	2	1
594	этой же	1	1
595	своей воле	1	1
596	этого момента	2	1
597	их к	2	1
598	к другому	2	1
599	выход из	2	1
600	смысле этого	1	1
601	их чтобы	1	1
602	пути в	1	1
603	друг с	1	1
604	и такие	1	1
605	как боги	1	1
606	этого слова	1	1
607	своей жизни	4	1
608	между прочим	1	1
609	ряд в	3	1
610	с большой	2	1
611	становится ясным	1	1
612	на одной	1	1
613	не является	2	1
614	же все	1	1
615	и для	4	1
616	живет и	1	1
617	элементы в	2	1
618	не существует	1	1
619	ее но	1	1
620	причем в	1	1
621	человека для	1	1
622	место для	3	1
623	своей собственной	3	1
624	и вызывает	1	1
625	из себя	1	1
626	бы в	1	1
627	тем более	1	1
628	но зато	1	1
629	находим в	1	1
630	вдруг на	1	1
631	же в	3	1
632	здесь только	2	1
633	в народной	1	1
634	в свою	2	1
635	между ними	3	1
636	в государственных	1	1
637	они были	2	1
638	большие пространства	1	1
639	на следующий	2	1
640	он сохраняет	1	1
641	мы проследим	1	1
642	оно не	2	1
643	время не	2	1
644	на свет	1	1
645	они всегда	1	1
646	себе не	1	1
647	к этой	1	1
648	видим в	1	1
649	в таком	3	1
650	том числе	4	1
651	встречаются в	1	1
