N	2gram	Vygotskiy__6	Poddanst
308	и очень	1	1
309	этой области	2	1
310	до которых	1	1
311	что есть	1	1
312	что происходит	1	1
313	в основном	1	1
314	всегда существует	1	1
315	что эта	2	1
316	всех доступных	1	1
317	она не	2	1
318	что с	3	1
319	входят в	2	1
320	более раннего	1	1
321	для каждого	2	1
322	к другим	11	1
323	которые были	1	1
324	тогда когда	6	1
325	этом смысле	2	1
326	противоречии с	1	1
327	в сферу	3	1
328	не тождественны	1	1
329	этом деле	1	1
330	того чтобы	10	1
331	эта задача	1	1
332	не имеет	6	1
333	никогда не	8	1
334	в результате	1	1
335	казалось бы	2	1
336	в настоящее	1	1
337	находятся в	1	1
338	этих двух	1	1
339	иными словами	1	1
340	и притом	1	1
341	как она	1	1
342	и слабость	1	1
343	другой стороны	2	1
344	только что	2	1
345	и теперь	1	1
346	в этих	2	1
347	чем оно	1	1
348	в случаях	1	1
349	на фоне	3	1
350	над ним	1	1
351	в каком	1	1
352	в психологии	3	1
353	из тех	1	1
354	только как	1	1
355	в момент	1	1
356	в иной	2	1
357	что проблема	1	1
358	и именно	1	1
359	одновременно и	1	1
360	что все	5	1
361	сделана попытка	1	1
362	и жизнь	1	1
363	есть и	1	1
364	ли не	1	1
365	в других	2	1
366	числе и	1	1
367	что то	3	1
368	рабочих и	1	1
369	что оно	7	1
370	к сожалению	1	1
371	ни на	1	1
372	видим в	2	1
373	и другие	2	1
374	вместе с	7	1
375	это в	2	1
376	что при	4	1
377	в последующие	1	1
378	они не	4	1
