N	2gram	Bakhtin_KF_1	Problema
108	еще не	4	3
109	в ее	16	3
110	совсем не	2	3
111	только тогда	1	3
112	от этого	2	3
113	бы не	3	3
114	он не	6	3
115	в другом	3	3
116	этом смысле	3	3
117	всю свою	1	3
118	в отношении	1	3
119	но только	1	3
120	в духе	1	3
121	есть только	1	3
122	жизнь и	2	3
123	с ним	5	3
124	настоящее время	1	3
125	все в	1	3
126	к нему	12	3
127	найти и	1	3
128	же в	1	3
129	и справедливости	1	3
130	того что	3	3
131	тот же	1	3
132	и тем	3	3
133	в одном	4	3
134	для того	3	3
135	именно в	5	3
136	и никогда	1	3
137	жизнь в	1	3
138	мира в	6	3
139	быть только	8	3
140	первом плане	2	3
141	в настоящее	1	3
142	еще более	2	3
143	самом деле	3	2
144	и до	1	2
145	поэтому и	1	2
146	то же	5	2
147	и за	2	2
148	из всех	1	2
149	мы имеем	5	2
150	мы не	3	2
151	и тут	1	2
152	равно как	1	2
153	нечего делать	1	2
154	я не	6	2
155	все эти	10	2
156	в чем	4	2
157	тем как	3	2
158	землю и	1	2
159	мы будем	1	2
160	по отношению	26	2
161	отношение к	5	2
162	на то	1	2
163	как в	2	2
164	что именно	1	2
165	человека вообще	3	2
166	когда он	1	2
167	другого как	1	2
168	должен поступать	1	2
169	если он	1	2
170	на его	1	2
171	а скорее	1	2
172	не к	1	2
173	которого и	2	2
174	его на	2	2
175	то ни	2	2
176	его не	1	2
177	это не	10	2
178	форму и	1	2
179	но уже	1	2
180	раз и	2	2
181	на месте	1	2
182	в котором	24	2
183	себе а	2	2
184	человека но	1	2
185	и ясно	2	2
186	дело в	2	2
187	и сама	1	2
188	того чтобы	2	2
189	ничего не	3	2
190	именно она	2	2
191	по своей	1	2
192	месте в	1	2
193	тем что	3	2
194	уже и	1	2
195	в области	2	2
196	точке зрения	1	2
197	и другой	1	2
198	к тому	1	2
199	всей своей	2	2
200	как с	1	2
201	не за	1	2
202	здесь как	1	2
203	по себе	2	2
204	бы то	2	2
205	и просто	2	2
206	любви к	1	2
207	в значительной	1	2
208	между тем	4	2
209	от них	1	2
210	во втором	1	2
211	и только	6	2
212	здесь в	1	2
213	что только	2	2
214	в какой	1	2
215	именно на	2	2
216	со всеми	2	2
217	конечно не	7	2
218	всяком случае	1	2
219	и делает	2	2
220	ее в	1	2
221	вообще и	1	2
222	что не	3	2
223	человеческой жизни	1	2
224	и живет	1	2
225	в данном	2	2
226	в мир	1	2
227	в первой	1	2
228	в это	2	2
229	только для	1	2
230	но для	2	2
231	один из	2	2
232	это уже	2	2
233	мира и	4	2
234	человек и	1	2
235	хотя бы	4	2
236	не будет	2	2
237	в свою	3	2
238	была бы	1	2
239	отношению к	22	2
240	жизни и	8	2
241	по поводу	1	2
242	к этому	2	2
243	во всяком	1	2
244	все что	1	2
245	небо и	1	2
246	они не	1	2
247	я и	2	1
248	отношения к	1	1
249	должен быть	7	1
250	как истинного	1	1
251	на самом	3	1
252	в стороне	1	1
253	это и	2	1
254	и есть	9	1
255	из его	3	1
256	в их	8	1
257	мы уже	1	1
258	а как	2	1
259	и свой	2	1
260	бы что	1	1
261	вопрос о	2	1
262	науки и	1	1
263	так чтобы	1	1
264	под ним	2	1
265	не случаен	1	1
266	жизни как	5	1
267	и ее	2	1
268	в составе	2	1
269	жизни это	1	1
270	не от	1	1
271	не был	1	1
272	с его	1	1
273	а только	1	1
274	и всякий	1	1
275	свою жизнь	2	1
276	него с	1	1
277	с собою	1	1
278	в едином	9	1
279	или иное	2	1
280	только путем	1	1
281	и специально	2	1
282	с этим	1	1
283	что ее	1	1
284	и наконец	1	1
285	его к	2	1
286	с определенной	1	1
287	ясно и	3	1
288	в этот	1	1
289	или иную	1	1
290	человек со	1	1
291	поэтому он	1	1
292	для которого	3	1
293	истины и	2	1
294	из жизни	1	1
295	бы и	3	1
296	что это	3	1
297	свое бытие	2	1
298	в нашем	1	1
299	если мы	1	1
300	все силы	1	1
301	имеем в	2	1
302	всей его	2	1
303	что она	1	1
304	главным образом	1	1
305	он ни	2	1
306	она становится	1	1
307	поскольку он	2	1
308	всех этих	3	1
309	эта последняя	1	1
310	он должен	1	1
311	в понятии	1	1
312	содержит в	1	1
313	и по	1	1
314	лишь с	2	1
315	за свою	1	1
316	себя и	2	1
317	задний план	1	1
318	ним в	1	1
319	их и	1	1
320	а по	2	1
321	имеет с	1	1
322	времени и	4	1
323	входит в	3	1
324	человечества но	1	1
325	должен был	1	1
326	весь мир	2	1
327	и находит	1	1
328	были в	1	1
329	ту или	1	1
330	но лишь	6	1
331	чем в	1	1
332	такой же	1	1
333	но я	2	1
334	мире с	1	1
335	он принимает	1	1
336	не как	4	1
337	что я	5	1
338	и временные	2	1
339	маленький и	1	1
340	творчества и	1	1
341	все это	10	1
342	их в	1	1
343	общего не	2	1
344	и под	2	1
345	содержится в	1	1
346	тому что	2	1
347	и очень	1	1
348	не сказали	1	1
349	если и	1	1
350	но себя	1	1
351	можно ли	1	1
352	не раз	1	1
353	эта картина	1	1
354	тем самым	4	1
355	что эта	2	1
356	с которой	1	1
357	меня я	1	1
358	есть принцип	1	1
359	мысли в	1	1
360	и отсюда	2	1
361	не имеет	5	1
362	два мира	1	1
363	самого и	1	1
364	и имеет	1	1
365	нечто подобное	1	1
366	совершенно правильно	1	1
367	чем не	4	1
368	для всего	1	1
369	из него	3	1
370	нет места	1	1
371	все свои	1	1
372	где его	2	1
373	возможно и	1	1
374	и весь	2	1
375	на волю	2	1
376	же время	2	1
377	этих последних	1	1
378	к ней	1	1
379	во всем	7	1
380	ему и	1	1
381	и чувство	2	1
382	есть это	1	1
383	то этот	1	1
384	следует что	1	1
385	до того	1	1
386	ему в	2	1
387	не потому	2	1
388	ни о	1	1
389	представляется нам	1	1
390	к себе	2	1
391	и должно	1	1
392	когда мы	1	1
393	оставить в	1	1
394	единому и	4	1
395	в душе	1	1
396	его с	2	1
397	той или	3	1
398	только одно	1	1
399	же оказывается	1	1
400	где он	3	1
401	она не	1	1
402	бы ни	1	1
403	правда не	1	1
404	и это	12	1
405	с ее	2	1
406	меня в	3	1
407	на основе	7	1
408	во мне	3	1
409	которые как	1	1
410	то или	2	1
411	и этим	3	1
412	отвлечься от	1	1
413	и когда	2	1
414	вмещается в	1	1
415	его самого	1	1
416	вышла из	1	1
417	отсюда и	3	1
418	здесь нет	2	1
419	мог бы	1	1
420	и каждый	1	1
421	остается только	1	1
422	в религии	1	1
423	это только	2	1
424	в последней	1	1
425	основана на	1	1
426	поэтому в	1	1
427	и эстетических	1	1
428	со стороны	7	1
429	смысле и	2	1
430	и смерть	1	1
431	я теперь	1	1
432	сводится к	2	1
433	но фактически	1	1
434	и здесь	7	1
435	но к	1	1
436	нашей работы	1	1
437	другими словами	1	1
438	его жизни	3	1
439	и цели	1	1
440	других людей	1	1
441	за свое	4	1
442	на пользу	1	1
443	нем не	1	1
444	ее от	1	1
445	его только	1	1
446	этот момент	6	1
447	стихийные силы	1	1
448	нуждается в	1	1
449	который и	1	1
450	это лишь	1	1
451	и можно	1	1
452	которых он	1	1
453	человека как	1	1
454	в него	2	1
455	дать в	1	1
456	то все	1	1
457	как из	1	1
458	но с	1	1
459	здесь вовсе	1	1
460	ее уже	1	1
461	и кроме	1	1
462	именно что	1	1
463	менее в	1	1
464	одной из	1	1
465	рационализма и	1	1
466	сознание в	1	1
467	и так	1	1
468	наше время	1	1
469	было и	2	1
470	этот факт	2	1
471	и жизни	4	1
472	нет не	1	1
473	же и	1	1
474	мысль моя	1	1
475	все люди	1	1
476	некоторым образом	1	1
477	в большинстве	1	1
478	только на	1	1
479	него и	1	1
480	здесь же	1	1
481	то только	1	1
482	а он	1	1
483	большинстве случаев	1	1
484	и других	2	1
485	но своей	1	1
486	она действительно	1	1
487	здесь мы	4	1
488	него нет	1	1
489	был бы	3	1
490	одно из	1	1
491	хотя ее	1	1
492	себе в	1	1
493	и последняя	1	1
494	никто не	1	1
495	цели и	1	1
496	есмь и	1	1
497	говорить об	1	1
498	и также	1	1
499	содержания и	2	1
500	не для	1	1
501	ее не	1	1
502	к ним	4	1
503	не о	2	1
504	как его	4	1
505	бытия и	10	1
506	от того	3	1
507	поступков в	1	1
508	нас как	1	1
509	средних веков	1	1
510	момент в	7	1
511	были бы	2	1
512	нет и	3	1
513	именно как	1	1
514	никогда и	1	1
515	или иной	2	1
516	не единственное	1	1
517	и из	1	1
518	мы его	1	1
519	по всей	1	1
520	и др	1	1
521	но о	1	1
522	больше и	1	1
523	сделать в	1	1
524	только по	2	1
525	ничего общего	2	1
526	превращается в	1	1
527	смысла и	2	1
528	не было	8	1
529	поскольку она	2	1
530	до конца	3	1
531	ничем не	1	1
532	нем и	3	1
533	зависит от	1	1
534	любовь по	1	1
535	конечно необходимо	1	1
536	в ту	2	1
537	самом своем	1	1
538	людьми и	1	1
539	действия в	1	1
540	но оно	1	1
541	и она	2	1
542	а есть	1	1
543	и потому	2	1
544	как это	1	1
545	как одно	1	1
546	о возможности	1	1
547	из которых	2	1
548	в человеке	1	1
549	есть на	2	1
550	могут быть	3	1
551	в литературе	1	1
552	там где	5	1
553	я с	1	1
554	том смысле	1	1
555	дело здесь	2	1
556	и всех	1	1
557	и смерти	1	1
558	но это	6	1
559	и таким	1	1
560	между прочим	1	1
561	я есмь	4	1
562	будет со	1	1
563	но такой	1	1
564	только я	1	1
565	на задний	1	1
566	и от	1	1
567	не могущий	1	1
568	котором он	3	1
569	а все	3	1
570	от него	3	1
571	из себя	8	1
572	или нет	1	1
573	не должен	3	1
574	мы должны	1	1
575	только что	1	1
576	я в	1	1
577	ни было	4	1
578	не я	3	1
579	но всегда	2	1
580	с ними	3	1
581	с ней	1	1
582	от своего	1	1
583	только как	4	1
584	к его	1	1
585	человек это	1	1
586	будет ли	2	1
587	просто не	1	1
588	а я	1	1
589	под скалами	1	1
590	того или	3	1
591	в искусстве	1	1
592	в своих	3	1
593	это в	1	1
594	им и	1	1
595	своем я	1	1
