N	2gram	Vinokur_Ku_2	FransuaR
199	было бы	15	2
200	но их	1	2
201	рядом с	2	2
202	с тем	2	2
203	несмотря на	5	2
204	когда в	2	2
205	одно из	1	2
206	мысль и	2	2
207	и без	1	2
208	в положительном	1	2
209	нельзя было	2	2
210	точку зрения	1	2
211	даже в	1	2
212	в отношении	2	2
213	что эта	2	2
214	свободная игра	1	2
215	на котором	1	2
216	первая часть	1	2
217	не нуждается	1	2
218	слова но	1	2
219	взглянуть на	2	2
220	которая не	1	2
221	конечно и	2	2
222	не могут	5	2
223	что все	5	2
224	к тому	4	2
225	о таких	1	2
226	в каждом	1	2
227	должен быть	5	2
228	если мы	4	2
229	говорит и	1	2
230	данном случае	2	2
231	так в	3	2
232	и что	8	2
233	на том	2	2
234	и вообще	2	2
235	вот это	1	2
236	можно сказать	4	2
237	в значительной	1	2
238	нас в	1	2
239	к нему	2	2
240	между тем	6	2
241	этих слов	1	2
242	переходит в	1	2
243	применяется к	1	2
244	в свете	1	2
245	всякого рода	2	2
246	здесь с	1	2
247	в уста	1	2
248	в качестве	8	2
249	в большинстве	1	2
250	большинстве случаев	2	2
251	языка но	3	2
252	ведь это	1	2
253	у нее	1	2
254	мы можем	1	2
255	может быть	15	2
256	заметить что	1	2
257	и только	1	2
258	в особенности	4	2
259	а именно	2	2
260	в отличие	2	2
261	превращается в	2	2
262	один из	5	2
263	произведение в	1	2
264	и слово	1	2
265	в одно	1	2
266	в пределах	4	2
267	конечно не	2	2
268	и там	1	2
269	войны и	1	2
270	слова и	5	2
271	несколько слов	1	2
272	только для	2	2
273	хочет и	1	2
274	пор еще	1	2
275	хотя бы	9	2
276	на фоне	3	2
277	то что	9	2
278	в период	1	2
279	это в	2	2
280	сущности не	1	2
281	к этому	4	2
282	вряд ли	4	1
283	также что	2	1
284	совершенно справедливо	1	1
285	становится в	1	1
286	утверждение что	1	1
287	крестьян и	1	1
288	он может	1	1
289	раньше в	1	1
290	то в	1	1
291	тем же	2	1
292	сам автор	1	1
293	все те	1	1
294	по его	1	1
295	которыми он	1	1
296	жизни для	1	1
297	а как	1	1
298	есть не	1	1
299	здесь о	1	1
300	большую роль	1	1
301	нам в	1	1
302	на эти	1	1
303	в возможности	3	1
304	только эта	1	1
305	в ход	1	1
306	язык этой	1	1
307	жизни это	1	1
308	в обычной	1	1
309	не осознается	1	1
310	в прямой	1	1
311	это действительно	1	1
312	столь же	1	1
313	время в	1	1
314	есть такие	1	1
315	то мы	1	1
316	в ироническом	1	1
317	могло быть	1	1
318	но как	1	1
319	же на	1	1
320	одном и	1	1
321	свою жизнь	1	1
322	не все	3	1
323	конечном счете	2	1
324	по отношению	1	1
325	нового в	1	1
326	несколько более	1	1
327	не просто	2	1
328	себя вне	1	1
329	что они	2	1
330	характер и	2	1
331	более чем	1	1
332	общего с	1	1
333	противоречие в	1	1
334	и где	2	1
335	власть и	1	1
336	что дело	1	1
337	целый ряд	5	1
338	что по	1	1
339	и тема	1	1
340	г вот	1	1
341	этого круга	1	1
342	бы и	4	1
343	за это	1	1
344	что автор	1	1
345	идут в	1	1
346	резко отличны	1	1
347	традиция в	1	1
348	нами в	1	1
349	в себе	1	1
350	другом случае	1	1
351	на то	4	1
352	в наших	1	1
353	а скорее	1	1
354	он все	1	1
355	и еще	2	1
356	которая является	1	1
357	не нуждаются	1	1
358	же это	1	1
359	этой книге	3	1
360	не как	2	1
361	он пользуется	1	1
362	дело именно	1	1
363	особенно ясно	1	1
364	уже за	2	1
365	одной и	1	1
366	оно также	1	1
367	смысле как	1	1
368	и по	3	1
369	именно это	1	1
370	но все	4	1
371	и свободу	1	1
372	как оно	1	1
373	значительной степени	1	1
374	в одну	2	1
375	нем есть	1	1
376	на этой	4	1
377	осознанию и	1	1
378	бы нам	1	1
379	известно что	1	1
380	что большинство	1	1
381	должен был	1	1
382	чаще всего	1	1
383	от процесса	1	1
384	но уже	2	1
385	о которых	3	1
386	какое же	1	1
387	далеко не	1	1
388	их для	1	1
389	что не	6	1
390	место и	1	1
391	только во	1	1
392	они в	1	1
393	потому и	1	1
394	смысл и	3	1
395	между ними	1	1
396	не употребляет	2	1
397	нужно было	1	1
398	но до	1	1
399	и сейчас	2	1
400	в котором	1	1
401	бы к	1	1
402	почти ни	2	1
403	что я	4	1
404	признать что	1	1
405	и той	1	1
406	эта не	4	1
407	в поэме	1	1
408	которые в	1	1
409	и торжественно	1	1
410	тем не	6	1
411	и более	2	1
412	их в	1	1
413	не должно	2	1
414	что этот	1	1
415	для нее	1	1
416	и под	1	1
417	что свидетельствует	1	1
418	и вся	1	1
419	тому что	1	1
420	роль играют	1	1
421	частный и	1	1
422	тогда когда	1	1
423	того как	2	1
424	одна из	1	1
425	в процессе	3	1
426	определяет как	1	1
427	но здесь	2	1
428	для всего	1	1
429	в день	2	1
430	следовательно и	2	1
431	никогда не	2	1
432	казалось бы	3	1
433	это слово	4	1
434	имеет совершенно	1	1
435	по земле	1	1
436	не нужен	1	1
437	и позволяет	1	1
438	как будто	2	1
439	в области	11	1
440	идет здесь	1	1
441	у нас	12	1
442	еще говорить	1	1
443	выход из	1	1
444	здесь совершенно	1	1
445	и такие	1	1
446	это конечно	2	1
447	как только	1	1
448	с проблемой	1	1
449	что вы	1	1
450	в наши	1	1
451	указывает на	1	1
452	слова с	1	1
453	темы и	2	1
454	и потому	2	1
455	где он	1	1
456	например очень	1	1
457	но вряд	1	1
458	особенности этого	1	1
459	году в	1	1
460	своим языком	1	1
461	даже самые	1	1
462	свою очередь	2	1
463	это только	2	1
464	без всякого	1	1
465	некоторые другие	1	1
466	этим но	1	1
467	еще два	1	1
468	здесь хотя	1	1
469	никак не	3	1
470	приводит к	5	1
471	имеет никакого	1	1
472	это для	1	1
473	вообще нет	1	1
474	и когда	1	1
475	то как	1	1
476	что у	2	1
477	во введении	2	1
478	те же	3	1
479	это вовсе	1	1
480	отсюда и	2	1
481	которая была	1	1
482	еще не	5	1
483	что от	1	1
484	понятно что	1	1
485	поэтому в	1	1
486	в некоторой	1	1
487	если бы	12	1
488	собой и	1	1
489	для этого	3	1
490	после того	2	1
491	образом в	2	1
492	находится в	1	1
493	часто и	1	1
494	в каком-то	1	1
495	своей книге	1	1
496	вот почему	3	1
497	тех кто	1	1
498	на вопрос	1	1
499	говорит об	1	1
500	то не	2	1
501	все его	1	1
502	значение имеют	1	1
503	можно встретить	3	1
504	в конечном	2	1
505	на протяжении	1	1
506	от них	1	1
507	вся эта	2	1
508	увидеть и	1	1
509	она здесь	1	1
510	письменной и	1	1
511	я думаю	1	1
512	в языке	10	1
513	для постановки	1	1
514	в форме	3	1
515	ее содержание	1	1
516	тем более	1	1
517	в середине	1	1
518	слов и	2	1
519	лица из	1	1
520	одна за	1	1
521	быть и	1	1
522	но с	1	1
523	тот же	5	1
524	с ними	2	1
525	традиции в	1	1
526	не идет	1	1
527	которое мы	1	1
528	ссылкой на	1	1
529	позволяет себе	1	1
530	не будет	1	1
531	именно на	1	1
532	не обходится	1	1
533	только тогда	1	1
534	свидетельствует о	1	1
535	за счет	2	1
536	его и	1	1
537	отличны от	1	1
538	мы знаем	4	1
539	в современном	2	1
540	художественная литература	1	1
541	для меня	1	1
542	к ним	1	1
543	противоречии с	1	1
544	не случайно	1	1
545	много и	1	1
546	же образом	2	1
547	почти через	1	1
548	тем что	3	1
549	в других	1	1
550	в целях	2	1
551	процесс в	1	1
552	деле именно	1	1
553	а потому	1	1
554	иное как	1	1
555	правды и	1	1
556	или иной	1	1
557	за ними	2	1
558	дают в	1	1
559	как у	2	1
560	типична для	1	1
561	игры и	1	1
562	что иное	1	1
563	а главное	3	1
564	что для	2	1
565	здесь действительно	1	1
566	более того	1	1
567	и пр	8	1
568	и народный	1	1
569	не знает	3	1
570	до конца	3	1
571	и раскрыть	1	1
572	мы говорим	2	1
573	если эти	1	1
574	и том	1	1
575	форм которые	1	1
576	если не	1	1
577	для этой	2	1
578	в это	1	1
579	но оно	2	1
580	в частности	2	1
581	не говорили	1	1
582	видели в	1	1
583	ни на	2	1
584	в рамках	1	1
585	книге о	1	1
586	поэтому если	1	1
587	что за	2	1
588	не дают	1	1
589	в той	2	1
590	жива и	1	1
591	а вслед	1	1
592	да и	6	1
593	значение как	1	1
594	это особенно	1	1
595	этого слова	5	1
596	еще раз	1	1
597	и некоторые	1	1
598	это выражение	1	1
599	самое существенное	1	1
600	и новой	1	1
601	которые были	1	1
602	же значение	1	1
603	которой и	1	1
604	в книге	1	1
605	вот его	1	1
606	обращается к	1	1
607	но эти	1	1
608	всего можно	1	1
609	за три	1	1
610	сказать несколько	1	1
611	но зато	2	1
612	такая тенденция	1	1
613	вслед за	1	1
614	но вот	2	1
615	этой же	1	1
616	свое значение	1	1
617	слово в	1	1
618	в свою	2	1
619	и при	1	1
620	речи и	5	1
621	что природа	1	1
622	дело шло	1	1
623	больше всего	1	1
624	пределах своей	1	1
625	они имеют	2	1
626	не что	1	1
627	только о	2	1
628	в свое	2	1
629	в виде	1	1
630	но еще	1	1
631	становится тем	1	1
632	именно здесь	1	1
633	этой цели	2	1
634	во всяком	5	1
635	спасение в	1	1
636	они не	1	1
637	ничего общего	1	1
