N	2gram	Ircho_Kome_2	Formalny
127	на все	1	3
128	его в	4	3
129	в жизни	1	3
130	в них	4	3
131	со всей	1	3
132	вещей и	1	3
133	тем самым	1	3
134	не о	1	3
135	в основе	1	3
136	связи с	3	3
137	сводится к	1	3
138	не по	4	3
139	отличается от	1	3
140	всего в	2	3
141	к тому	12	3
142	ясно что	8	3
143	жизнь и	1	3
144	бы в	2	3
145	наконец в	2	3
146	один из	5	3
147	в большинстве	1	3
148	для него	1	3
149	не для	2	3
150	и даже	1	3
151	в области	1	3
152	не было	3	3
153	на фоне	1	3
154	или иного	1	3
155	в художественном	1	3
156	каждой из	2	3
157	с помощью	1	3
158	же в	4	3
159	а н	1	3
160	между ними	1	3
161	от всех	2	3
162	что он	5	3
163	думать что	1	3
164	и это	2	2
165	тех же	3	2
166	его не	1	2
167	вопрос о	3	2
168	в создании	1	2
169	во внешнем	1	2
170	друг от	1	2
171	нет и	2	2
172	чем же	1	2
173	идет о	2	2
174	с этим	5	2
175	однако не	1	2
176	в действительности	2	2
177	от этого	2	2
178	не приходится	1	2
179	в нашем	2	2
180	остановиться на	1	2
181	этот образ	1	2
182	не могла	1	2
183	какую бы	1	2
184	и если	2	2
185	на его	1	2
186	том чтобы	1	2
187	и более	1	2
188	о мире	1	2
189	но все	3	2
190	могла бы	3	2
191	того или	1	2
192	это не	2	2
193	действительности в	1	2
194	всю свою	1	2
195	ни в	5	2
196	с тем	5	2
197	мы видели	1	2
198	в эту	1	2
199	не так	1	2
200	таким же	1	2
201	значение для	1	2
202	бы быть	1	2
203	ничего не	1	2
204	одна из	2	2
205	до настоящего	1	2
206	в самой	3	2
207	и является	1	2
208	от того	2	2
209	стремлением к	1	2
210	его с	1	2
211	от нее	1	2
212	от друга	1	2
213	происходит и	1	2
214	всего этого	1	2
215	или для	1	2
216	приводит к	1	2
217	не с	1	2
218	каждого из	1	2
219	еще в	4	2
220	с ним	1	2
221	кого не	1	2
222	и что	2	2
223	как ее	1	2
224	или на	2	2
225	в различных	1	2
226	между тем	4	2
227	что и	7	2
228	во всей	1	2
229	соединении с	1	2
230	в другой	2	2
231	в лице	2	2
232	только в	4	2
233	по истории	1	2
234	если мы	1	2
235	ни одного	1	2
236	и типов	3	2
237	большинстве случаев	1	2
238	могло бы	1	2
239	как их	1	2
240	в одном	2	2
241	как раз	1	2
242	общения и	1	2
243	или иначе	3	2
244	здесь в	3	2
245	она является	1	2
246	и самый	1	2
247	не на	1	2
248	все время	2	2
249	была бы	1	2
250	мира в	4	2
251	все более	1	2
252	вместе с	9	2
253	и особенно	3	2
254	целом ряде	1	2
255	одновременно с	2	2
256	образом на	1	2
257	по существу	1	2
258	к которому	1	2
259	для этой	2	2
260	в результате	1	2
261	ни было	2	2
262	тот или	1	2
263	жизни в	1	2
264	одной из	4	2
265	только как	1	2
266	в системе	1	2
267	они были	1	2
268	ко времени	3	2
269	нас не	1	2
270	например в	3	1
271	разрабатывалась в	1	1
272	сил и	1	1
273	или к	1	1
274	и есть	2	1
275	в первом	2	1
276	из самых	2	1
277	и чрезвычайно	1	1
278	также что	2	1
279	из его	2	1
280	едва ли	14	1
281	и этот	1	1
282	той же	3	1
283	в и	1	1
284	всех без	1	1
285	бы более	1	1
286	а для	1	1
287	х годов	2	1
288	вместо того	1	1
289	в самих	1	1
290	ему в	1	1
291	уже известной	1	1
292	в каждой	1	1
293	это время	3	1
294	не был	1	1
295	говоря уже	2	1
296	в чем	1	1
297	не имеющий	1	1
298	чем это	2	1
299	иначе не	1	1
300	и вовсе	2	1
301	опирается на	1	1
302	общего с	1	1
303	общественном сознании	1	1
304	за этим	1	1
305	очень трудно	1	1
306	что касается	3	1
307	хотя и	4	1
308	та же	1	1
309	бы и	2	1
310	нее так	1	1
311	проблем в	1	1
312	так или	3	1
313	из этих	4	1
314	так в	2	1
315	с их	4	1
316	как он	3	1
317	не следует	2	1
318	сказать в	1	1
319	тем не	1	1
320	чтобы установить	1	1
321	и легко	1	1
322	человек стремится	1	1
323	пределах одного	1	1
324	концы с	1	1
325	ее своей	1	1
326	свою силу	1	1
327	при ознакомлении	1	1
328	на этом	2	1
329	мы их	1	1
330	различных сочетаниях	1	1
331	однако едва	1	1
332	ей в	1	1
333	связанных с	2	1
334	не умеет	1	1
335	с единством	1	1
336	время и	1	1
337	без нее	1	1
338	этом смысле	2	1
339	ознакомлении с	1	1
340	материал для	1	1
341	сами эти	1	1
342	но уже	1	1
343	героя или	1	1
344	ни одной	1	1
345	в контексте	1	1
346	их взаимоотношения	1	1
347	этого не	1	1
348	без ограничения	1	1
349	и уже	1	1
350	он и	1	1
351	и художественные	1	1
352	действительно не	1	1
353	элемента в	1	1
354	и тогда	1	1
355	не мог	1	1
356	в этих	4	1
357	мы попытаемся	1	1
358	и другие	2	1
359	можно найти	1	1
360	в котором	3	1
361	бы к	2	1
362	почти ни	1	1
363	из которой	1	1
364	не столько	1	1
365	с концами	1	1
366	и действиях	1	1
367	в отличие	2	1
368	от его	1	1
369	нас только	1	1
370	в силу	2	1
371	такую же	1	1
372	времени не	1	1
373	друг другу	3	1
374	как от	1	1
375	для нее	1	1
376	почве и	1	1
377	не знает	1	1
378	тому что	4	1
379	и очень	1	1
380	случае в	1	1
381	оно занимает	1	1
382	в обоих	3	1
383	самого начала	1	1
384	для каждого	1	1
385	не имеет	3	1
386	если в	2	1
387	здесь на	1	1
388	говорить о	2	1
389	того чтобы	6	1
390	та или	1	1
391	его от	1	1
392	самой жизни	1	1
393	правда в	1	1
394	и без	1	1
395	место во	2	1
396	на себя	7	1
397	по своей	1	1
398	углом зрения	1	1
399	потому что	6	1
400	в сознании	1	1
401	иногда не	1	1
402	эти три	1	1
403	что на	3	1
404	и из	1	1
405	отдельных его	1	1
406	уже о	2	1
407	него на	1	1
408	в духе	2	1
409	встречается в	1	1
410	этом еще	1	1
411	на большое	1	1
412	дал ей	1	1
413	же что	1	1
414	числе и	1	1
415	как для	1	1
416	его действительном	1	1
417	то она	1	1
418	ни одно	1	1
419	только при	1	1
420	типов и	1	1
421	конкретным материалом	1	1
422	с самого	2	1
423	роль в	2	1
424	если они	1	1
425	что у	4	1
426	в годы	1	1
427	в образе	3	1
428	в нескольких	1	1
429	не отражает	1	1
430	было в	1	1
431	в последующих	1	1
432	здесь нет	1	1
433	мог бы	1	1
434	остается только	1	1
435	по сравнению	1	1
436	не меньше	1	1
437	в другом	1	1
438	быть более	1	1
439	являясь и	1	1
440	и лекции	1	1
441	его жизни	1	1
442	одного из	1	1
443	а также	1	1
444	второй половины	2	1
445	его материального	1	1
446	от них	1	1
447	внутренний мир	1	1
448	и во	2	1
449	каждого его	1	1
450	и ни	1	1
451	вслед за	2	1
452	заведомо не	1	1
453	всегда является	1	1
454	пути к	2	1
455	в современной	1	1
456	этого ряда	1	1
457	к нему	3	1
458	в двух	6	1
459	этическую оценку	1	1
460	наиболее ярко	1	1
461	мы видим	1	1
462	речи о	1	1
463	в состав	2	1
464	основанный на	1	1
465	переживаний в	1	1
466	очень много	1	1
467	по мнению	1	1
468	с которыми	2	1
469	так что	5	1
470	для всех	3	1
471	его изображения	1	1
472	себя в	3	1
473	в понятие	1	1
474	от других	1	1
475	и этическими	1	1
476	из них	7	1
477	мы знаем	3	1
478	мир в	1	1
479	достаточно назвать	2	1
480	никто не	3	1
481	представить себе	3	1
482	у нее	2	1
483	так как	4	1
484	как его	1	1
485	у него	4	1
486	меньше чем	2	1
487	отличие от	2	1
488	связи в	1	1
489	этим же	1	1
490	независимо друг	1	1
491	или иной	1	1
492	даже не	3	1
493	их разрешения	1	1
494	в н	5	1
495	в общественном	1	1
496	на ее	1	1
497	не один	1	1
498	и тех	2	1
499	и создает	1	1
500	во второй	1	1
501	а с	1	1
502	относящихся к	1	1
503	что не	1	1
504	времени появления	1	1
505	что для	4	1
506	а на	2	1
507	к своему	1	1
508	изображения в	1	1
509	однако и	1	1
510	так называемой	3	1
511	возвращаясь к	2	1
512	одну из	1	1
513	чем на	2	1
514	там где	1	1
515	этом своего	1	1
516	оснований для	1	1
517	несмотря на	1	1
518	только теперь	1	1
519	представления о	2	1
520	по праву	1	1
521	программы и	1	1
522	к его	2	1
523	приводит в	1	1
524	из которых	3	1
525	почти всех	1	1
526	по своему	2	1
527	по поводу	3	1
528	сравнению с	1	1
529	видя в	1	1
530	в постановке	1	1
531	с такой	1	1
532	наряду с	6	1
533	в той	2	1
534	однако эти	1	1
535	что же	1	1
536	реакции на	2	1
537	тех пор	3	1
538	в это	2	1
539	и всех	1	1
540	внешние факторы	1	1
541	в реальном	1	1
542	весь этот	1	1
543	все трудности	1	1
544	но даже	1	1
545	между собой	1	1
546	при всем	3	1
547	не одна	1	1
548	в более	1	1
549	эдипа или	1	1
550	не является	2	1
551	и такая	2	1
552	отношениях к	1	1
553	и для	4	1
554	было ясно	1	1
555	или в	3	1
556	том что	9	1
557	это уже	1	1
558	или другой	1	1
559	ее и	1	1
560	для нас	3	1
561	из себя	1	1
562	которую он	1	1
563	еще более	2	1
564	тем более	1	1
565	не будучи	1	1
566	не должен	1	1
567	в г	17	1
568	оно справедливо	1	1
569	обстоит дело	1	1
570	они и	1	1
571	до тех	3	1
572	нам в	1	1
573	от ее	2	1
574	этого времени	2	1
575	не говоря	2	1
576	сказать что	1	1
577	другой стороны	1	1
578	о себе	1	1
579	в последнем	1	1
580	из этого	2	1
581	к физическому	2	1
582	труда в	1	1
583	самом начале	2	1
584	если она	1	1
585	творчестве не	1	1
586	и эта	1	1
587	к этому	5	1
588	этой цели	1	1
589	том числе	3	1
590	событий в	1	1
