N	2gram	Bakhtin_Fr_2	Istorich
310	этой власти	1	1
311	в своем	5	1
312	еще больше	1	1
313	и как	1	1
314	и к	4	1
315	духа и	3	1
316	на войну	1	1
317	и питье	1	1
318	где все	1	1
319	животных и	1	1
320	какие-то очень	1	1
321	в целом	1	1
322	образом и	1	1
323	эти более	1	1
324	или во	1	1
325	приобретает характер	1	1
326	в этой	10	1
327	он начинает	1	1
328	что к	1	1
329	эпохи и	1	1
330	не могла	1	1
331	это право	1	1
332	но именно	3	1
333	обряде и	1	1
334	и вот	3	1
335	ключа к	1	1
336	и частые	1	1
337	для понимания	2	1
338	из него	1	1
339	всех своих	1	1
340	в нее	1	1
341	и за	2	1
342	однако все	1	1
343	могла бы	1	1
344	в совершенно	1	1
345	если ты	1	1
346	в другом	2	1
347	а по	1	1
348	на все	3	1
349	этих форм	1	1
350	и иногда	1	1
351	знает что	1	1
352	входит в	1	1
353	на протяжении	7	1
354	как особый	1	1
355	это одна	1	1
356	сила и	2	1
357	в преисподней	1	1
358	небесный свод	1	1
359	с начала	1	1
360	не простое	1	1
361	однако здесь	1	1
362	в новое	2	1
363	и смерти	5	1
364	с последующим	1	1
365	лет в	1	1
366	о которых	1	1
367	она и	1	1
368	далеко не	3	1
369	для своего	1	1
370	с тем	1	1
371	одна и	1	1
372	становятся в	1	1
373	уже есть	1	1
374	уже у	1	1
375	только во	1	1
376	здесь все	1	1
377	автора и	2	1
378	не мог	1	1
379	можно больше	1	1
380	именно он	1	1
381	но если	1	1
382	связь со	1	1
383	в своей	5	1
384	которую мы	1	1
385	именно и	1	1
386	наших дней	2	1
387	и без	2	1
388	с точки	5	1
389	условиях и	1	1
390	свое существование	1	1
391	природы но	1	1
392	загробное царство	1	1
393	нельзя было	3	1
394	и той	1	1
395	не понимает	1	1
396	силу и	1	1
397	и более	4	1
398	и то	1	1
399	что эта	1	1
400	куда он	1	1
401	и королеву	1	1
402	же мы	1	1
403	и есть	1	1
404	случае в	1	1
405	строя и	1	1
406	а иногда	1	1
407	как можно	1	1
408	истории о	1	1
409	так часто	1	1
410	дело в	1	1
411	она никогда	1	1
412	не нуждается	1	1
413	культа и	4	1
414	с некоторой	1	1
415	всему народу	1	1
416	и пытается	1	1
417	он мог	1	1
418	для всего	1	1
419	он с	1	1
420	к тебе	1	1
421	в день	3	1
422	его от	1	1
423	имеются и	1	1
424	больше чем	1	1
425	от эпохи	1	1
426	они являются	2	1
427	как она	1	1
428	жизни на	1	1
429	же он	1	1
430	то этот	1	1
431	мы и	1	1
432	однако это	1	1
433	вот в	2	1
434	мы встречаем	1	1
435	к объяснению	1	1
436	всего в	1	1
437	и другим	1	1
438	к тому	1	1
439	всего что	2	1
440	указывает на	1	1
441	они и	1	1
442	оно не	1	1
443	должен быть	1	1
444	для себя	1	1
445	как не	1	1
446	смерть старого	1	1
447	на основе	2	1
448	второй половине	1	1
449	него самого	1	1
450	приведенное нами	1	1
451	в античности	1	1
452	как ее	1	1
453	и сам	1	1
454	продолжает жить	2	1
455	можно было	3	1
456	ясно что	1	1
457	и которые	1	1
458	во многом	1	1
459	подойти к	1	1
460	можно только	1	1
461	его она	1	1
462	во второй	1	1
463	и с	6	1
464	с этого	1	1
465	если бы	1	1
466	что отдельные	1	1
467	по мере	1	1
468	подземное царство	1	1
469	означает что	1	1
470	в разных	1	1
471	связанная с	2	1
472	к своему	1	1
473	некоторых из	1	1
474	другом месте	2	1
475	и та	1	1
476	игра и	1	1
477	можно сказать	2	1
478	и во	4	1
479	которых они	1	1
480	в третью	1	1
481	ее от	1	1
482	в его	18	1
483	во всей	1	1
484	можно проследить	1	1
485	именно в	6	1
486	перед тем	1	1
487	в ту	2	1
488	знания и	1	1
489	о своих	1	1
490	в лице	1	1
491	как например	1	1
492	еще тем	1	1
493	с ними	1	1
494	в какой	1	1
495	в народе	1	1
496	и действительно	1	1
497	и потому	5	1
498	и весьма	1	1
499	именно во	1	1
500	ад и	1	1
501	страх перед	2	1
502	часть этой	1	1
503	жизни и	7	1
504	конца мира	1	1
505	было подойти	1	1
506	по другим	1	1
507	очень рано	1	1
508	в большинстве	1	1
509	в жизни	4	1
510	в виде	1	1
511	в начале	5	1
512	смысл этой	1	1
513	не дает	3	1
514	большинстве случаев	1	1
515	то чего	1	1
516	за ним	1	1
517	утверждал что	1	1
518	поэтому именно	1	1
519	себе в	2	1
520	и их	1	1
521	никто не	2	1
522	последние слова	1	1
523	носит характер	1	1
524	не о	1	1
525	он почти	1	1
526	смерти и	4	1
527	даже и	2	1
528	но из	1	1
529	для того	1	1
530	др все	1	1
531	рядом с	6	1
532	превращаться в	1	1
533	связан с	3	1
534	на голову	1	1
535	здесь в	6	1
536	для этого	1	1
537	в ряде	1	1
538	на которые	1	1
539	мы еще	2	1
540	на смену	1	1
541	быть названо	1	1
542	смысла и	2	1
543	от этого	1	1
544	в картине	1	1
545	да не	1	1
546	человек в	2	1
547	о чем	3	1
548	под влиянием	2	1
549	во франции	8	1
550	все более	1	1
551	царство где	1	1
552	в самой	2	1
553	в него	2	1
554	лет моложе	1	1
555	из которых	1	1
556	xix века	2	1
557	по своему	1	1
558	о человеке	2	1
559	и всей	1	1
560	вокруг себя	2	1
561	ему при	1	1
562	действительно не	1	1
563	останавливаться на	1	1
564	людей так	1	1
565	их было	1	1
566	этом случае	1	1
567	в условиях	2	1
568	приведем несколько	1	1
569	о мире	7	1
570	в книге	3	1
571	выражения этого	1	1
572	и ему	1	1
573	и часто	1	1
574	больших домов	1	1
575	для выражения	1	1
576	к будущему	1	1
577	и перед	3	1
578	в эту	5	1
579	еще более	1	1
580	и смысл	2	1
581	же к	1	1
582	от всего	1	1
583	хотя бы	1	1
584	них и	1	1
585	все они	1	1
586	же в	3	1
587	и непонятной	1	1
588	к самому	1	1
589	бы с	1	1
590	а о	1	1
591	первый раз	1	1
592	героя как	1	1
593	тогда ты	1	1
594	только как	1	1
595	отношению к	1	1
596	в свое	4	1
597	эти слова	1	1
598	но эти	3	1
599	все что	2	1
600	в частности	1	1
601	это в	2	1
602	как на	4	1
603	вот несколько	1	1
