N	2gram	Bakhtin_Pr_3	Problema
263	входящих в	1	2
264	той же	2	2
265	если я	2	2
266	и само	1	2
267	и ничего	1	2
268	совпадает с	2	2
269	из которых	1	2
270	зависимости от	1	2
271	в ней	3	2
272	но при	1	2
273	здесь не	1	2
274	бы то	4	2
275	во всех	2	2
276	в голове	1	2
277	не то	2	2
278	иначе что	1	2
279	себе и	5	2
280	оно является	1	2
281	один и	1	2
282	в той	2	2
283	независимо от	1	2
284	как нам	1	2
285	перед нами	1	2
286	и хотя	1	2
287	роль в	1	2
288	во многих	1	2
289	человек не	1	2
290	он не	15	2
291	в корне	1	2
292	в плане	6	2
293	подобно тому	2	2
294	в нее	1	2
295	и ее	2	2
296	но все	5	2
297	на всю	2	2
298	сознание и	1	2
299	об этом	1	2
300	к другу	1	2
301	знает что	3	2
302	входит в	2	2
303	это вовсе	1	2
304	и мы	1	2
305	или другого	2	2
306	или хотя	1	2
307	в них	2	2
308	и вы	4	2
309	она и	1	2
310	эту тему	1	2
311	ничем не	1	2
312	должно быть	3	2
313	точки зрения	8	2
314	и при	1	2
315	в такой	3	2
316	свой смысл	1	2
317	он тоже	1	2
318	которые в	2	2
319	не в	9	2
320	войти в	2	2
321	даже в	5	2
322	же мы	1	2
323	что с	3	2
324	самого начала	8	2
325	правда в	1	2
326	что их	1	2
327	на него	7	2
328	же его	1	2
329	того чтобы	1	2
330	слово и	1	2
331	или как	2	2
332	как на	2	2
333	ли это	2	2
334	отличается от	2	2
335	себе что	1	2
336	что оно	2	2
337	что может	1	2
338	ли в	1	2
339	о них	2	2
340	на нем	1	2
341	мысль о	1	2
342	и сам	5	2
343	но зато	3	2
344	еще в	3	2
345	является в	1	2
346	сводится к	3	2
347	о нем	2	2
348	мы могли	1	2
349	что каждый	1	2
350	время не	2	2
351	это было	3	2
352	к нему	14	2
353	что и	5	2
354	тотчас же	4	2
355	из моментов	1	2
356	в него	3	2
357	друг к	1	2
358	быть и	2	2
359	и действительно	1	2
360	между этими	1	2
361	или в	1	2
362	же и	2	2
363	для всех	1	2
364	конечно не	2	2
365	уже с	2	2
366	не так	1	2
367	себе в	1	2
368	ведь это	1	2
369	только с	3	2
370	каждый из	2	2
371	как такового	3	2
372	были бы	2	2
373	мы это	1	2
374	и прежде	4	2
375	или о	1	2
376	от другого	3	2
377	нет ничего	1	2
378	вместе с	4	2
379	другими людьми	1	2
380	речь не	1	2
381	на тот	1	2
382	самого себя	2	2
383	сознания и	3	2
384	еще более	2	2
385	или не	1	2
386	от всякого	1	2
387	простым и	1	2
388	слово в	2	2
389	о своем	1	2
390	они все	1	2
391	бы его	4	2
392	из этого	1	2
393	в заключение	2	2
394	а может	2	2
395	это в	2	2
396	отношения к	1	1
397	в обычном	2	1
398	одним из	1	1
399	и фактически	1	1
400	но тем	1	1
401	здесь и	2	1
402	к другому	20	1
403	ту же	1	1
404	и до	1	1
405	что эти	1	1
406	и больше	1	1
407	с таким	4	1
408	по его	1	1
409	бесконечности в	1	1
410	а уж	1	1
411	лишенного всякой	1	1
412	только результат	1	1
413	время как	1	1
414	требует от	1	1
415	на себя	1	1
416	я не	7	1
417	приводит в	1	1
418	свой предмет	2	1
419	конечно и	1	1
420	и заставляет	1	1
421	и был	1	1
422	и сводится	1	1
423	как ему	1	1
424	он был	1	1
425	на них	5	1
426	ни одно	1	1
427	столь же	2	1
428	что его	3	1
429	с его	6	1
430	тем как	1	1
431	без которого	1	1
432	и главное	1	1
433	ведь тут	2	1
434	в ту	1	1
435	он может	2	1
436	то он	1	1
437	к которой	1	1
438	не входит	2	1
439	нельзя говорить	1	1
440	его сознания	1	1
441	отношение к	6	1
442	всему тому	1	1
443	мы сейчас	1	1
444	можно прямо	1	1
445	предметом своего	1	1
446	форме и	1	1
447	после всего	1	1
448	анализ этого	1	1
449	меньше всего	1	1
450	как в	4	1
451	есть они	1	1
452	очень трудно	1	1
453	самим предметом	1	1
454	с их	1	1
455	может обойтись	1	1
456	более и	1	1
457	первых двух	1	1
458	словом в	1	1
459	виду и	2	1
460	всего как	1	1
461	вполне понятно	2	1
462	это определение	1	1
463	поэтому и	1	1
464	не эта	1	1
465	что это	5	1
466	находили в	1	1
467	еще далеко	2	1
468	им в	1	1
469	вообще а	1	1
470	бы только	1	1
471	все человеческие	1	1
472	не могла	1	1
473	так сказать	2	1
474	а вовсе	2	1
475	в первых	2	1
476	в нем	19	1
477	все те	2	1
478	раз навсегда	1	1
479	ведь не	1	1
480	из виду	1	1
481	только ему	1	1
482	что тут	1	1
483	на этом	4	1
484	всех своих	1	1
485	так например	1	1
486	в дурную	1	1
487	всех отношениях	1	1
488	тут не	3	1
489	же не	2	1
490	что такой	1	1
491	в другом	8	1
492	в глубине	1	1
493	слов о	1	1
494	а его	1	1
495	времени и	1	1
496	это не	5	1
497	он есть	2	1
498	уж не	2	1
499	кажется что	2	1
500	дурную бесконечность	1	1
501	не чем	1	1
502	само собою	1	1
503	дела и	1	1
504	согласен с	1	1
505	такой же	3	1
506	себе все	1	1
507	не мог	5	1
508	но я	2	1
509	бы на	1	1
510	если и	2	1
511	другим и	3	1
512	в узком	1	1
513	сам и	2	1
514	и конкретных	1	1
515	мы говорили	1	1
516	все и	4	1
517	является поэтому	1	1
518	говорил о	1	1
519	в которых	2	1
520	сам же	1	1
521	иным как	1	1
522	речи в	2	1
523	ни было	4	1
524	тому чтобы	2	1
525	и почти	2	1
526	выражением этого	1	1
527	бы быть	1	1
528	как можно	3	1
529	нас к	1	1
530	случае в	1	1
531	начиная от	1	1
532	существует для	1	1
533	из тех	1	1
534	я буду	1	1
535	и остается	1	1
536	по многим	1	1
537	и именно	1	1
538	как здесь	1	1
539	и упорно	1	1
540	какой бы	1	1
541	языком и	1	1
542	чем не	2	1
543	никогда не	8	1
544	нами раньше	1	1
545	бы сказали	1	1
546	обратим внимание	1	1
547	наконец уже	1	1
548	этих двух	1	1
549	совсем другое	3	1
550	а во	1	1
551	во всей	1	1
552	по своей	1	1
553	как не	1	1
554	это слово	5	1
555	и его	16	1
556	и теперь	1	1
557	со своим	1	1
558	его самостоятельности	1	1
559	этом отношении	1	1
560	и об	2	1
561	что-нибудь и	1	1
562	не такая	1	1
563	человека с	3	1
564	его внутренней	4	1
565	нет ни	2	1
566	сказать только	1	1
567	самостоятельности и	1	1
568	такого же	2	1
569	лежит в	2	1
570	одни слова	1	1
571	одно только	2	1
572	только еще	1	1
573	нашего рассмотрения	1	1
574	бы он	4	1
575	слова с	3	1
576	в каждом	3	1
577	которой она	1	1
578	отказаться от	2	1
579	и самое	1	1
580	вы не	2	1
581	слово не	2	1
582	которого мы	1	1
583	с ее	3	1
584	всего этого	2	1
585	самим собою	9	1
586	характер и	3	1
587	но принцип	1	1
588	говорили что	3	1
589	вопрос что	1	1
590	в дальнейшем	1	1
591	речи то	1	1
592	котором мы	1	1
593	что у	6	1
594	с собой	1	1
595	на нее	2	1
596	которыми мы	1	1
597	особенно в	2	1
598	каждого из	1	1
599	определение слова	1	1
600	до бесконечности	1	1
601	со всем	2	1
602	я знаю	1	1
603	дурной бесконечности	4	1
604	поэтому в	1	1
605	интонации или	1	1
606	она есть	1	1
607	с ним	8	1
608	смысле и	1	1
609	образом в	1	1
610	находится в	2	1
611	глубоким и	1	1
612	и являются	1	1
613	прямо и	2	1
614	или на	1	1
615	ли она	1	1
616	и во	3	1
617	нельзя ни	1	1
618	между тем	3	1
619	переходит в	2	1
620	этот момент	1	1
621	именно тем	2	1
622	быть даже	3	1
623	еще только	1	1
624	не знаю	2	1
625	и она	1	1
626	о своих	1	1
627	что здесь	1	1
628	но с	2	1
629	и дело	1	1
630	одной из	1	1
631	что даже	2	1
632	но ни	2	1
633	словом и	3	1
634	то в	2	1
635	и так	5	1
636	это очень	1	1
637	и кончая	1	1
638	здесь с	1	1
639	собой а	1	1
640	все они	1	1
641	являются теми	1	1
642	да еще	2	1
643	раз в	2	1
644	чтобы он	1	1
645	оно в	1	1
646	а то	1	1
647	потому в	1	1
648	но для	3	1
649	предмет и	1	1
650	она действительно	1	1
651	слова если	1	1
652	окончательным определением	1	1
653	а и	1	1
654	и никаких	1	1
655	речи может	1	1
656	слова в	7	1
657	в одном	5	1
658	и со	2	1
659	много раз	2	1
660	не для	2	1
661	слово как	1	1
662	перед собой	1	1
663	друг друга	2	1
664	но что	1	1
665	речь и	1	1
666	о каком	1	1
667	к самому	3	1
668	и всему	1	1
669	же деле	1	1
670	неподвижной и	1	1
671	о своей	2	1
672	с другим	11	1
673	обычном смысле	2	1
674	которых мы	2	1
675	здесь это	1	1
676	им слов	1	1
677	было и	2	1
678	а с	3	1
679	себя и	8	1
680	его из	1	1
681	говорит о	2	1
682	самом же	1	1
683	их можно	1	1
684	и своего	3	1
685	а наоборот	1	1
686	до конца	3	1
687	все время	5	1
688	все будет	1	1
689	из области	1	1
690	всякому человеку	1	1
691	все более	1	1
692	но оно	1	1
693	форме эта	1	1
694	ни на	1	1
695	с первого	1	1
696	прямо сказать	1	1
697	к его	1	1
698	и потому	2	1
699	в москве	1	1
700	а так	2	1
701	к своему	5	1
702	в пределах	6	1
703	общения с	1	1
704	даже с	1	1
705	в тот	1	1
706	впрочем если	1	1
707	т е	12	1
708	бы значительно	1	1
709	мы сказали	1	1
710	твердого и	1	1
711	слова есть	1	1
712	еще раз	1	1
713	будет и	1	1
714	краткость и	1	1
715	в аспекте	1	1
716	здесь есть	1	1
717	он все-таки	1	1
718	свою роль	1	1
719	это последнее	1	1
720	думают что	1	1
721	к другим	2	1
722	но структура	1	1
723	еще больше	1	1
724	самое главное	1	1
725	совсем другим	2	1
726	узком смысле	1	1
727	которая в	1	1
728	бы даже	1	1
729	в отдельных	1	1
730	лишь как	1	1
731	речи однако	1	1
732	во время	2	1
733	еще очень	1	1
734	давно уже	1	1
735	и внутренне	2	1
736	был у	1	1
737	но этот	2	1
738	все исторические	1	1
739	и отчетливым	1	1
740	этом мы	1	1
741	чем иным	1	1
742	себе но	1	1
743	к действию	1	1
744	речи как	1	1
745	сказать так	1	1
746	как слово	2	1
747	каждое слово	2	1
748	который не	1	1
