N	2gram	Propp_Isto_1	StatiiOP
127	на вопрос	2	4
128	и что	10	4
129	этот вопрос	7	4
130	в качестве	5	4
131	же и	1	4
132	никто не	2	4
133	как раз	2	4
134	не было	1	4
135	даже не	2	4
136	к которому	5	4
137	на эту	3	4
138	в частности	2	4
139	как бы	2	4
140	или иного	1	4
141	того или	1	4
142	гораздо более	1	4
143	же как	2	3
144	тем же	1	3
145	должна быть	5	3
146	эпохи в	1	3
147	то это	3	3
148	в ней	7	3
149	еще не	7	3
150	он был	1	3
151	своего рода	1	3
152	но не	5	3
153	не все	4	3
154	ответ на	2	3
155	по отношению	3	3
156	или иное	1	3
157	к сожалению	3	3
158	и я	1	3
159	в истории	1	3
160	с этим	4	3
161	так называемая	3	3
162	то в	1	3
163	это можно	1	3
164	точку зрения	3	3
165	меньшей мере	2	3
166	е с	1	3
167	во многих	2	3
168	ведь и	1	3
169	не значит	1	3
170	связанные с	2	3
171	за то	2	3
172	же касается	1	3
173	в другом	3	3
174	и с	4	3
175	и тем	2	3
176	даже в	4	3
177	кажется что	1	3
178	чем в	1	3
179	о которой	1	3
180	что не	2	3
181	тому что	1	3
182	во время	3	3
183	в конце	1	3
184	не по	2	3
185	в основе	4	3
186	стремление к	1	3
187	очень мало	2	3
188	в каком	1	3
189	очень часто	3	3
190	здесь совершенно	1	3
191	должны быть	4	3
192	что оно	1	3
193	никакого сомнения	1	3
194	должен быть	3	3
195	не трудно	1	3
196	об этом	4	3
197	поэтому в	2	3
198	внимание на	1	3
199	тем или	1	3
200	между тем	2	3
201	и только	2	3
202	значит что	1	3
203	но с	1	3
204	в какой	3	3
205	и так	1	3
206	по этому	2	3
207	с одной	4	3
208	если это	1	3
209	в виде	2	3
210	в начале	3	3
211	ii но	1	3
212	ни с	1	3
213	ставит себе	1	3
214	в очень	2	3
215	возможно что	1	3
216	а именно	4	3
217	а с	2	3
218	что для	1	3
219	говорит о	2	3
220	на этот	2	3
221	в тех	2	3
222	да и	1	3
223	видно что	6	3
224	вопрос в	2	3
225	и для	4	3
226	не существует	2	3
227	в результате	1	3
228	или иным	1	3
229	будто бы	3	3
230	отношению к	3	3
231	отношения к	2	2
232	в первом	1	2
233	по его	2	2
234	а как	1	2
235	мы имеем	13	2
236	мы не	10	2
237	или же	1	2
238	время как	3	2
239	подчеркнуть что	2	2
240	как правило	4	2
241	иных случаях	1	2
242	совсем не	1	2
243	в сторону	1	2
244	таком положении	1	2
245	иногда и	1	2
246	что как	1	2
247	в своем	5	2
248	смысле этого	1	2
249	целый ряд	1	2
250	к числу	1	2
251	от этого	2	2
252	ни один	6	2
253	бы не	1	2
254	в себе	2	2
255	но он	1	2
256	работ по	1	2
257	в наших	1	2
258	при этом	3	2
259	он не	2	2
260	всех этих	2	2
261	он должен	2	2
262	этого вопроса	3	2
263	и более	1	2
264	при помощи	2	2
265	в данной	2	2
266	его в	6	2
267	должен был	3	2
268	ни одной	2	2
269	не всегда	8	2
270	и уже	1	2
271	нисколько не	2	2
272	перед собой	1	2
273	только тем	1	2
274	академии наук	1	2
275	в такой	2	2
276	бы мы	2	2
277	всякий раз	1	2
278	которые в	2	2
279	надо сказать	3	2
280	это дело	3	2
281	их в	5	2
282	уже выше	1	2
283	а иногда	2	2
284	дело когда	1	2
285	как можно	1	2
286	что эта	1	2
287	она не	1	2
288	как о	2	2
289	на него	4	2
290	говорить о	1	2
291	вытекает из	1	2
292	ничего не	2	2
293	имеем дело	1	2
294	к концу	1	2
295	тем не	6	2
296	только с	2	2
297	такие случаи	2	2
298	есть только	3	2
299	ли не	1	2
300	о них	1	2
301	и это	1	2
302	что там	1	2
303	то время	3	2
304	нужно было	1	2
305	которая была	1	2
306	что от	2	2
307	в эпоху	2	2
308	для этого	3	2
309	материала и	2	2
310	а также	1	2
311	другом месте	1	2
312	в пользу	2	2
313	может не	1	2
314	на точку	1	2
315	должно было	1	2
316	и все	1	2
317	все в	1	2
318	этому поводу	2	2
319	также в	1	2
320	следовало бы	3	2
321	говорит в	2	2
322	что здесь	5	2
323	на которой	1	2
324	по своей	2	2
325	оказывается в	1	2
326	конечно не	2	2
327	и у	1	2
328	одно из	1	2
329	у него	1	2
330	отношении что	1	2
331	еще и	2	2
332	превращается в	4	2
333	одной стороны	4	2
334	так называемой	1	2
335	на который	1	2
336	что во	1	2
337	и потому	2	2
338	в иных	1	2
339	многих случаях	1	2
340	и их	3	2
341	а если	1	2
342	такого рода	1	2
343	по существу	5	2
344	я с	1	2
345	вопроса в	1	2
346	этого слова	1	2
347	не у	1	2
348	этом случае	1	2
349	и тогда	3	2
350	это явление	2	2
351	при таком	1	2
352	то не	1	2
353	в этих	7	2
354	хотя в	1	2
355	что этот	2	2
356	несмотря на	1	2
357	дело с	2	2
358	не знает	5	2
359	можно назвать	2	2
360	можно говорить	1	1
361	не должны	1	1
362	чтобы не	3	1
363	художественного произведения	1	1
364	увидим ниже	2	1
365	по отдельным	3	1
366	сомнения что	1	1
367	и есть	1	1
368	почти не	3	1
369	впечатление что	1	1
370	из его	1	1
371	что эти	1	1
372	исходит из	3	1
373	едва ли	1	1
374	кости и	1	1
375	в зависимости	2	1
376	и этот	1	1
377	его не	1	1
378	землей и	1	1
379	к нашей	1	1
380	более ранней	1	1
381	так чтобы	2	1
382	историческое явление	1	1
383	это освобождает	1	1
384	но даже	1	1
385	не знают	3	1
386	зависимости от	2	1
387	д на	1	1
388	это время	2	1
389	на пространстве	1	1
390	и на	4	1
391	на них	2	1
392	между собой	4	1
393	время в	1	1
394	бы то	2	1
395	оно совершенно	1	1
396	отказ от	2	1
397	но как	1	1
398	а только	2	1
399	тех же	1	1
400	чтобы найти	1	1
401	встречаются как	1	1
402	должны были	2	1
403	другой же	1	1
404	под его	1	1
405	стороны и	1	1
406	перед нами	3	1
407	кроме того	1	1
408	себе совершенно	1	1
409	хотя и	1	1
410	это тоже	6	1
411	и к	1	1
412	важно для	1	1
413	еще на	1	1
414	себе как	1	1
415	а во-вторых	1	1
416	бы с	1	1
417	за это	1	1
418	он в	2	1
419	тут и	2	1
420	в нашем	1	1
421	так в	4	1
422	многое в	1	1
423	право на	2	1
424	вообще а	1	1
425	и кто	1	1
426	от необходимости	1	1
427	как он	2	1
428	всей его	1	1
429	сейчас не	1	1
430	встать на	1	1
431	от которого	1	1
432	на одну	1	1
433	одно целое	1	1
434	разные формы	1	1
435	этой книге	1	1
436	не как	3	1
437	и вот	2	1
438	сказал что	1	1
439	у читателя	1	1
440	так часто	2	1
441	какой бы	1	1
442	но дело	1	1
443	все с	1	1
444	что нельзя	2	1
445	например мы	1	1
446	них ни	1	1
447	значительной степени	1	1
448	находятся и	1	1
449	в работе	1	1
450	могла бы	1	1
451	содержит в	1	1
452	этом утверждении	1	1
453	том случае	1	1
454	эти материалы	2	1
455	получает свое	1	1
456	в таких	2	1
457	а по	2	1
458	с целью	1	1
459	дело но	1	1
460	второй половины	1	1
461	это было	2	1
462	известно что	1	1
463	но их	1	1
464	по всему	1	1
465	в них	1	1
466	это положение	2	1
467	соответствии с	1	1
468	показывает что	3	1
469	на основании	1	1
470	с тем	4	1
471	которой он	1	1
472	вопрос и	1	1
473	в обсуждение	1	1
474	материалом для	1	1
475	сейчас мы	1	1
476	и некоторые	1	1
477	в один	1	1
478	на себя	1	1
479	с подобного	1	1
480	что такое	2	1
481	нас не	3	1
482	мы в	2	1
483	оказывается что	1	1
484	от себя	1	1
485	одном из	1	1
486	а есть	1	1
487	том чтобы	2	1
488	иным как	1	1
489	в прямом	1	1
490	доказывает что	1	1
491	только все	1	1
492	и эти	3	1
493	себе труда	1	1
494	однако в	2	1
495	с такими	1	1
496	и наоборот	1	1
497	быть не	1	1
498	пока в	1	1
499	бы быть	3	1
500	по себе	3	1
501	нас к	1	1
502	нет никакого	1	1
503	таких случаях	2	1
504	но они	2	1
505	вариантов и	1	1
506	на работу	1	1
507	мы пока	1	1
508	вполне естественно	1	1
509	и другое	2	1
510	в русской	2	1
511	на котором	3	1
512	тогда когда	2	1
513	одна из	2	1
514	что их	2	1
515	и притом	1	1
516	я буду	1	1
517	тогда и	1	1
518	из других	1	1
519	того как	3	1
520	отнестись к	1	1
521	пример из	1	1
522	так таким	1	1
523	производное от	2	1
524	с одним	1	1
525	явление в	1	1
526	где уже	1	1
527	к работе	1	1
528	так то	1	1
529	бы несколько	1	1
530	ему не	1	1
531	но все-таки	1	1
532	один раз	1	1
533	не могут	2	1
534	когда мы	2	1
535	к тому	6	1
536	же только	1	1
537	есть люди	1	1
538	отказаться от	2	1
539	др а	1	1
540	еще что	1	1
541	то ни	2	1
542	всех случаях	2	1
543	как мы	3	1
544	в виду	1	1
545	и говорить	1	1
546	говоря уже	1	1
547	некоторые другие	1	1
548	находилась в	1	1
549	на основе	5	1
550	как по	1	1
551	изучения и	1	1
552	последнее время	1	1
553	мысль о	2	1
554	и этим	2	1
555	только то	1	1
556	с самого	2	1
557	нечто целое	2	1
558	материала для	1	1
559	на том	1	1
560	прямом смысле	1	1
561	и когда	2	1
562	беглого знакомства	1	1
563	материал должен	1	1
564	эти факты	2	1
565	времени и	1	1
566	ссылается на	1	1
567	которые с	1	1
568	еще в	2	1
569	можно только	1	1
570	таких примеров	1	1
571	мы вправе	1	1
572	образом в	1	1
573	о ней	1	1
574	о нем	2	1
575	читаем в	1	1
576	и та	1	1
577	при котором	1	1
578	других вопросов	1	1
579	указано что	1	1
580	в глаза	1	1
581	отдельном случае	1	1
582	после того	1	1
583	с того	3	1
584	не просто	3	1
585	там же	2	1
586	образом мы	2	1
587	работа по	1	1
588	однако с	1	1
589	во всей	2	1
590	б в	1	1
591	в форме	3	1
592	в другой	1	1
593	приводит и	1	1
594	них в	1	1
595	но столь	1	1
596	в середине	2	1
597	в свете	2	1
598	будет видно	1	1
599	начала xix	1	1
600	в современной	3	1
601	еще несколько	1	1
602	эти детали	1	1
603	или нет	1	1
604	чем он	1	1
605	приведенных выше	1	1
606	убежден что	1	1
607	тот же	2	1
608	которому они	1	1
609	уже довольно	1	1
610	ii в	1	1
611	согласно которой	1	1
612	который в	1	1
613	самые разнообразные	1	1
614	об их	1	1
615	именно на	2	1
616	какой степени	1	1
617	менее и	1	1
618	себя в	2	1
619	случаях как	2	1
620	уже не	3	1
621	видеть что	2	1
622	том чем	1	1
623	если мы	3	1
624	всем его	1	1
625	которых можно	1	1
626	еще одну	2	1
627	же у	1	1
628	его и	2	1
629	был бы	2	1
630	не так	2	1
631	тогда он	1	1
632	слова в	1	1
633	в одном	5	1
634	сами по	1	1
635	в прошлом	1	1
636	с этими	1	1
637	можно с	1	1
638	к ним	4	1
639	естественно что	1	1
640	каждый из	1	1
641	которые могут	3	1
642	почему это	1	1
643	не выходя	1	1
644	как специальная	1	1
645	что таким	1	1
646	брать из	1	1
647	были бы	2	1
648	и неизвестно	1	1
649	видно из	2	1
650	ссылками на	1	1
651	значение которое	1	1
652	вышедших в	1	1
653	здесь в	2	1
654	совершенно точно	1	1
655	с той	2	1
656	это кажется	1	1
657	была и	1	1
658	из таких	1	1
659	и др	7	1
660	обратиться к	1	1
661	новый и	1	1
662	в некоторых	2	1
663	в соответствии	1	1
664	связано с	2	1
665	этот термин	1	1
666	не касаться	1	1
667	которых мы	1	1
668	из другой	1	1
669	не на	2	1
670	не означает	2	1
671	именно так	2	1
672	подобного рода	1	1
673	вопросе о	1	1
674	него не	1	1
675	для этой	1	1
676	но что	1	1
677	как материала	1	1
678	свободна от	1	1
679	вместе с	6	1
680	вопрос можно	1	1
681	в иной	4	1
682	такой форме	1	1
683	нужно ли	1	1
684	а при	1	1
685	эти примеры	1	1
686	что именно	1	1
687	из которых	3	1
688	чем то	1	1
689	к своему	2	1
690	xix века	2	1
691	не дают	1	1
692	уже без	1	1
693	это за	3	1
694	получиться что	1	1
695	на какой-то	1	1
696	и всей	1	1
697	чтобы было	1	1
698	в это	1	1
699	ссылки на	4	1
700	один только	2	1
701	подобные вопросы	1	1
702	было видеть	1	1
703	истории но	1	1
704	этом смысле	1	1
705	каждой из	1	1
706	относиться к	1	1
707	один человек	1	1
708	и от	2	1
709	историей и	1	1
710	котором он	1	1
711	или в	5	1
712	работа никогда	1	1
713	же стороны	1	1
714	др но	1	1
715	которая в	1	1
716	тот кто	1	1
717	бы ему	1	1
718	всего что	1	1
719	это может	1	1
720	у них	1	1
721	бы в	2	1
722	не должен	5	1
723	чрезвычайно важные	1	1
724	пришлось бы	1	1
725	уже давно	1	1
726	грубой ошибкой	1	1
727	в целях	3	1
728	одной из	2	1
729	имеет право	1	1
730	с ней	2	1
731	не говоря	1	1
732	это делает	1	1
733	на более	5	1
734	состоит из	1	1
735	для глаз	1	1
736	для каждой	1	1
737	то здесь	2	1
738	начать с	1	1
739	их с	1	1
740	с несомненностью	2	1
741	оно не	1	1
742	этого сопоставления	1	1
743	из этого	2	1
744	обращено внимание	1	1
745	большей частью	2	1
746	бы думать	1	1
747	быть признана	1	1
748	не свободна	1	1
749	а может	1	1
750	и другие	4	1
751	такое заключение	1	1
752	основана на	1	1
753	к этому	2	1
754	точно так	3	1
755	в роли	1	1
756	они не	4	1
