N	2gram	Propp_Isto_1	slovoVRo
173	как уже	2	2
174	более или	5	2
175	себе как	1	2
176	в нашем	1	2
177	в себе	2	2
178	как он	2	2
179	т д	22	2
180	а просто	1	2
181	он не	2	2
182	в виде	2	2
183	и более	1	2
184	за ней	1	2
185	независимо от	1	2
186	мы видели	2	2
187	чем в	1	2
188	или менее	5	2
189	и другие	4	2
190	в их	3	2
191	которые в	2	2
192	но он	1	2
193	однако в	2	2
194	даже в	4	2
195	в историческом	1	2
196	на котором	3	2
197	тогда когда	2	2
198	дело в	3	2
199	того как	3	2
200	материала в	1	2
201	того чтобы	1	2
202	в одном	5	2
203	с материалом	3	2
204	вне его	1	2
205	с одним	1	2
206	к ней	1	2
207	входят в	1	2
208	в области	2	2
209	и оно	1	2
210	должен быть	3	2
211	оно может	2	2
212	необходимо еще	1	2
213	в себя	1	2
214	так в	4	2
215	в дальнейшем	5	2
216	как с	1	2
217	в другом	3	2
218	те же	1	2
219	здесь как	1	2
220	о нем	2	2
221	и здесь	7	2
222	на него	4	2
223	о том	9	2
224	но мы	2	2
225	или на	3	2
226	может не	1	2
227	ним и	1	2
228	в форме	3	2
229	нем и	1	2
230	выделена в	1	2
231	ни к	2	2
232	что он	10	2
233	мы увидим	10	2
234	правда и	2	2
235	именно на	2	2
236	же и	1	2
237	всем его	1	2
238	слова может	1	2
239	его и	2	2
240	в прошлом	1	2
241	для того	1	2
242	то что	9	2
243	не было	1	2
244	до сих	5	2
245	именно в	3	2
246	а именно	4	2
247	и между	2	2
248	и затем	1	2
249	которых мы	1	2
250	его как	2	2
251	как о	2	2
252	не всегда	8	2
253	в связи	4	2
254	но оно	4	2
255	эти слова	1	2
256	вместе с	6	2
257	здесь уже	1	2
258	дело идет	1	2
259	сих пор	5	2
260	например у	1	2
261	в более	1	2
262	известной степени	1	2
263	этих случаях	2	2
264	не знаем	2	2
265	она может	1	2
266	всем этим	1	2
267	или в	5	2
268	в результате	1	2
269	в языке	1	2
270	обстоит дело	4	2
271	только с	2	2
272	не знает	5	2
273	лишь тогда	1	2
274	только о	1	2
275	они не	4	2
276	лежащую в	1	1
277	исторический материал	1	1
278	речь идет	1	1
279	но их	1	1
280	не должны	1	1
281	наших дней	1	1
282	не остается	1	1
283	только единичные	1	1
284	как миф	1	1
285	их особенно	1	1
286	он может	1	1
287	в средние	1	1
288	и есть	1	1
289	за собой	2	1
290	и этот	1	1
291	форм этой	1	1
292	этом направлении	1	1
293	важно для	1	1
294	а как	1	1
295	есть не	1	1
296	что уже	1	1
297	нам в	1	1
298	героя но	1	1
299	он как	1	1
300	эпохи в	1	1
301	необходимо коснуться	1	1
302	не знают	3	1
303	и говорить	1	1
304	момент в	1	1
305	и иначе	1	1
306	почва для	1	1
307	между собой	4	1
308	слова эти	1	1
309	как таковая	2	1
310	то мы	4	1
311	видели что	3	1
312	все разновидности	1	1
313	чем это	4	1
314	совсем не	1	1
315	в народную	1	1
316	то он	2	1
317	к которой	1	1
318	объеме и	1	1
319	с какими	1	1
320	в сторону	1	1
321	к ним	4	1
322	вступают в	1	1
323	связанного с	1	1
324	не просто	3	1
325	бесспорно и	1	1
326	дело со	1	1
327	материала так	1	1
328	материалом для	1	1
329	без другого	2	1
330	что как	1	1
331	очень трудно	1	1
332	из возможных	1	1
333	один только	2	1
334	могли бы	3	1
335	целый ряд	1	1
336	ссылаются на	1	1
337	а со	1	1
338	увидим что	5	1
339	этой цели	1	1
340	задачи поэтому	1	1
341	та же	1	1
342	в целом	2	1
343	он в	2	1
344	приведет к	1	1
345	действительности а	1	1
346	в этой	6	1
347	рассказ о	1	1
348	но его	1	1
349	говорят о	1	1
350	от необходимости	1	1
351	ее как	1	1
352	научных и	1	1
353	остается неизменной	1	1
354	на то	4	1
355	дальше и	1	1
356	свой материал	2	1
357	дело здесь	1	1
358	общения с	1	1
359	что она	5	1
360	все случаи	1	1
361	и только	2	1
362	и еще	1	1
363	не значит	1	1
364	очень разнообразны	3	1
365	века это	1	1
366	и по	3	1
367	с собой	1	1
368	как таковое	1	1
369	формы мышления	1	1
370	делать в	1	1
371	об этом	4	1
372	них не	1	1
373	гораздо труднее	1	1
374	от степени	2	1
375	к художественной	1	1
376	знает что	1	1
377	это было	2	1
378	свои специфические	1	1
379	действительности в	1	1
380	должен был	3	1
381	и тем	2	1
382	не соответствует	1	1
383	но уже	2	1
384	оно все	1	1
385	на основании	1	1
386	попадает в	5	1
387	они часто	2	1
388	так очень	1	1
389	несмотря на	1	1
390	ведет к	2	1
391	в один	1	1
392	стороны оно	1	1
393	этот материал	3	1
394	на первый	2	1
395	в эту	1	1
396	форм этого	1	1
397	все элементы	1	1
398	в своей	1	1
399	при изучении	1	1
400	лежат в	1	1
401	в такой	2	1
402	она в	1	1
403	часто не	1	1
404	мы говорили	1	1
405	себе а	1	1
406	не исчерпывается	1	1
407	от его	1	1
408	должны были	2	1
409	быта и	1	1
410	нем он	1	1
411	для изучения	6	1
412	он живет	1	1
413	его там	1	1
414	тем не	6	1
415	в таких	2	1
416	и герой	1	1
417	и вся	1	1
418	до известной	1	1
419	с которой	1	1
420	самого начала	2	1
421	каких условиях	1	1
422	и притом	1	1
423	степени их	1	1
424	на себе	1	1
425	весь этот	1	1
426	у этой	1	1
427	дело не	5	1
428	иметь в	1	1
429	и уже	1	1
430	элемент в	1	1
431	ничего не	2	1
432	очень мало	2	1
433	где уже	1	1
434	ее с	1	1
435	по своей	2	1
436	дальнейшего развития	1	1
437	ним но	1	1
438	нам важно	1	1
439	же слова	1	1
440	что возможно	1	1
441	достаточно напомнить	1	1
442	или иных	1	1
443	их от	1	1
444	мировоззрения но	1	1
445	герой с	1	1
446	от их	1	1
447	а путем	1	1
448	и должно	3	1
449	с легкостью	1	1
450	иногда даже	1	1
451	лежит в	1	1
452	и всех	1	1
453	конца в	1	1
454	в высокой	2	1
455	всего что	1	1
456	совершенно иной	1	1
457	утверждать что	3	1
458	этот путь	1	1
459	значение это	1	1
460	и это	1	1
461	в виду	1	1
462	как один	1	1
463	как по	1	1
464	нет никакой	1	1
465	и этим	2	1
466	с самого	2	1
467	зрения не	1	1
468	приводит к	2	1
469	материала для	1	1
470	слова а	1	1
471	на том	1	1
472	таких образов	1	1
473	и другими	1	1
474	еще в	2	1
475	этим в	1	1
476	в последней	1	1
477	и социальные	1	1
478	поэтому в	2	1
479	одно из	1	1
480	чтобы понять	1	1
481	не на	2	1
482	образом в	1	1
483	этих границ	1	1
484	необходимо иметь	1	1
485	путь на	1	1
486	и определить	1	1
487	что часто	1	1
488	социальной и	1	1
489	другими словами	4	1
490	никак не	1	1
491	и что	10	1
492	миф в	1	1
493	или их	1	1
494	на данном	1	1
495	нас в	2	1
496	должно было	1	1
497	это может	1	1
498	которой мы	1	1
499	тем или	1	1
500	стоит и	1	1
501	во всей	2	1
502	от этих	2	1
503	иногда очень	1	1
504	века и	1	1
505	представления о	3	1
506	в ту	2	1
507	и об	1	1
508	и она	2	1
509	того что	4	1
510	в формах	1	1
511	слов или	1	1
512	всякого рода	2	1
513	одной из	2	1
514	проникнуть в	1	1
515	в какой	3	1
516	друг друга	1	1
517	этот совершался	1	1
518	и ее	1	1
519	их не	2	1
520	иной характер	1	1
521	в качестве	5	1
522	чаще всего	1	1
523	с какой	1	1
524	совершался в	1	1
525	такое действие	1	1
526	не можем	3	1
527	др но	1	1
528	только на	1	1
529	значение и	2	1
530	которых первоначально	1	1
531	оно в	2	1
532	до появления	1	1
533	это значение	2	1
534	оно всегда	1	1
535	но есть	1	1
536	за ним	1	1
537	сами по	1	1
538	таково значение	1	1
539	и со	1	1
540	в конце	1	1
541	с этими	1	1
542	мы можем	1	1
543	как раз	2	1
544	тем что	3	1
545	при их	1	1
546	формы к	1	1
547	науки в	1	1
548	иная точка	1	1
549	и глубже	1	1
550	не обязательно	1	1
551	с той	2	1
552	или меньшей	2	1
553	это кажется	1	1
554	д если	2	1
555	мы еще	3	1
556	этой роли	1	1
557	что не	2	1
558	неотделим от	1	1
559	говорит о	2	1
560	должно быть	2	1
561	до xix	1	1
562	к сожалению	3	1
563	превращается в	4	1
564	здесь правда	1	1
565	этого не	1	1
566	а наоборот	1	1
567	с большей	1	1
568	зависит от	2	1
569	другой стороны	5	1
570	именно так	2	1
571	что действие	1	1
572	отнюдь не	1	1
573	когда она	1	1
574	могут служить	1	1
575	или с	1	1
576	для этой	1	1
577	все более	1	1
578	вступает в	2	1
579	в частности	2	1
580	данного сюжета	1	1
581	во-вторых и	1	1
582	в рамках	2	1
583	с изучением	2	1
584	даже не	2	1
585	общие для	1	1
586	в иных	1	1
587	и приобретает	1	1
588	всяком сюжете	1	1
589	если они	1	1
590	или иного	1	1
591	и всей	1	1
592	быть только	1	1
593	шире и	1	1
594	да и	1	1
595	хотя он	2	1
596	большей или	2	1
597	книгу и	1	1
598	этого слова	1	1
599	на новый	1	1
600	на пути	1	1
601	почему нельзя	1	1
602	только для	2	1
603	влечет за	1	1
604	того или	1	1
605	одно без	1	1
606	однако не	2	1
607	и установкам	1	1
608	тех или	1	1
609	только одна	1	1
610	в немецкой	2	1
611	за словом	1	1
612	или иным	1	1
613	что делать	1	1
614	миров в	1	1
615	это так	4	1
616	или нет	1	1
617	из своего	1	1
618	и смысл	1	1
619	в системе	1	1
620	нисколько не	2	1
621	в который	1	1
622	здесь только	1	1
623	нами не	1	1
624	которые здесь	1	1
625	только как	1	1
626	средние века	1	1
627	очень велика	1	1
628	затем к	1	1
629	также в	1	1
630	бы быть	3	1
631	и прочно	1	1
632	эти типы	1	1
633	что такое	2	1
634	также не	1	1
635	мы всегда	1	1
636	к этому	2	1
637	гораздо более	1	1
