N	2gram	Propp_Isto_3	Dialekti
255	вы не	1	2
256	также имеет	1	2
257	с ее	1	2
258	данном случае	3	2
259	с самого	1	2
260	только через	1	2
261	это вовсе	1	2
262	что у	3	2
263	можно только	3	2
264	имеется в	1	2
265	и должно	1	2
266	времени в	1	2
267	он берет	1	2
268	между тем	2	2
269	или иначе	1	2
270	эти два	3	2
271	необходима для	1	2
272	всяком случае	2	2
273	что бы	1	2
274	не знаю	8	2
275	и она	3	2
276	мы должны	7	2
277	в каких	1	2
278	что здесь	6	2
279	как из	1	2
280	большею частью	1	2
281	мы видим	8	2
282	с ними	3	2
283	на очень	2	2
284	с одной	2	2
285	и они	4	2
286	или в	11	2
287	тем что	4	2
288	будем говорить	1	2
289	живой и	1	2
290	мы это	1	2
291	до сих	5	2
292	и прежде	1	2
293	только к	1	2
294	в некоторых	5	2
295	жизнь в	1	2
296	что мы	1	2
297	в частности	5	2
298	вместе с	9	2
299	так же	3	2
300	или по	5	2
301	что же	1	2
302	в тех	2	2
303	сам не	1	2
304	ко мне	2	2
305	в состоянии	1	2
306	один день	1	2
307	сих пор	5	2
308	думают что	1	2
309	это может	1	2
310	это еще	2	2
311	или не	2	2
312	же в	2	2
313	погружаются в	1	2
314	в виде	2	2
315	а я	2	2
316	ее в	3	2
317	во всяком	2	2
318	так но	1	1
319	всегда в	1	1
320	самых разнообразных	1	1
321	но один	1	1
322	очень много	2	1
323	вне наших	1	1
324	и до	1	1
325	все те	1	1
326	их и	3	1
327	его своей	1	1
328	женщин с	1	1
329	по голове	1	1
330	случае это	1	1
331	и новые	2	1
332	такое положение	1	1
333	но она	2	1
334	в некотором	1	1
335	один пример	1	1
336	мы и	1	1
337	не все	6	1
338	и он	2	1
339	видеть как	1	1
340	на них	1	1
341	он сам	1	1
342	в различных	1	1
343	бы она	2	1
344	д однако	1	1
345	другой пример	1	1
346	ходит по	1	1
347	они имеют	1	1
348	мы будем	1	1
349	к которой	1	1
350	со всеми	1	1
351	а он	5	1
352	в новом	1	1
353	нет и	1	1
354	его на	2	1
355	общего с	1	1
356	по которому	1	1
357	стороны и	3	1
358	понимать в	1	1
359	такова же	1	1
360	к новому	1	1
361	которое и	1	1
362	бы я	1	1
363	она живет	1	1
364	суждения об	1	1
365	уже с	3	1
366	вопрос почему	1	1
367	в целом	3	1
368	сказать о	1	1
369	образом и	2	1
370	за это	2	1
371	он в	1	1
372	жизни так	1	1
373	из этих	3	1
374	остановиться на	1	1
375	же эта	1	1
376	дней не	1	1
377	голова и	1	1
378	тому же	2	1
379	во многих	2	1
380	что отношения	1	1
381	если он	2	1
382	не могла	2	1
383	вообще не	1	1
384	целый год	1	1
385	одному из	1	1
386	и эти	3	1
387	них нет	1	1
388	человеческого тела	1	1
389	иногда бывают	1	1
390	и пять	1	1
391	слились в	1	1
392	из него	1	1
393	жить в	3	1
394	от нее	1	1
395	больше всего	1	1
396	внимание еще	1	1
397	нем я	1	1
398	главным образом	1	1
399	определенном направлении	1	1
400	в глубине	1	1
401	и руки	1	1
402	или даже	1	1
403	со всех	1	1
404	везде и	1	1
405	известно что	2	1
406	и тем	1	1
407	он все	3	1
408	тех которые	1	1
409	но уже	1	1
410	однако этому	1	1
411	в них	6	1
412	ни одной	1	1
413	они то	1	1
414	далеко не	3	1
415	показывает что	5	1
416	попадает в	11	1
417	всю жизнь	2	1
418	со своими	2	1
419	не всегда	4	1
420	и вне	1	1
421	нигде не	1	1
422	чем в	1	1
423	выйти за	2	1
424	и становится	1	1
425	в эту	1	1
426	ничего специфически	1	1
427	но если	1	1
428	свою собственную	1	1
429	по тому	1	1
430	и ее	3	1
431	на месте	2	1
432	в котором	2	1
433	просто в	1	1
434	она в	1	1
435	от времени	1	1
436	знаем что	2	1
437	в животном	2	1
438	не будем	3	1
439	друг другу	2	1
440	имеем не	3	1
441	превратиться в	1	1
442	надо сказать	1	1
443	она или	2	1
444	в меня	1	1
445	ним в	1	1
446	на эти	1	1
447	примеров это	1	1
448	и очень	1	1
449	случае в	2	1
450	и волосы	1	1
451	идет на	1	1
452	но где-то	1	1
453	считает что	1	1
454	в египетской	1	1
455	ее с	1	1
456	идти в	1	1
457	в самых	2	1
458	подобно тому	1	1
459	больше чем	1	1
460	одна из	2	1
461	это то	1	1
462	на землю	2	1
463	смысле как	1	1
464	можно видеть	2	1
465	весь дом	1	1
466	предполагать что	1	1
467	все члены	2	1
468	за время	2	1
469	и сама	1	1
470	всего то	1	1
471	будет предполагать	1	1
472	так то	1	1
473	ли это	2	1
474	с другом	1	1
475	начиная с	1	1
476	нам что	1	1
477	встречается в	2	1
478	было у	1	1
479	голову и	1	1
480	отличается от	1	1
481	в сказках	9	1
482	об одном	1	1
483	еще яснее	1	1
484	и другим	1	1
485	они и	3	1
486	было уже	1	1
487	для времени	1	1
488	поставить вопрос	2	1
489	о них	1	1
490	к жизни	2	1
491	уходить в	1	1
492	и о	2	1
493	не существует	1	1
494	выше не	1	1
495	здесь не	3	1
496	теперь что	1	1
497	пребывают в	1	1
498	были бы	1	1
499	чтобы быть	1	1
500	в дальнейшем	4	1
501	но раньше	1	1
502	один образ	1	1
503	примеров можно	1	1
504	в образе	1	1
505	чтобы дать	1	1
506	на нее	3	1
507	одного из	2	1
508	которые он	1	1
509	она была	1	1
510	и на	4	1
511	таких примеров	2	1
512	по мере	1	1
513	смысле и	1	1
514	эта сторона	1	1
515	образом в	2	1
516	ярче всего	1	1
517	на ту	1	1
518	и здесь	7	1
519	вот почему	2	1
520	и поэтому	1	1
521	почему же	1	1
522	она всегда	1	1
523	его тело	1	1
524	можно заметить	1	1
525	ниже гл	1	1
526	ли она	1	1
527	по их	1	1
528	нас в	1	1
529	мы понимаем	1	1
530	как нет	1	1
531	однако что	3	1
532	на каждой	1	1
533	которой мы	1	1
534	тогда мы	1	1
535	от них	3	1
536	нечто иное	1	1
537	если это	3	1
538	и дом	1	1
539	говорит в	1	1
540	наконец и	1	1
541	оно и	1	1
542	а если	3	1
543	тот же	1	1
544	этого можно	1	1
545	меня и	1	1
546	не имеет	2	1
547	во всем	1	1
548	жизнь с	1	1
549	пор не	1	1
550	уже говорили	1	1
551	и действительно	2	1
552	ему и	1	1
553	у тебя	2	1
554	в большом	8	1
555	в теле	1	1
556	нам возможность	1	1
557	именно на	1	1
558	где они	2	1
559	с какой	1	1
560	где-то в	2	1
561	всем мире	1	1
562	и хочет	1	1
563	это показывает	1	1
564	литература но	1	1
565	только на	2	1
566	то и	6	1
567	однако так	2	1
568	вопрос и	1	1
569	при помощи	3	1
570	его и	4	1
571	превращаются в	1	1
572	мы знаем	2	1
573	тогда он	1	1
574	пока не	1	1
575	положение ее	1	1
576	и также	1	1
577	весь комплекс	1	1
578	у нее	2	1
579	к ним	1	1
580	друг друга	6	1
581	бы просто	1	1
582	мы можем	6	1
583	у него	3	1
584	случае не	1	1
585	и во-вторых	1	1
586	к одной	1	1
587	и вместе	1	1
588	ее на	1	1
589	в других	4	1
590	в особенности	2	1
591	же деле	1	1
592	даже не	2	1
593	мне и	1	1
594	так не	1	1
595	с другим	1	1
596	как у	1	1
597	сюда же	2	1
598	и тех	1	1
599	здесь в	1	1
600	на то	1	1
601	или просто	1	1
602	только путем	1	1
603	несколько примеров	1	1
604	мы еще	3	1
605	еще будем	1	1
606	чтобы я	1	1
607	и др	2	1
608	себя и	1	1
609	на ней	5	1
610	говорит о	1	1
611	связано с	4	1
612	превращается в	3	1
613	них и	1	1
614	самом же	1	1
615	чтобы убедиться	1	1
616	его голову	1	1
617	одной стороны	2	1
618	ничем не	1	1
619	действительности и	1	1
620	с наступлением	1	1
621	в руках	1	1
622	в порядке	1	1
623	которые по	1	1
624	там где	7	1
625	в сон	1	1
626	тем чтобы	1	1
627	нет никаких	2	1
628	вступает в	3	1
629	другу но	1	1
630	нет ничего	2	1
631	д в	1	1
632	это одно	1	1
633	для полного	1	1
634	над ним	1	1
635	одну общую	1	1
636	и объект	1	1
637	это делается	2	1
638	что за	1	1
639	в церковь	1	1
640	на тот	1	1
641	магическую силу	1	1
642	тому как	1	1
643	происходит в	2	1
644	друг с	1	1
645	форма в	1	1
646	получает но	1	1
647	с этой	1	1
648	ты не	2	1
649	своей жизни	1	1
650	только для	1	1
651	оба они	1	1
652	видно что	2	1
653	но для	1	1
654	чем та	1	1
655	на одной	2	1
656	положение дела	1	1
657	тем и	1	1
658	в его	3	1
659	сколько бы	1	1
660	это можно	1	1
661	есть одно	1	1
662	человек и	1	1
663	солнца и	3	1
664	еще придется	1	1
665	мы не	1	1
666	дана в	1	1
667	все они	1	1
668	все остальные	1	1
669	уже давно	2	1
670	живет исключительно	1	1
671	не видят	1	1
672	не знает	1	1
673	состоит из	1	1
674	равно как	3	1
675	но этот	2	1
676	и никому	1	1
677	уже видели	3	1
678	этом мы	1	1
679	ко всему	1	1
680	в отдельности	1	1
681	из этого	1	1
682	перед нею	1	1
683	на своем	1	1
684	некоторых случаях	3	1
685	если же	1	1
686	только они	1	1
687	но эти	1	1
688	видим в	1	1
689	и эта	1	1
690	это в	1	1
691	им и	1	1
692	как на	1	1
693	точно так	2	1
694	все что	3	1
