N	2gram	Bakhtin_Pr_1	Problema
125	что она	6	4
126	но именно	3	4
127	всех этих	2	4
128	их в	4	4
129	таким образом	12	4
130	заключается в	1	4
131	далеко не	3	4
132	между собою	1	4
133	как таковой	2	4
134	на первый	1	4
135	или менее	1	4
136	но если	1	4
137	в отношении	2	4
138	до сих	2	4
139	но только	1	4
140	в каком	1	4
141	стороны и	1	4
142	не могут	6	4
143	и вполне	2	4
144	все еще	1	4
145	и о	5	4
146	если бы	9	4
147	и здесь	3	4
148	и только	1	4
149	всякого рода	1	4
150	тот же	2	4
151	что он	8	4
152	то и	2	4
153	ведь если	1	4
154	случае не	1	4
155	нами не	1	4
156	как же	4	4
157	тем что	4	4
158	и самый	1	4
159	и следовательно	4	4
160	если не	1	4
161	как бы	19	4
162	слова и	1	4
163	сих пор	2	4
164	все это	6	4
165	в результате	4	4
166	а в	7	4
167	это и	5	3
168	в их	3	3
169	мы уже	2	3
170	вопрос о	2	3
171	но даже	1	3
172	то это	1	3
173	первый план	1	3
174	не отличается	1	3
175	в нашем	1	3
176	нет и	1	3
177	что они	1	3
178	в истории	2	3
179	хотя и	1	3
180	могли бы	2	3
181	не было	4	3
182	и к	2	3
183	только то	3	3
184	в целом	6	3
185	из этих	1	3
186	в случае	1	3
187	быть только	1	3
188	при этом	2	3
189	перестает быть	4	3
190	и по	1	3
191	здесь мы	2	3
192	то ни	2	3
193	лишь в	1	3
194	его в	6	3
195	для них	1	3
196	все равно	1	3
197	несмотря на	6	3
198	в чистом	1	3
199	сосредоточиться на	1	3
200	или точнее	1	3
201	не во	3	3
202	к предмету	1	3
203	должны были	1	3
204	является только	1	3
205	но эта	4	3
206	тому что	3	3
207	при всех	1	3
208	с которой	2	3
209	одна из	3	3
210	и притом	1	3
211	в основе	4	3
212	только не	1	3
213	только и	1	3
214	не знает	3	3
215	оно не	3	3
216	если же	3	3
217	она не	7	3
218	с самого	1	3
219	с самим	1	3
220	он сам	3	3
221	для этого	1	3
222	определение и	1	3
223	говорить об	1	3
224	в свете	4	3
225	и наконец	4	3
226	один из	2	3
227	ли он	1	3
228	по этому	1	3
229	и всякий	1	3
230	уже в	3	3
231	или даже	2	3
232	и их	1	3
233	уже и	2	3
234	для того	1	3
235	даже не	1	3
236	что для	1	3
237	и если	1	3
238	только его	1	3
239	если оно	1	3
240	тому как	3	3
241	к тому	1	3
242	и от	2	3
243	бы в	3	3
244	мы должны	3	3
245	тех или	1	3
246	это тоже	1	3
247	только как	2	3
248	в своих	3	3
249	точно так	1	3
250	все что	3	3
251	является для	2	2
252	нам кажется	2	2
253	нового не	1	2
254	из самых	1	2
255	по преимуществу	2	2
256	в зависимости	5	2
257	входящих в	1	2
258	той же	5	2
259	и само	1	2
260	конструктивных элементов	1	2
261	совпадает с	2	2
262	из которых	2	2
263	зависимости от	5	2
264	в ней	2	2
265	но при	1	2
266	здесь не	1	2
267	бы то	2	2
268	во всех	1	2
269	не то	1	2
270	себе и	3	2
271	ведь мы	1	2
272	которые не	1	2
273	в той	2	2
274	независимо от	1	2
275	как нам	1	2
276	перед нами	5	2
277	литературоведа и	1	2
278	тут и	2	2
279	нами в	2	2
280	роль в	1	2
281	имеем в	1	2
282	время и	1	2
283	он не	5	2
284	не значит	4	2
285	в плане	5	2
286	подобно тому	3	2
287	и независимо	1	2
288	и ее	2	2
289	но все	5	2
290	сознание и	5	2
291	об этом	1	2
292	к другу	1	2
293	знает что	1	2
294	входит в	7	2
295	и мы	1	2
296	не совпадает	1	2
297	или другого	1	2
298	он является	1	2
299	в них	3	2
300	она и	1	2
301	ничем не	1	2
302	должно быть	4	2
303	точки зрения	19	2
304	в условиях	2	2
305	мысли и	5	2
306	не в	7	2
307	войти в	2	2
308	оказалось бы	1	2
309	даже в	4	2
310	же мы	1	2
311	человека но	2	2
312	самого начала	2	2
313	правда в	2	2
314	на него	3	2
315	же его	1	2
316	значение а	1	2
317	даже как	1	2
318	того чтобы	1	2
319	та или	1	2
320	слово и	1	2
321	или как	5	2
322	или иная	1	2
323	как на	3	2
324	настоящего времени	1	2
325	обозначения не	1	2
326	значение только	1	2
327	просто на	1	2
328	отличается от	3	2
329	что оно	2	2
330	что может	2	2
331	вывод из	2	2
332	существует только	1	2
333	только при	1	2
334	и сам	2	2
335	здесь как	1	2
336	а пока	1	2
337	во все	2	2
338	является в	1	2
339	быть самым	1	2
340	о нем	9	2
341	то во	1	2
342	что каждый	1	2
343	время не	3	2
344	это было	1	2
345	является здесь	1	2
346	к нему	6	2
347	что и	4	2
348	каждый элемент	3	2
349	тотчас же	1	2
350	вообще и	1	2
351	и всякое	1	2
352	если это	1	2
353	или может	1	2
354	друг к	1	2
355	быть и	1	2
356	и действительно	1	2
357	в качестве	1	2
358	же и	2	2
359	конечно не	2	2
360	с нею	1	2
361	является не	2	2
362	не так	1	2
363	себе в	1	2
364	ведь это	2	2
365	сами по	3	2
366	само по	3	2
367	этот термин	1	2
368	в состоянии	1	2
369	были бы	4	2
370	и др	5	2
371	от другого	1	2
372	что из	2	2
373	в одно	1	2
374	совершенно не	1	2
375	и особенно	1	2
376	от ее	2	2
377	из отдельных	1	2
378	качеств и	1	2
379	есть если	1	2
380	что всякое	1	2
381	это за	1	2
382	в тех	1	2
383	имеет значение	2	2
384	нашей книги	1	2
385	сознания и	5	2
386	случае и	1	2
387	слово в	2	2
388	о своем	3	2
389	мы считаем	1	2
390	бы его	1	2
391	в действительности	1	2
392	случае если	1	2
393	это в	1	2
394	слова это	1	2
395	же нам	1	1
396	это однако	1	1
397	отношения к	3	1
398	не должны	1	1
399	в обычном	2	1
400	одним из	6	1
401	же как	1	1
402	в движение	1	1
403	сразу и	1	1
404	в чистой	1	1
405	тем же	1	1
406	в чисто	2	1
407	характерное для	1	1
408	к другому	2	1
409	отношения между	1	1
410	и до	3	1
411	она все	1	1
412	должна быть	5	1
413	и больше	1	1
414	с таким	1	1
415	их и	1	1
416	на тех	1	1
417	и теоретические	1	1
418	для своего	2	1
419	мы имеем	1	1
420	статьи в	1	1
421	и входит	2	1
422	относится и	1	1
423	мир не	1	1
424	именно к	1	1
425	время как	1	1
426	самом и	4	1
427	оно есть	1	1
428	на себя	2	1
429	на практике	1	1
430	я не	3	1
431	свой предмет	1	1
432	конечно и	2	1
433	и был	1	1
434	одного человека	2	1
435	ни одно	1	1
436	сам а	1	1
437	с его	9	1
438	тем как	4	1
439	а следовательно	1	1
440	он может	3	1
441	он говорит	1	1
442	то он	2	1
443	к которой	1	1
444	не входит	3	1
445	его сознания	2	1
446	автора но	2	1
447	отношение к	2	1
448	ни стало	1	1
449	можно прямо	1	1
450	в настоящем	2	1
451	из таких	1	1
452	во что	2	1
453	определенными и	1	1
454	первый взгляд	1	1
455	в рамках	1	1
456	концов не	1	1
457	как в	6	1
458	что именно	1	1
459	каждая из	1	1
460	с их	5	1
461	как уже	1	1
462	окружающие нас	1	1
463	вполне понятно	1	1
464	значит есть	1	1
465	поэтому и	4	1
466	о самом	1	1
467	видения мира	1	1
468	не приходится	1	1
469	в литературном	1	1
470	что это	1	1
471	способы своего	1	1
472	формы в	1	1
473	всякого смыслового	1	1
474	одно время	1	1
475	ни одна	1	1
476	в известном	1	1
477	другом случае	1	1
478	иначе и	1	1
479	так сказать	4	1
480	а вовсе	1	1
481	концов как	1	1
482	не следует	1	1
483	что было	4	1
484	в первых	1	1
485	в нем	19	1
486	порядка в	3	1
487	все те	2	1
488	и еще	1	1
489	есть та	1	1
490	своей идее	1	1
491	о тех	1	1
492	для понимания	2	1
493	для литературоведа	1	1
494	или вовсе	1	1
495	на этом	1	1
496	могла бы	1	1
497	же не	2	1
498	смысловая и	1	1
499	пусть и	1	1
500	что такой	1	1
501	в другом	1	1
502	слов о	1	1
503	а его	2	1
504	времени и	1	1
505	и менее	1	1
506	это не	9	1
507	которая как	1	1
508	на почве	3	1
509	он есть	4	1
510	является принципом	1	1
511	ведь в	1	1
512	кажется что	2	1
513	дурную бесконечность	1	1
514	он действительно	1	1
515	на совсем	1	1
516	смысле или	1	1
517	же самый	1	1
518	потому и	1	1
519	такой же	1	1
520	себе все	1	1
521	если и	1	1
522	что о	1	1
523	сам и	1	1
524	какого-нибудь другого	1	1
525	как факт	1	1
526	то для	1	1
527	часто не	1	1
528	место в	1	1
529	является поэтому	1	1
530	логика и	1	1
531	в которых	2	1
532	вовсе еще	1	1
533	единство и	1	1
534	совершенно новое	2	1
535	и цельное	1	1
536	образом и	1	1
537	для данного	1	1
538	является уже	1	1
539	далека от	1	1
540	ни было	2	1
541	не тем	1	1
542	не могли	1	1
543	она или	1	1
544	быть прежде	1	1
545	бы быть	1	1
546	как можно	2	1
547	этот мир	3	1
548	не раз	1	1
549	но они	2	1
550	из тех	2	1
551	и другое	1	1
552	только из	1	1
553	на себе	2	1
554	и именно	1	1
555	и упорно	1	1
556	какой бы	2	1
557	иметь в	1	1
558	например не	1	1
559	следовательно и	2	1
560	никогда не	3	1
561	в другое	1	1
562	и всегда	1	1
563	не всякий	1	1
564	жизни не	2	1
565	действительности является	1	1
566	мира и	7	1
567	суждение не	1	1
568	совершенно неправильно	2	1
569	во всей	2	1
570	на те	1	1
571	как не	8	1
572	это слово	1	1
573	и его	14	1
574	со своим	2	1
575	хотя правда	1	1
576	единое и	1	1
577	эти три	1	1
578	даже самая	1	1
579	этом отношении	3	1
580	котором в	1	1
581	своем предмете	1	1
582	не потому	2	1
583	в момент	1	1
584	нет ни	2	1
585	в основу	1	1
586	лежит в	1	1
587	если уже	2	1
588	к смысловой	1	1
589	глубокое и	3	1
590	должны быть	1	1
591	от нее	1	1
592	бы он	2	1
593	в каждом	8	1
594	мы его	2	1
595	сорок лет	1	1
596	и самое	3	1
597	бы дать	1	1
598	то она	1	1
599	как один	1	1
600	самим собою	2	1
601	характер и	1	1
602	то время	1	1
603	не возникает	2	1
604	мысль мы	1	1
605	от того	4	1
606	до самого	1	1
607	и когда	1	1
608	котором мы	1	1
609	что у	1	1
610	переход к	1	1
611	быть носителем	1	1
612	здесь нет	1	1
613	во многом	1	1
614	структуры как	1	1
615	самого понятия	1	1
616	поэтому в	2	1
617	был не	1	1
618	существовало бы	1	1
619	собою но	1	1
620	с ним	5	1
621	образом в	1	1
622	находится в	2	1
623	не существовало	1	1
624	вот почему	1	1
625	и та	1	1
626	становится сама	1	1
627	логику и	1	1
628	последнего времени	1	1
629	как этот	1	1
630	времени в	1	1
631	одно слово	1	1
632	и во	2	1
633	между тем	5	1
634	это заставляет	1	1
635	однако с	1	1
636	но построение	1	1
637	оно или	1	1
638	именно тем	1	1
639	только такие	1	1
640	что бы	1	1
641	и она	1	1
642	действительности если	1	1
643	она определяет	1	1
644	смысле его	1	1
645	или более	1	1
646	но с	3	1
647	оно и	1	1
648	и одновременно	3	1
649	речь о	1	1
650	одной из	1	1
651	этот вопрос	2	1
652	что даже	1	1
653	в какой	1	1
654	или между	1	1
655	тем или	2	1
656	словом и	1	1
657	то в	1	1
658	и так	1	1
659	это очень	1	1
660	никакой объективной	1	1
661	теоретические проблемы	1	1
662	здесь с	3	1
663	нас здесь	1	1
664	все они	1	1
665	содержательной стороны	1	1
666	да еще	1	1
667	быть весьма	1	1
668	о чем-то	1	1
669	получили в	1	1
670	и чисто	1	1
671	от других	1	1
672	а то	1	1
673	и рассматривать	1	1
674	а и	1	1
675	не собираемся	1	1
676	в одном	10	1
677	в пространстве	3	1
678	и со	2	1
679	не для	1	1
680	слово как	1	1
681	к ним	1	1
682	друг друга	3	1
683	но что	1	1
684	к самому	1	1
685	в едином	4	1
686	со стороны	1	1
687	обычном смысле	1	1
688	и чем	1	1
689	именно в	5	1
690	каждом отдельном	1	1
691	здесь в	1	1
692	может показаться	1	1
693	а с	1	1
694	она является	2	1
695	себя и	2	1
696	нового времени	3	1
697	и люди	1	1
698	превращается в	4	1
699	от этого	1	1
700	а на	1	1
701	действительности то	1	1
702	это прежде	1	1
703	до конца	8	1
704	не на	4	1
705	все время	2	1
706	слова слово	1	1
707	и уже	2	1
708	таковой и	1	1
709	мира в	5	1
710	представляется нам	2	1
711	как элемент	1	1
712	была именно	1	1
713	только к	1	1
714	художественное значение	1	1
715	ни на	1	1
716	прямо сказать	1	1
717	к его	1	1
718	и потому	6	1
719	его на	2	1
720	как человек	1	1
721	и понимать	1	1
722	поэтому не	2	1
723	а так	1	1
724	к своему	1	1
725	в пределах	13	1
726	чем в	2	1
727	лежат в	1	1
728	и соответствующие	1	1
729	как объект	4	1
730	совсем другой	1	1
731	о человеке	1	1
732	здесь совершенно	1	1
733	каждый входящий	1	1
734	т е	21	1
735	установок и	1	1
736	в человеческом	1	1
737	к следующему	1	1
738	мы сказали	1	1
739	твердого и	1	1
740	словами к	1	1
741	на пути	2	1
742	и нет	2	1
743	будет и	1	1
744	известном смысле	1	1
745	в аспекте	1	1
746	в смысле	2	1
747	это последнее	1	1
748	вне его	2	1
749	в более	1	1
750	для автора	2	1
751	от той	1	1
752	как художественная	2	1
753	все внешнее	1	1
754	человека это	1	1
755	к одной	1	1
756	сознания что	1	1
757	лишь как	7	1
758	у них	1	1
759	же в	2	1
760	все элементы	1	1
761	или другим	1	1
762	и внутренне	3	1
763	была бы	3	1
764	то здесь	1	1
765	того нового	1	1
766	все исторические	1	1
767	есть и	2	1
768	соответствующие им	1	1
769	в литературе	4	1
770	это та	1	1
771	себе но	1	1
772	речи как	1	1
773	сказать так	1	1
774	к этой	1	1
775	ее в	1	1
776	как слово	3	1
777	то оно	2	1
778	и эта	1	1
779	гораздо ближе	1	1
780	к этому	1	1
781	своей работы	1	1
782	они не	4	1
